ID,POINT_X,POINT_Y,SCIENTIFIC,ADDRESS,PLOTTYPE,PLOTLENGTH,PLOTWIDTH,POWERLINE,OWNER,STEWARD,SPONSOR,DATEPLANTED,DIAMETER,HEIGHT,CANOPYHEIGHT,CONDITION,CANOPYCONDITION
31500072,73.916332,18.565985,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,12,,Healthy,
31500073,73.916285,18.565995,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.00611465,10,,Healthy,
31500074,73.916324,18.565969,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.256878981,10,,Healthy,
31500075,73.916269,18.565961,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.00611465,19,,Healthy,
31500076,73.916269,18.565961,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.131496815,10,,Healthy,
31500077,73.916298,18.565999,alstonia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.259936306,17,,Healthy,
31500078,73.916345,18.566006,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,10,,Healthy,
31500079,73.916248,18.566007,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.131496815,10,,Healthy,
31500080,73.916224,18.565924,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.256878981,10,,Healthy,
31500081,73.916235,18.565968,dalbergia sissoo,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.513757962,10,,Healthy,
31500082,73.916152,18.566015,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.00611465,10,,Healthy,
31500083,73.91624,18.566001,dalbergia sissoo,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.513757962,10,,Healthy,
31500084,73.916195,18.566027,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,10,,Healthy,
31500085,73.916226,18.565993,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,10,,Healthy,
31500086,73.91618,18.566008,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,8,,Healthy,
31500087,73.916191,18.565961,terminalia catappa,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.00611465,10,,Healthy,
31500088,73.916191,18.565967,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,10,,Healthy,
31500089,73.916141,18.565969,delonix regia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,11.2843949,25,,Healthy,
31500090,73.916123,18.566002,araucaria columnaris,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,10,,Healthy,
31500091,73.916123,18.566002,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,10,,Healthy,
31500092,73.916123,18.566002,araucaria heterophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,16,,Healthy,
31500093,73.916126,18.565996,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.131496815,10,,Healthy,
31500094,73.916102,18.56604,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.256878981,10,,Healthy,
31500095,73.916102,18.56604,santalum album,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.12843949,10,,Healthy,
31500096,73.916075,18.566,thespesia populnea,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,10.03057325,16,,Healthy,
31500097,73.916031,18.565979,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.00611465,10,,Healthy,
31500098,73.916127,18.565986,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.256878981,10,,Healthy,
31500099,73.916079,18.565993,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.382261146,10,,Healthy,
31500100,73.916079,18.565993,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.131496815,10,,Healthy,
31500101,73.916036,18.565948,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.504585987,15,,Healthy,
31500102,73.916091,18.565988,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.507643312,20,,Healthy,
31500103,73.916056,18.566021,azadirachta indica,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.755350318,15,,Healthy,
31500104,73.916056,18.566021,gliricidia sepium,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.507643312,15,,Healthy,
31500105,73.916042,18.566029,madhuca longifolia var. longifolia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,15,,Healthy,
31500106,73.916048,18.565943,calophyllum inophyllum,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,15,,Healthy,
31500107,73.916032,18.565984,calophyllum inophyllum,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,15,,Healthy,
31500108,73.915991,18.566012,calophyllum inophyllum,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,15,,Healthy,
31500109,73.915992,18.565997,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,15,,Healthy,
31500110,73.915942,18.56596,alstonia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.507643312,15,,Healthy,
31500111,73.915962,18.565982,cassia spectabilis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.507643312,15,,Healthy,
31500112,73.915969,18.565961,cassia spectabilis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.12843949,12,,Healthy,
31500113,73.915972,18.566043,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,15,,Healthy,
31500114,73.915932,18.565966,cassia spectabilis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.504585987,10,,Healthy,
31500115,73.915934,18.566006,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,15,,Healthy,
31500116,73.915968,18.566037,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,13,,Healthy,
31500117,73.915955,18.566006,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,15,,Healthy,
31500118,73.915921,18.565988,terminalia catappa,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
31500119,73.915864,18.566033,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,14,,Healthy,
31500120,73.915914,18.566032,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,15,,Healthy,
31500121,73.915872,18.56596,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.12843949,13,,Healthy,
31500122,73.915899,18.566003,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,10,,Healthy,
31500123,73.915895,18.565911,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.877675159,15,,Healthy,
31500124,73.915808,18.565944,cassia renigera,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.507643312,20,,Healthy,
31500125,73.915886,18.565988,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
31500126,73.915841,18.565992,madhuca longifolia var. longifolia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
31500127,73.915783,18.56601,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.504585987,15,,Healthy,
31500128,73.915812,18.565974,cassia renigera,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,15,,Healthy,
31500129,73.915796,18.566017,cassia spectabilis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,20,,Healthy,
31500130,73.915814,18.566057,bauhinia roxburghii,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
31500131,73.915827,18.566013,azadirachta indica,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.507643312,15,,Healthy,
31500132,73.915833,18.566058,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,15,,Healthy,
31500133,73.915772,18.566038,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,20,,Healthy,
31500134,73.915772,18.566038,cassia spectabilis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,14,,Healthy,
31500135,73.915772,18.566038,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,12,,Healthy,
31500136,73.9158,18.566,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.752292994,13,,Healthy,
31500137,73.915776,18.566006,jacaranda mimosifolia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,10.03057325,30,,Healthy,
31500138,73.915729,18.566017,terminalia catappa,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.13455414,20,,Healthy,
31500141,73.915734,18.56604,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,13,,Healthy,
31500142,73.915735,18.566062,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,12,,Healthy,
31500143,73.915782,18.566054,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.755350318,20,,Healthy,
31500145,73.915729,18.565999,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.877675159,13,,Healthy,
31500146,73.91573,18.565997,anogeissus acuminata,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,20,,Healthy,
31500147,73.915625,18.565966,anogeissus acuminata,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,15,,Healthy,
31500148,73.915623,18.565996,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,20,,Healthy,
31500149,73.915667,18.566033,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,20,,Healthy,
31500150,73.915667,18.566033,swietenia macrophylla,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,15,,Healthy,
31500171,73.915642,18.566128,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,8,,Healthy,
31500172,73.915553,18.56608,calophyllum inophyllum,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.262993631,25,,Diseased,
31500173,73.915489,18.566172,bombax ceiba,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.755350318,12,,Healthy,
31500174,73.915558,18.566092,pterospermum acerifolium,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.758407643,15,,Healthy,
31500175,73.915506,18.566079,garcinia livingstonei,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.259936306,18,,Healthy,
31500176,73.915505,18.566055,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.12843949,12,,Healthy,
31500177,73.915591,18.566103,khaya senegalensis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.12843949,15,,Healthy,
31500178,73.915608,18.566144,barringtonia acutangula,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.13455414,8,,Healthy,
31500179,73.915597,18.56616,khaya senegalensis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.504585987,15,,Healthy,
31500180,73.915604,18.566113,cassia grandis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.883789809,12,,Healthy,
31500180,73.915604,18.566113,cassia grandis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.883789809,12,,Healthy,
31500181,73.915538,18.566051,delonix regia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,8.525987261,25,,Healthy,
31500181,73.915538,18.566051,delonix regia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,8.525987261,25,,Healthy,
31500181,73.915575,18.566092,delonix regia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,8.525987261,20,,Healthy,
31500181,73.915575,18.566092,delonix regia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,8.525987261,20,,Healthy,
31500182,73.915552,18.566099,terminalia catappa,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,10,,Healthy,
31500189,73.91555,18.566153,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.262993631,20,,Healthy,
31500189,73.91555,18.566153,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.262993631,20,,Healthy,
31500190,73.91555,18.566199,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,12,,Healthy,
31500190,73.91555,18.566199,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,12,,Healthy,
31500191,73.91555,18.566199,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,17,,Healthy,
31500191,73.91555,18.566199,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,17,,Healthy,
31500192,73.915542,18.566194,jacaranda mimosifolia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,6.519872611,30,,Healthy,
31500192,73.915542,18.566194,jacaranda mimosifolia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,6.519872611,30,,Healthy,
31500193,73.915535,18.56623,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.13455414,20,,Healthy,
31500193,73.915535,18.56623,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.13455414,20,,Healthy,
31500194,73.915584,18.566215,tabebuia rosea,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.886847134,20,,Healthy,
31500194,73.915584,18.566215,tabebuia rosea,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.886847134,20,,Healthy,
31500195,73.915584,18.566215,azadirachta indica,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.636082803,12,,Healthy,
31500195,73.915584,18.566215,azadirachta indica,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.636082803,12,,Healthy,
31500196,73.91559,18.56623,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,5.266050955,20,,Healthy,
31500196,73.91559,18.56623,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,5.266050955,20,,Healthy,
31500197,73.915624,18.566256,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,10,,Healthy,
31500197,73.915624,18.566256,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,10,,Healthy,
31500198,73.915568,18.566267,kigelia africana,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,6.896019108,25,,Healthy,
31500198,73.915568,18.566267,kigelia africana,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,6.896019108,25,,Healthy,
31500199,73.915582,18.566287,pterospermum acerifolium,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,5.015286624,15,,Healthy,
31500199,73.915582,18.566287,pterospermum acerifolium,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,5.015286624,15,,Healthy,
31500200,73.915555,18.56631,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.752292994,10,,Healthy,
31500200,73.915555,18.56631,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.752292994,10,,Healthy,
31500201,73.915535,18.566289,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.877675159,10,,Healthy,
31500201,73.915535,18.566289,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.877675159,10,,Healthy,
31500202,73.915582,18.566299,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
31500202,73.915582,18.566299,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
31500203,73.915592,18.566312,plumeria pudica,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.137611465,12,,Healthy,
31500203,73.915592,18.566312,plumeria pudica,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.137611465,12,,Healthy,
31500204,73.915623,18.566288,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,12,,Healthy,
31500204,73.915623,18.566288,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.880732484,12,,Healthy,
31500205,73.915627,18.566337,azadirachta indica,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.388375796,15,,Healthy,
31500205,73.915627,18.566337,azadirachta indica,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.388375796,15,,Healthy,
31500206,73.915583,18.566355,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.629968153,10,,Healthy,
31500206,73.915583,18.566355,mimusops elengi,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.629968153,10,,Healthy,
31500207,73.915574,18.566301,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.877675159,10,,Healthy,
31500207,73.915574,18.566301,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,0.877675159,10,,Healthy,
31500208,73.91559,18.56633,pterospermum acerifolium,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.883789809,15,,Healthy,
31500208,73.91559,18.56633,pterospermum acerifolium,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,2.883789809,15,,Healthy,
31500209,73.915546,18.566301,markhamia platycalyx,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,5.767579618,20,,Healthy,
31500209,73.915546,18.566301,markhamia platycalyx,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,5.767579618,20,,Healthy,
31500210,73.915527,18.566299,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,10,,Healthy,
31500210,73.915527,18.566299,swietenia mahagoni,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.003057325,10,,Healthy,
31500211,73.915574,18.566356,cascabela thevetia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,6.018343949,12,,Healthy,
31500211,73.915574,18.566356,cascabela thevetia,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,6.018343949,12,,Healthy,
31500212,73.915563,18.566369,tabebuia rosea,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.886847134,22,,Healthy,
31500212,73.915563,18.566369,tabebuia rosea,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.886847134,22,,Healthy,
31500213,73.915608,18.566352,tabebuia rosea,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,6.018343949,25,,Healthy,
31500213,73.915608,18.566352,tabebuia rosea,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,6.018343949,25,,Healthy,
31500214,73.915589,18.56637,pterospermum acerifolium,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,10.03057325,20,,Healthy,
31500214,73.915589,18.56637,pterospermum acerifolium,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,10.03057325,20,,Healthy,
31500215,73.915566,18.566353,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,12,,Healthy,
31500215,73.915566,18.566353,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.253821656,12,,Healthy,
31500216,73.91563,18.566389,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.388375796,20,,Healthy,
31500216,73.915629,18.566408,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.388375796,17,,Healthy,
31500216,73.91563,18.566389,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.388375796,20,,Healthy,
31500216,73.915629,18.566408,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.388375796,17,,Healthy,
31500217,73.915683,18.566385,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.12843949,14,,Healthy,
31500217,73.915683,18.566385,khaya grandifoliola,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,1.12843949,14,,Healthy,
31500218,73.915627,18.566396,khaya senegalensis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
31500218,73.915627,18.566396,khaya senegalensis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,3.761464968,15,,Healthy,
31500219,73.91558,18.566406,khaya senegalensis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.388375796,25,,Healthy,
31500219,73.91558,18.566406,khaya senegalensis,"Viman Nagar,Pune",,,,FALSE,PMC,No,,,4.388375796,25,,Healthy,
