ID,POINT_X,POINT_Y,SCIENTIFIC,ADDRESS,PLOTTYPE,PLOTLENGTH,PLOTWIDTH,POWERLINE,OWNER,STEWARD,SPONSOR,DATEPLANTED,DIAMETER,HEIGHT,CANOPYHEIGHT,CONDITION,CANOPYCONDITION
71700797,73.819902,18.547125,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,55,,,
71700940,73.81915,18.549738,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,55,,,
71500043,73.82191,18.546823,eucalyptus citriodora,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,8.776751592,54,,,
71300042,73.826108,18.542682,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71300053,73.826285,18.544621,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71400065,73.82553,18.545541,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,100.3057325,50,,,
71400066,73.825435,18.545754,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,50.15286624,50,,,
71400071,73.825233,18.545977,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,62.6910828,50,,,
71500093,73.82384,18.547924,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,50,,,
71500098,73.82364,18.548162,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,50,,,
71500100,73.823552,18.548351,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,50.15286624,50,,,
71500105,73.823305,18.548691,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,50.15286624,50,,,
71500106,73.823235,18.548746,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,50,,,
71500107,73.823222,18.548892,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,50.15286624,50,,,
71500098,73.821911,18.547518,eucalyptus citriodora,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,28.83789809,50,,,
71500139,73.822433,18.547295,spathodea campanulata,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,5.015286624,50,,,
71500196,73.822785,18.546575,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71500197,73.822745,18.546608,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71500200,73.822738,18.546587,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,50,,,
71500270,73.823103,18.545671,araucaria heterophylla,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71600010,73.821341,18.545732,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71600014,73.821399,18.545755,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71700722,73.820028,18.546262,ficus amplissima,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,50,,,
71700005,73.820065,18.546269,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71700720,73.820121,18.546323,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,8.776751592,50,,,
71700721,73.82007,18.546342,gliricidia sepium,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700723,73.820142,18.546393,ficus amplissima,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,50,,,
71700728,73.819788,18.546421,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,50,,,
71700729,73.819745,18.546444,ficus amplissima,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,50,,,
71700724,73.820036,18.546462,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,50,,,
71700632,73.820216,18.546473,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,6.26910828,50,,,
71700725,73.819918,18.546484,ficus amplissima,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,50,,,
71700843,73.819036,18.546705,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,50,,,
71700839,73.819207,18.546714,spathodea campanulata,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71700842,73.819054,18.546739,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,50,,,
71700751,73.819799,18.546742,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71700849,73.819082,18.546746,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71700850,73.819082,18.546746,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71700848,73.819083,18.546756,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71700845,73.81909,18.546802,ficus racemosa,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,50,,,
71700847,73.819106,18.546807,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,8.776751592,50,,,
71700744,73.819367,18.546816,ficus racemosa,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,50,,,
71700846,73.819169,18.54682,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700642,73.820318,18.546826,bauhinia tomentosa,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700714,73.820145,18.546908,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,17.55350318,50,,,
71700758,73.819729,18.546946,ziziphus glabrata,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700712,73.82012,18.54697,olea dioica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700853,73.818997,18.547003,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,50,,,
71700708,73.820132,18.54705,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700796,73.819892,18.547081,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700710,73.820139,18.547138,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700807,73.819865,18.547144,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700799,73.819966,18.547152,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,50,,,
71700856,73.819038,18.547154,areca catechu,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,17.55350318,50,,,
71700776,73.819709,18.547157,melaleuca bracteata,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700795,73.819863,18.547158,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700695,73.820005,18.547186,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,8.776751592,50,,,
71700806,73.81984,18.547205,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700652,73.820379,18.547245,mangifera indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700689,73.819997,18.547334,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700687,73.820039,18.547378,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71700662,73.820521,18.547393,bauhinia tomentosa,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700663,73.820561,18.547426,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,50,,,
71700667,73.820499,18.547429,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71700821,73.819618,18.547435,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71700670,73.820449,18.547438,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71700680,73.820168,18.547443,eucalyptus citriodora,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700683,73.81966,18.547469,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,50,,,
71700772,73.819297,18.547496,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,50,,,
71700826,73.819779,18.547562,eucalyptus citriodora,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71700682,73.819769,18.547625,eucalyptus citriodora,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71700814,73.819867,18.547659,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,50,,,
71700866,73.819519,18.547731,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,50,,,
71700816,73.819307,18.547906,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71700834,73.8191,18.548017,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71700817,73.819192,18.548035,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,16.29968153,50,,,
71700829,73.819256,18.548067,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,31.3455414,50,,,
71700838,73.819162,18.548074,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71700837,73.819073,18.548095,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,50,,,
71700833,73.819129,18.548102,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,6.26910828,50,,,
71700832,73.819132,18.548108,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,50,,,
71700910,73.819226,18.549189,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,50,,,
71700908,73.819276,18.549192,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71700971,73.819488,18.549235,calophyllum inophyllum,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,50,,,
71700903,73.819343,18.549236,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,8.776751592,50,,,
71700972,73.81945,18.549244,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,31.3455414,50,,,
71700986,73.819375,18.54925,calophyllum inophyllum,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700978,73.8194,18.549292,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,5.015286624,50,,,
71700969,73.819488,18.549293,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71700977,73.81947,18.549303,calophyllum inophyllum,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,5.015286624,50,,,
71700982,73.819317,18.549325,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71700967,73.819503,18.549332,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71700965,73.819587,18.549339,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,50,,,
71700919,73.819154,18.54942,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,6.26910828,50,,,
71700917,73.819212,18.549423,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700923,73.819221,18.549455,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700955,73.819385,18.54947,roystonea oleracea,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,31.3455414,50,,,
71700922,73.819168,18.549514,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700924,73.819166,18.549532,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700926,73.819176,18.549581,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,31.3455414,50,,,
71700925,73.819121,18.549589,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,50,,,
71700927,73.819188,18.549633,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,31.3455414,50,,,
71700940,73.819189,18.549707,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,50,,,
71700929,73.819132,18.549713,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,32.59936306,50,,,
71700928,73.819179,18.549726,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,32.59936306,50,,,
71700951,73.819248,18.549738,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,50,,,
71700948,73.819318,18.549743,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71700945,73.819239,18.549781,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,50,,,
71700931,73.819157,18.549784,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,50,,,
71700946,73.819295,18.549803,dillenia indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,50,,,
71700932,73.819152,18.549827,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,50,,,
71700938,73.819237,18.549842,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,50,,,
72200109,73.822957,18.54919,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,5.015286624,50,,,
72300136,73.821715,18.550869,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,31.3455414,50,,,
72300137,73.821676,18.550963,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,50,,,
71500141,73.822424,18.547375,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.13455414,48,,,
71700672,73.820407,18.547458,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,48,,,
71700920,73.819154,18.54942,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,47,,,
71700916,73.819113,18.549297,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,46,,,
71300045,73.826752,18.544036,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,75.22929936,45,,,
71300048,73.826545,18.544265,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,100.3057325,45,,,
71400076,73.824819,18.546637,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,45,,,
71500002,73.822876,18.545401,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,45,,,
71500006,73.822832,18.54553,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,45,,,
71500010,73.822857,18.54556,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,45,,,
71500023,73.822727,18.545526,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,45,,,
71500027,73.822722,18.545601,jacaranda mimosifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,45,,,
71500094,73.82189,18.547577,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,45,,,
71500133,73.822155,18.547432,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,45,,,
71500191,73.822849,18.546677,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,20.0611465,45,,,
71500194,73.822725,18.546619,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,45,,,
71500198,73.822685,18.546701,jacaranda mimosifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,24.95105096,45,,,
71500210,73.822512,18.546417,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,45,,,
71500276,73.823176,18.546252,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,45,,,
71500277,73.823235,18.546291,dillenia indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,45,,,
71500435,73.823521,18.544896,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,8.776751592,45,,,
71500437,73.82349,18.544894,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,6.26910828,45,,,
71700629,73.820196,18.546357,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,45,,,
71700634,73.820382,18.546473,samanea saman (Albizia saman),"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,45,,,
71700841,73.819111,18.546744,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,45,,,
71700717,73.820032,18.546995,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,45,,,
71700678,73.820286,18.547026,callistemon citrinus,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,45,,,
71700702,73.820005,18.54706,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,45,,,
71700677,73.820338,18.547143,ficus racemosa,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,4.388375796,45,,,
71700669,73.820499,18.547429,olea dioica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,45,,,
71700676,73.820301,18.547457,flacourtia montana,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,2.507643312,45,,,
71700671,73.820407,18.547458,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,45,,,
71700825,73.819743,18.547486,grevillea robusta,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,45,,,
71700819,73.819988,18.547626,pithecellobium dulce,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,45,,,
71700894,73.819331,18.549011,eucalyptus citriodora,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,45,,,
71700905,73.819292,18.549224,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,6.26910828,45,,,
71700904,73.819282,18.549269,dillenia indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,45,,,
71700979,73.819325,18.549373,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,12.53821656,45,,,
72300130,73.822021,18.550483,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,31.3455414,45,,,
72300135,73.821744,18.55085,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,13.79203822,45,,,
72300138,73.821661,18.550936,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,45,,,
71500047,73.8219,18.546677,leucaena latisiliqua,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,43,,,
71500438,73.823537,18.544882,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,5.015286624,43,,,
71300039,73.825798,18.542859,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,40,,,
71300037,73.825502,18.5432,jacaranda mimosifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,18.80732484,40,,,
71300043,73.826967,18.543755,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,40,,,
71300046,73.826628,18.544075,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,50.15286624,40,,,
71400058,73.826073,18.544856,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,11.2843949,40,,,
71400056,73.826161,18.544933,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,50.15286624,40,,,
71400060,73.825811,18.5451,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,8.776751592,40,,,
71400061,73.825777,18.545127,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,40,,,
71400062,73.825722,18.545273,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,37.61464968,40,,,
71400063,73.825611,18.545484,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,75.22929936,40,,,
71400067,73.825395,18.54578,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,10.03057325,40,,,
71400069,73.825293,18.545813,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,7.522929936,40,,,
71400068,73.825378,18.545871,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,62.6910828,40,,,
71400070,73.825283,18.545971,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,40,,,
71400072,73.825154,18.546095,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,62.6910828,40,,,
71400073,73.82496,18.546346,albizia lebbeck,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,8.776751592,40,,,
71400079,73.824563,18.546916,tamarindus indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,25.07643312,40,,,
71400081,73.824568,18.547019,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,50.15286624,40,,,
71500096,73.823734,18.548058,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,31.3455414,40,,,
71500101,73.823496,18.548443,delonix regia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.04585987,40,,,
71500102,73.823398,18.548484,polyalthia longifolia,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,40,,,
71500103,73.823256,18.548656,gliricidia sepium,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,6.26910828,40,,,
71500108,73.823114,18.548888,ficus benghalensis,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,43.88375796,40,,,
71500004,73.822822,18.545442,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,40,,,
71500007,73.8228,18.545468,azadirachta indica,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,15.79815287,40,,,
71500008,73.82284,18.545525,cocos nucifera,"Sakal Nagar,Pune",,,,FLASE,PMC,No,,,3.761464968,40,,,
