-----
{
 "description": "The Index of Eight Core Industries is a monthly production index, which is also considered as a lead indicator of the monthly industrial performance. The Index of Eight Core Industries is compiled based on the monthly production information received from the Source Agencies;\r\rFrequency and Date ...", 
 "file_name": "Index_of_Core_Industries_2004-05_0.xls", 
 "title": "Download XLS for Index of Eight Core Industries: Base Year 2004-05 - Upto May 2013", 
 "url": "http://data.gov.in/sites/default/files/Index_of_Core_Industries_2004-05_0.xls"
}
-----
"Month/ Year","Overall Growth (%)","Growth of Coal (%)","Growth of  Crude Oil (%)","Growth of  Natural Gas (%)","Growth of  Petroleum Refinery Products (%)","Growth of  Fertilizers (%)","Growth of  Steel (%)","Growth of  Cement (%)","Growth of  Electricity (%)"
38841.0,7.40648582473,8.33713726769,1.16607773852,1.02451518478,12.0603015075,3.69777616369,14.3059892137,6.80918448139,5.0775585696
38872.0,7.6805111611,11.8430273301,1.21776504298,1.76824680211,10.5441217931,-1.41949362217,13.7331838565,11.6569525396,4.9102580333
38902.0,9.99921711551,9.08735517805,4.07124681934,3.26894502229,12.6197494473,2.53617232644,16.2207828781,13.9784946237,8.92525117956
38933.0,5.4811724676,0.585621275276,12.0282040647,-24.3555213544,12.0948323764,-4.92391392015,10.6466876972,2.86738351254,4.12427064264
38964.0,9.81110193042,-0.764785859959,9.40902021773,-1.29770992366,13.3561643836,7.33674946386,11.7473909553,16.459197787,11.4895087762
38994.0,9.73225827531,1.9297872986,9.29451287794,-0.466618808327,18.0574162679,5.17054585332,11.6790123457,9.42871173678,9.71850913331
39025.0,9.40850707523,4.93268371436,9.79321108076,0.187195806814,16.3850873053,0.441113267593,10.3431128792,11.8199844814,8.78441658015
39055.0,8.48018639795,2.87842871656,10.6737320212,-0.508905852417,10.7757502378,3.97884792756,11.2023177209,8.03516347933,9.1248653293
39086.0,7.98625432064,9.88620941643,4.72924187726,-0.503416037397,11.178687682,-0.459656495953,9.47393477743,7.21391201827,8.25331815217
39117.0,7.49336514805,6.48273619166,4.87804878049,-0.317082837891,11.3188432492,10.4433534296,14.7292789325,5.8242533511,3.33874692561
39145.0,9.55251934789,10.5860070284,3.16455696203,-0.678087080657,13.4099295538,5.03975631415,16.3854351687,5.46075085324,7.95943045917
39176.0,6.71050851888,0.58674278465,1.41715116279,-5.26510938079,15.0551470588,-6.20492050592,9.15371329879,5.75382374363,8.68166534132
39206.0,7.21150705172,0.514641707045,-1.5717778554,-4.45490764216,14.9189375647,-11.5530139317,12.3665259498,9.85915492958,9.33080907038
39237.0,4.79105562204,0.924185463659,-1.84005661713,-4.5471349353,9.93794100145,2.0345971535,6.28388368655,6.04026845638,6.78668160134
39267.0,5.09666022703,1.10441439974,0.873209919665,-2.23021582734,4.67855390152,-1.28909409689,8.3111218803,9.35534591195,7.51839445886
39298.0,10.0913941774,7.95575190931,6.47908182155,36.9277721261,8.18737607403,-2.44565195587,12.093133761,16.724738676,9.17650582006
39329.0,5.38579445172,6.29217331735,-0.675195451315,3.59628770302,6.91507217187,-10.5205926306,12.4760536398,5.38400633413,4.3321636117
39359.0,4.75500223423,8.89768701813,-0.136612021858,3.02921024162,2.73162032909,-4.59225181891,9.02056157418,7.4794315632,4.20697592668
39390.0,4.65866811051,7.73668882906,0.284292821606,3.36322869955,5.17395182872,-4.91559630857,5.22757999099,5.24286815729,5.76870907782
39420.0,3.47769766428,8.38608396212,-1.43638850889,4.20168067227,1.91271762042,-6.36512913758,5.34085974815,4.42541042113,3.87658220911
39451.0,2.99866629105,7.86148584458,-0.206825232678,-2.52981568486,5.35480391401,-9.66246273173,0.869754294412,5.56701030928,3.66865452826
39482.0,6.49378247919,11.6365487401,2.32558139535,4.73161033797,5.76652601969,-13.9468013096,3.15365690002,12.8148148148,9.78010043094
39511.0,2.08775407802,9.25899176658,-0.306748466258,-1.36543298599,0.110922132663,-25.741497163,-0.343380389164,9.32038834951,3.63698780166
39542.0,4.61218249343,10.3515686584,0.967395198853,9.23679060665,4.27384566225,-5.57870983837,8.40867992767,6.8870523416,1.35216802334
39572.0,4.56339794942,8.78795137433,3.19375443577,9.43896891585,0.13507429086,11.6846047128,9.34806629834,3.84615384615,1.98431279961
39603.0,3.6516321326,6.12447617569,-4.65032444124,1.93648334624,5.55985153109,-5.81279017198,8.13818687688,6.61040787623,2.5502780489
39633.0,4.78949883042,5.47786298898,-3.01246537396,1.98675496689,11.7987185498,-10.7760553079,6.73378076063,5.46369518332,4.45223924118
39664.0,2.00585137788,5.88477888459,-1.0083449235,4.23476968796,2.45131729668,-2.80990839952,3.56083086053,1.94029850746,0.766503217282
39695.0,3.74430356413,11.1916731116,-0.393559928444,1.75438596491,2.81789638932,-2.96546092169,2.25675963381,8.11419984974,4.37679871373
39725.0,2.73353006973,10.5844404352,-0.239398084815,-0.910045502275,4.96291620641,-6.80542744745,-3.06225917664,6.19345859429,4.41410226733
39756.0,1.19772838144,9.67766613964,0.531537916371,-0.57845263919,-1.11805073637,1.98103053189,-6.20985010707,8.71794871795,2.64180005844
39786.0,1.24303164358,11.2180535439,-0.277585010409,-1.99859747546,3.04887390838,-9.47930468597,-7.81121187139,11.5516062884,1.52837465918
39817.0,0.86862643448,6.67635530894,-8.11744386874,-4.11568409344,-1.30905367851,-13.9979778162,2.88855356758,8.26822916667,1.84314779145
39845.0,0.934284946712,5.99379873239,-6.19501466276,-7.28929384966,0.516270337922,-14.1136243996,3.03555941023,8.33880499015,0.632291904147
39873.0,3.58234128285,5.31275968875,-2.32478632479,2.98724954463,3.25011079923,18.6814495423,-1.62710566616,10.1243339254,6.26151716766
39904.0,2.80683023387,14.2493856792,-3.12278211498,5.01612325331,-4.46640619015,10.1781122233,-4.25354462052,11.8556701031,6.74103182206
39934.0,2.51809902139,10.3982605345,-4.29160935351,18.1364738483,-4.31654676259,6.62417015463,-0.121261115602,11.7608836907,3.01347204388
39965.0,8.04988664245,15.1778401778,4.03780718336,36.3373860182,-3.84147681489,25.0058310056,7.84734133791,12.6649076517,7.70888721616
39995.0,4.53693521066,10.4539622411,-0.382006426276,35.6024531025,-14.3556052558,17.0469839086,11.2135820583,13.8377641445,3.81831856242
40026.0,7.80434096291,13.2516403511,-2.53600280998,37.8866714184,3.04114490161,15.3671126833,1.37126483831,17.4963396779,10.1740320957
40057.0,5.45152020968,6.50340530358,-0.520833333333,37.3954512106,3.40203068937,9.13843459629,0.104101603165,6.53231410702,7.37207765056
40087.0,5.94941875508,6.8027883522,-2.13232773397,44.2034616743,7.22552055927,11.4942143445,3.05439330544,5.30799475754,4.43229884526
40118.0,6.99565820688,4.66181496896,-1.5509340853,47.6327272727,4.81423112913,2.60024144347,13.1506849315,9.02964959569,3.07427264186
40148.0,8.33207110592,1.17207192069,1.06471816284,57.3237924866,0.944097531966,12.0831904498,15.8059467919,10.9681372549,6.57692494431
40179.0,11.6552492611,5.43698138133,9.76315789474,79.4663573086,3.77881437569,22.92217964,17.5570919757,12.3872519543,6.35226761726
40210.0,6.9713577555,6.74754253511,3.97420867526,72.6576576577,0.743968871595,20.5854881021,0.210437710438,7.87878787879,6.93477529138
40238.0,8.21591824442,8.04684277542,3.5211760588,69.4128050937,-1.05379882673,2.49048722335,8.13387818642,7.84946236559,7.89517127655
40269.0,9.91121161335,-2.96361135426,5.11355311355,54.1146366428,5.34081796311,7.8339542523,20.6445993031,8.75576036866,6.88895320527
40299.0,8.31000296098,0.309142130588,5.80985915493,34.4455521023,7.71616541353,-6.69105824628,13.5774989883,8.60465116279,6.4178876034
40330.0,5.23201736712,0.792340706504,6.7919180173,25.44866793,2.86288909542,-6.70423681409,8.36978131213,3.74707259953,3.75727008389
40360.0,6.424640425,4.47505255006,15.8370067735,19.9898906595,13.7481638649,-0.3361760314,0.452318130418,-0.179640718563,4.19511077881
40391.0,5.39214274987,0.965608465608,15.1866801211,11.9175001938,-2.28081597222,-5.74292889976,16.1922067434,1.55763239875,1.57974760021
40422.0,4.0947853903,-1.81501537457,12.4860083047,12.6474074865,-10.2028021138,0.327595049411,15.7861896839,5.21852576647,2.07213041617
40452.0,8.06166825367,0.696662500579,13.7207510158,6.50597687635,-4.79178974568,-0.221720638311,18.0064961429,18.5438705663,8.46819922677
40483.0,3.62067167926,0.735326787222,17.0282849982,5.45579940393,-3.48310295887,0.00169215163186,7.10250201776,-4.26452410383,3.54322709117
40513.0,6.86074509655,3.77652285845,15.7665771535,-0.182457018102,8.32903748435,0.315579692008,12.2393822394,-2.15350635008,5.03103580296
40544.0,7.24319556683,-1.29404855129,10.8470048293,-6.25296272355,8.72083736673,5.87395692887,13.1705578328,1.76565008026,9.65329046043
40575.0,7.17747858275,-5.76287579592,12.226105912,-7.32395702393,3.18641082684,4.79889872124,23.0155396892,6.4606741573,7.16514602216
40603.0,6.46508919669,-1.14692603904,12.0739789018,-10.6007140918,8.45944167685,3.88462432071,11.966888609,6.53040877368,7.61080580536
40634.0,5.37803315881,2.67268041237,11.018957346,-9.31571140776,6.51261419001,-1.33209481005,8.70036101083,0.0529661016949,6.439106228
40664.0,6.45644809257,1.29986330309,9.82715881694,-9.63285645745,4.50577320187,7.29749262019,11.1526812756,-1.2312633833,10.3101331293
40695.0,5.11013074313,-2.99579228502,7.72314288631,-11.6982850542,4.57173539519,-2.36920642789,11.8693817648,1.69300225734,7.92758830755
40725.0,8.48114591011,2.46730555408,1.39750015469,-8.18193911713,3.72475194961,-1.62995798109,18.1238273921,12.9574085183,12.9808865874
40756.0,3.95669526314,-15.1814489716,1.60659533196,-5.28520622604,3.79740463553,4.29948219832,8.7054735013,8.40490797546,9.35187109075
40787.0,3.09176439688,-18.1558671914,0.100792861041,-6.40175051717,4.29818214706,-2.13621854205,10.2927968385,2.16986980781,8.80252937039
40817.0,2.49657412367,-8.84455374997,-0.907438780225,-7.36911223551,-2.90300941778,-2.13421420336,14.7600206434,0.314960629921,5.3194990567
40848.0,7.95976197704,4.88036167163,-5.66419873952,-10.1365674779,11.2336354947,-6.73570420163,11.3036925396,16.9786959329,14.3920332939
40878.0,5.10021290796,5.49964989497,-5.62595834835,-10.7958963605,0.662556084296,0.787210120849,11.1111111111,13.6004514673,8.88470103539
40909.0,2.19502756132,7.67766119915,-1.96421950315,-10.4360577365,-4.64002416871,4.04363274749,4.45669291339,10.8832807571,3.17366348321
40940.0,7.74700815558,17.9545843312,0.334561286001,-7.6375943698,6.01578817347,4.07444657029,8.65483100034,9.81530343008,8.61836065813
40969.0,3.68067124009,7.26027167252,-2.9203246146,-9.94259155456,1.57851300273,1.54380939784,6.18772099004,7.11277491811,5.15846338821
41000.0,5.73640605652,5.92163064488,-1.35353757298,-11.2565241804,20.7964808912,-9.25191711094,2.27499169711,12.4827951297,5.36984135696
41030.0,7.21450017983,9.62265076795,0.457780663513,-10.70551766,23.3949433127,-15.0842176853,3.78265747716,15.3875338753,5.89697701404
41061.0,5.11710872234,7.23116883117,-0.75308150591,-11.1275751637,6.11313531299,-11.7390483862,4.0505083634,14.1453940067,8.78545486891
41091.0,1.45608656102,2.12370175167,-0.651742098085,-13.5295694316,3.63621033842,-2.24585991283,1.08005082592,6.45246946362,2.74832949749
41122.0,2.89799339363,10.9789626518,-0.597065480131,-13.5074634144,8.43625728158,-2.13103001142,2.86125319693,4.68024900962,1.9112821556
41153.0,5.13898623522,21.3775354712,-1.72813971088,-14.8451759939,10.3069061269,5.733939595,1.27035830619,18.3191747573,3.93121741906
41183.0,4.52677334787,10.928162586,-0.418801133962,-14.880706606,20.2915401574,1.96626139066,-4.67695997602,11.1355311355,5.58911360975
41214.0,2.15822905031,-4.40094200765,0.759633658293,-15.2077252949,6.57975760057,4.96257570085,7.80297901151,-0.441501103753,2.42987972523
41244.0,2.94122410641,-0.166875260743,1.03841960307,-14.8627215205,4.95933064019,-3.84274488933,3.59133126935,9.478390462,5.20352438461
41275.0,3.725954136,2.32271136489,-0.243914738577,-16.7962105838,10.4919931382,-9.05319377072,1.91466907885,10.1849217639,6.3401399265
41306.0,-2.4426182571,-8.01232665639,-4.00405208295,-20.0848087633,4.27746819855,-3.96008360541,0.455616653574,3.11388755406,-3.65471835318
41334.0,2.51493798843,0.286470155445,0.208583237515,-17.7040990192,5.64803726178,3.55199793982,6.61419706372,8.29183049367,1.13394305811
41365.0,2.42796754092,3.14721774576,-1.16235224788,-17.4357717418,5.60208732663,-2.37331146368,1.93213183958,8.23136295181,3.46680580873
41395.0,2.28039207277,-3.25201432408,-2.41312533355,-18.6764866053,5.04168579741,-2.03444520968,4.06177606178,2.95457748133,6.19054705023
"2005-06(Apr-Mar)",3.86867388351,6.55442195834,-5.24983814961,1.38530319249,2.14294143099,0.622436607812,7.01629398111,12.3511124286,5.12032685722
"2006-07(Apr-Mar)",8.38087949002,5.91480095474,5.55313994658,-1.41606111422,12.8713252567,3.11054594261,12.8054803934,9.13482355488,7.28934847048
"2007-08(Apr-Mar)",5.2221380678,6.26573137053,0.388395221562,2.10735210735,6.51718514374,-7.92253305017,6.75055683527,8.05901679995,6.3312613347
"2008-09(Apr-Mar)",2.80347082529,8.00501171022,-1.790843543,1.326546352,2.9922742822,-3.93376227992,1.94382523406,7.24571166313,2.74314404912
"2009-10(Apr-Mar)",6.63764351765,8.11963009117,0.546154534873,44.586695083,-0.447792228795,12.688629057,6.04915595207,10.5327912699,6.16682556555
"2010-11(Apr-Mar)",6.56572526767,-0.226342129208,11.937239537,9.96572505501,2.99752386507,-0.019227396658,13.193012553,4.52499637032,5.55862625174
"2011-12(Apr-Mar)",5.08777019765,1.26613543697,1.00251232669,-8.9301933108,3.11910716788,0.392655554567,10.3087975984,6.7182146495,8.32864211244
"2012-13(Apr-Mar)",3.37812784119,3.5518490028,-0.590398144171,-14.4578107293,10.2951005447,-3.42689127351,2.53517405377,9.30929758341,3.79614557174
"2011-12(Apr-May)",5.92293526419,1.97380907193,10.4153409579,-9.47547377094,5.48616173036,3.11658831369,9.93454675872,-0.585729499468,8.38742340586
"2012-13(Apr-May)",6.48702003464,7.79328742478,-0.441036743976,-10.9794362739,22.1131817242,-12.3804618843,3.04216621809,13.9180503482,5.63985914847
"2013-14(Apr-May)",2.3525129657,-0.143883235876,-1.79815184647,-18.0616171958,5.31513827274,-2.19714702099,3.0235871458,5.59042715753,4.86539955681
