-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
ORISSA,MAYURBHANJA,UDALA,25,20,11,3,59
ORISSA,NAWARANGAPUR,CHANDAHANDI,0,1,0,0,1
ORISSA,NAWARANGAPUR,DABUGAON,52,70,54,8,184
ORISSA,NAWARANGAPUR,JHARIGAON,32,60,8,0,100
ORISSA,NAWARANGAPUR,KOSAGUMUDA,20,61,18,7,106
ORISSA,NAWARANGAPUR,NANDAHANDI,5,37,5,0,47
ORISSA,NAWARANGAPUR,NAWARANGPUR,5,11,4,1,21
ORISSA,NAWARANGAPUR,PAPADAHANDI,74,120,93,6,293
ORISSA,NAWARANGAPUR,RAIGHAR,2,15,5,3,25
ORISSA,NAWARANGAPUR,TENTULIKHUNTI,3,13,11,6,33
ORISSA,NAWARANGAPUR,UMARKOTE,32,79,50,3,164
ORISSA,NAYAGARH,BHAPUR,0,2,1,0,3
ORISSA,NAYAGARH,GANIA,0,0,0,0,0
ORISSA,NAYAGARH,KHANDAPARA,1,0,3,0,4
ORISSA,NAYAGARH,NAYAGARH,0,0,0,0,0
ORISSA,NAYAGARH,NUAGAON,0,5,0,0,5
ORISSA,NAYAGARH,ODAGAON,1,3,3,1,8
ORISSA,NAYAGARH,RANAPUR,2,10,9,3,24
ORISSA,NUAPADA,BODEN,0,0,0,0,0
ORISSA,NUAPADA,KHARIAR,0,12,24,1,37
ORISSA,NUAPADA,KOMANA,0,5,5,1,11
ORISSA,NUAPADA,NUAPADA,4,5,5,0,14
ORISSA,NUAPADA,SINAPALI,0,6,11,1,18
ORISSA,PURI,ASTARANG,63,1,2,0,66
ORISSA,PURI,BRAHMAGIRI,24,2,4,605,635
ORISSA,PURI,DELANGA,73,113,64,10,260
ORISSA,PURI,GOP,198,154,84,2,438
ORISSA,PURI,KAKATPUR,162,28,3,0,193
ORISSA,PURI,KANAS,127,164,94,148,533
ORISSA,PURI,KRISHNAPRASAD,7,0,11,0,18
ORISSA,PURI,NIMAPARA,120,46,8,24,198
ORISSA,PURI,PIPILI,139,126,43,5,313
ORISSA,PURI,PURISADAR,153,284,71,476,984
ORISSA,PURI,SATYABADI,28,43,49,696,816
ORISSA,RAYAGADA,BISAMCUTTACK,2,6,4,1,13
ORISSA,RAYAGADA,CHANDRAPUR,0,0,0,2,2
ORISSA,RAYAGADA,GUDARI,48,3,1,2,54
ORISSA,RAYAGADA,GUNUPUR,0,1,1,0,2
ORISSA,RAYAGADA,K.SINGPUR,1,1,1,5,8
ORISSA,RAYAGADA,KASHIPUR,0,0,3,1,4
ORISSA,RAYAGADA,KOLNARA,0,2,13,0,15
ORISSA,RAYAGADA,MUNIGUDA,1,2,6,6,15
ORISSA,RAYAGADA,PADMAPUR,6,2,4,0,12
ORISSA,RAYAGADA,RAMNAGUDA,0,3,1,1,5
ORISSA,RAYAGADA,RAYAGADA,5,30,53,8,96
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,0,6,26,1,33
ORISSA,SAMBALPUR,GOVINDAPUR,51,101,120,106,378
ORISSA,SAMBALPUR,JAMANKIRA,36,47,41,10,134
ORISSA,SAMBALPUR,JUJUMURA,31,64,69,20,184
ORISSA,SAMBALPUR,KUCHINDA,135,82,63,26,306
ORISSA,SAMBALPUR,MANESWAR,4,16,49,9,78
ORISSA,SAMBALPUR,NAKTIDEUL,5,8,7,3,23
ORISSA,SAMBALPUR,RAIRAKHOLA,0,2,7,1,10
ORISSA,SAMBALPUR,RENGALI,7,3,1,0,11
ORISSA,SONEPUR,BINIKA,7,25,31,2,65
ORISSA,SONEPUR,BIRMAHARAJPUR,0,0,2,0,2
ORISSA,SONEPUR,DUNGURIPALI,1,10,20,3,34
ORISSA,SONEPUR,SONEPUR,0,0,0,0,0
ORISSA,SONEPUR,TARAVA,1,6,3,0,10
ORISSA,SONEPUR,ULLUNDA,0,1,3,1,5
ORISSA,SUNDARGARH,BADAGAON,0,9,16,8,33
ORISSA,SUNDARGARH,BALISANKARA,1,4,7,8,20
ORISSA,SUNDARGARH,BISHRA,6,29,12,0,47
ORISSA,SUNDARGARH,BONAI,1,3,5,17,26
ORISSA,SUNDARGARH,GURUNDIA,0,4,4,1,9
ORISSA,SUNDARGARH,HEMAGIRI,12,10,9,2,33
ORISSA,SUNDARGARH,KOIDA,1,0,0,0,1
ORISSA,SUNDARGARH,KUANRAMUNDA,2,29,47,3,81
ORISSA,SUNDARGARH,KUTRA,0,12,14,35,61
ORISSA,SUNDARGARH,LAHUNIPADA,2,1,0,5,8
ORISSA,SUNDARGARH,LATHIKATA,3,6,7,0,16
ORISSA,SUNDARGARH,LEPHRIPADA,22,33,26,9,90
ORISSA,SUNDARGARH,NUAGAON,2,81,51,5,139
ORISSA,SUNDARGARH,RAJAGANGAPUR,4,11,14,4,33
ORISSA,SUNDARGARH,SUBDEGA,3,15,14,2,34
ORISSA,SUNDARGARH,SUNDARGARH,6,25,26,6,63
ORISSA,SUNDARGARH,TANGARPALI,2,7,14,2,25
PONDICHERRY,KARAIKAL,TRPATTINAM,3,3,0,0,6
PONDICHERRY,PONDICHERRY,VILLIANUR,1,0,0,0,1
PUNJAB,AMRITSER,VERKA,0,1,18,2,21
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,8,9,20,0,37
PUNJAB,GURDASPUR,DHARKALAN,1,0,0,3,4
PUNJAB,GURDASPUR,PATHANKOT,3,3,2,2,10
PUNJAB,HOSHIARPUR,TALWARA,0,0,0,0,0
PUNJAB,MOGA,NIHAL SINGH WALA,2,7,11,0,20
PUNJAB,PATIALA,DERABASSI,2,2,29,0,33
PUNJAB,PATIALA,KANOR,5,51,214,11,281
PUNJAB,PATIALA,PATRAN,1,4,46,11,62
PUNJAB,PATIALA,RAJPURA,12,64,220,4,300
PUNJAB,PATIALA,SAMANA,0,0,11,2,13
PUNJAB,PATIALA,SANOR,7,10,39,2,58
PUNJAB,ROPAR,ANANDPUR SAHIB,29,29,37,3,98
PUNJAB,ROPAR,KHARAR,34,54,306,48,442
PUNJAB,ROPAR,MAJRI,0,0,0,0,0
PUNJAB,ROPAR,NOORPUR BEDI,4,2,18,3,27
PUNJAB,ROPAR,ROPAR,0,1,2,1,4
PUNJAB,SANGRUR,SANGRUR,0,0,0,0,0
RAJASTHAN,AJMER,SARWAD,0,0,0,0,0
RAJASTHAN,BANSWARA,BAGIDORA,0,9,9,13,31
RAJASTHAN,BANSWARA,BANSWARA,7,20,35,2,64
RAJASTHAN,BANSWARA,GADHI,16,136,135,2,289
RAJASTHAN,BANSWARA,GHATOL,60,160,194,10,424
RAJASTHAN,BANSWARA,KUSHALGARH,0,4,9,9,22
RAJASTHAN,BARAN,ANTA,0,0,0,0,0
RAJASTHAN,BARAN,KISHANGANJ,0,0,2,0,2
RAJASTHAN,BARAN,SHAHABAD,0,0,0,0,0
RAJASTHAN,BHILWARA,BHILWARA,1,2,2,0,5
RAJASTHAN,BHILWARA,JAHAJPUR,2,0,2,10,14
RAJASTHAN,BHILWARA,KOTADI,0,0,0,3,3
RAJASTHAN,BHILWARA,MANDALGARH,0,0,2,7,9
RAJASTHAN,BHILWARA,RAIPUR,0,0,0,7,7
RAJASTHAN,BHILWARA,SHAHPURA,4,4,25,1,34
RAJASTHAN,BUNDI,INDRAGARH,0,1,0,3,4
RAJASTHAN,BUNDI,KESHORAIPATAN,3,8,25,4,40
RAJASTHAN,BUNDI,NAINWA,0,0,0,0,0
RAJASTHAN,CHITTORGARH,GANGARAR,0,1,1,0,2
RAJASTHAN,CHITTORGARH,RAWATBHATA,7,27,17,3,54
RAJASTHAN,DAUSA,LALSOT,0,0,0,0,0
RAJASTHAN,DUNGARPUR,ASPUR,5,0,9,6,20
RAJASTHAN,DUNGARPUR,DUNGARPUR,0,0,0,3,3
RAJASTHAN,DUNGARPUR,SAGWARA,17,43,39,28,127
RAJASTHAN,DUNGARPUR,SIMALWARA,0,14,2,0,16
RAJASTHAN,JAIPUR,SANGANER,13,46,168,5,232
RAJASTHAN,JHALAWAR,AKLERA,0,0,0,0,0
RAJASTHAN,JHALAWAR,JHALARA PATAN,0,0,1,3,4
RAJASTHAN,JHALAWAR,KHANPUR,4,8,22,4,38
RAJASTHAN,KOTA,DIGOD,0,0,0,0,0
RAJASTHAN,KOTA,LADPURA,2,12,1,0,15
RAJASTHAN,KOTA,RAMGANJMANDI,42,109,78,5,234
RAJASTHAN,PALI,JAITARAN,0,0,1,2,3
RAJASTHAN,PALI,RAIPUR,0,0,2,0,2
RAJASTHAN,PALI,SOJAT,0,0,0,0,0
RAJASTHAN,RAJSAMAND,AMET,0,0,0,2,2
RAJASTHAN,RAJSAMAND,NATHDWARA,0,0,0,0,0
RAJASTHAN,RAJSAMAND,RAILMAGRA,6,32,12,2,52
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,1,0,3,0,4
RAJASTHAN,SIROHI,ABUROAD,2,0,1,0,3
RAJASTHAN,TONK,DEOLI,0,0,0,0,0
RAJASTHAN,TONK,PEEPLU,0,0,0,0,0
RAJASTHAN,TONK,TODARAI SINGH,0,0,18,7,25
RAJASTHAN,TONK,TONK,0,0,0,1,1
RAJASTHAN,UDAIPUR,DHARIYAVAD,0,0,0,0,0
RAJASTHAN,UDAIPUR,JHADOL,1,2,7,0,10
RAJASTHAN,UDAIPUR,KHERWADA,1,3,7,0,11
RAJASTHAN,UDAIPUR,KOTRA,6,8,1,0,15
RAJASTHAN,UDAIPUR,MAWLI,0,0,0,5,5
TAMIL NADU,COIMBATORE,ANAMALAI,21,24,71,14,130
TAMIL NADU,COIMBATORE,ANNUR,9,0,33,0,42
TAMIL NADU,COIMBATORE,KUDIMANGALAM,6,6,8,0,20
TAMIL NADU,COIMBATORE,MADATTHUKULAM,12,1,6,0,19
TAMIL NADU,COIMBATORE,METTUPALAYAM,547,237,155,13,952
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,1,1,4,0,6
TAMIL NADU,CUDDALORE,KAMMAPURAM,0,0,1,0,1
TAMIL NADU,CUDDALORE,KURINJIPADY,22,6,0,0,28
TAMIL NADU,CUDDALORE,PARANGIPETTAI,15,3,0,0,18
TAMIL NADU,CUDDALORE,VRIDHACHALAM,10,0,0,0,10
TAMIL NADU,DHARMAPURI,HARUR,3,5,5,0,13
TAMIL NADU,DHARMAPURI,HOSUR,308,43,11,0,362
TAMIL NADU,DHARMAPURI,KAVERIPATTINAM,0,0,0,0,0
TAMIL NADU,DHARMAPURI,KELAMANGALAM(DEN),0,0,0,0,0
TAMIL NADU,DHARMAPURI,MORAPPUR,2,7,10,0,19
TAMIL NADU,DHARMAPURI,NALLAMPALLI,20,8,1,0,29
TAMIL NADU,DHARMAPURI,SHOOLAGIRI,377,171,47,11,606
TAMIL NADU,DHARMAPURI,VEPPANAPPALLI,5,12,0,0,17
TAMIL NADU,DINDIGUL,DINDIGUL,0,0,0,3,3
TAMIL NADU,DINDIGUL,KODAIKANAL,5,2,2,0,9
TAMIL NADU,DINDIGUL,REDDIYARCHATRAM,1,0,3,0,4
TAMIL NADU,DINDIGUL,VADAMADURAI,4,1,3,0,8
TAMIL NADU,ERODE,AMMAPETTAI,4,5,12,1,22
TAMIL NADU,ERODE,ANTHIYUR,0,19,14,0,33
TAMIL NADU,ERODE,BHAVANI,166,33,21,2,222
TAMIL NADU,ERODE,BHAVANISAGAR,14,12,2,0,28
TAMIL NADU,ERODE,DHARAPURAM,78,97,202,2,379
TAMIL NADU,ERODE,ERODE,23,4,27,0,54
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,7,63,26,0,96
TAMIL NADU,ERODE,KANGEYAM,185,96,110,15,406
TAMIL NADU,ERODE,KODUMUDI,51,28,60,5,144
TAMIL NADU,ERODE,KUMDADAM,25,48,24,1,98
TAMIL NADU,ERODE,MODAKURICHI,30,40,62,0,132
TAMIL NADU,ERODE,MOOLANUR,26,82,279,19,406
TAMIL NADU,ERODE,NAMBIYUR,11,0,0,0,11
TAMIL NADU,ERODE,SATHYAMANGALAM,1,4,21,0,26
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,16,20,28,0,64
TAMIL NADU,ERODE,VELLAKOIL,16,17,83,53,169
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,0,0,0,0,0
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,15,0,0,0,15
TAMIL NADU,KARUR,K.PARAMATHI,73,57,197,0,327
TAMIL NADU,KARUR,KARUR,15,2,3,5,25
TAMIL NADU,KARUR,KRISHNARAYAPURAM,0,0,0,22,22
TAMIL NADU,KARUR,KULITHALAI,0,0,0,2,2
TAMIL NADU,KARUR,THANTHONI,80,29,13,2,124
TAMIL NADU,KARUR,THOGAMALAI,0,2,9,2,13
TAMIL NADU,MADURAI,KALLUPATTI(T),2,2,2,0,6
TAMIL NADU,MADURAI,SEDAPATTI,0,2,0,0,2
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,53,8,0,0,61
TAMIL NADU,MADURAI,USILAMPATTI,0,16,18,0,34
TAMIL NADU,NAGAPATTINAM,KEELAIYUR,1,0,1,0,2
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,0,0,0,2,2
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,3,0,1,0,4
TAMIL NADU,NAMAKKAL,KABILARMALAI,0,0,0,0,0
TAMIL NADU,NAMAKKAL,MOHANUR,78,12,0,0,90
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,768,60,25,0,853
TAMIL NADU,NAMAKKAL,PARAMATHI,0,0,0,0,0
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,818,8,11,5,842
TAMIL NADU,NILGIRIS,COONOOR,56,5,2,7,70
TAMIL NADU,NILGIRIS,GUDALUR,19,4,4,18,45
TAMIL NADU,NILGIRIS,KOTAGIRI,147,11,6,13,177
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,174,29,21,2,226
TAMIL NADU,PERAMBALUR,ALATHUR,0,0,0,0,0
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,24,45,11,0,80
TAMIL NADU,PERAMBALUR,VEPPUR,97,11,40,0,148
TAMIL NADU,SALEM,ATTUR,13,2,0,0,15
TAMIL NADU,SALEM,KOLATHUR,0,0,17,0,17
TAMIL NADU,SALEM,OMALUR,3,3,0,0,6
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,13,1,0,0,14
TAMIL NADU,SALEM,THALAIVASAL,8,8,2,0,18
TAMIL NADU,SIVAGANGA,ILAYANGUDI,0,0,0,0,0
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,0,0,0,0,0
TAMIL NADU,THANJAVUR,AMMAPETTAI,1,0,0,0,1
TAMIL NADU,THANJAVUR,ORATHANADU,127,17,14,0,158
TAMIL NADU,THANJAVUR,THIRUVONAM,19,7,6,0,32
TAMIL NADU,THENI,ANDIPATTI,41,51,42,1,135
TAMIL NADU,THENI,BODI,34,28,16,20,98
TAMIL NADU,THENI,MYILADUMPARAI,70,6,0,0,76
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,0,0,8,0,8
TAMIL NADU,THIRUVALLUR,MINJUR,7,1,1,2,11
TAMIL NADU,THIRUVALLUR,PALLIPATTU,1,3,0,1,5
TAMIL NADU,THIRUVALLUR,POONAMALLEE,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,POONDI,5,0,0,0,5
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,2,0,8,0,10
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,0,0,0,3,3
TAMIL NADU,THIRUVARUR,MANNARGUDI,0,0,0,1,1
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,0,0,7,5,12
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,0,0,0,2,2
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,20,5,1,0,26
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,0,0,0,1,1
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,390,135,68,2,595
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KADAYAM,5,0,0,0,5
TAMIL NADU,TIRUNELVELI,MANUR,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,0,0,1,0,1
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,12,0,0,0,12
TAMIL NADU,TIRUVANNAMALAI,THELLAR,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,5,6,2,0,13
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,0,0,0,0,0
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,1,7,3,0,11
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,0,0,0,0,0
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,0,0,0,0,0
TAMIL NADU,VELLORE,ARAKONAM,0,0,2,0,2
TAMIL NADU,VELLORE,NATRAMPALLI,4,0,2,0,6
TAMIL NADU,VELLORE,NEMILI,90,56,24,0,170
TAMIL NADU,VELLORE,SHOLINGUR,0,0,0,0,0
TAMIL NADU,VELLORE,THIRUPATTUR,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,37,0,0,0,37
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,0,0,0,0,0
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,6,2,0,1,9
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,0,1,0,0,1
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,58,27,6,0,91
TAMIL NADU,VILLUPPURAM,ULUNDURPET,187,13,2,0,202
TRIPURA,DHALAI,AMBASSA,0,0,0,0,0
TRIPURA,DHALAI,CHAMANU,0,0,0,0,0
TRIPURA,DHALAI,DUMBURNAGAR,0,0,0,0,0
TRIPURA,DHALAI,MANU,0,0,0,0,0
TRIPURA,DHALAI,SALEMA,0,0,0,0,0
TRIPURA,NORTH TRIPURA,DASDA,0,0,0,0,0
TRIPURA,NORTH TRIPURA,GOURNAGAR,0,0,0,0,0
TRIPURA,NORTH TRIPURA,KADAMTALA,1,2,3,0,6
TRIPURA,NORTH TRIPURA,KUMARGHAT,0,0,0,0,0
TRIPURA,NORTH TRIPURA,PANISAGAR,5,0,0,0,5
TRIPURA,NORTH TRIPURA,PECHARTHAL,0,0,0,0,0
TRIPURA,SOUTH TRIPURA,AMAR PUR,2,1,0,0,3
TRIPURA,SOUTH TRIPURA,BAGAFA,16,4,0,1,21
TRIPURA,SOUTH TRIPURA,HRISHYAMUKH,22,8,1,0,31
TRIPURA,SOUTH TRIPURA,KAKRABAN,0,0,4,0,4
TRIPURA,SOUTH TRIPURA,KARBOOK,0,1,0,0,1
TRIPURA,SOUTH TRIPURA,KILLA,8,3,0,0,11
TRIPURA,SOUTH TRIPURA,MATABARI,5,2,0,0,7
TRIPURA,SOUTH TRIPURA,RAJNAGAR,86,16,11,0,113
TRIPURA,SOUTH TRIPURA,RUPAICHARI,31,18,0,0,49
TRIPURA,SOUTH TRIPURA,SATCHAND,49,5,0,0,54
TRIPURA,WEST TRIPURA,BISHALGARH,22,25,10,0,57
TRIPURA,WEST TRIPURA,BOXANAGAR,0,0,0,0,0
TRIPURA,WEST TRIPURA,DUKLI,24,1,0,0,25
TRIPURA,WEST TRIPURA,HAZAMARA,0,0,2,1,3
TRIPURA,WEST TRIPURA,JAMPUIJALA,4,2,0,0,6
TRIPURA,WEST TRIPURA,JIRANIA,2,1,0,0,3
TRIPURA,WEST TRIPURA,KALYANPUR,0,0,0,0,0
TRIPURA,WEST TRIPURA,KATHALIA,0,0,0,1,1
TRIPURA,WEST TRIPURA,KHOWAI,3,0,3,0,6
TRIPURA,WEST TRIPURA,MANDAI,0,0,0,0,0
TRIPURA,WEST TRIPURA,MELAGHAR,1,1,13,4,19
TRIPURA,WEST TRIPURA,MOHANPUR,1,2,6,0,9
TRIPURA,WEST TRIPURA,PADMABILL,0,0,0,0,0
TRIPURA,WEST TRIPURA,TELIAMURA,0,0,0,1,1
TRIPURA,WEST TRIPURA,TULASHIKHAR,0,0,0,0,0
UTTAR PRADESH,ALIGARH,AKRABAD,0,0,0,0,0
UTTAR PRADESH,ALIGARH,ATRAULI,0,0,0,0,0
UTTAR PRADESH,ALIGARH,CHANDOUS,0,0,0,0,0
UTTAR PRADESH,ALIGARH,IGLAS,0,0,0,0,0
UTTAR PRADESH,ALIGARH,KHAIR,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,3,1,0,0,4
UTTAR PRADESH,ALLAHABAD,HANDIA,9,11,3,0,23
UTTAR PRADESH,ALLAHABAD,JASRA,0,3,1,0,4
UTTAR PRADESH,ALLAHABAD,KORAON,6,12,19,1,38
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,20,64,37,26,147
UTTAR PRADESH,BAHARAICH,CHITTAURA,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,REHARA BAZAR,2,1,2,1,6
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,0,0,0,0,0
UTTAR PRADESH,BANDA,BABERU,5,2,17,0,24
UTTAR PRADESH,BANDA,BADOKHAR KHURD,9,12,0,0,21
UTTAR PRADESH,BANDA,BISANDA,4,9,9,0,22
UTTAR PRADESH,BANDA,MAHUA,0,1,0,0,1
UTTAR PRADESH,BANDA,NARAINI,20,18,16,1,55
UTTAR PRADESH,BANDA,TINDWARI,0,1,0,0,1
UTTAR PRADESH,BAREILLY,SHERGARH,11,1,0,0,12
UTTAR PRADESH,BIJNOR,NOORPUR,6,6,0,0,12
UTTAR PRADESH,BULAND SAHAR,ANUPSHAHR,1,0,0,0,1
UTTAR PRADESH,CHANDAULI,BARAHNI,0,3,0,1,4
UTTAR PRADESH,CHANDAULI,CHAHANIA,43,19,3,0,65
UTTAR PRADESH,CHANDAULI,CHAKIYA,9,0,0,0,9
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,2,0,0,0,2
UTTAR PRADESH,CHITRAKOOT,KARVI,20,43,63,1,127
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,45,139,226,21,431
UTTAR PRADESH,CHITRAKOOT,MAU,18,36,97,25,176
UTTAR PRADESH,CHITRAKOOT,PAHADI,14,70,132,2,218
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,65,125,145,5,340
UTTAR PRADESH,DEORIA,BANKATA,4,0,0,0,4
UTTAR PRADESH,FARRUKHABAD,MOHAMDABAD,1,0,6,3,10
UTTAR PRADESH,GHAZIABAD,HAPUR,8,0,0,0,8
UTTAR PRADESH,GHAZIPUR,SADAT,1,0,0,0,1
UTTAR PRADESH,GONDA,MUJEHNA,22,4,0,0,26
UTTAR PRADESH,GONDA,TARABGANJ,0,0,0,2,2
UTTAR PRADESH,HAMIRPUR,KURARA,0,3,0,0,3
UTTAR PRADESH,HAMIRPUR,MAUDAHA,28,26,18,6,78
UTTAR PRADESH,HAMIRPUR,MUSKARA,144,121,69,1,335
UTTAR PRADESH,HAMIRPUR,RATH,1,11,11,3,26
UTTAR PRADESH,HAMIRPUR,SARILA,0,0,0,0,0
UTTAR PRADESH,HAMIRPUR,SUMREPUR,11,8,7,0,26
UTTAR PRADESH,HARDOI,SHAHABAD,2,4,6,0,12
UTTAR PRADESH,HARDOI,SURSA,11,1,0,0,12
UTTAR PRADESH,JALAUN,DAKOR,48,47,65,13,173
UTTAR PRADESH,JALAUN,ETKONCH,6,5,1,0,12
UTTAR PRADESH,JALAUN,JALAUN,0,1,1,0,2
UTTAR PRADESH,JALAUN,KADAURA,0,0,0,1,1
UTTAR PRADESH,JALAUN,KUTHAUND,2,0,2,0,4
UTTAR PRADESH,JALAUN,MADHO GANJ,2,12,1,0,15
UTTAR PRADESH,JALAUN,MAHEBA,0,6,20,1,27
UTTAR PRADESH,JALAUN,NADIGAON,2,5,3,0,10
UTTAR PRADESH,JAUNPUR,DOBHI,1,0,0,0,1
UTTAR PRADESH,JAUNPUR,JALAL PUR,2,6,0,0,8
UTTAR PRADESH,JAUNPUR,MADRIYAHU,1,0,0,0,1
UTTAR PRADESH,JHANSI,BABINA,0,1,3,0,4
UTTAR PRADESH,JHANSI,BADAGAON,47,17,9,0,73
UTTAR PRADESH,JHANSI,BAMAUR,24,67,129,15,235
UTTAR PRADESH,JHANSI,BANGRA,48,18,8,1,75
UTTAR PRADESH,JHANSI,CHIRGAON,26,35,18,4,83
UTTAR PRADESH,JHANSI,MAURANIPUR,128,102,42,4,276
UTTAR PRADESH,JHANSI,MOTH,8,207,226,0,441
UTTAR PRADESH,KANNAUJ,SAURIKH,0,15,2,0,17
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,5,0,0,0,5
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,4,2,0,0,6
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,1,14,8,0,23
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,4,0,0,0,4
UTTAR PRADESH,KANPUR NAGAR,PATARA,6,14,3,0,23
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,6,1,0,0,7
UTTAR PRADESH,LALITPUR,BIRDHA,26,130,126,0,282
UTTAR PRADESH,LALITPUR,JAKHAURA,29,12,8,0,49
UTTAR PRADESH,LALITPUR,MEHRONI,26,35,18,4,83
UTTAR PRADESH,LALITPUR,TALBEHAT,0,1,3,0,4
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,12,3,1,0,16
UTTAR PRADESH,LUCKNOW,CHINHAT,0,0,0,1,1
UTTAR PRADESH,LUCKNOW,MALIHABAD,6,3,1,0,10
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,0,0,0,2,2
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,11,3,2,0,16
UTTAR PRADESH,MAHARAJ GANJ,DHANI,8,0,2,0,10
UTTAR PRADESH,MAHOBA,CHARKHARI,6,24,26,0,56
UTTAR PRADESH,MAHOBA,JAITPUR,16,1,0,0,17
UTTAR PRADESH,MAHOBA,KABARAI,17,25,82,14,138
UTTAR PRADESH,MAHOBA,PANWADI,12,30,6,0,48
UTTAR PRADESH,MEERUT,DAURALA,0,0,2,0,2
UTTAR PRADESH,MEERUT,HASTINAPUR,4,5,4,0,13
UTTAR PRADESH,MEERUT,KHARKHODA,1,0,1,0,2
UTTAR PRADESH,MEERUT,RAJPURA,1,0,0,0,1
UTTAR PRADESH,MIRZAPUR,CHHANBEY,32,40,6,1,79
UTTAR PRADESH,MIRZAPUR,CITY,31,0,1,1,33
UTTAR PRADESH,MIRZAPUR,HALIYA,73,53,39,8,173
UTTAR PRADESH,MIRZAPUR,LALGANJ,15,8,48,4,75
UTTAR PRADESH,MUZZAFARNAGAR,CHARTHAWAL,7,5,1,0,13
