-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Sixth Lok Sabha from 23rd March 1977 to 22nd August 1979. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Sixth_Lok_Sabha_From_23rd_March_1977_to_22nd_August_1979.xls", 
 "title": "Download XLS for Members of Sixth Lok Sabha from 23rd March 1977 to 22nd August 1979", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Sixth_Lok_Sabha_From_23rd_March_1977_to_22nd_August_1979.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Sixth Lok Sabha","Shri Chitta Basu","Male","Barasat                                                                                             ","West Bengal                                                 ","All India Forward Bloc"
"Sixth Lok Sabha","Shri Dhirendranath Basu","Male","Katwa                                                                                               ","West Bengal                                                 ","Congress"
"Sixth Lok Sabha","Shri   Bateshwar Hembram","Male","Dumka-ST                                                                                            ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Ram Kanwar Berwa","Male","Tonk-SC                                                                                             ","Rajasthan                                                   ","Janata Party"
"Sixth Lok Sabha","Shri Arjun Singh Bhadoria","Male","Etawah                                                                                              ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri   Bhagat Ram","Male","Phillaur-SC                                                                                         ","Punjab                                                      ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Shri Manoranjan Bhakta","Male","Andaman and Nicobar Islands                                                                         ","Andaman and Nicobar Islands                                 ","Congress"
"Sixth Lok Sabha","Shri Bhagirath Ramjee Bhanwar","Male","Jhabua-ST                                                                                           ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri   Bharat Bhushan","Male","Nainital                                                                                            ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Dinendra Nath Bhattacharya","Male","Serampore                                                                                           ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Shri Shyamaprasanna Bhattacharyya","Male","Uluberia                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Shri M. Bheeshma Dev","Male","Nagarkurnool-SC                                                                                     ","Andhra Pradesh                                              ","Congress"
"Sixth Lok Sabha","Shri Haren Bhumij","Male","Dibrugarh                                                                                           ","Assam                                                       ","Congress"
"Sixth Lok Sabha","Shri Irruppu Govindaswamy Bhuvarahan","Male","Cuddalore                                                                                           ","Tamil Nadu                                                  ","Congress"
"Sixth Lok Sabha","Shri Rajagopala Rao Boddiapalli","Male","Srikakulam                                                                                          ","Andhra Pradesh                                              ","Congress"
"Sixth Lok Sabha","Shri Nanasaheb Bonde","Male","Amravati                                                                                            ","Maharashtra                                                 ","Congress"
"Sixth Lok Sabha","Shri Yashawant Borole","Male","Jalgaon                                                                                             ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Shri Dev Kanta Borooah","Male","Nowgong                                                                                             ","Assam                                                       ","Congress"
"Sixth Lok Sabha","Shri Jyotirmoy Bosu","Male","Diamond Harbour                                                                                     ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Chowdhury   Brahm Perkash","Male","Outer Delhi-SC                                                                                      ","Delhi                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Gangadharappa Maharudrappa Burande","Male","Bhir                                                                                                ","Maharashtra                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Shri Dalip Kumar Chakravorty","Male","Calcutta South                                                                                      ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","Shri   Chand Ram","Male","Sirsa-SC                                                                                            ","Haryana                                                     ","Janata Party"
"Sixth Lok Sabha","Shri   Chandan Singh","Male","Kairana                                                                                             ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri  Chandra Shekhar","Male","Ballia                                                                                              ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri   Chandra Shekhar Singh","Male","Varanasi                                                                                            ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri C.K. Chandrappan","Male","Cannanore                                                                                           ","Kerala                                                      ","Communist Party"
"Sixth Lok Sabha","Smt.   Chandrawati","Female","Bhiwani                                                                                             ","Haryana                                                     ","Janata Party"
"Sixth Lok Sabha","Chaudhari   Charan Singh","Male","Baghpat                                                                                             ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Somnath Chatterjee","Male","Jadavpur                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Shri   Chaturbhuj","Male","Jhalawar                                                                                            ","Rajasthan                                                   ","Janata Party"
"Sixth Lok Sabha","Shri Shambunath Chaturvedi","Male","Agra                                                                                                ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Ishwar Chaudhary","Male","Gaya-SC                                                                                             ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Motibhai Ranchhodbhai Chaudhary","Male","Banaskantha                                                                                         ","Gujarat                                                     ","Janata Party"
"Sixth Lok Sabha","Shri Rudrasen Chaudhary","Male","Kaiserganj                                                                                          ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Tridib Chaudhuri","Male","Berhampore                                                                                          ","West Bengal                                                 ","Revolutionary Socialist Party"
"Sixth Lok Sabha","Shri Bega Ram Chauhan","Male","Ganganagar-SC                                                                                       ","Rajasthan                                                   ","Janata Party"
"Sixth Lok Sabha","Shri Nawab Singh Chauhan","Male","Aligarh                                                                                             ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Smt. Premalabai Dajisaheb Chavan","Female","Karad                                                                                               ","Maharashtra                                                 ","Congress"
"Sixth Lok Sabha","Shri Yashwantrao Balwantrao Chavan","Male","Satara                                                                                              ","Maharashtra                                                 ","Congress"
"Sixth Lok Sabha","Shri Khemchandbhai Chavda","Male","Patan-SC                                                                                            ","Gujarat                                                     ","Janata Party"
"Sixth Lok Sabha","Shri Chatra Bahadur Chettri","Male","Sikkim                                                                                              ","Sikkim                                                      ","Congress"
"Sixth Lok Sabha","Shri Krishna Bahadur Chettri","Male","Darjeeling                                                                                          ","West Bengal                                                 ","Congress"
"Sixth Lok Sabha","Shri Keragode Chikkalingaiah","Male","Mandya                                                                                              ","Karnataka                                                   ","Congress"
"Sixth Lok Sabha","Shri Kalingappa Bhimanna Choudhari","Male","Bijapur                                                                                             ","Karnataka                                                   ","Congress"
"Sixth Lok Sabha","Smt. Rashida Haque Choudhury","Female","Silchar                                                                                             ","Assam                                                       ","Congress"
"Sixth Lok Sabha","Shri Bharat Singh Chowhan","Male","Dhar-ST                                                                                             ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Dr. Pratap Chandra Chunder","Male","Calcutta North East                                                                                 ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","Shri Ajitsinh Dabhi","Male","Anand                                                                                               ","Gujarat                                                     ","Congress"
"Sixth Lok Sabha","Shri Suraj Ratan Fatehchand Damani","Male","Solapur                                                                                             ","Maharashtra                                                 ","Congress"
"Sixth Lok Sabha","Shri Somjibhai Damor","Male","Dohad-ST                                                                                            ","Gujarat                                                     ","Congress"
"Sixth Lok Sabha","Prof. Madhu Dandavate","Male","Rajapur                                                                                             ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Shri Pundlik Hari Danwe","Male","Jalna                                                                                               ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Prof. Mahanth Shyam Sundar Das","Male","Sitamarhi                                                                                           ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Renu Pada Das","Male","Krishnagar                                                                                          ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Shri M.Tulsidas Dasappa","Male","Mysore                                                                                              ","Karnataka                                                   ","Congress"
"Sixth Lok Sabha","Shri Khagendra Nath Dasgupta","Male","Jalpaiguri                                                                                          ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","Shri Anant Devshankar Dave","Male","Kutch                                                                                               ","Gujarat                                                     ","Janata Party"
"Sixth Lok Sabha","Shri Raj Krishna Dawn","Male","Burdwan                                                                                             ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","H.H.Maharaja Manikya Kirit Bikram Kishore Deb Burman","Male","Tripura East-ST                                                                                     ","Tripura                                                     ","Congress"
"Sixth Lok Sabha","Shri Pratap Keshari Deo","Male","Kalahandi                                                                                           ","Odisha                                                      ","Independent"
"Sixth Lok Sabha","Shri V. Kishore Chandra  Deo","Male","Parvathipuram-ST                                                                                    ","Andhra Pradesh                                              ","Congress"
"Sixth Lok Sabha","Shri Dajiba Desai","Male","Kolhapur                                                                                            ","Maharashtra                                                 ","Peasants And Workers` Party of India"
"Sixth Lok Sabha","Shri Dharmsinh Dadubhai Desai","Male","Kaira                                                                                               ","Gujarat                                                     ","Congress"
"Sixth Lok Sabha","Shri Hitendra Desai","Male","Godhra                                                                                              ","Gujarat                                                     ","Congress"
"Sixth Lok Sabha","Shri Morarji Ranchhodji Desai","Male","Surat                                                                                               ","Gujarat                                                     ","Janata Party"
"Sixth Lok Sabha","Shri Nanaji Deshmukh","Male","Balrampur                                                                                           ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Ram Prakash Deshmukh","Male","Hathras-SC                                                                                          ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Sheshrao Apparao Deshmukh","Male","Parbhani                                                                                            ","Maharashtra                                                 ","Peasants And Workers` Party of India"
"Sixth Lok Sabha","Shri Shankar Dev","Male","Bidar-SC                                                                                            ","Karnataka                                                   ","Congress"
"Sixth Lok Sabha","Shri B. Devarajan","Male","Rasipuram-SC                                                                                        ","Tamil Nadu                                                  ","Congress"
"Sixth Lok Sabha","Shri V. Dhandayuthapani","Male","Vellore                                                                                             ","Tamil Nadu                                                  ","Janata Party"
"Sixth Lok Sabha","Shri Sushil Kumar Dhara","Male","Tamluk                                                                                              ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","Shri Mohan Manikchand Dharia","Male","Pune                                                                                                ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Shri Iqbal Singh Dhillon","Male","Jullundur                                                                                           ","Punjab                                                      ","Akali Dal"
"Sixth Lok Sabha","Shri Keshav Shankar Dhondge","Male","Nanded                                                                                              ","Maharashtra                                                 ","Unattached"
"Sixth Lok Sabha","Shri Shyam Lal Dhurve","Male","Mandla-ST                                                                                           ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Sribatcha Digal","Male","Phulbani-SC                                                                                         ","Odisha                                                      ","Janata Party"
"Sixth Lok Sabha","Shri Lalit Kumar Doley","Male","Lakhimpur                                                                                           ","Assam                                                       ","Congress"
"Sixth Lok Sabha","Shri Yadavendra Dutt Dubey","Male","Jaunpur                                                                                             ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri   Durga Chand Kanwar","Male","Kangra                                                                                              ","Himachal Pradesh                                            ","Janata Party"
"Sixth Lok Sabha","Shri Ashok Krishna Dutt","Male","Dumdum                                                                                              ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","Shri   Dwarkadas Mohanlal  Patel","Male","Amreli                                                                                              ","Gujarat                                                     ","Congress"
"Sixth Lok Sabha","Shri Biren Singh Engti","Male","Autonomous District-ST                                                                              ","Assam                                                       ","Congress"
"Sixth Lok Sabha","Shri Eduardo Faleiro","Male","Mormugao                                                                                            ","Goa, Daman and Diu                                          ","Congress"
"Sixth Lok Sabha","Shri George Fernandes","Male","Muzaffarpur                                                                                         ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Fatesinghrao Pratapsinghrao Gaekwad","Male","Baroda                                                                                              ","Gujarat                                                     ","Congress"
"Sixth Lok Sabha","Shri Giridhar Gamang","Male","Koraput-ST                                                                                          ","Odisha                                                      ","Congress"
"Sixth Lok Sabha","Shri Chhitubhai Gamit","Male","Mandvi-ST                                                                                           ","Gujarat                                                     ","Congress"
"Sixth Lok Sabha","Smt. Indira Gandhi","Female","Chikmagalur                                                                                         ","Karnataka                                                   ","Congress"
"Sixth Lok Sabha","Shri Ranchhor Das Gattani","Male","Jodhpur                                                                                             ","Rajasthan                                                   ","Janata Party"
"Sixth Lok Sabha","Shri Daulat Gunaji Gawai","Male","Buldhana-SC                                                                                         ","Maharashtra                                                 ","Unattached"
"Sixth Lok Sabha","Shri A.C. George","Male","Mukundapuram                                                                                        ","Kerala                                                      ","Congress"
"Sixth Lok Sabha","Smt. Bibha Ghosh Goswami","Female","Nabadwip-SC                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Shri Sudhir Kumar Ghoshal","Male","Midnapore                                                                                           ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","Shri S.B. Giri","Male","Warangal                                                                                            ","Andhra Pradesh                                              ","Congress"
"Sixth Lok Sabha","Thakur   Girija Nandan Singh","Male","Sheohar                                                                                             ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Chaudhry Hari Ram Makkasar Godara","Male","Bikaner                                                                                             ","Rajasthan                                                   ","Janata Party"
"Sixth Lok Sabha","Shri Santoshrao Gode","Male","Wardha                                                                                              ","Maharashtra                                                 ","Congress"
"Sixth Lok Sabha","Shri Tarun Gogoi","Male","Jorhat                                                                                              ","Assam                                                       ","Congress"
"Sixth Lok Sabha","Shri K. Gopal","Male","Karur                                                                                               ","Tamil Nadu                                                  ","Congress"
"Sixth Lok Sabha","Smt. Mrinal Gore","Female","Bombay North                                                                                        ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Shri Annasaheb Gotkhinde","Male","Sangli                                                                                              ","Maharashtra                                                 ","Congress"
"Sixth Lok Sabha","Shri Parmanand Govindjiwala","Male","Khandwa                                                                                             ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Chandre D.B.  Gowda","Male","Chikmagalur                                                                                         ","Karnataka                                                   ","Congress"
"Sixth Lok Sabha","Shri Shivara Nanjesha Gowda","Male","Hassan                                                                                              ","Karnataka                                                   ","Janata Party"
"Sixth Lok Sabha","Shri Krishna Kumar Goyal","Male","Kota                                                                                                ","Rajasthan                                                   ","Janata Party"
"Sixth Lok Sabha","Prof. Samar Guha","Male","Contai                                                                                              ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","Sardar Dhanna Singh Gulshan","Male","Bhatinda-SC                                                                                         ","Punjab                                                      ","Akali Dal"
"Sixth Lok Sabha","Shri Kanwar Lal Gupta","Male","Delhi Sadar                                                                                         ","Delhi                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Shyam Sundar Gupta","Male","Barh                                                                                                ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Krishna Chandra Halder","Male","Durgapur-SC                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Shri Vithalrao Ganpatrao Hande","Male","Nashik                                                                                              ","Maharashtra                                                 ","Peasants And Workers` Party of India"
"Sixth Lok Sabha","Shri   Harikesh Bahadur","Male","Gorakhpur                                                                                           ","Uttar Pradesh                                               ","Congress"
"Sixth Lok Sabha","Shri M.M. Hashim","Male","Secunderabad                                                                                        ","Andhra Pradesh                                              ","Congress"
"Sixth Lok Sabha","Shri Mohammed Hayat Ali","Male","Raiganj                                                                                             ","West Bengal                                                 ","Janata Party"
"Sixth Lok Sabha","Shri Ram Sewak Hazari","Male","Rosera-SC                                                                                           ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri   Heera Bhai","Male","Banswara-ST                                                                                         ","Rajasthan                                                   ","Janata Party"
"Sixth Lok Sabha","Shri K.S. Hegde","Male","Bangalore South                                                                                     ","Karnataka                                                   ","Janata Party"
"Sixth Lok Sabha","Shri   Hukam Ram","Male","Jalore-SC                                                                                           ","Rajasthan                                                   ","Janata Party"
"Sixth Lok Sabha","Shri Ahmed Hussain","Male","Dhubri                                                                                              ","Assam                                                       ","Congress"
"Sixth Lok Sabha","Shri V.S. Ilanchezhiyan","Male","Pudukkottai                                                                                         ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Sixth Lok Sabha","Shri C.K. Jaffer Sharief","Male","Bangalore North                                                                                     ","Karnataka                                                   ","Congress"
"Sixth Lok Sabha","Shri Ahsan Jafri","Male","Ahmedabad                                                                                           ","Gujarat                                                     ","Congress"
"Sixth Lok Sabha","Shri Seeralan Jaganathan","Male","Sriperumbudur-SC                                                                                    ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Sixth Lok Sabha","Shri   Jagjivan Ram","Male","Sasaram-SC                                                                                          ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Kachrulal Hemraj Jain","Male","Balaghat                                                                                            ","Madhya Pradesh                                              ","Unattached"
"Sixth Lok Sabha","Shri Kalyan Jain","Male","Indore                                                                                              ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Mohan Jain","Male","Durg                                                                                                ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Nirmal Chandra Jain","Male","Seoni                                                                                               ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Anantram Jaiswal","Male","Faizabad                                                                                            ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Thakur Baldev Singh Jasrotia","Male","Jammu                                                                                               ","Jammu and Kashmir                                           ","Janata Party"
"Sixth Lok Sabha","Shri Shridharrao Alias Bhayyasaheb Jawade","Male","Yavatmal                                                                                            ","Maharashtra                                                 ","Congress"
"Sixth Lok Sabha","Shri   Jena Bairagi","Male","Bhadrak-SC                                                                                          ","Odisha                                                      ","Janata Party"
"Sixth Lok Sabha","Shri Ram Jethmalani","Male","Bombay North West                                                                                   ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Smt. Venkatasamy Jeyalakshmi","Female","Sivakasi                                                                                            ","Tamil Nadu                                                  ","Congress"
"Sixth Lok Sabha","Shri Surendra Jha, `Suman`","Male","Darbhanga                                                                                           ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Dinesh Chandra Joarder","Male","Malda                                                                                               ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Sixth Lok Sabha","Dr. Murli Manohar Joshi","Male","Almora                                                                                              ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Hukam Chand Kachwai","Male","Ujjain-SC                                                                                           ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Balsu Pursu Kadam","Male","Kanara                                                                                              ","Karnataka                                                   ","Congress"
"Sixth Lok Sabha","Shri Ramachandran Kadannappalli","Male","Kasaragod                                                                                           ","Kerala                                                      ","Congress"
"Sixth Lok Sabha","Shri   Kaiho","Male","Outer Manipur-ST                                                                                    ","Manipur                                                     ","Janata Party"
"Sixth Lok Sabha","Shri Sambhajirao Sahebrao Kakade","Male","Baramati                                                                                            ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Dr. Bapu Kaldate","Male","Aurangabad                                                                                          ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Shri M. Kalyanasundaram","Male","Tiruchirappalli                                                                                     ","Tamil Nadu                                                  ","Communist Party"
"Sixth Lok Sabha","Shri Doddavarapu Kamakshaiah","Male","Nellore-SC                                                                                          ","Andhra Pradesh                                              ","Congress"
"Sixth Lok Sabha","Shri Hari Vishnu Kamath","Male","Hoshangabad                                                                                         ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Bapu Chandrasen  Kamble","Male","Bombay South Central                                                                                ","Maharashtra                                                 ","Janata Party"
"Sixth Lok Sabha","Shri P. Kannan","Male","Salem-Tiruchengode                                                                                  ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Sixth Lok Sabha","Shri Amrut Kansar","Male","Panaji                                                                                              ","Goa, Daman and Diu                                          ","Maharashtrawadi Gomantak Party"
"Sixth Lok Sabha","Shri Lakhan Lal Kapoor","Male","Purnea                                                                                              ","Bihar                                                       ","Janata Party"
"Sixth Lok Sabha","Shri Sarat Kumar Kar","Male","Cuttack                                                                                             ","Odisha                                                      ","Janata Party"
"Sixth Lok Sabha","Dr.   Karan Singh","Male","Udhampur                                                                                            ","Jammu and Kashmir                                           ","Congress"
"Sixth Lok Sabha","Shri Purushottam Kaushik","Male","Raipur                                                                                              ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Niranjan Prasad Kesharwani","Male","Bilaspur-SC                                                                                         ","Madhya Pradesh                                              ","Janata Party"
"Sixth Lok Sabha","Shri Basant Singh Khalsa","Male","Ropar-SC                                                                                            ","Punjab                                                      ","Akali Dal"
"Sixth Lok Sabha","Haji Ghulam Mohd. Khan","Male","Moradabad                                                                                           ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Ismail Hossain Khan","Male","Barpeta                                                                                             ","Assam                                                       ","Congress"
"Sixth Lok Sabha","Shri Kunwar Mahmud Ali Khan","Male","Hapur                                                                                               ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Mahmood Hasan Khan","Male","Bulandshahar                                                                                        ","Uttar Pradesh                                               ","Janata Party"
"Sixth Lok Sabha","Shri Mohd. Shamsul Hasan Khan","Male","Pilibhit                                                                                            ","Uttar Pradesh                                               ","Janata Party"
