-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Twelfth Lok Sabha from 10th March 1998 to 26th April 1999. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Twelfth_Lok_Sabha_From_10th_March_1998_to_26th_April_1999.xls", 
 "title": "Download XLS for Members of Twelfth Lok Sabha from 10th March 1998 to 26th April 1999", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Twelfth_Lok_Sabha_From_10th_March_1998_to_26th_April_1999.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Twelfth Lok Sabha","Shri Shafiqur Rahman Barq","Male","Moradabad                                                                                           ","Uttar Pradesh                                               ","Samajwadi Party"
"Twelfth Lok Sabha","Shri Surinder Singh Barwala","Male","Hissar                                                                                              ","Haryana                                                     ","Haryana Lok Dal (Rashtriya)"
"Twelfth Lok Sabha","Shri Anil Basu","Male","Arambagh                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Smt. Sandhya Bauri","Female","Vishnupur-SC                                                                                        ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Shri Joachim Baxla","Male","Alipurduar-ST                                                                                       ","West Bengal                                                 ","Revolutionary Socialist Party"
"Twelfth Lok Sabha","Shri Padmanava Behera","Male","Phulbani-SC                                                                                         ","Odisha                                                      ","Biju Janata Dal"
"Twelfth Lok Sabha","Shri Indra Nath Bhagat","Male","Lohardaga-ST                                                                                        ","Bihar                                                       ","Indian National Congress"
"Twelfth Lok Sabha","Shri Bhajan Lal","Male","Karnal                                                                                              ","Haryana                                                     ","Indian National Congress"
"Twelfth Lok Sabha","Shri Manoranjan Bhakta","Male","Andaman and Nicobar Islands                                                                         ","Andaman and Nicobar Islands                                 ","Indian National Congress"
"Twelfth Lok Sabha","Shri Paras Ram Bhardwaj","Male","Sarangarh-SC                                                                                        ","Madhya Pradesh                                              ","Indian National Congress"
"Twelfth Lok Sabha","Shri Girdhari Lal Bhargav","Male","Jaipur                                                                                              ","Rajasthan                                                   ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Ram Shankar Bhargava","Male","Misrikh-SC                                                                                          ","Uttar Pradesh                                               ","Bahujan Samaj Party"
"Twelfth Lok Sabha","Shri Abhaysinh Shahumaharaj Bhonsle","Male","Satara                                                                                              ","Maharashtra                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Smt. Rani Chitralekha Bhonsle","Female","Ramtek                                                                                              ","Maharashtra                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Shri Kantilal Bhuria","Male","Jhabua-ST                                                                                           ","Madhya Pradesh                                              ","Indian National Congress"
"Twelfth Lok Sabha","Shri Gauri Shankar Chaturbhuj Bisen","Male","Balaghat                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Ranjib Biswal","Male","Jagatsinghpur                                                                                       ","Odisha                                                      ","Indian National Congress"
"Twelfth Lok Sabha","Prof.(Smt.) Krishna Bose","Female","Jadavpur                                                                                            ","West Bengal                                                 ","West Bengal Trinamul Congress"
"Twelfth Lok Sabha","Shri Narendra Budania","Male","Churu                                                                                               ","Rajasthan                                                   ","Indian National Congress"
"Twelfth Lok Sabha","Sardar Buta Singh","Male","Jalore-SC                                                                                           ","Rajasthan                                                   ","Independent"
"Twelfth Lok Sabha","Shri Sansuma Khunggur Bwiswmuthiary","Male","Kokrajhar-ST                                                                                        ","Assam                                                       ","Independent"
"Twelfth Lok Sabha","Shri P.C. Chacko","Male","Idukki                                                                                              ","Kerala                                                      ","Indian National Congress"
"Twelfth Lok Sabha","Shri Ajay Chakraborty","Male","Basirhat                                                                                            ","West Bengal                                                 ","Communist Party of India"
"Twelfth Lok Sabha","Shri Suresh Chandel","Male","Hamirpur                                                                                            ","Himachal Pradesh                                            ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Chandra Shekhar","Male","Ballia                                                                                              ","Uttar Pradesh                                               ","Samajwadi Janata Party (Rashtriya)"
"Twelfth Lok Sabha","Shri Prem Singh Chandumajra","Male","Patiala                                                                                             ","Punjab                                                      ","Shiromani Akali Dal"
"Twelfth Lok Sabha","Shri Shanti Lal Chaplot","Male","Udaipur                                                                                             ","Rajasthan                                                   ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Somnath Chatterjee","Male","Bolpur                                                                                              ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Shri Lalmuni Chaubey","Male","Buxar                                                                                               ","Bihar                                                       ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Haribhai Parthibhai Chaudhary","Male","Banaskantha                                                                                         ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Manibhai Ramjibhai Chaudhary","Male","Bulsar-ST                                                                                           ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Smt. Nisha Amarsinh Chaudhary","Female","Sabarkantha                                                                                         ","Gujarat                                                     ","Indian National Congress"
"Twelfth Lok Sabha","Shri Pankaj Chaudhary","Male","Maharajganj                                                                                         ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Ram Raghunath Chaudhary","Male","Nagaur                                                                                              ","Rajasthan                                                   ","Indian National Congress"
"Twelfth Lok Sabha","Sqn.Ldr.(Retd.) Kamal Chaudhry","Male","Hoshiarpur                                                                                          ","Punjab                                                      ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Chetan Chauhan","Male","Amroha                                                                                              ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Jaysinhji Mansinhji Chauhan","Male","Kapadvanj                                                                                           ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Nand Kumar Singh Chauhan","Male","Khandwa                                                                                             ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Sriram Chauhan","Male","Basti-SC                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Prithviraj D. Chavan","Male","Karad                                                                                               ","Maharashtra                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Shri Ishwarbhai Khodabhai Chavda","Male","Anand                                                                                               ","Gujarat                                                     ","Indian National Congress"
"Twelfth Lok Sabha","Shri Sartaj Singh Chhatwal","Male","Hoshangabad                                                                                         ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Palaniappan Chidambaram","Male","Sivaganga                                                                                           ","Tamil Nadu                                                  ","Tamil Manila Congress (Moopanar)"
"Twelfth Lok Sabha","Smt. Bhavna Devraj Chikhalia","Female","Junagadh                                                                                            ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Swami Chinmayanand","Male","Machhlishahr                                                                                        ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri V.K. Chinnasamy","Male","Gobichettipalayam                                                                                   ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Twelfth Lok Sabha","Dr. Chinta Mohan","Male","Tirupathi-SC                                                                                        ","Andhra Pradesh                                              ","Indian National Congress"
"Twelfth Lok Sabha","Shri Krishna Kumar Choudhary","Male","Gaya-SC                                                                                             ","Bihar                                                       ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Ram Tahal Choudhary","Male","Ranchi                                                                                              ","Bihar                                                       ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Smt. Reena Choudhary","Female","Mohanlalganj-SC                                                                                     ","Uttar Pradesh                                               ","Samajwadi Party"
"Twelfth Lok Sabha","Shri Shakuni Choudhary","Male","Khagaria                                                                                            ","Bihar                                                       ","Samata Party"
"Twelfth Lok Sabha","Col.(Retd.) Sona Ram Choudhary","Male","Barmer                                                                                              ","Rajasthan                                                   ","Indian National Congress"
"Twelfth Lok Sabha","Shri A.B.A. Ghani Khan Choudhury","Male","Malda                                                                                               ","West Bengal                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Shri Samar Choudhury","Male","Tripura West                                                                                        ","Tripura                                                     ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Shri Shivraj Singh Chouhan","Male","Vidisha                                                                                             ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Bikash Chowdhury","Male","Asansol                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Dr. (Smt.) Beatrix D`Souza","Female","Nominated Anglo-Indian                                                                              ","","Nominated"
"Twelfth Lok Sabha","Shri Bhim Prasad Dahal","Male","Sikkim                                                                                              ","Sikkim                                                      ","Sikkim Democratic Front"
"Twelfth Lok Sabha","Shri Dalit Ezhilmalai","Male","Chidambaram-SC                                                                                      ","Tamil Nadu                                                  ","Pattali Makkal Katchi"
"Twelfth Lok Sabha","Shri Somjibhai Damor","Male","Dohad-ST                                                                                            ","Gujarat                                                     ","Indian National Congress"
"Twelfth Lok Sabha","Shri Nepal Chandra Das","Male","Karimganj-SC                                                                                        ","Assam                                                       ","Indian National Congress"
"Twelfth Lok Sabha","Shri Bandaru Dattatreya","Male","Secunderabad                                                                                        ","Andhra Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Smt. Bhavna Kardam Dave","Female","Surendranagar                                                                                       ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Mohanbhai Delkar","Male","Dadra and Nagar Haveli-ST                                                                           ","Dadra and Nagar Haveli                                      ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri N. Dennis","Male","Nagercoil                                                                                           ","Tamil Nadu                                                  ","Tamil Manila Congress (Moopanar)"
"Twelfth Lok Sabha","Shri Bikram Keshari Deo","Male","Kalahandi                                                                                           ","Odisha                                                      ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Murli Deora","Male","Mumbai South                                                                                        ","Maharashtra                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Shri Chandubhai Shanabhai Deshmukh","Male","Broach                                                                                              ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri H.D. Devegowda","Male","Hassan                                                                                              ","Karnataka                                                   ","Janata Dal"
"Twelfth Lok Sabha","Smt. Satwinder Kaur Dhaliwal","Female","Ropar-SC                                                                                            ","Punjab                                                      ","Shiromani Akali Dal"
"Twelfth Lok Sabha","Shri M.C. Dhamotharan","Male","Cuddalore                                                                                           ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Twelfth Lok Sabha","Shri Venur Dhananjaya Kumar","Male","Mangalore                                                                                           ","Karnataka                                                   ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Kishan Lal Diler","Male","Hathras-SC                                                                                          ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Dr. Ram Chandra Dome","Male","Birbhum-SC                                                                                          ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Capt.(Retd.) Jagatvir Singh Drona","Male","Kanpur                                                                                              ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri M. Durai","Male","Vandavasi                                                                                           ","Tamil Nadu                                                  ","Pattali Makkal Katchi"
"Twelfth Lok Sabha","Shri Ramesh Chandra Dwivedi","Male","Banda                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Mohammad Ali Ashraf Fatmi","Male","Darbhanga                                                                                           ","Bihar                                                       ","Rashtriya Janata Dal"
"Twelfth Lok Sabha","Shri George Fernandes","Male","Nalanda                                                                                             ","Bihar                                                       ","Samata Party"
"Twelfth Lok Sabha","Lt.Gen.(Retd.) Neville Foley","Male","Nominated Anglo-Indian                                                                              ","","Nominated"
"Twelfth Lok Sabha","Shri Pushpdan Shambhudan Gadhavi","Male","Kutch                                                                                               ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Giridhar Gamang","Male","Koraput-ST                                                                                          ","Odisha                                                      ","Indian National Congress"
"Twelfth Lok Sabha","Shri Chhitubhai Gamit","Male","Mandvi-ST                                                                                           ","Gujarat                                                     ","Indian National Congress"
"Twelfth Lok Sabha","Smt. Maneka Sanjay Gandhi","Female","Pilibhit                                                                                            ","Uttar Pradesh                                               ","Independent"
"Twelfth Lok Sabha","Shri A. Ganeshamurthi","Male","Palani                                                                                              ","Tamil Nadu                                                  ","Marumalarchi Dravida Munnetra Kazhagam"
"Twelfth Lok Sabha","Shri S. Gangadhar","Male","Hindupur                                                                                            ","Andhra Pradesh                                              ","Indian National Congress"
"Twelfth Lok Sabha","Kumari Kim Gangte","Female","Outer Manipur-ST                                                                                    ","Manipur                                                     ","Communist Party of India"
"Twelfth Lok Sabha","Shri Santosh Kumar Gangwar","Male","Bareilly                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Smt. Sheela Gautam","Female","Aligarh                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Ramkrishna Suryabhan Gavai","Male","Amravati                                                                                            ","Maharashtra                                                 ","Republican Party of India"
"Twelfth Lok Sabha","Shri Manikrao Hodlya Gavit","Male","Nandurbar-ST                                                                                        ","Maharashtra                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Shri Anant Gangaram Geete","Male","Ratnagiri                                                                                           ","Maharashtra                                                 ","Shiv Sena"
"Twelfth Lok Sabha","Shri Ashok Gehlot","Male","Jodhpur                                                                                             ","Rajasthan                                                   ","Indian National Congress"
"Twelfth Lok Sabha","Shri Thaawar Chand Gehlot","Male","Shajapur-SC                                                                                         ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri George Eden","Male","Ernakulam                                                                                           ","Kerala                                                      ","Indian National Congress"
"Twelfth Lok Sabha","Shri Abdul Ghafoor","Male","Gopalganj                                                                                           ","Bihar                                                       ","Samata Party"
"Twelfth Lok Sabha","Shri Paban Singh Ghatowar","Male","Dibrugarh                                                                                           ","Assam                                                       ","Indian National Congress"
"Twelfth Lok Sabha","Prof. Sudhir Kumar Giri","Male","Contai                                                                                              ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Shri Vijay Goel","Male","Chandni Chowk                                                                                       ","Delhi                                                       ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Tarun Gogoi","Male","Kaliabor                                                                                            ","Assam                                                       ","Indian National Congress"
"Twelfth Lok Sabha","Shri C. Gopal","Male","Arakkonam                                                                                           ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Twelfth Lok Sabha","Shri Nripen Goswami","Male","Nowgong                                                                                             ","Assam                                                       ","Indian National Congress"
"Twelfth Lok Sabha","Shri T. Govindan","Male","Kasaragod                                                                                           ","Kerala                                                      ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Shri Inder Kumar Gujral","Male","Jullundur                                                                                           ","Punjab                                                      ","Janata Dal"
"Twelfth Lok Sabha","Prof. Chaman Lal Gupta","Male","Udhampur                                                                                            ","Jammu and Kashmir                                           ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Indrajit Gupta","Male","Midnapore                                                                                           ","West Bengal                                                 ","Communist Party of India"
"Twelfth Lok Sabha","Shri Abdul Hamid","Male","Dhubri                                                                                              ","Assam                                                       ","Indian National Congress"
"Twelfth Lok Sabha","Shri Bijoy Krishna Handique","Male","Jorhat                                                                                              ","Assam                                                       ","Indian National Congress"
"Twelfth Lok Sabha","Shri Anant Kumar Dattatreya Hegde","Male","Kanara                                                                                              ","Karnataka                                                   ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Bhupinder Singh Hooda","Male","Rohtak                                                                                              ","Haryana                                                     ","Indian National Congress"
"Twelfth Lok Sabha","Shri Syed Hussain","Male","Ladakh                                                                                              ","Jammu and Kashmir                                           ","Jammu and Kashmir National Conference"
"Twelfth Lok Sabha","Dr. Sushil Kumar Indora","Male","Sirsa-SC                                                                                            ","Haryana                                                     ","Haryana Lok Dal (Rashtriya)"
"Twelfth Lok Sabha","Shri C.K. Jaffer Sharief","Male","Bangalore North                                                                                     ","Karnataka                                                   ","Indian National Congress"
"Twelfth Lok Sabha","Shri Jagmohan","Male","New Delhi                                                                                           ","Delhi                                                       ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Mitha Lal Jain","Male","Pali                                                                                                ","Rajasthan                                                   ","Indian National Congress"
"Twelfth Lok Sabha","Shri Satya Pal Jain","Male","Chandigarh                                                                                          ","Chandigarh                                                  ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Dr. Madan Prasad Jaiswal","Male","Bettiah                                                                                             ","Bihar                                                       ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Shankar Prasad Jaiswal","Male","Varanasi                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Dr. Bal Ram Jakhar","Male","Bikaner                                                                                             ","Rajasthan                                                   ","Indian National Congress"
"Twelfth Lok Sabha","Shri R.L. Jalappa","Male","Chikballapur                                                                                        ","Karnataka                                                   ","Indian National Congress"
"Twelfth Lok Sabha","Shri M.R. Kadambur Janarthanan","Male","Tirunelveli                                                                                         ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Twelfth Lok Sabha","Dr. Satyanarayan Jatiya","Male","Ujjain-SC                                                                                           ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Gordhanbhai Javia","Male","Porbandar                                                                                           ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Ramesh Chandappa Jigajinagi","Male","Chikkodi-SC                                                                                         ","Karnataka                                                   ","Lok Shakti"
"Twelfth Lok Sabha","Shri Ajit Jogi","Male","Raigarh-ST                                                                                          ","Madhya Pradesh                                              ","Indian National Congress"
"Twelfth Lok Sabha","Shri A.C. Jose","Male","Mukundapuram                                                                                        ","Kerala                                                      ","Indian National Congress"
"Twelfth Lok Sabha","Dr. Murli Manohar Joshi","Male","Allahabad                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri K.Parymohan","Male","Dharmapuri                                                                                          ","Tamil Nadu                                                  ","Pattali Makkal Katchi"
"Twelfth Lok Sabha","Shri Zambru Mangalu Kahandole","Male","Malegaon-ST                                                                                         ","Maharashtra                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Prof. (Smt.) Kailasho Devi","Female","Kurukshetra                                                                                         ","Haryana                                                     ","Haryana Lok Dal (Rashtriya)"
"Twelfth Lok Sabha","Shri Satnam Singh Kainth","Male","Phillaur-SC                                                                                         ","Punjab                                                      ","Independent"
"Twelfth Lok Sabha","Shri Bhubaneswar Kalita","Male","Gauhati                                                                                             ","Assam                                                       ","Indian National Congress"
"Twelfth Lok Sabha","Shri Kamal Nath","Male","Chhindwara                                                                                          ","Madhya Pradesh                                              ","Indian National Congress"
"Twelfth Lok Sabha","Smt. Kamal Rani","Female","Ghatampur-SC                                                                                        ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Gurudas Kamat","Male","Mumbai North East                                                                                   ","Maharashtra                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Shri Arvind Tulsiram Kamble","Male","Osmanabad-SC                                                                                        ","Maharashtra                                                 ","Indian National Congress"
"Twelfth Lok Sabha","Shri Mahesh Kumar Kanodia","Male","Patan-SC                                                                                            ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Bapi Raju Kanumuri","Male","Narasapur                                                                                           ","Andhra Pradesh                                              ","Indian National Congress"
"Twelfth Lok Sabha","Shri K. Karunakaran","Male","Thiruvananthapuram                                                                                  ","Kerala                                                      ","Indian National Congress"
"Twelfth Lok Sabha","Shri Baliram Kashyap","Male","Bastar-ST                                                                                           ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Prabhu Dayal Katheria","Male","Firozabad-SC                                                                                        ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Dr. Vallabhbhai Kathiria","Male","Rajkot                                                                                              ","Gujarat                                                     ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Prof. Jogendra Kawade","Male","Chimur                                                                                              ","Maharashtra                                                 ","Republican Party of India"
"Twelfth Lok Sabha","Shri Abul Hasnat Khan","Male","Jangipur                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Shri Arif Mohammed Khan","Male","Bahraich                                                                                            ","Uttar Pradesh                                               ","Bahujan Samaj Party"
"Twelfth Lok Sabha","Shri Rizwan Zaheer Khan","Male","Balrampur                                                                                           ","Uttar Pradesh                                               ","Samajwadi Party"
"Twelfth Lok Sabha","Shri Sunil Khan","Male","Durgapur-SC                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Twelfth Lok Sabha","Shri Vijay Kumar Khandelwal","Male","Betul                                                                                               ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Twelfth Lok Sabha","Shri Akbor Ali Khandoker","Male","Serampore                                                                                           ","West Bengal                                                 ","All India Trinamool Congress"
