-----
{
 "description": "The table refers to Block wise Potential Utilized through Shallow Tubewells . The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.13.csv", 
 "title": "Download CSV for Blockwise Potential Utilized through Shallow Tubewells", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.13.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Kharif,Rabi,Perennial,Others,Total
BIHAR,BHAGALPUR,NAVGACHHIA,722,2904,334,63,4024
BIHAR,BHAGALPUR,PIRPAINTY,1063,2461,246,167,3937
BIHAR,BHAGALPUR,RANGRA CHOWK,395,952,18,0,1365
BIHAR,BHAGALPUR,SABOUR,284,722,24,22,1052
BIHAR,BHAGALPUR,SANHAULA,1388,882,26,277,2573
BIHAR,BHAGALPUR,SHAHKUND,2081,1847,5,48,3981
BIHAR,BHAGALPUR,SULTANGANJ,964,873,0,0,1837
BIHAR,BHOJPUR,AGIAON,1948,1261,0,0,3208
BIHAR,BHOJPUR,ARA,1997,3260,36,5,5299
BIHAR,BHOJPUR,BARHARA,344,2343,0,0,2687
BIHAR,BHOJPUR,BEHEA,2259,2294,576,596,5726
BIHAR,BHOJPUR,CHARPOKHARI,1302,1188,2,0,2492
BIHAR,BHOJPUR,GARHANI,1246,1397,3,0,2646
BIHAR,BHOJPUR,JAGDISHPUR,6589,4603,48,265,11505
BIHAR,BHOJPUR,KOILWAR,1925,2172,860,561,5518
BIHAR,BHOJPUR,PIRO,3350,2510,276,264,6399
BIHAR,BHOJPUR,SAHAR,129,270,127,56,582
BIHAR,BHOJPUR,SANDESH,1818,1939,2,0,3759
BIHAR,BHOJPUR,SHAHPUR,822,2344,72,25,3263
BIHAR,BHOJPUR,TARARI,1781,1361,56,7,3204
BIHAR,BHOJPUR,UDWANTNAGAR,1822,1515,45,28,3411
BIHAR,BUXAR,BRAHMPUR,2720,2601,53,40,5413
BIHAR,BUXAR,BUXAR,1934,2530,39,80,4584
BIHAR,BUXAR,CHAKKI,209,570,0,1,781
BIHAR,BUXAR,CHOUGAI,1006,808,125,37,1976
BIHAR,BUXAR,CHOUSA,2108,2267,11,14,4400
BIHAR,BUXAR,DUMRAON,2558,2197,692,90,5536
BIHAR,BUXAR,ITARHI,3277,3374,16,23,6690
BIHAR,BUXAR,KESATH,496,558,235,156,1445
BIHAR,BUXAR,NAWANAGAR,1980,1961,411,314,4666
BIHAR,BUXAR,RAJPUR,3557,4101,81,827,8565
BIHAR,BUXAR,SIMRI,990,2031,71,33,3124
BIHAR,DARBHANGA,ALINAGAR,24,687,0,0,711
BIHAR,DARBHANGA,BAHADURPUR,1426,2171,181,188,3966
BIHAR,DARBHANGA,BAHERI,2385,4494,30,7,6916
BIHAR,DARBHANGA,BENIPUR,468,1807,0,19,2293
BIHAR,DARBHANGA,BIRAUL,1401,2535,6,0,3942
BIHAR,DARBHANGA,DARBHANGA,329,797,0,0,1125
BIHAR,DARBHANGA,GAURA BAURAM,719,1444,0,0,2163
BIHAR,DARBHANGA,GHANSHYAMPUR,798,1056,0,0,1854
BIHAR,DARBHANGA,HANUMAN NAGAR,163,1381,0,0,1544
BIHAR,DARBHANGA,HAYAGHAT,394,1019,0,0,1413
BIHAR,DARBHANGA,JALE,830,1964,35,61,2891
BIHAR,DARBHANGA,KEOTI RUNWAY,778,1577,2,0,2357
BIHAR,DARBHANGA,KIRATPUR,344,373,0,0,717
BIHAR,DARBHANGA,KUSESHWAR ASTHAN,457,738,0,0,1195
BIHAR,DARBHANGA,KUSESHWAR ASTHAN (E),294,827,0,0,1121
BIHAR,DARBHANGA,MANIGACHHI,829,1822,0,0,2651
BIHAR,DARBHANGA,SINGHWARA,1003,2325,0,0,3328
BIHAR,DARBHANGA,TARDIH,504,941,0,0,1445
BIHAR,EAST CHAMPARAN,ADAPUR,1944,2096,0,0,4040
BIHAR,EAST CHAMPARAN,AREARAJ,1712,1784,3,1,3500
BIHAR,EAST CHAMPARAN,BANJARIYA,1636,1864,355,16,3871
BIHAR,EAST CHAMPARAN,BANKATWA,656,667,404,147,1874
BIHAR,EAST CHAMPARAN,CHAKIYA,1904,3280,431,693,6307
BIHAR,EAST CHAMPARAN,CHAURADANO,3214,3544,70,1,6828
BIHAR,EAST CHAMPARAN,CHIRIYA,1719,1471,316,7,3513
BIHAR,EAST CHAMPARAN,DHAKA,2928,2944,2,0,5874
BIHAR,EAST CHAMPARAN,GHORASAHAN,949,1184,661,260,3053
BIHAR,EAST CHAMPARAN,HARSIDHI,2816,4320,80,200,7416
BIHAR,EAST CHAMPARAN,KALYANPUR,1983,5164,539,338,8024
BIHAR,EAST CHAMPARAN,KESARIA,1515,778,9,15,2317
BIHAR,EAST CHAMPARAN,KOTWA,1306,1229,0,0,2535
BIHAR,EAST CHAMPARAN,MADHUBAN,2191,3567,504,373,6634
BIHAR,EAST CHAMPARAN,MEHSI,2781,3730,371,179,7060
BIHAR,EAST CHAMPARAN,MOTIHARI,4334,5277,215,56,9882
BIHAR,EAST CHAMPARAN,PAHARPUR,2619,2416,314,28,5376
BIHAR,EAST CHAMPARAN,PAKRIDYAL,2940,3004,11,0,5955
BIHAR,EAST CHAMPARAN,PATAHI,1601,2454,371,0,4426
BIHAR,EAST CHAMPARAN,PHENHARA,1876,1678,0,0,3554
BIHAR,EAST CHAMPARAN,PIPRAKOTHI,859,1234,676,173,2942
BIHAR,EAST CHAMPARAN,RAMGARHWA,834,1116,645,315,2910
BIHAR,EAST CHAMPARAN,RAXAUL,1951,1949,9,57,3965
BIHAR,EAST CHAMPARAN,SANGRAMPUR,1796,1989,0,0,3785
BIHAR,EAST CHAMPARAN,SUGAULI,2483,2494,255,71,5302
BIHAR,EAST CHAMPARAN,TETARIA,1631,1825,42,19,3516
BIHAR,EAST CHAMPARAN,TURKAULIA,1470,2102,166,428,4167
BIHAR,GAYA,AMAS,336,171,5,11,523
BIHAR,GAYA,ATRI,449,988,198,8,1642
BIHAR,GAYA,BANKE BAZAR,544,345,4,1,895
BIHAR,GAYA,BARACHATTY,316,160,4,2,482
BIHAR,GAYA,BATHANI,618,610,11,9,1248
BIHAR,GAYA,BELAGANJ,2257,2167,349,363,5135
BIHAR,GAYA,BODHGAYA,448,416,26,0,891
BIHAR,GAYA,DOBHI,627,377,4,3,1011
BIHAR,GAYA,DUMARIYA,338,383,72,28,821
BIHAR,GAYA,FATEHPUR,574,753,18,10,1354
BIHAR,GAYA,GAYA NAGAR,2703,1316,88,23,4130
BIHAR,GAYA,GURARU,582,600,106,11,1299
BIHAR,GAYA,GURUA,471,2446,30,31,2979
BIHAR,GAYA,IMAMGANJ,860,576,143,47,1626
BIHAR,GAYA,KHIZARSARAI,1317,1081,6,0,2404
BIHAR,GAYA,KONCH,2282,2499,196,79,5057
BIHAR,GAYA,MANPUR,1180,802,193,37,2212
BIHAR,GAYA,MOHANPUR,384,121,0,0,505
BIHAR,GAYA,PARAIYA,1073,1101,66,24,2264
BIHAR,GAYA,SHERGHATTY,1160,638,50,23,1870
BIHAR,GAYA,TANKUPPA,690,718,8,64,1481
BIHAR,GAYA,TEKARI,3897,3457,211,55,7620
BIHAR,GAYA,WAZIRGANJ,1009,1887,86,35,3016
BIHAR,GOPAALGANJ,BAIKUNTHPUR,1754,3734,396,338,6222
BIHAR,GOPAALGANJ,BARAULI,1616,2810,239,127,4792
BIHAR,GOPAALGANJ,BHOREY,10561,21135,0,0,31696
BIHAR,GOPAALGANJ,BIJAIPUR,1814,3537,527,238,6116
BIHAR,GOPAALGANJ,GOPALGANJ,1498,2006,383,1,3888
BIHAR,GOPAALGANJ,HATHUA,2974,4235,3,0,7212
BIHAR,GOPAALGANJ,KATEYA,1179,1914,5,0,3097
BIHAR,GOPAALGANJ,KUCHAIKOTE,2757,7005,31,0,9792
BIHAR,GOPAALGANJ,MANJHA,865,2188,3,16,3072
BIHAR,GOPAALGANJ,PANCHDEWRI,1300,2050,34,259,3643
BIHAR,GOPAALGANJ,PHULWARIYA,1239,1898,237,319,3693
BIHAR,GOPAALGANJ,SIDHWALIYA,949,1096,45,1,2091
BIHAR,GOPAALGANJ,THAWE,396,769,0,0,1164
BIHAR,GOPAALGANJ,UCHKAGAON,1715,3447,84,297,5543
BIHAR,JAMUI,ALIGANJ,212,111,0,0,323
BIHAR,JAMUI,BARHAT,25,25,0,0,49
BIHAR,JAMUI,CHAKAI,4,7,0,0,10
BIHAR,JAMUI,GHIDHOR,336,168,30,14,548
BIHAR,JAMUI,JAMUI,1687,1311,64,113,3175
BIHAR,JAMUI,JHAJHA,107,69,2,0,178
BIHAR,JAMUI,KHAIRA,1666,661,49,1,2378
BIHAR,JAMUI,LAXMIPUR,58,36,0,0,94
BIHAR,JAMUI,SIKANDARA,540,919,0,0,1459
BIHAR,JAMUI,SONO,281,217,14,29,541
BIHAR,JEHANABAD,ARWAL,799,582,85,114,1580
BIHAR,JEHANABAD,GHOSHI,650,2226,310,166,3352
BIHAR,JEHANABAD,HULASGANJ,429,1675,113,68,2285
BIHAR,JEHANABAD,JEHANABAD,2220,2291,208,54,4772
BIHAR,JEHANABAD,KAKO,2007,1843,514,383,4748
BIHAR,JEHANABAD,KALER,342,469,57,181,1049
BIHAR,JEHANABAD,KARPI,3425,1483,97,56,5061
BIHAR,JEHANABAD,KURTHA,2438,1163,44,504,4150
BIHAR,JEHANABAD,MAKHDUMPUR,2924,1621,83,18,4646
BIHAR,JEHANABAD,MODANGANJ,639,1590,122,87,2439
BIHAR,JEHANABAD,RATNI,2194,1151,110,84,3539
BIHAR,JEHANABAD,VANSHI,1211,841,0,0,2052
BIHAR,KAIMUR (BHABUA),BHABUA,2255,1593,21,1,3870
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,112,279,48,3,442
BIHAR,KAIMUR (BHABUA),CHAINPUR,1834,1860,0,0,3695
BIHAR,KAIMUR (BHABUA),CHAND,994,776,3,0,1773
BIHAR,KAIMUR (BHABUA),DURGAWATI,2126,1932,98,150,4305
BIHAR,KAIMUR (BHABUA),KUDRA,4592,4630,4,28,9254
BIHAR,KAIMUR (BHABUA),MOHANIA,2898,2376,31,6,5310
BIHAR,KAIMUR (BHABUA),NUAON,4382,3557,808,79,8825
BIHAR,KAIMUR (BHABUA),RAMGARH,2116,1365,447,283,4210
BIHAR,KAIMUR (BHABUA),RAMPUR,785,605,38,25,1453
BIHAR,KATIHAR,AMDABAD,451,2546,95,10,3103
BIHAR,KATIHAR,AZAMNAGAR,16,12660,0,0,12676
BIHAR,KATIHAR,BALRAMPUR,3086,4113,0,0,7199
BIHAR,KATIHAR,BARARI,3557,4487,0,0,8043
BIHAR,KATIHAR,BARSOI,3776,5427,300,329,9832
BIHAR,KATIHAR,DANDKHORA,2468,4071,0,206,6745
BIHAR,KATIHAR,FALKA,1975,3024,131,160,5290
BIHAR,KATIHAR,HASANGANJ,614,2002,4,43,2663
BIHAR,KATIHAR,KADWA,5473,9776,47,150,15447
BIHAR,KATIHAR,KATIHAR,548,1482,24,0,2053
BIHAR,KATIHAR,KORHA,2547,5271,912,331,9061
BIHAR,KATIHAR,KURSELA,726,736,0,0,1462
BIHAR,KATIHAR,MANIHARI,3265,3303,0,0,6568
BIHAR,KATIHAR,MANSAHI,266,2008,0,0,2274
BIHAR,KATIHAR,PRANPUR,2230,3101,147,257,5736
BIHAR,KATIHAR,SAMELI,1665,1840,145,0,3650
BIHAR,KHAGARIA,ALAULI,990,6267,87,307,7651
BIHAR,KHAGARIA,BELDAUR,16,10681,0,0,10696
BIHAR,KHAGARIA,CHAUTHAM,461,6811,2,0,7274
BIHAR,KHAGARIA,GOGRI,816,4895,16,0,5726
BIHAR,KHAGARIA,KHAGARIA,1591,9240,5,0,10836
BIHAR,KHAGARIA,MANSI,1424,2859,0,0,4283
BIHAR,KHAGARIA,PARBATTA,550,8634,171,9,9364
BIHAR,KISHANGANJ,BAHADURGANJ,2372,2380,0,1386,6138
BIHAR,KISHANGANJ,DIGHAL BANK,435,3988,0,0,4422
BIHAR,KISHANGANJ,KISHANGANJ,665,2291,25,538,3518
BIHAR,KISHANGANJ,KOCHADHAMAN,1837,5284,0,147,7268
BIHAR,KISHANGANJ,POTHIA,2000,2740,32,73,4844
BIHAR,KISHANGANJ,TERHAGACHH,787,1049,15,129,1980
BIHAR,KISHANGANJ,THAKURGANJ,2759,3327,0,98,6183
BIHAR,LAKHISARAI,BARHIYA,69,2319,0,3,2391
BIHAR,LAKHISARAI,HALSI,1476,1689,40,123,3328
BIHAR,LAKHISARAI,LAKHISARAI,3285,4533,431,35,8285
BIHAR,LAKHISARAI,PIPARYA,4,949,0,0,953
BIHAR,LAKHISARAI,RAMGHAR CHOK,619,852,0,39,1510
BIHAR,LAKHISARAI,SURYAGARAH,176,1510,122,28,1837
BIHAR,MADHEPURA,ALAMNAGAR,969,4118,31,382,5500
BIHAR,MADHEPURA,BIHARIGANJ,1838,2312,38,2,4191
BIHAR,MADHEPURA,CHAUSA,3892,4328,11,1629,9860
BIHAR,MADHEPURA,GAMHARIA,2141,2954,65,0,5159
BIHAR,MADHEPURA,GAWALPARA,1626,3444,167,192,5428
BIHAR,MADHEPURA,GHAILARH,1145,1880,281,140,3445
BIHAR,MADHEPURA,KUMAR KHAND,2916,8446,12,1699,13072
BIHAR,MADHEPURA,MADHEPURA,2038,2432,304,319,5092
BIHAR,MADHEPURA,MURLIGANJ,4353,5003,1306,193,10855
BIHAR,MADHEPURA,PURAINI,1560,1517,234,417,3728
BIHAR,MADHEPURA,SHANKARPUR,3596,4132,116,26,7870
BIHAR,MADHEPURA,SINGHESHWAR,2580,3644,29,15,6268
BIHAR,MADHEPURA,UDAKISHUNGANJ,1655,4289,9,1594,7547
BIHAR,MADHUBANI,ANDHARATHADHI,132,821,20,40,1013
BIHAR,MADHUBANI,BABUBARHI,850,1705,0,0,2556
BIHAR,MADHUBANI,BASOPATTI,626,915,14,143,1698
BIHAR,MADHUBANI,BENIPATTI,397,934,36,245,1611
BIHAR,MADHUBANI,BISFI,1394,2176,77,119,3766
BIHAR,MADHUBANI,GHOGHARDIHA,324,4107,74,190,4695
BIHAR,MADHUBANI,HARLAKHI,1046,936,0,35,2016
BIHAR,MADHUBANI,JAYNAGAR,426,737,123,52,1338
BIHAR,MADHUBANI,JHANJHARPUR,946,1270,671,447,3334
BIHAR,MADHUBANI,KHAJAULI,3561,3735,539,916,8750
BIHAR,MADHUBANI,KHUTAUNA,171,538,11,1,721
BIHAR,MADHUBANI,LADANIA,1686,2359,86,226,4356
BIHAR,MADHUBANI,LAKHANAUR,592,885,441,408,2326
BIHAR,MADHUBANI,LAUKHI,624,1571,4,235,2434
BIHAR,MADHUBANI,MADHEPUR,247,324,178,13,762
BIHAR,MADHUBANI,MADHWAPUR,214,586,131,64,994
BIHAR,MADHUBANI,PANDAUL,849,2003,81,373,3307
BIHAR,MADHUBANI,PHULPRAS,1302,1796,55,39,3191
BIHAR,MADHUBANI,RAJNAGAR,937,1647,191,214,2989
BIHAR,MADHUBANI,ROHIKA,186,437,11,9,642
BIHAR,MUNGER,ASARGANJ,610,653,0,27,1291
BIHAR,MUNGER,BARIYARPUR,13,361,0,0,374
BIHAR,MUNGER,DHARAHARA,1,189,0,0,190
BIHAR,MUNGER,HAWALI KHAGARHPUR,425,455,4,0,884
BIHAR,MUNGER,JAMALPUR,0,678,10,1,688
BIHAR,MUNGER,SADAR MUNGER,0,846,2,0,848
BIHAR,MUNGER,SANGRAMPUR,128,391,74,38,631
BIHAR,MUNGER,TARAPUR,736,853,99,171,1859
BIHAR,MUNGER,TATIA BAMBAR,528,671,0,0,1199
BIHAR,MUZAFFARPUR,AURAI,1493,5222,649,1219,8583
BIHAR,MUZAFFARPUR,BANDRA,3738,4098,178,66,8080
BIHAR,MUZAFFARPUR,BOCHAHAN,1951,4040,172,160,6323
BIHAR,MUZAFFARPUR,GAIGHAT,0,4587,6,891,5484
BIHAR,MUZAFFARPUR,KANTI,3938,6032,2214,1204,13388
BIHAR,MUZAFFARPUR,KATRA,540,7563,14,68,8185
BIHAR,MUZAFFARPUR,KURHANI,3335,8293,1865,1180,14672
BIHAR,MUZAFFARPUR,MINAPUR,2720,5435,114,101,8370
BIHAR,MUZAFFARPUR,MORAUL,1099,1200,31,88,2417
BIHAR,MUZAFFARPUR,MOTIPUR,615,5918,52,69,6654
BIHAR,MUZAFFARPUR,MUSHAHARI,1830,2445,583,298,5157
BIHAR,MUZAFFARPUR,PAROO,3648,5086,234,153,9120
BIHAR,MUZAFFARPUR,SAHEBGANJ,1650,6730,1371,961,10711
BIHAR,MUZAFFARPUR,SAKRA,2431,5713,882,335,9362
BIHAR,MUZAFFARPUR,SARAIYA,4123,6637,602,177,11540
BIHAR,NALANDA,ASTHAWAN,2555,2861,0,7,5424
BIHAR,NALANDA,BEN,673,1157,29,0,1860
BIHAR,NALANDA,BIHARSHARIF,1159,868,54,10,2091
BIHAR,NALANDA,BIND,1711,1753,2,0,3466
BIHAR,NALANDA,CHANDI,1448,1335,124,11,2918
BIHAR,NALANDA,EKANGARSARAI,2301,3243,39,26,5609
BIHAR,NALANDA,GIRIYAK,2529,3378,253,402,6563
BIHAR,NALANDA,HARNAUT,2284,3960,75,162,6481
BIHAR,NALANDA,HILSA,2809,2366,428,92,5695
BIHAR,NALANDA,ISLAMPUR,4128,3629,190,86,8032
BIHAR,NALANDA,KARAIPARSURAI,1427,1293,374,165,3259
BIHAR,NALANDA,KATRISARAI,563,874,11,18,1466
BIHAR,NALANDA,NAGARNAUSA,2144,1900,12,85,4141
BIHAR,NALANDA,NOORSARAI,565,751,83,17,1418
BIHAR,NALANDA,PARWALPUR,703,675,217,38,1633
BIHAR,NALANDA,RAHUI,957,1186,176,123,2443
BIHAR,NALANDA,RAJGIR,2992,2766,18,361,6138
BIHAR,NALANDA,SARMERA,1975,2173,39,79,4266
BIHAR,NALANDA,SILAO,1205,2331,25,11,3572
BIHAR,NALANDA,THARTHARI,599,739,3,14,1355
BIHAR,NAWADA,AKBARPUR,4140,3467,576,260,8443
BIHAR,NAWADA,GOVINDPUR,989,1150,86,153,2377
BIHAR,NAWADA,HASUA,760,1604,14,69,2448
BIHAR,NAWADA,KASHICHAK,779,1443,463,23,2707
BIHAR,NAWADA,KAWAKOLE,394,387,50,81,911
BIHAR,NAWADA,MESKAUR,517,791,334,139,1781
BIHAR,NAWADA,NARDIGUNJ,1621,1054,884,459,4018
BIHAR,NAWADA,NARHAT,174,349,18,7,548
BIHAR,NAWADA,NAWADA,1785,1390,1124,186,4484
BIHAR,NAWADA,PAKRIBRAWAN,662,655,172,170,1660
BIHAR,NAWADA,RAJAULI,2336,2091,560,37,5024
BIHAR,NAWADA,ROH,364,257,71,2,693
BIHAR,NAWADA,SIRDALA,428,351,202,9,989
BIHAR,NAWADA,WARISALIGUNJ,1107,978,540,144,2769
BIHAR,PATNA,ATHAMALGOLA,391,1027,107,249,1774
BIHAR,PATNA,BAKHTIARPUR,540,872,228,100,1740
BIHAR,PATNA,BARH,1390,1351,51,23,2815
BIHAR,PATNA,BELCHCHI,408,386,35,42,870
BIHAR,PATNA,BIHTA,2120,2866,618,953,6558
BIHAR,PATNA,DANAPUR-CUM-KHAGAUL,1435,1272,0,0,2707
BIHAR,PATNA,DANIYAWAN,1014,1017,21,6,2057
BIHAR,PATNA,DHANARUA,4786,5012,159,1,9958
BIHAR,PATNA,DULHIN BAZAR,1072,768,17,4,1860
BIHAR,PATNA,FATUHA,1127,2870,15,873,4884
BIHAR,PATNA,GHOSWARI,910,1083,2,0,1994
BIHAR,PATNA,KHUSRUPUR,201,523,0,0,724
BIHAR,PATNA,MANER,1200,1096,28,252,2576
BIHAR,PATNA,MASAURHI,6118,4555,114,12,10799
BIHAR,PATNA,MOKAMA,841,1168,2,34,2044
BIHAR,PATNA,NAUBATPUR,3828,3767,0,0,7595
BIHAR,PATNA,PALIGANJ,1223,1289,123,15,2650
BIHAR,PATNA,PANDARAK,1460,2347,208,2,4017
BIHAR,PATNA,PATNA SADAR,673,714,94,12,1493
BIHAR,PATNA,PHULWARI,2444,3077,36,396,5954
BIHAR,PATNA,PUNPUN,3476,3489,0,8,6972
BIHAR,PATNA,SAMPATCHAK,2094,2070,24,0,4188
BIHAR,PATNA,VIKRAM,1830,2301,0,0,4131
BIHAR,PURNIA,AMOUR,5328,5002,2540,455,13325
BIHAR,PURNIA,BAISA,2846,2688,152,209,5895
BIHAR,PURNIA,BAISI,3413,4236,980,2741,11370
BIHAR,PURNIA,BANMANKHI,3643,4234,230,646,8753
BIHAR,PURNIA,BARHARA KOTHI,2489,7792,0,0,10281
BIHAR,PURNIA,BHAWANIPUR,1580,1804,0,1263,4647
BIHAR,PURNIA,DAGARUA,5345,6135,1,44,11525
BIHAR,PURNIA,DHAMDAHA,3367,3648,678,165,7858
BIHAR,PURNIA,JALALGARH,773,1348,166,251,2538
BIHAR,PURNIA,KASBA,1907,2777,566,0,5250
BIHAR,PURNIA,KRITYANAND NAGAR,2093,1461,0,270,3824
BIHAR,PURNIA,PURNEA EAST,3987,5077,180,168,9412
BIHAR,PURNIA,RUPOULI,3690,6127,0,0,9818
BIHAR,PURNIA,SRINAGAR,2958,4930,0,0,7888
BIHAR,ROHTAS(SASARAM),AKHORIGOLA,1292,1073,73,33,2470
BIHAR,ROHTAS(SASARAM),BIKRAMGANJ,2368,2380,7,7,4761
BIHAR,ROHTAS(SASARAM),CHENARI,557,391,14,3,964
BIHAR,ROHTAS(SASARAM),DAWATH,992,799,0,13,1803
BIHAR,ROHTAS(SASARAM),DEHRI,4011,3952,272,123,8358
BIHAR,ROHTAS(SASARAM),DINARA,3304,2934,76,5,6319
BIHAR,ROHTAS(SASARAM),KARAKAT,1637,1588,112,3,3340
BIHAR,ROHTAS(SASARAM),KARGAHAR,7633,6493,10,20,14157
BIHAR,ROHTAS(SASARAM),KOCHAS,5402,5541,32,27,11003
BIHAR,ROHTAS(SASARAM),NASRIGANJ,947,602,96,9,1653
BIHAR,ROHTAS(SASARAM),NAUHATTA,235,277,0,0,512
BIHAR,ROHTAS(SASARAM),NOKHA,1549,1534,9,3,3095
BIHAR,ROHTAS(SASARAM),RAJPUR,413,305,15,37,768
BIHAR,ROHTAS(SASARAM),ROHTAS,1143,1001,7,47,2199
BIHAR,ROHTAS(SASARAM),SANJHAULI,584,610,82,8,1284
BIHAR,ROHTAS(SASARAM),SASARAM,1726,1613,116,46,3501
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,1874,964,0,0,2839
BIHAR,ROHTAS(SASARAM),SURAJPURA,567,588,11,178,1344
BIHAR,ROHTAS(SASARAM),TILOUTTHU,5176,5757,190,427,11550
BIHAR,SAHARSA,BANMA ITAHARI,292,1683,5,0,1980
BIHAR,SAHARSA,KAHARA,1760,2048,0,0,3807
BIHAR,SAHARSA,MAHISHI,150,1445,23,0,1617
BIHAR,SAHARSA,NAUHATTA,2236,3728,3,0,5967
BIHAR,SAHARSA,PATARGHAT,3790,3974,0,0,7764
BIHAR,SAHARSA,SALKHUA,157,4104,0,0,4261
BIHAR,SAHARSA,SATTAR KATTAIYA,2563,3125,0,0,5687
BIHAR,SAHARSA,SAUR BAZAR,5645,5890,0,0,11535
BIHAR,SAHARSA,SIMRI BAKHTIARPUR,1335,2035,6,0,3377
BIHAR,SAHARSA,SONBARSA,2859,3968,0,0,6827
BIHAR,SAMASTIPUR,BIBHUTIPUR,5024,10033,94,9,15160
BIHAR,SAMASTIPUR,BITHAN,158,3705,3,94,3960
BIHAR,SAMASTIPUR,DALSINGHSARAI,1484,4155,3,22,5663
BIHAR,SAMASTIPUR,HASANPUR,1516,3191,339,972,6019
BIHAR,SAMASTIPUR,KALYANPUR,2437,10633,57,13,13140
BIHAR,SAMASTIPUR,KHANPUR,1977,3416,3,4,5399
BIHAR,SAMASTIPUR,MOHANPUR,155,1672,0,2,1829
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,1910,4725,18,6,6659
BIHAR,SAMASTIPUR,MORWA,2413,4414,0,1,6828
BIHAR,SAMASTIPUR,PATORI,903,2389,0,0,3292
BIHAR,SAMASTIPUR,PUSA,2677,3086,24,11,5797
BIHAR,SAMASTIPUR,ROSERA,1605,3022,0,0,4626
BIHAR,SAMASTIPUR,SAMASTIPUR,2418,4458,76,1680,8632
BIHAR,SAMASTIPUR,SARAIRANJAN,2877,5366,60,1,8304
BIHAR,SAMASTIPUR,SHIVAJINAGAR,3712,5467,82,226,9486
BIHAR,SAMASTIPUR,SINGHIA,1915,3756,44,0,5714
BIHAR,SAMASTIPUR,TAJPUR,1344,3035,103,136,4618
BIHAR,SAMASTIPUR,UJIYARPUR,2606,7379,2,1,9988
BIHAR,SAMASTIPUR,VIDHYAPATINAGAR,1507,3272,11,0,4790
BIHAR,SAMASTIPUR,WARISHNAGAR,932,3766,6,2,4707
BIHAR,SARAN,AMNAUR,51,46,13,16,125
BIHAR,SARAN,BANIYAPUR,2760,2069,6,76,4911
BIHAR,SARAN,DARIYAPUR,2914,3664,20,21,6618
BIHAR,SARAN,DIGHWARA,0,2185,0,294,2479
BIHAR,SARAN,EKMA,1978,3564,521,37,6100
BIHAR,SARAN,GARKHA,2024,3224,170,204,5622
BIHAR,SARAN,ISHUAPUR,1272,2636,289,348,4545
BIHAR,SARAN,JALAPUR,1022,2156,63,519,3759
BIHAR,SARAN,LAHLADPUR,687,1044,67,100,1897
BIHAR,SARAN,MAKER,431,438,12,30,911
BIHAR,SARAN,MANJHI,86,112,0,4,202
BIHAR,SARAN,MARAURAH,2047,3872,388,748,7055
BIHAR,SARAN,MASHRAKH,807,3376,43,46,4271
BIHAR,SARAN,NAGRA,970,1784,260,1,3014
BIHAR,SARAN,PANAPUR,1097,1493,0,10,2599
BIHAR,SARAN,PARSA,1354,3363,456,104,5277
BIHAR,SARAN,REVILGANJ,961,1345,8,254,2567
BIHAR,SARAN,SADAR,992,2323,2,15,3332
BIHAR,SARAN,SONPUR,457,462,84,228,1231
BIHAR,SARAN,TRAIYA,1366,2477,328,569,4741
BIHAR,SHEKHPURA,ARIYARI,2787,2316,733,581,6417
BIHAR,SHEKHPURA,BARBIGHA,2548,2211,36,271,5066
BIHAR,SHEKHPURA,CHEWARA,1119,789,519,519,2946
BIHAR,SHEKHPURA,GHAT KUSUMBHA,288,423,230,62,1003
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,1360,1477,52,0,2889
BIHAR,SHEKHPURA,SHEKHPURA,1005,708,148,94,1954
BIHAR,SHEOHAR,DUMRI KATSARI,1297,1400,524,231,3452
BIHAR,SHEOHAR,PIPRAHARI,851,2199,0,4,3054
BIHAR,SHEOHAR,PURNHIYA,556,970,138,56,1720
BIHAR,SHEOHAR,SHEOHAR,1093,2462,54,184,3793
BIHAR,SHEOHAR,TRIYANI,3114,3963,474,330,7881
BIHAR,SITAMARHI,BAIRGANIA,791,1199,62,73,2125
BIHAR,SITAMARHI,BAJPATTI,502,2428,551,387,3867
BIHAR,SITAMARHI,BATHNAHA,1282,5467,635,191,7574
BIHAR,SITAMARHI,BELSAND,380,1968,82,50,2480
BIHAR,SITAMARHI,BOKHRA,318,1753,21,69,2161
BIHAR,SITAMARHI,CHORAUT,10,28,5,9,52
BIHAR,SITAMARHI,DUMRA,1578,2671,779,566,5593
BIHAR,SITAMARHI,MEJARGANJ,1476,2205,184,3,3867
BIHAR,SITAMARHI,NANPUR,598,1823,23,290,2733
BIHAR,SITAMARHI,PARIHAR,2514,2979,159,1585,7237
BIHAR,SITAMARHI,PARSAUNI,929,2286,210,84,3509
BIHAR,SITAMARHI,PUPARI,45,1468,89,150,1752
BIHAR,SITAMARHI,RIGA,1689,2599,737,559,5584
