-----
{
 "description": "This table gives an overview of the Financial Performance of Airports Authority of India (AAI) during Eleventh Plan Period.", 
 "file_name": "Financial_Performance_of_Airports_Authority_of_India_During_Eleventh_Plan_Period.xls", 
 "title": "Download XLS for Financial Performance of Airports Authority of India (AAI) During Eleventh Plan Period", 
 "url": "http://data.gov.in/sites/default/files/Financial_Performance_of_Airports_Authority_of_India_During_Eleventh_Plan_Period.xls"
}
-----
"Particulars","Eleventh Plan(Targets)","2007-08(Targets)","2007-08(Ach.)","2008-09(Targets)","2008-09(Ach.)","2009-10(Targets)","2009-10(Ach.)","2010-11(Targets)","2010-11(Ach.)","2011-12(Targets)","2011-12(Ach.)"
"Total Revenue",23783.0,3425.0,4289.0,4117.0,4186.0,4045.0,4615.0,4919.0,5139.0,5382.0,5878.66
"Total Expenses",14419.0,2187.0,2550.0,2715.0,3070.0,3161.0,3387.0,3758.0,3793.0,4030.0,4514.53
"Profit/(Loss) after Tax",5150.0,743.0,1082.0,842.0,687.0,530.0,712.0,720.0,846.0,810.0,859.01
