-----
{
 "description": "The table refers to District wise Potential Utilized through Lift Schemes. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftstate5.13.csv", 
 "title": "Download CSV for Districtwise Potential Utilized through Lift Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcliftstate5.13.csv"
}
-----
"State","District","Kharif","Rabi","Perennial","Others","Total"
"MAHARASHTRA","PARBHANI",888,2367,643,39,3936
"MAHARASHTRA","PUNE",156,208,45,0,409
"MAHARASHTRA","RAIGHAR",1,351,554,3,908
"MAHARASHTRA","RATNAGIRI",80,132,100,1,313
"MAHARASHTRA","SANGLI",20157,12047,19066,902,52172
"MAHARASHTRA","SATARA",10917,10348,15946,81,37292
"MAHARASHTRA","SINDHUDURGA",1884,1368,371,141,3764
"MAHARASHTRA","SOLAPUR",6312,12250,12377,1255,32193
"MAHARASHTRA","THANE",139,1001,314,13,1467
"MAHARASHTRA","WARDHA",736,1016,564,16,2332
"MAHARASHTRA","WASHIM",366,3513,204,46,4129
"MAHARASHTRA","YAVATMAL",5034,5443,946,129,11552
"MANIPUR","IMPHAL EAST",490,0,0,0,490
"MANIPUR","IMPHAL WEST",574,977,10,273,1834
"MANIPUR","THOUBAL",686,1405,0,340,2431
"MEGHALAYA","EAST GARO HILLS",65,15,0,0,80
"MEGHALAYA","JAINTIA HILLS",44,65,0,0,109
"MEGHALAYA","WEST GARO HILLS",81,37,0,0,118
"MIZORAM","CHAMPHAI",10,0,0,0,10
"MIZORAM","KOLASIB",52,11,0,0,63
"MIZORAM","MAMIT",1,0,0,0,1
"MIZORAM","SERCHHIP",113,0,0,0,113
"NAGALAND","DIMAPUR",79,31,0,0,110
"ORISSA","ANGUL",3802,901,124,10,4836
"ORISSA","BALASORE",43,597,3,0,643
"ORISSA","BARGARH",4995,2397,338,29,7760
"ORISSA","BHADRAK",425,2054,1,18,2498
"ORISSA","BOLANGIR",2862,1350,67,0,4280
"ORISSA","BOUDH",1275,454,0,0,1729
"ORISSA","CUTTACK",2142,1627,321,12,4103
"ORISSA","DEOGARH",480,196,30,3,709
"ORISSA","DHENKANAL",1928,948,128,0,3004
"ORISSA","GAJAPATI",2036,697,150,0,2884
"ORISSA","GANJAM",3550,1452,163,1,5165
"ORISSA","JAGATSINGHPUR",53,93,2,1,149
"ORISSA","JAJAPUR",844,1537,10,1,2392
"ORISSA","JHARSUGUDA",1460,913,8,0,2381
"ORISSA","KALAHANDI",1468,694,50,8,2219
"ORISSA","KANDHAMAL",279,107,12,0,399
"ORISSA","KENDRAPARA",482,5823,41,13,6359
"ORISSA","KEONJHAR",2298,2913,135,5,5351
"ORISSA","KHURDA",1563,1094,68,14,2739
"ORISSA","KORAPUT",5837,1984,80,0,7901
"ORISSA","MALKANAGIRI",295,268,1,10,574
"ORISSA","MAYURBHANJA",2359,3495,8,2,5863
"ORISSA","NAWARANGAPUR",3206,1565,82,1,4853
"ORISSA","NAYAGARH",352,237,122,16,727
"ORISSA","NUAPADA",950,430,25,77,1482
"ORISSA","PURI",292,5622,137,129,6180
"ORISSA","RAYAGADA",2733,569,53,0,3354
"ORISSA","SAMBALPUR",2692,1507,42,2,4243
"ORISSA","SONEPUR",2166,1261,0,0,3427
"ORISSA","SUNDARGARH",1945,2853,59,6,4864
"PONDICHERRY","KARAIKAL",0,6,0,0,6
"PONDICHERRY","PONDICHERRY",1,1,0,0,2
"PUNJAB","AMRITSER",128,128,0,0,257
"PUNJAB","FATEHGARH SAHIB",87,87,3,0,178
"PUNJAB","GURDASPUR",145,148,0,0,293
"PUNJAB","HOSHIARPUR",19,75,0,14,108
"PUNJAB","MOGA",27,27,0,0,53
"PUNJAB","PATIALA",2756,2756,0,3,5515
"PUNJAB","ROPAR",1609,1609,0,0,3218
"PUNJAB","SANGRUR",6,6,0,0,11
"RAJASTHAN","AJMER",34,760,0,0,795
"RAJASTHAN","BANSWARA",17,3636,0,17,3670
"RAJASTHAN","BARAN",65,5014,0,0,5079
"RAJASTHAN","BHILWARA",297,1109,0,5,1412
"RAJASTHAN","BUNDI",81,301,0,1,383
"RAJASTHAN","CHITTORGARH",94,618,0,32,744
"RAJASTHAN","DAUSA",0,0,0,0,0
"RAJASTHAN","DUNGARPUR",45,886,9,44,984
"RAJASTHAN","JAIPUR",0,881,0,0,881
"RAJASTHAN","JHALAWAR",0,384,0,0,384
"RAJASTHAN","KOTA",205,1465,0,1,1671
"RAJASTHAN","PALI",3,117,0,0,121
"RAJASTHAN","RAJSAMAND",9,1,0,0,10
"RAJASTHAN","SAWAI MADHOPUR",0,4,0,0,4
"RAJASTHAN","SIROHI",0,2,0,2,5
"RAJASTHAN","TONK",8,1254,0,0,1262
"RAJASTHAN","UDAIPUR",5,59,0,2,66
"TAMIL NADU","COIMBATORE",483,186,347,20,1036
"TAMIL NADU","CUDDALORE",20,29,1,0,50
"TAMIL NADU","DHARMAPURI",240,28,70,6,344
"TAMIL NADU","DINDIGUL",0,6,0,0,6
"TAMIL NADU","ERODE",1333,231,257,70,1891
"TAMIL NADU","KANCHEEPURAM",30,21,13,0,63
"TAMIL NADU","KARUR",1203,211,187,333,1935
"TAMIL NADU","MADURAI",66,64,0,1,131
"TAMIL NADU","NAGAPATTINAM",0,410,0,0,410
"TAMIL NADU","NAMAKKAL",2132,78,35,0,2246
"TAMIL NADU","NILGIRIS",271,20,245,70,606
"TAMIL NADU","PERAMBALUR",52,41,1,0,94
"TAMIL NADU","SALEM",112,0,0,0,112
"TAMIL NADU","SIVAGANGA",45,0,0,0,45
"TAMIL NADU","THANJAVUR",85,46,7,15,153
"TAMIL NADU","THENI",121,26,98,1,245
"TAMIL NADU","THIRUVALLUR",949,142,28,0,1119
"TAMIL NADU","THIRUVARUR",815,121,0,0,936
"TAMIL NADU","TIRUCHIRAPPALLI",349,53,96,0,499
"TAMIL NADU","TIRUNELVELI",120,130,8,0,258
"TAMIL NADU","TIRUVANNAMALAI",17,3,0,0,20
"TAMIL NADU","TUTICORIN DISTRICT",0,32,0,0,32
"TAMIL NADU","VELLORE",87,103,1,0,191
"TAMIL NADU","VILLUPPURAM",50,87,5,8,151
"TRIPURA","DHALAI",1317,958,23,117,2415
"TRIPURA","NORTH TRIPURA",2456,1420,40,666,4581
"TRIPURA","SOUTH TRIPURA",5080,5793,271,820,11963
"TRIPURA","WEST TRIPURA",3077,5481,39,219,8816
"UTTAR PRADESH","ALIGARH",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD",98,216,40,0,354
"UTTAR PRADESH","BAHARAICH",4,6,4,0,14
"UTTAR PRADESH","BALRAMPUR",33,44,35,1,113
"UTTAR PRADESH","BANDA",37,2389,0,0,2426
"UTTAR PRADESH","BAREILLY",5,5,0,0,10
"UTTAR PRADESH","BIJNOR",7,2,0,0,9
"UTTAR PRADESH","BULAND SAHAR",0,0,0,0,0
"UTTAR PRADESH","CHANDAULI",402,246,268,29,944
"UTTAR PRADESH","CHITRAKOOT",850,2557,457,17,3881
"UTTAR PRADESH","DEORIA",2,2,2,0,6
"UTTAR PRADESH","FARRUKHABAD",82,88,130,0,300
"UTTAR PRADESH","GHAZIABAD",6,6,12,0,24
"UTTAR PRADESH","GHAZIPUR",2,2,0,0,4
"UTTAR PRADESH","GONDA",2,2,2,0,6
"UTTAR PRADESH","HAMIRPUR",635,1791,1028,0,3454
"UTTAR PRADESH","HARDOI",28,30,0,0,58
"UTTAR PRADESH","JALAUN",31,478,1,0,509
"UTTAR PRADESH","JAUNPUR",7,8,2,0,17
"UTTAR PRADESH","JHANSI",669,4354,485,5,5513
"UTTAR PRADESH","KANNAUJ",1,1,0,0,2
"UTTAR PRADESH","KANPUR DEHAT",1,1,1,0,2
"UTTAR PRADESH","KANPUR NAGAR",19,31,0,1,52
"UTTAR PRADESH","LALITPUR",355,2171,321,0,2847
"UTTAR PRADESH","LUCKNOW",71,261,50,19,401
"UTTAR PRADESH","MAHARAJ GANJ",34,52,6,6,99
"UTTAR PRADESH","MAHOBA",42,771,53,0,866
"UTTAR PRADESH","MEERUT",7,7,23,0,38
"UTTAR PRADESH","MIRZAPUR",1363,1001,250,67,2680
"UTTAR PRADESH","MUZZAFARNAGAR",22,15,37,0,74
"UTTAR PRADESH","RAEBARELI",25,75,0,0,100
"UTTAR PRADESH","RAMPUR",35,42,1,6,84
"UTTAR PRADESH","SANT KABIR NAGAR",46,72,20,5,143
"UTTAR PRADESH","SANT RAVI DAS NAGAR",83,137,69,5,294
"UTTAR PRADESH","SHRAWASTI",0,0,0,0,0
"UTTAR PRADESH","SIDDHARTH NAGAR",91,115,39,9,253
"UTTAR PRADESH","SONBHADRA",1326,1126,776,31,3259
"UTTAR PRADESH","SULTANPUR",0,0,0,0,0
"UTTAR PRADESH","VARANASI",10,12,2,2,25
"UTTARANCHAL","ALMORA",700,697,0,8,1405
"UTTARANCHAL","BAGESHWAR",287,273,0,50,610
"UTTARANCHAL","CHAMOLI",345,335,12,0,692
"UTTARANCHAL","CHAMPAWAT",98,104,0,2,204
"UTTARANCHAL","DEHRA DUN",353,255,4,3,615
"UTTARANCHAL","HARIDWAR",62,97,113,12,284
"UTTARANCHAL","NAINITAL",666,684,56,30,1435
"UTTARANCHAL","PAURI",418,415,83,2,919
"UTTARANCHAL","PITHORAGARH",539,376,24,57,995
"UTTARANCHAL","RUDHARAPARYAG",90,90,115,1,296
"UTTARANCHAL","TEHARI GARHWAL",165,133,0,3,301
"UTTARANCHAL","UDHAM SINGH NAGAR",1647,1478,341,115,3582
"UTTARANCHAL","UTTARKASHI",73,78,0,0,152
"WEST BENGAL","BANKURA",5606,3996,70,1077,10748
"WEST BENGAL","BIRBHUM",4926,11191,364,1047,17528
"WEST BENGAL","BURDWAN",7557,6540,135,4225,18457
"WEST BENGAL","COOCHBEHAR",750,2088,54,1296,4188
"WEST BENGAL","DAKSHIN DINAJPUR",3495,6951,57,4270,14773
"WEST BENGAL","DARJEELING",367,275,3083,45,3770
"WEST BENGAL","HAORA",11197,5308,328,24199,41031
"WEST BENGAL","HOOGHLY",11803,12456,58,7297,31613
"WEST BENGAL","JALPAIGURI",2420,3192,19254,952,25818
"WEST BENGAL","MALDA",3335,5882,90,5194,14501
"WEST BENGAL","MIDNAPORE",7327,9836,1757,30421,49341
"WEST BENGAL","MURSHIDABAD",4514,4520,96,5198,14327
"WEST BENGAL","NADIA",4517,3422,63,3152,11154
"WEST BENGAL","NORTH 24 PARGANAS",1914,1418,267,2555,6154
"WEST BENGAL","PURULIA",1721,1470,20,233,3444
"WEST BENGAL","SOUTH 24 PARGANAS",2175,8877,1830,20866,33748
"WEST BENGAL","UTTAR DINAJPUR",986,1288,563,1356,4193
