-----
{
 "description": "The table refers to Block wise Construction of Surface Flow Schemes over the years. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.1.csv", 
 "title": "Download CSV for Blockwise Construction of Surface Flow Schemes over the years", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.1.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Upto 1993-94,During 1994-95,During 1995-96,During 1996-97,During 1997-98,During 1998-99,During 1999-00,During 2000-01,Total (1994-01)
ANDHRA PRADESH,VISAKHAPATNAM,ROLUGUNTA,170,0,0,7,0,0,0,0,177
ANDHRA PRADESH,VISAKHAPATNAM,S RAYAVARAM,74,0,0,3,0,0,0,0,77
ANDHRA PRADESH,VISAKHAPATNAM,SABBAVARAM,183,0,4,0,0,0,0,0,187
ANDHRA PRADESH,VISAKHAPATNAM,VISAKHAPATNAM,1,0,0,0,0,0,0,0,1
ANDHRA PRADESH,VISAKHAPATNAM,YELAMANCHILI,41,0,0,0,0,0,0,0,41
ANDHRA PRADESH,VIZIANAGARAM,BADANGI,330,0,0,1,0,0,0,0,331
ANDHRA PRADESH,VIZIANAGARAM,BALAJIPETA,293,0,0,0,0,0,0,0,293
ANDHRA PRADESH,VIZIANAGARAM,BHOGHAPURAM,103,0,0,0,0,0,0,0,103
ANDHRA PRADESH,VIZIANAGARAM,BOBBILI,332,0,0,0,0,0,0,0,332
ANDHRA PRADESH,VIZIANAGARAM,BONDAPALLE,445,0,0,0,0,0,0,0,445
ANDHRA PRADESH,VIZIANAGARAM,CHEEPURUPALLE,211,0,0,0,0,0,0,0,211
ANDHRA PRADESH,VIZIANAGARAM,DATTIRAJERU,485,0,1,0,0,0,0,0,486
ANDHRA PRADESH,VIZIANAGARAM,DENKADA,183,4,0,0,0,0,0,0,187
ANDHRA PRADESH,VIZIANAGARAM,GAJAPATHINAGARAM,368,1,0,0,0,0,0,0,369
ANDHRA PRADESH,VIZIANAGARAM,GANTYADA,357,0,0,0,0,0,0,0,357
ANDHRA PRADESH,VIZIANAGARAM,GARIVIDI,326,3,2,0,0,0,0,0,331
ANDHRA PRADESH,VIZIANAGARAM,GARUGUBILLI,278,0,1,0,0,0,0,0,279
ANDHRA PRADESH,VIZIANAGARAM,GUMMALAKSHMIPURAM,68,0,0,2,2,4,2,1,79
ANDHRA PRADESH,VIZIANAGARAM,GURLA,360,1,0,0,1,0,0,0,362
ANDHRA PRADESH,VIZIANAGARAM,JAMI,184,0,0,0,0,0,0,0,184
ANDHRA PRADESH,VIZIANAGARAM,JIYYAMMA VALASA,101,0,0,0,6,0,0,0,107
ANDHRA PRADESH,VIZIANAGARAM,KOMARADA,313,0,0,0,0,0,0,0,313
ANDHRA PRADESH,VIZIANAGARAM,KOTHAVALASA,287,0,0,0,0,0,2,0,289
ANDHRA PRADESH,VIZIANAGARAM,KURUPAM,113,1,4,3,0,0,0,0,121
ANDHRA PRADESH,VIZIANAGARAM,LAKKAVARAPUKOTA,369,0,1,0,0,0,0,0,370
ANDHRA PRADESH,VIZIANAGARAM,MAKKUVA,141,0,0,0,0,0,0,0,141
ANDHRA PRADESH,VIZIANAGARAM,MENTADA,312,0,0,0,0,0,0,0,312
ANDHRA PRADESH,VIZIANAGARAM,MERAKAMUDIDAM,302,0,0,0,0,0,0,0,302
ANDHRA PRADESH,VIZIANAGARAM,NELLIMARLA,240,0,0,0,0,0,0,0,240
ANDHRA PRADESH,VIZIANAGARAM,PACHIPENTA,79,0,0,0,0,0,0,0,79
ANDHRA PRADESH,VIZIANAGARAM,PARVATHIPURAM,502,0,0,0,0,0,0,1,503
ANDHRA PRADESH,VIZIANAGARAM,PUSAPATIREGA,261,3,1,0,0,0,0,2,267
ANDHRA PRADESH,VIZIANAGARAM,RAMABHADRAPURAM,275,0,0,0,0,0,0,0,275
ANDHRA PRADESH,VIZIANAGARAM,SALUR,229,0,2,0,0,0,0,0,231
ANDHRA PRADESH,VIZIANAGARAM,SEETHANAGARAM,267,0,0,0,0,0,0,0,267
ANDHRA PRADESH,VIZIANAGARAM,SRUNGAVARAPUKOTA,232,0,0,0,0,0,0,0,232
ANDHRA PRADESH,VIZIANAGARAM,THERLAM,469,2,0,0,0,0,0,0,471
ANDHRA PRADESH,VIZIANAGARAM,VEPADA,353,1,0,0,0,0,0,0,354
ANDHRA PRADESH,VIZIANAGARAM,VIZIANAGARAM,295,0,0,0,0,0,0,0,295
ANDHRA PRADESH,WARANGAL,ATMAKUR,135,0,2,0,0,0,0,1,138
ANDHRA PRADESH,WARANGAL,BACHANNAPETA,101,0,0,0,0,0,0,0,101
ANDHRA PRADESH,WARANGAL,BHUPALPALLE,100,0,0,0,0,0,1,0,101
ANDHRA PRADESH,WARANGAL,CHENNARAOPET,52,0,0,0,0,0,0,0,52
ANDHRA PRADESH,WARANGAL,CHERIYAL,153,0,0,0,0,0,0,0,153
ANDHRA PRADESH,WARANGAL,CHITYAL,125,0,0,0,0,0,0,0,125
ANDHRA PRADESH,WARANGAL,DEVARUPPULA,57,0,0,0,0,0,0,0,57
ANDHRA PRADESH,WARANGAL,DHARMASAGAR,134,0,0,0,0,0,0,0,134
ANDHRA PRADESH,WARANGAL,DORNAKAL,61,0,0,0,0,0,0,0,61
ANDHRA PRADESH,WARANGAL,DUGGONDI,89,0,0,0,0,0,0,0,89
ANDHRA PRADESH,WARANGAL,ETURNAGARAM,36,0,0,0,0,0,0,4,40
ANDHRA PRADESH,WARANGAL,GEESUGONDA,136,1,0,0,0,0,0,0,137
ANDHRA PRADESH,WARANGAL,GHANAPUR,70,0,3,0,0,0,0,0,73
ANDHRA PRADESH,WARANGAL,GHANPUR(stn),232,0,0,0,0,0,0,0,232
ANDHRA PRADESH,WARANGAL,GOVINDARAOPET,38,0,0,0,1,0,1,0,40
ANDHRA PRADESH,WARANGAL,GUDUR,62,5,0,1,1,1,1,0,71
ANDHRA PRADESH,WARANGAL,HANAMKONDA,99,0,0,0,0,0,0,0,99
ANDHRA PRADESH,WARANGAL,HASANPARTHY,186,0,3,0,0,0,0,0,189
ANDHRA PRADESH,WARANGAL,JANGAON,49,3,0,0,0,0,0,0,52
ANDHRA PRADESH,WARANGAL,KESAMUDRAM,30,0,0,0,0,0,0,0,30
ANDHRA PRADESH,WARANGAL,KHANAPUR,11,0,0,0,0,0,0,0,11
ANDHRA PRADESH,WARANGAL,KODAKANDLA,42,11,0,0,0,0,0,0,53
ANDHRA PRADESH,WARANGAL,KOTHAGUDEM,263,5,6,6,7,3,8,10,308
ANDHRA PRADESH,WARANGAL,KURAVI,111,0,0,0,0,0,0,0,111
ANDHRA PRADESH,WARANGAL,LINGALA GHANPUR,80,2,0,0,0,0,0,0,82
ANDHRA PRADESH,WARANGAL,MADDUR,98,1,0,0,0,0,0,0,99
ANDHRA PRADESH,WARANGAL,MAHABUBABAD,85,0,0,0,0,0,0,0,85
ANDHRA PRADESH,WARANGAL,MANGAPET,54,0,1,1,1,1,0,2,60
ANDHRA PRADESH,WARANGAL,MARIPEDA,106,0,0,0,0,0,0,0,106
ANDHRA PRADESH,WARANGAL,MOGULLAPALLE,109,0,0,0,0,0,0,0,109
ANDHRA PRADESH,WARANGAL,MULUG,159,8,9,11,12,9,14,4,226
ANDHRA PRADESH,WARANGAL,NALLABELLY,61,0,0,0,0,0,0,0,61
ANDHRA PRADESH,WARANGAL,NARMETTA,81,0,0,0,0,0,0,1,82
ANDHRA PRADESH,WARANGAL,NARSAMPET,58,0,0,0,0,0,0,0,58
ANDHRA PRADESH,WARANGAL,NARSIMHULAPET,108,1,2,0,0,0,0,0,111
ANDHRA PRADESH,WARANGAL,NEKKONDA,80,0,0,0,0,0,0,0,80
ANDHRA PRADESH,WARANGAL,NELLIKUDUR,68,0,0,0,0,0,0,0,68
ANDHRA PRADESH,WARANGAL,PALAKURTHI,135,0,0,0,0,0,0,0,135
ANDHRA PRADESH,WARANGAL,PARKAL,129,0,0,0,0,0,0,0,129
ANDHRA PRADESH,WARANGAL,PARVATHAGIRI,74,0,1,0,0,0,0,0,75
ANDHRA PRADESH,WARANGAL,RAGHUNATHA PALLE,102,0,0,0,0,0,0,0,102
ANDHRA PRADESH,WARANGAL,RAIPARTHY,112,0,1,0,0,0,0,0,113
ANDHRA PRADESH,WARANGAL,REGONDA,122,0,0,0,0,0,0,0,122
ANDHRA PRADESH,WARANGAL,SANGEM,108,0,0,0,0,0,0,0,108
ANDHRA PRADESH,WARANGAL,SHAYAMPET,76,0,0,1,0,0,0,0,77
ANDHRA PRADESH,WARANGAL,TADVAI,73,0,0,1,0,0,0,0,74
ANDHRA PRADESH,WARANGAL,THORRUR,62,0,0,0,0,0,0,0,62
ANDHRA PRADESH,WARANGAL,VENKATAPUR,85,0,0,0,0,0,0,0,85
ANDHRA PRADESH,WARANGAL,WARDHANNAPET,154,0,0,0,0,0,0,0,154
ANDHRA PRADESH,WARANGAL,ZAFFERGADH,84,0,0,5,0,0,0,0,89
ANDHRA PRADESH,WEST GODAVARI,BHIMADOLE,53,0,1,0,0,0,0,0,54
ANDHRA PRADESH,WEST GODAVARI,BUTTAYAGUDEM,62,5,1,1,0,0,0,0,69
ANDHRA PRADESH,WEST GODAVARI,CHINTALAPUDI,166,0,0,0,0,0,0,0,166
ANDHRA PRADESH,WEST GODAVARI,DENDULURU,108,0,0,0,0,0,0,0,108
ANDHRA PRADESH,WEST GODAVARI,DEVARAPALLE,48,0,0,0,0,0,0,0,48
ANDHRA PRADESH,WEST GODAVARI,DWARAKA TIRUMALA,114,0,0,0,0,0,0,0,114
ANDHRA PRADESH,WEST GODAVARI,GOPALAPURAM,114,0,1,0,0,0,0,0,115
ANDHRA PRADESH,WEST GODAVARI,JANGAREDDIGUDEM,46,0,0,0,0,0,0,0,46
ANDHRA PRADESH,WEST GODAVARI,JEELUGUMILLI,37,2,5,3,0,0,0,0,47
ANDHRA PRADESH,WEST GODAVARI,KAMAVARAPUKOTA,172,3,0,0,0,0,0,0,175
ANDHRA PRADESH,WEST GODAVARI,KOVVUR,1,0,0,0,0,0,0,0,1
ANDHRA PRADESH,WEST GODAVARI,KOYYALAGUDEM,102,0,0,0,1,0,0,0,103
ANDHRA PRADESH,WEST GODAVARI,LINGAPALEM,78,6,2,2,7,1,0,0,96
ANDHRA PRADESH,WEST GODAVARI,NALLAJERLA,24,0,7,0,0,0,0,0,31
ANDHRA PRADESH,WEST GODAVARI,NIDADAVOLE,11,0,0,0,0,0,0,0,11
ANDHRA PRADESH,WEST GODAVARI,PEDAPADU,31,1,0,0,0,0,0,0,32
ANDHRA PRADESH,WEST GODAVARI,PEDAVEGI,98,0,0,0,0,0,0,0,98
ANDHRA PRADESH,WEST GODAVARI,POLAVARAM,27,0,0,2,0,0,0,0,29
ANDHRA PRADESH,WEST GODAVARI,T NARASAPURAM,87,0,0,0,0,0,0,0,87
ANDHRA PRADESH,WEST GODAVARI,TADEPALLIGUDEM,51,0,0,0,0,0,0,0,51
ANDHRA PRADESH,WEST GODAVARI,THALLAPUDI,3,0,0,0,0,0,0,0,3
ANDHRA PRADESH,WEST GODAVARI,UNGUTURU,53,0,0,0,0,0,0,0,53
ARUNACHAL PRADESH,CHANGLANG,BORDUMSA-DIYUN,4,2,0,10,1,8,3,0,28
ARUNACHAL PRADESH,CHANGLANG,CHANGLANG,86,5,1,7,2,10,6,4,121
ARUNACHAL PRADESH,CHANGLANG,KHAGAM MIAO,47,7,4,9,6,4,1,14,92
ARUNACHAL PRADESH,CHANGLANG,NAMPONG-MANMAO,42,0,0,1,2,4,1,5,55
ARUNACHAL PRADESH,DIBANG VALLEY,ANINI-ETALIN,5,1,1,2,3,0,0,1,13
ARUNACHAL PRADESH,DIBANG VALLEY,HUNLI KRONLI,8,0,0,2,0,5,5,4,24
ARUNACHAL PRADESH,DIBANG VALLEY,ROING-DAMBUK,77,2,1,3,4,0,3,0,90
ARUNACHAL PRADESH,EAST KAMENG,BAMENG,17,0,2,1,2,0,1,6,29
ARUNACHAL PRADESH,EAST KAMENG,CHIYAN-TAJO,19,2,0,3,0,1,0,5,30
ARUNACHAL PRADESH,EAST KAMENG,PAKKE-KESSANG,25,2,2,2,3,4,5,6,49
ARUNACHAL PRADESH,EAST KAMENG,SEPPA,33,8,5,5,6,8,1,10,76
ARUNACHAL PRADESH,EAST SIANG,BOLENG,183,13,15,17,19,8,8,4,267
ARUNACHAL PRADESH,EAST SIANG,MEBO,213,4,2,3,1,3,5,8,239
ARUNACHAL PRADESH,EAST SIANG,PASIGHAT,151,41,29,12,12,11,6,7,269
ARUNACHAL PRADESH,EAST SIANG,RAMLE-BANGO,84,14,6,7,6,4,3,6,130
ARUNACHAL PRADESH,LOHIT,HAWAI-WALLONG,17,0,1,0,1,0,2,1,22
ARUNACHAL PRADESH,LOHIT,HAYULIANG,13,0,0,0,0,1,0,3,17
ARUNACHAL PRADESH,LOHIT,NAMSAI-CHOWKHAM,4,0,3,2,0,0,1,0,10
ARUNACHAL PRADESH,LOHIT,TEZU-SUNPURA,3,0,0,0,0,1,1,2,7
ARUNACHAL PRADESH,LOHIT,WAKRO,5,1,2,1,1,0,1,1,12
ARUNACHAL PRADESH,LOWER SUBANSIRI,CHAMBANG,5,1,3,10,7,12,8,9,55
ARUNACHAL PRADESH,LOWER SUBANSIRI,DAMIN,1,2,4,4,3,2,0,0,16
ARUNACHAL PRADESH,LOWER SUBANSIRI,KOLORIANG,3,11,12,14,4,2,2,2,50
ARUNACHAL PRADESH,LOWER SUBANSIRI,NYAPIN,1,10,9,4,5,5,4,5,43
ARUNACHAL PRADESH,LOWER SUBANSIRI,PALIN,21,7,13,3,3,10,5,10,72
ARUNACHAL PRADESH,LOWER SUBANSIRI,PARSIPARLO,4,5,0,5,2,1,1,2,20
ARUNACHAL PRADESH,LOWER SUBANSIRI,PISTANA,20,8,8,14,11,7,9,12,89
ARUNACHAL PRADESH,LOWER SUBANSIRI,RAGA,30,0,0,2,6,3,0,7,48
ARUNACHAL PRADESH,LOWER SUBANSIRI,SANGRAM,1,0,0,2,7,5,5,3,23
ARUNACHAL PRADESH,LOWER SUBANSIRI,SARLI,33,0,0,0,1,0,0,1,35
ARUNACHAL PRADESH,LOWER SUBANSIRI,TALI,4,0,0,1,0,0,0,3,8
ARUNACHAL PRADESH,LOWER SUBANSIRI,YACHULI,22,3,2,5,28,10,5,6,81
ARUNACHAL PRADESH,LOWER SUBANSIRI,ZIRO-I,39,1,0,1,2,1,0,1,45
ARUNACHAL PRADESH,PAPUMPARE,KIMIN-DOIMUKH,46,10,4,7,4,2,7,8,88
ARUNACHAL PRADESH,PAPUMPARE,SAGALEE,60,8,7,10,4,7,5,16,117
ARUNACHAL PRADESH,TAWANG,LUMLA,51,2,3,3,2,5,7,4,77
ARUNACHAL PRADESH,TAWANG,TAWANG,4,0,2,1,0,1,0,0,8
ARUNACHAL PRADESH,TAWANG,THIMBU-MUKTO,8,0,2,2,1,3,2,5,23
ARUNACHAL PRADESH,TIRAP,NAMSANG,30,3,4,7,5,1,4,4,58
ARUNACHAL PRADESH,TIRAP,NIAUSA,40,1,4,1,6,1,2,7,62
ARUNACHAL PRADESH,TIRAP,PONGCHAU-WAKKA,6,1,1,0,1,0,0,0,9
ARUNACHAL PRADESH,UPPER SIANG,JENGGING,60,3,0,0,0,1,0,0,64
ARUNACHAL PRADESH,UPPER SIANG,MARIYANG,189,20,12,22,17,23,31,14,328
ARUNACHAL PRADESH,UPPER SIANG,TUTING,83,2,1,4,3,3,1,7,104
ARUNACHAL PRADESH,UPPER SIANG,YINGKIONG,19,5,9,10,3,3,0,1,50
ARUNACHAL PRADESH,UPPER SUBANSIRI,DAPORIJO,162,1,1,1,0,1,0,6,172
ARUNACHAL PRADESH,UPPER SUBANSIRI,DUMPORIJO,179,1,2,2,2,2,1,2,191
ARUNACHAL PRADESH,UPPER SUBANSIRI,GIBA,11,7,7,4,3,1,3,1,37
ARUNACHAL PRADESH,UPPER SUBANSIRI,NACHO,31,6,0,6,3,5,7,10,68
ARUNACHAL PRADESH,UPPER SUBANSIRI,TALIHA,14,0,2,0,0,0,1,0,17
ARUNACHAL PRADESH,WEST KAMENG,DIRANG,12,1,1,2,0,5,0,1,22
ARUNACHAL PRADESH,WEST KAMENG,KALAKTANG,12,0,0,1,1,5,1,6,26
ARUNACHAL PRADESH,WEST KAMENG,THRIZINO,9,3,0,0,1,1,0,8,22
ARUNACHAL PRADESH,WEST SIANG,ALONG,16,0,1,0,3,0,0,0,20
ARUNACHAL PRADESH,WEST SIANG,BASAR,18,2,1,8,1,5,2,4,41
ARUNACHAL PRADESH,WEST SIANG,GENSI,60,0,7,9,4,2,2,6,90
ARUNACHAL PRADESH,WEST SIANG,KAYING PAYUM,5,0,0,0,0,0,0,0,5
ARUNACHAL PRADESH,WEST SIANG,LIROMOBA,70,4,4,1,0,0,0,0,79
ARUNACHAL PRADESH,WEST SIANG,MECHUKA,2,0,0,0,0,0,0,0,2
ARUNACHAL PRADESH,WEST SIANG,RUMGONG,8,0,0,0,0,0,0,0,8
ASSAM,BARPETA,BAJALI,24,0,0,0,0,0,8,6,38
ASSAM,BARPETA,GOBARDHANA,2,0,0,0,0,0,0,0,2
ASSAM,BARPETA,JALAH,31,0,0,0,0,0,0,0,31
ASSAM,BONGAIGAON,BOROBAZAR,103,0,2,3,1,0,1,0,110
ASSAM,BONGAIGAON,MANIKPUR,2,0,0,0,0,0,0,0,2
ASSAM,BONGAIGAON,SIDLI- CHIRANG PT,1,0,0,0,1,1,0,0,3
ASSAM,CACHAR,BARJALENGA,1,0,0,0,0,0,2,0,3
ASSAM,CACHAR,LAKHIPUR,0,0,0,0,0,0,1,0,1
ASSAM,CACHAR,NARSINGPUR,1,0,0,0,0,0,0,0,1
ASSAM,CACHAR,PALANGHAT,0,2,0,1,5,0,0,0,8
ASSAM,CACHAR,SILCHAR,0,0,0,1,1,0,0,0,2
ASSAM,CACHAR,SONAI,0,0,0,0,11,1,0,0,12
ASSAM,DARRANG,BECHIMARI,12,13,13,3,1,1,0,0,43
ASSAM,DARRANG,BHERGAON,58,2,0,0,0,0,0,0,60
ASSAM,DARRANG,KALAIGAON,279,0,0,15,1,0,30,0,325
ASSAM,DARRANG,KHIRABARI,8,0,0,0,0,0,0,0,8
ASSAM,DARRANG,MAZBAT,13,0,0,0,0,0,0,0,13
ASSAM,DARRANG,PACHIM-MANGALDAI,96,2,1,0,0,0,0,0,99
ASSAM,DARRANG,PUB-MANGALDAI,30,0,0,0,0,0,10,0,40
ASSAM,DARRANG,SIPAJHAR,2,0,1,0,0,0,24,0,27
ASSAM,DARRANG,UDALGURI,9,0,3,0,0,6,3,3,24
ASSAM,DHUBRI,DEBITOLA,5,0,1,0,0,0,0,0,6
ASSAM,DHUBRI,MANKACHAR,25,9,7,3,0,15,1,2,62
ASSAM,GOALPARA,DUDHNAI,2,0,0,0,0,0,0,0,2
ASSAM,GOALPARA,JALESWAR,7,0,0,0,0,0,0,0,7
ASSAM,GOALPARA,KUSHDHAWA,40,3,1,2,1,2,1,1,51
ASSAM,GOALPARA,LAKHIPUR,0,0,0,3,0,0,0,0,3
ASSAM,GOLAGHAT,GAMARIGURI,11,0,3,19,0,20,55,101,209
ASSAM,HAILAKANDI,ALGAPUR,0,0,0,0,0,0,1,0,1
ASSAM,HAILAKANDI,HAILAKANDI,0,0,1,0,0,0,0,0,1
ASSAM,JORHAT,JORHAT CENTRAL,1,0,0,0,0,0,0,0,1
ASSAM,JORHAT,KALIAPANI,1,0,0,0,0,0,0,0,1
ASSAM,JORHAT,TITABAR,37,0,1,0,0,0,0,0,38
ASSAM,KAMRUP,BOKO BONGAON,6,0,0,0,0,0,0,0,6
ASSAM,KAMRUP,BONGAON,1,0,1,0,0,0,1,0,3
ASSAM,KAMRUP,CHANDRAPUR,0,0,0,2,0,0,0,0,2
ASSAM,KAMRUP,CHHAYGAON,1,0,0,0,0,1,0,0,2
ASSAM,KAMRUP,DIMORIA,0,0,0,0,0,1,0,0,1
ASSAM,KAMRUP,RANI,30,0,0,0,0,0,0,0,30
ASSAM,KARBIANGLONG,AMRI,3,0,0,1,1,1,3,5,14
ASSAM,KARBIANGLONG,BOKAJAN,3,0,1,0,0,0,1,1,6
ASSAM,KARBIANGLONG,CHINTHONG,0,0,0,0,0,0,3,0,3
ASSAM,KARBIANGLONG,HOWRAGHAT,2,0,2,2,2,2,3,3,16
ASSAM,KARBIANGLONG,LONGSOMEPI,2,0,0,0,1,1,2,2,8
ASSAM,KARBIANGLONG,LUMBATANG,1,0,0,0,0,0,0,1,2
ASSAM,KARBIANGLONG,NILIP,57,0,0,0,0,0,0,0,57
ASSAM,KARBIANGLONG,RONGKHAG,33,2,2,13,3,1,1,8,63
ASSAM,KARBIANGLONG,RONGMONGWAY,2,11,55,1,0,0,0,0,69
ASSAM,KARBIANGLONG,SOCHENG,0,0,0,0,0,0,9,0,9
ASSAM,KARBIANGLONG,SOMILANGSO,2,1,3,1,6,7,1,4,25
ASSAM,KARIMGANJ,PATHERKANDI,1,0,0,0,0,0,0,0,1
ASSAM,KOKRAJHAR,DOTOMA,152,0,1,0,0,0,0,0,153
ASSAM,KOKRAJHAR,KACHUGAON,13,0,0,0,0,0,0,2,15
ASSAM,KOKRAJHAR,KOKRAJHAR,5,0,0,1,3,0,1,1,11
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,61,0,0,2,0,2,0,0,65
ASSAM,LAKHIMPUR,DHAKUAKHANA,14,0,0,0,0,0,0,0,14
ASSAM,LAKHIMPUR,NARAYANPUR,10,0,0,0,0,0,0,0,10
ASSAM,MORIGAON,BHUR- BANDHA,1,0,0,0,0,0,0,0,1
ASSAM,MORIGAON,MAYONG,1,0,0,0,0,0,0,0,1
ASSAM,NAGOAN,BARHAMPUR,2,0,0,0,0,0,1,0,3
ASSAM,NAGOAN,BINNAKANDI,4,0,0,0,0,0,0,0,4
ASSAM,NAGOAN,KALIABOR,1,0,0,0,0,0,0,0,1
ASSAM,NAGOAN,KATHITOLI,5,0,0,0,0,1,1,0,7
ASSAM,NAGOAN,KHAGARIJAN,0,0,0,0,0,0,0,1,1
ASSAM,NAGOAN,LIMDING DEV,0,1,4,0,0,0,0,0,5
ASSAM,NAGOAN,RAHA,2,0,0,1,0,0,0,0,3
ASSAM,NALBARI,BASKA,5,0,0,0,0,0,0,0,5
ASSAM,NALBARI,DHAMDHAMA,22,0,0,0,0,0,0,0,22
ASSAM,NALBARI,TAMULPUR,0,0,1,0,0,0,0,0,1
ASSAM,NC HILLS,DIYANG VELLEY,56,2,1,11,3,1,0,0,74
ASSAM,NC HILLS,DIYUNGBRA,52,3,0,0,0,0,0,0,55
ASSAM,NC HILLS,HARANGAJAO,66,4,0,0,1,0,0,0,71
ASSAM,NC HILLS,JATINGA VALLEY,32,0,3,11,7,3,0,0,56
ASSAM,NC HILLS,NEW SANGBAR,19,0,0,0,0,0,0,0,19
ASSAM,SIBSAGAR,DEMOW,1,0,0,0,0,0,0,0,1
ASSAM,SIBSAGAR,LAKWA,1,0,0,0,0,0,0,0,1
ASSAM,SIBSAGAR,NAZIRA,3,0,0,0,0,0,0,0,3
ASSAM,SIBSAGAR,SEPEKHATI,1,0,0,0,0,0,0,0,1
ASSAM,SIBSAGAR,SIBSAGAR,1,0,0,0,0,0,0,0,1
ASSAM,SONITPUR,BAGHMARA,3,0,0,0,0,0,0,0,3
ASSAM,SONITPUR,BALIPARA,0,0,0,0,0,1,0,0,1
ASSAM,SONITPUR,BEHELI,2,0,0,0,0,0,0,0,2
ASSAM,SONITPUR,BORCHALA,1,0,0,0,0,0,0,0,1
ASSAM,SONITPUR,CHATIA,27,0,0,0,0,0,0,0,27
ASSAM,SONITPUR,DHEKIAJULI,4,0,0,0,0,0,0,0,4
ASSAM,SONITPUR,NADUAR,6,0,2,0,0,0,0,0,8
ASSAM,SONITPUR,PUB-CHAIDUAR,1,0,0,0,0,0,0,0,1
ASSAM,SONITPUR,SOKAMATHA,4,0,0,0,0,0,0,0,4
BIHAR,ARARIA,BHARGAMA,71,21,21,1,0,0,0,0,114
BIHAR,AURANGABAD,AURANGABAD,60,0,0,0,0,0,0,0,60
BIHAR,AURANGABAD,BARUN,10,0,1,0,0,0,0,0,11
BIHAR,AURANGABAD,DEO,191,8,1,0,0,0,0,0,200
BIHAR,AURANGABAD,GOH,62,0,0,0,1,0,0,0,63
BIHAR,AURANGABAD,HASPURA,18,0,2,0,0,0,0,0,20
BIHAR,AURANGABAD,KUTUMBA,18,1,0,19,0,0,0,0,38
BIHAR,AURANGABAD,MADANPUR,437,8,14,3,0,0,0,0,462
BIHAR,AURANGABAD,NABINAGAR,348,24,36,69,1,0,0,1,479
BIHAR,AURANGABAD,OBRA,8,0,0,0,0,0,0,0,8
BIHAR,AURANGABAD,RAFIGANAJ,246,26,22,46,10,1,1,0,352
BIHAR,BANKA,AMARPUR,197,0,0,0,4,0,0,0,201
BIHAR,BANKA,BANKA,82,0,0,0,0,0,0,0,82
BIHAR,BANKA,BARAHAT,179,0,0,0,0,0,0,0,179
BIHAR,BANKA,BELHAR,72,0,1,0,0,0,3,0,76
BIHAR,BANKA,BOUNSI,168,2,1,2,2,4,2,0,181
BIHAR,BANKA,CHANAN,156,1,3,3,0,0,0,0,163
BIHAR,BANKA,DHORAIYA,229,1,0,0,0,0,0,0,230
BIHAR,BANKA,KATORIYA,611,20,14,0,2,0,0,0,647
BIHAR,BANKA,PHULLIDUMER,143,0,0,0,0,0,2,0,145
BIHAR,BANKA,RAJOUN,171,1,0,0,0,0,0,0,172
BIHAR,BANKA,SAMBHUGANJ,187,0,0,0,0,0,0,0,187
BIHAR,BEGUSARAI,BACHHAWARA,41,72,0,0,0,0,0,0,113
BIHAR,BEGUSARAI,BAKHRI,2,0,0,0,0,0,0,0,2
BIHAR,BEGUSARAI,GADHPURA,2,0,0,0,0,0,0,0,2
BIHAR,BEGUSARAI,S.KAMAL,15,0,0,0,0,0,0,0,15
BIHAR,BHAGALPUR,GOURADIH,73,0,0,0,0,0,0,0,73
BIHAR,BHAGALPUR,JAGDISHPUR,18,0,0,0,0,0,0,9,27
BIHAR,BHAGALPUR,KHARIK,1,0,0,0,1,0,0,0,2
BIHAR,BHAGALPUR,PIRPAINTY,21,0,2,0,0,0,0,0,23
BIHAR,BHAGALPUR,SANHAULA,327,4,1,4,0,0,0,0,336
BIHAR,BHAGALPUR,SHAHKUND,58,0,0,0,0,0,2,0,60
BIHAR,BHAGALPUR,SULTANGANJ,1,0,0,0,0,0,0,0,1
BIHAR,BHOJPUR,JAGDISHPUR,15,4,1,0,0,0,0,0,20
BIHAR,BHOJPUR,PIRO,50,0,2,0,0,0,0,0,52
BIHAR,BHOJPUR,SAHAR,16,1,0,0,0,0,0,0,17
BIHAR,BHOJPUR,SANDESH,30,0,0,0,0,0,0,0,30
BIHAR,BHOJPUR,UDWANTNAGAR,5,0,0,0,0,0,0,0,5
BIHAR,BUXAR,ITARHI,64,1,0,0,0,0,0,0,65
BIHAR,BUXAR,NAWANAGAR,0,0,0,2,2,0,0,0,4
BIHAR,EAST CHAMPARAN,CHIRIYA,0,31,1,0,0,0,0,0,32
BIHAR,EAST CHAMPARAN,KALYANPUR,6,0,0,0,0,0,0,0,6
BIHAR,GAYA,AMAS,226,0,0,0,0,0,0,0,226
BIHAR,GAYA,ATRI,254,0,0,0,0,0,0,0,254
BIHAR,GAYA,BANKE BAZAR,186,0,2,1,0,0,0,0,189
BIHAR,GAYA,BARACHATTY,328,2,2,0,4,0,0,0,336
BIHAR,GAYA,BATHANI,190,1,1,0,0,0,0,0,192
BIHAR,GAYA,BELAGANJ,127,0,0,0,0,0,0,0,127
