-----
{
 "description": "The table provides Gross Domestic Savings and Gross Domestic Capital Formation since 1950-51. It gives details regarding private corporate sector, public sector and households sector, individually. Gross Domestic Savings indicates the financial state and growth of the country, as household saving ...", 
 "file_name": "tab15.xls", 
 "title": "Download XLS for Gross Domestic Savings and Gross Domestic Capital Formation(External Link that opens in a new window)", 
 "url": "http://indiabudget.nic.in/tab2012/tab15.xls"
}
-----
"1.5 GROSS DOMESTIC SAVINGS AND GROSS DOMESTIC CAPITAL FORMATION","","","","","","","","",""
"","","","","","","","","","(`crore)"
"Change in stocks","","Gross domestic capital formation","","","","","","Gross",""
"","","","","","","","","domestic",""
"Private","Total","Public","Private","Valuables","Total","Errors &  ","Adjusted","product at ","Year"
"sector","(9+10)","sector","sector","","(12+13+14)","omissions","total"," market prices ",""
10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0
"","","","","","","","","",""
139.635860609,165.17640115,289.540540541,843.635860609,"….",1133.17640115,-165.396373495,967.780027654,10400.8859384,"1950-51"
142.867669355,172.786588274,333.918918919,883.867669355,"….",1217.78658827,44.1727356067,1261.95932388,11053.8568544,"1951-52"
58.5770415337,40.3337982904,305.756756757,708.577041534,"….",1014.33379829,-94.6415674501,919.69223084,10850.4373135,"1952-53"
-41.92339793,-67.4639384706,355.459459459,545.07660207,"….",900.536061529,29.3122412988,929.848302828,11810.2513479,"1953-54"
-8.92629877202,36.3169444712,498.243243243,650.073701228,"….",1148.31694447,-27.5122176055,1120.80472687,11169.6264872,"1954-55"
77.3588566322,52.5480458214,594.189189189,842.358856632,"….",1436.54804582,24.3715804236,1460.91962625,11370.7532758,"1955-56"
198.277477988,235.493694204,758.216216216,1248.27747799,"….",2006.4936942,49.0901395453,2055.58383375,13547.3944632,"1956-57"
103.412599868,242.061248516,890.648648649,1154.41259987,"….",2045.06124852,-86.7841946595,1958.27705386,13950.8804258,"1957-58"
-80.9347533575,2.25443583172,900.189189189,884.065246643,"….",1784.25443583,41.881853062,1826.13628889,15551.4933576,"1958-59"
197.597334484,209.27301016,1056.67567568,1155.59733448,"….",2212.27301016,-177.978808009,2034.29420215,16384.1212457,"1959-60"
264.541743638,328.028230124,1278.48648649,1339.54174364,"….",2618.02823012,-57.7613103821,2560.26691974,17942.4937191,"1960-61"
247.167628293,276.356817482,1298.18918919,1532.16762829,"….",2830.35681748,-274.342724709,2556.01409277,19009.7202305,"1961-62"
260.311244756,357.36529881,1607.05405405,1592.31124476,"….",3199.36529881,-146.404104397,3052.96119441,20428.962888,"1962-63"
187.99238085,274.830218687,1880.83783784,1767.99238085,"….",3648.83021869,-296.928041163,3351.90217752,23462.4029729,"1963-64"
272.355546055,362.842032541,2196.48648649,2138.35554605,"….",4334.84203254,-377.163224226,3957.67880832,27367.0112206,"1964-65"
191.993799113,316.047853167,2472.05405405,2263.99379911,"….",4736.04785317,-51.4386772021,4684.60917597,28857.3695662,"1965-66"
449.954569877,514.170786093,2424.21621622,2955.95456988,"….",5380.17078609,68.9838580054,5449.1546441,32668.8611166,"1966-67"
199.125612974,431.909396757,2552.78378378,3274.12561297,"….",5826.90939676,-361.181127859,5465.7282689,38260.6165161,"1967-68"
54.7977663887,95.6626312535,2471.86486486,3295.79776639,"….",5767.66263125,-470.789424411,5296.87320684,40512.3089883,"1968-69"
503.813269208,554.164620559,2575.35135135,4170.81326921,"….",6746.16462056,-220.201802007,6525.96281855,44604.7452174,"1969-70"
507.003650622,809.11175873,3044.10810811,4253.00365062,"….",7297.11175873,-82.4619467534,7214.64981198,47637.8864952,"1970-71"
709.784365424,1065.89247353,3601.10810811,4943.78436542,"….",8544.89247353,-379.989061423,8164.90341211,50998.8608001,"1971-72"
322.283379287,410.580676584,4273.2972973,4617.28337929,"….",8890.58067658,-641.471489501,8249.10918708,56214.1704214,"1972-73"
1097.18645251,1638.64591197,5172.45945946,6141.18645251,"….",11313.645912,544.775832289,11858.4217443,68419.8514014,"1973-74"
1991.52266084,2929.22536354,5885.7027027,9123.52266084,"….",15009.2253635,-873.926865111,14135.2984984,80769.9206395,"1974-75"
676.35692842,2123.41098247,7848.05405405,8170.35692842,"….",16018.4109825,-1069.78321288,14948.6277696,86706.8147563,"1975-76"
272.153494056,1393.01835892,9171.86486486,7767.15349406,"….",16939.0183589,-666.468840978,16272.5495179,93421.778503,"1976-77"
1277.8858257,1386.61555543,8900.72972973,10320.8858257,"….",19221.6155554,-341.33038657,18880.2851689,105847.773427,"1977-78"
2118.27195257,3217.97465527,10737.7027027,12199.2719526,"….",22936.9746553,1301.23705263,24238.2117079,114647.278638,"1978-79"
2445.49274686,3791.11436848,12877.6216216,13477.4927469,"….",26355.1143685,-707.376626516,25647.737742,125729.081,"1979-80"
116.216023327,187.562667839,13727.3466445,13275.2160233,"….",27002.5626678,1681.58419514,28684.146863,149641.900127,"1980-81"
3747.17528102,5753.31065948,19382.1353785,19021.175281,"….",38403.3106595,-5099.88121528,33303.4294442,175805.457883,"1981-82"
3314.70202527,4450.54161727,23411.839592,19943.7020253,"….",43355.5416173,-5833.14484382,37522.3967734,196643.65585,"1982-83"
1449.98669123,1787.42636358,24562.4396724,21229.9866912,"….",45792.4263636,-4036.57568149,41755.8506821,229021.350942,"1983-84"
3144.1396785,4820.1238597,29498.9841812,25770.1396785,"….",55269.1238597,-6190.95389492,49078.1699648,256610.858372,"1984-85"
6382.51454575,8314.31098317,34521.7964374,33432.5145457,"….",67954.3109832,-8306.26423483,59648.0467483,289523.940747,"1985-86"
