-----
{
 "description": "The table refers to Block wise Potential Utilized through Deep Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.12.csv", 
 "title": "Download CSV for Blockwise Potential Utilized through Deep Tubewells", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Kharif,Rabi,Perennial,Others,Total
GUJARAT,JUNAGADH,MANAVADAR,1361,711,0,0,2072
GUJARAT,JUNAGADH,MENDARDA,1636,984,33,0,2654
GUJARAT,JUNAGADH,VATHALI,1443,779,3,8,2232
GUJARAT,JUNAGADH,VISAVADAR,6174,0,0,0,6174
GUJARAT,KACHCHH,ANJAR,245,263,20,165,693
GUJARAT,KACHCHH,BHACHAU,144,288,969,200,1601
GUJARAT,KACHCHH,BHUJ,1233,947,218,483,2881
GUJARAT,KACHCHH,GANDHIDHAM,12,32,0,22,66
GUJARAT,KACHCHH,LAKHPAT,0,0,0,0,0
GUJARAT,KACHCHH,MANDVI,35,16,0,34,85
GUJARAT,KACHCHH,MUNDRA,138,191,0,123,451
GUJARAT,KACHCHH,NAKHATRANA,729,450,29,382,1589
GUJARAT,KACHCHH,RAPAR,173,148,0,0,321
GUJARAT,KHEDA,KAPADVANJ,63,18,0,10,91
GUJARAT,KHEDA,KATHLAL,1145,3,0,1,1149
GUJARAT,KHEDA,KHEDA,2011,3040,0,0,5051
GUJARAT,KHEDA,MAHUDHA,289,311,0,257,857
GUJARAT,KHEDA,MATAR,83,112,0,36,231
GUJARAT,KHEDA,MEHMEDABAD,471,559,0,377,1407
GUJARAT,KHEDA,NADIAD,185,231,0,219,635
GUJARAT,KHEDA,THASRA,1145,3,0,1,1149
GUJARAT,MEHSANA,BECHARAJI,3623,9101,1169,2677,16570
GUJARAT,MEHSANA,KADI,5596,13630,1595,3915,24735
GUJARAT,MEHSANA,KHERALU,1961,4347,737,2027,9071
GUJARAT,MEHSANA,MEHSANA,7009,20184,5170,5130,37493
GUJARAT,MEHSANA,SATLASANA,659,1285,351,529,2824
GUJARAT,MEHSANA,UNJHA,2723,7451,169,3846,14189
GUJARAT,MEHSANA,VADNAGAR,857,2037,417,1113,4424
GUJARAT,MEHSANA,VIJAPUR,3234,8420,11,4676,16341
GUJARAT,MEHSANA,VISNAGAR,4114,12657,2143,4759,23673
GUJARAT,NARMADA,DEDIAPADA,0,0,7,0,7
GUJARAT,NARMADA,NANDOD,5,5,929,5,944
GUJARAT,NARMADA,SAGBARA,0,0,0,0,0
GUJARAT,NARMADA,TILAKWADA,22,52,619,0,693
GUJARAT,NAVSARI,BANSDA,0,4,4,0,8
GUJARAT,NAVSARI,CHIKHLI,8,3,5,0,16
GUJARAT,NAVSARI,GANDEVI,60,2,163,0,226
GUJARAT,PANCHMAHAL,GHOGHAMBA,16,56,22,0,94
GUJARAT,PANCHMAHAL,HALOL,0,8,0,0,8
GUJARAT,PANCHMAHAL,KALOL,7,22,11,0,40
GUJARAT,PANCHMAHAL,SHEHERA,0,0,0,0,0
GUJARAT,PATAN,CHANASMA,3052,15323,0,3527,21902
GUJARAT,PATAN,HARIJ,2290,9820,396,5443,17949
GUJARAT,PATAN,PATAN,10808,25786,5,11189,47788
GUJARAT,PATAN,RADHANPUR,340,2190,0,2,2532
GUJARAT,PATAN,SAMI,4061,15622,121,1891,21695
GUJARAT,PATAN,SANTALPUR,409,313,0,40,762
GUJARAT,PATAN,SIDHPUR,4601,16203,3,5950,26757
GUJARAT,PATAN,VAGDOD,6041,10060,10,5839,21950
GUJARAT,PORBANDAR,KUTIYANA,0,0,0,0,0
GUJARAT,PORBANDAR,PORBANDAR,0,0,0,0,0
GUJARAT,PORBANDAR,RANAVAV,0,0,0,0,0
GUJARAT,RAJKOT,DHORAJI,2192,864,1,0,3056
GUJARAT,RAJKOT,GONDAL,653,62,0,0,715
GUJARAT,RAJKOT,JAMKANDORNA,681,500,0,0,1181
GUJARAT,RAJKOT,JASDAN,917,105,0,0,1023
GUJARAT,RAJKOT,JETPUR,394,504,0,0,898
GUJARAT,RAJKOT,LODHIKA,217,111,0,0,328
GUJARAT,RAJKOT,MALIYA,33,0,0,0,33
GUJARAT,RAJKOT,MORVI,333,516,39,13,902
GUJARAT,RAJKOT,PADDHARI,24,7,0,0,31
GUJARAT,RAJKOT,RAJKOT,0,0,0,0,0
GUJARAT,RAJKOT,TANKARA,177,195,85,7,465
GUJARAT,RAJKOT,UPLETA,5053,3226,11,6,8297
GUJARAT,RAJKOT,WANKANER,2440,2718,4,11,5173
GUJARAT,SABARKANTHA,BAYAD,6,9,0,4,19
GUJARAT,SABARKANTHA,BHILODA,465,461,69,5,1000
GUJARAT,SABARKANTHA,HIMATNAGAR,754,544,2,50,1350
GUJARAT,SABARKANTHA,IDAR,12,29,0,25,65
GUJARAT,SABARKANTHA,KHEDBRAHMA,0,0,0,0,0
GUJARAT,SABARKANTHA,MEGHRAJ,52,16,0,1,69
GUJARAT,SABARKANTHA,MODASA,4,17,0,0,21
GUJARAT,SABARKANTHA,PRANTIJ,112,1499,16,154,1781
GUJARAT,SABARKANTHA,TALOD,15,33,0,38,86
GUJARAT,SABARKANTHA,VIJAYNAGAR,2,15,0,2,19
GUJARAT,SURAT,MAHUVA,0,50,0,0,50
GUJARAT,SURAT,MANGROL,0,4,0,0,4
GUJARAT,SURAT,NIZAR,0,230,0,0,230
GUJARAT,SURAT,SONGADH,0,151,0,0,151
GUJARAT,SURAT,UMARPADA,0,38,0,0,38
GUJARAT,SURAT,VYARA,0,147,0,0,147
GUJARAT,SURENDRANAGAR,CHOTILA,991,1194,5,0,2190
GUJARAT,SURENDRANAGAR,CHUDA,0,0,0,0,0
GUJARAT,SURENDRANAGAR,DASADA,13,1602,0,0,1615
GUJARAT,SURENDRANAGAR,DHRANGADHRA,2170,1408,294,3,3875
GUJARAT,SURENDRANAGAR,HALVAD,3534,5576,1835,2,10947
GUJARAT,SURENDRANAGAR,LAKHTAR,0,22,0,0,22
GUJARAT,SURENDRANAGAR,LIMDI,90,56,0,0,146
GUJARAT,SURENDRANAGAR,MULI,1835,2674,796,23,5327
GUJARAT,SURENDRANAGAR,SAYLA,425,747,116,0,1288
GUJARAT,SURENDRANAGAR,WADHWAN,674,881,117,21,1693
GUJARAT,VADODARA,CHHOTA UDAIPUR,6,6,0,0,12
GUJARAT,VADODARA,DABHOI,2022,4524,980,1003,8529
GUJARAT,VADODARA,JETPUR  PAVI,51,82,22,2,158
GUJARAT,VADODARA,KARJAN,7797,13659,4264,5075,30795
GUJARAT,VADODARA,KAVANT,86,218,37,49,390
GUJARAT,VADODARA,NASVADI,33,47,31,0,111
GUJARAT,VADODARA,PADARA,3297,11756,2492,5187,22732
GUJARAT,VADODARA,SANKHEDA,114,379,176,0,669
GUJARAT,VADODARA,SAVLI,403,459,254,0,1116
GUJARAT,VADODARA,SINOR,430,1220,516,193,2359
GUJARAT,VADODARA,VADODARA,974,4454,1918,421,7766
GUJARAT,VADODARA,VAGHODIA,30,40,0,0,70
HARYANA,AMBALA,AMBALA,12913,12750,255,0,25917
HARYANA,AMBALA,AMBALA-1,111,90,18,0,218
HARYANA,AMBALA,BARARA,1922,1835,0,0,3757
HARYANA,AMBALA,NARAINGARH,159,153,0,0,312
HARYANA,AMBALA,SAHA,17,16,0,0,33
HARYANA,AMBALA,SHAHAZADPUR,1740,1794,2,8,3543
HARYANA,BHIWANI,BADHRA,211,730,0,0,940
HARYANA,BHIWANI,DADRI-I,22,123,0,0,145
HARYANA,BHIWANI,DADRI-II,81,117,0,0,198
HARYANA,FARIDABAD,FARIDABAD,71,98,0,0,169
HARYANA,FATEHABAD,BHUNA,1151,1178,72,0,2401
HARYANA,FATEHABAD,FATEHABAD,3761,3692,0,0,7453
HARYANA,FATEHABAD,RATIA,966,947,0,0,1913
HARYANA,FATEHABAD,TOHANA,5189,5088,35,0,10313
HARYANA,GURGAON,FEROZEPUR JHIRKA,0,1216,0,0,1216
HARYANA,GURGAON,GURGAON,7,25,0,0,32
HARYANA,GURGAON,NAGINA,0,0,0,0,0
HARYANA,GURGAON,PUNHANA,0,170,0,0,170
HARYANA,HISSAR,AGROHA,541,509,0,0,1049
HARYANA,HISSAR,BARWALA,63,69,0,0,133
HARYANA,HISSAR,HISSAR-II,158,178,0,0,336
HARYANA,HISSAR,UKLANA,450,454,0,0,904
HARYANA,JHAJJAR,MATANHAIL,1065,1669,0,0,2734
HARYANA,JHAJJAR,SAHLAWAS,83,167,0,0,250
HARYANA,JIND,ALEWA,409,413,0,0,822
HARYANA,JIND,JIND,192,193,0,0,385
HARYANA,JIND,JULANA,621,727,3,0,1351
HARYANA,JIND,NARWANA,904,903,0,0,1807
HARYANA,JIND,PILLU KHERA,287,313,0,0,600
HARYANA,JIND,SAFIDON,290,318,0,0,608
HARYANA,JIND,UCHANA,513,513,0,0,1026
HARYANA,KAITHAL,GUHLA,5928,5943,0,0,11871
HARYANA,KAITHAL,KAITHAL,2616,2641,0,0,5257
HARYANA,KAITHAL,KALAYAT,642,640,0,0,1282
HARYANA,KAITHAL,PUNDRI,1545,1658,24,0,3227
HARYANA,KAITHAL,RAJOND,660,661,0,0,1321
HARYANA,KARNAL,ASSANDH,2309,2138,0,0,4447
HARYANA,KARNAL,GHARAUNDA,2424,2415,0,0,4839
HARYANA,KARNAL,INDRI,767,759,0,0,1527
HARYANA,KARNAL,KARNAL,2060,1997,0,0,4057
HARYANA,KARNAL,NILOKHERI,1455,1383,0,0,2839
HARYANA,KARNAL,NISSING,309,368,0,0,677
HARYANA,KURUKSHETRA,BABAIN,83,83,0,0,166
HARYANA,KURUKSHETRA,LADWA,15,15,0,0,29
HARYANA,KURUKSHETRA,PEHOWA,11508,11525,0,0,23033
HARYANA,KURUKSHETRA,SHAHBAD,3174,3171,0,0,6344
HARYANA,KURUKSHETRA,THANESAR,2415,2415,0,0,4830
HARYANA,MAHENDRAGARH,ATELI NANGAL,0,21,0,0,21
HARYANA,MAHENDRAGARH,NANGAL CHAUDHARY,0,2850,0,0,2850
HARYANA,MAHENDRAGARH,NARNAUL,0,103,0,0,103
HARYANA,PANCHKULA,BARWALA,255,257,0,0,512
HARYANA,PANCHKULA,PINJORE,331,578,3,0,913
HARYANA,PANCHKULA,RAIPUR RANI,315,307,11,0,632
HARYANA,PANIPAT,BAPAULI,903,881,0,0,1784
HARYANA,PANIPAT,ISRANA,972,969,0,0,1941
HARYANA,PANIPAT,MADLAUDA,646,654,0,0,1300
HARYANA,PANIPAT,PANIPAT,468,468,0,0,936
HARYANA,PANIPAT,SMALKHA,943,995,0,0,1938
HARYANA,REWARI,BAWAL,0,16,0,0,16
HARYANA,REWARI,JATUSANA,0,383,0,0,383
HARYANA,REWARI,NAHAR,281,537,0,0,818
HARYANA,REWARI,REWARI,8,61,0,0,69
HARYANA,SIRSA,ELLENABAD,16,16,0,0,32
HARYANA,SIRSA,NATHUSARI CHOPTA,1386,1377,0,0,2763
HARYANA,SIRSA,RANIA,79,63,0,0,141
HARYANA,SIRSA,SIRSA,9283,9314,2,0,18599
HARYANA,SONEPAT,GANAUR,955,989,0,0,1944
HARYANA,SONEPAT,SONEPAT,467,472,0,0,938
HARYANA,YAMUNANAGAR,BILASPUR,750,718,1,0,1469
HARYANA,YAMUNANAGAR,CHHACHHRAULI,52,45,0,0,97
HARYANA,YAMUNANAGAR,MUSTAFABAD,350,350,0,0,700
HARYANA,YAMUNANAGAR,RADAUR,4,4,0,0,7
HARYANA,YAMUNANAGAR,SADHAURA,58,45,2,0,105
HIMACHAL PRADESH,Kangra,BAROH,0,0,0,0,1
HIMACHAL PRADESH,Kangra,FATEHPUR (ST),80,77,0,0,157
HIMACHAL PRADESH,Kangra,INDORA,729,762,316,0,1807
HIMACHAL PRADESH,Kangra,JAWALI,204,204,0,0,408
HIMACHAL PRADESH,Kangra,NURPUR,540,510,53,0,1103
HIMACHAL PRADESH,Kullu,KULLU,0,1,0,0,2
HIMACHAL PRADESH,Sirmaur,NAHAN,116,106,0,0,222
HIMACHAL PRADESH,Sirmaur,PAONTA SAHIB,135,146,17,0,298
HIMACHAL PRADESH,Solan,NALAGARH,380,837,2,16,1235
HIMACHAL PRADESH,Una,AMB,615,2023,33,20,2690
HIMACHAL PRADESH,Una,BANGANA,55,55,0,0,110
HIMACHAL PRADESH,Una,HAROLI (ST),225,665,18,8,916
HIMACHAL PRADESH,Una,UNA,732,1212,0,0,1944
JAMMU & KASHMIR,JAMMU,BISHNAH,53,43,0,0,96
JAMMU & KASHMIR,JAMMU,R. S. PURA,112,73,0,0,185
JAMMU & KASHMIR,JAMMU,SAMBA,21,14,0,0,35
JAMMU & KASHMIR,KATHUA,GHAGWAL,32,32,0,0,64
JHARKHAND,CHATRA,HANTARGANJ,5,2,0,0,7
JHARKHAND,DUMKA,RANESHWAR,10,0,0,0,10
JHARKHAND,GARHWA,RAMNA,1,1,0,0,2
JHARKHAND,GARHWA,RANKA,5,8,0,0,13
JHARKHAND,GIRIDIH,GAWA,20,5,0,0,24
JHARKHAND,HAZARIBAGH,CHURCHU,4,2,0,0,7
JHARKHAND,SAHEBGANJ,PATANA,25,40,0,0,65
JHARKHAND,SARAIKELA,GAMHARIYA,3,0,0,0,3
JHARKHAND,WEST SINGHBHUM,BANDGAON,4,0,0,0,4
JHARKHAND,WEST SINGHBHUM,JAGANATHPUR,2,0,0,0,2
KARNATAKA,Bangalore,BANGALORE SOUTH,1,0,1,1,3
KARNATAKA,Bangalore Rural,DODDBALLAPUR,1,0,1,1,3
KARNATAKA,Bangalore Rural,HOSKOTE,0,0,0,0,0
KARNATAKA,Belgaum,BAILAHONGAL,1,1,0,0,2
KARNATAKA,Belgaum,BELGAUM,0,0,1,0,1
KARNATAKA,Belgaum,GOKAK,32,20,0,0,52
KARNATAKA,Belgaum,KHANAPUR,0,0,0,0,0
KARNATAKA,Belgaum,SOUNDATTI,1,1,0,1,3
KARNATAKA,Bellary,BELLARY,3,3,0,0,6
KARNATAKA,Bijapur,BASAVANA BAGEWADI,4,2,0,2,8
KARNATAKA,Bijapur,MUDDEBIHAL,3,2,0,2,7
KARNATAKA,Chikmagalur,NARASIMHARAJAPURA,28,0,95,0,123
KARNATAKA,Chikmagalur,TARIKERE,0,0,27,0,27
KARNATAKA,Chitradurga,CHITRADURGA,5,0,0,2,7
KARNATAKA,Dakshina Kannada,BELTHANGADI,0,0,30,0,30
KARNATAKA,Davanagere,HARPANAHALLI,31,0,0,18,49
KARNATAKA,Dharwar,KUNDGOL,0,0,0,0,0
KARNATAKA,Kolar,CHIKBALLAPUR,4,3,1,2,9
KARNATAKA,Kolar,GUDIBANDA,0,0,0,0,1
KARNATAKA,Kolar,MULBAGAL,0,0,0,0,1
KARNATAKA,Kolar,SRINIVASPUR,1,0,0,0,1
KARNATAKA,Mandya,MADDUR,0,0,1,0,1
KARNATAKA,Mandya,MALAVALLI,1,0,0,0,1
KARNATAKA,Mandya,PANDAVAPURA,42,42,0,0,84
KARNATAKA,Tumkur,TURUVEKERE,0,0,4,0,4
KERALA,ALAPPUZHA,MAVELIKARA,1,0,0,1,2
KERALA,ERANAKULAM,KALAMASSERY,0,0,2,4,6
KERALA,ERANAKULAM,KOTHAMANGALAM-999,1,1,0,1,2
KERALA,IDDUKKI,NEDUMKANDAM,0,0,30,5,35
KERALA,KANNUR,EDAKKAD,0,0,0,0,0
KERALA,KANNUR,IRIKKUR,0,0,3,0,3
KERALA,KANNUR,THALIPARAMBA,0,0,35,3,38
KERALA,KASARAGODE,KANHANGAD,10,10,4,3,27
KERALA,KASARAGODE,KASARAGODE,12,13,12,2,39
KERALA,KASARAGODE,MANJESWARAM,0,6,5,6,17
KERALA,KOLLAM,ITHIKKARA,3,3,2,3,11
KERALA,KOLLAM,VETTIKKAVALA,9,8,4,14,35
KERALA,KOTTAYAM,ERATTUPETTAH,79,79,7,1,165
KERALA,KOTTAYAM,LALAM,0,0,3,1,3
KERALA,KOTTAYAM,UZHAVOOR,0,0,16,1,17
KERALA,KOZHIKODE,KODUVALLY,0,0,1,1,2
KERALA,MALAPPURAM,MALAPPURAM,0,0,5,4,9
KERALA,MALAPPURAM,MANKADA,1,0,8,0,9
KERALA,MALAPPURAM,PERINTHALMANNA,0,0,4,1,5
KERALA,PALAKKAD,ALATHUR,12,72,78,102,265
KERALA,PALAKKAD,MANNARKKAD,1,0,1,4,5
KERALA,PALAKKAD,OTTAPPALAM,1,1,8,1,10
KERALA,PATHANAMTHITTA,KOIPURAM,0,0,20,12,33
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,0,1,2,3
KERALA,PATHANAMTHITTA,RANNI,0,0,5,4,9
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,0,0,30,1,31
KERALA,THRISSUR,MALA,0,0,0,6,6
KERALA,THRISSUR,OLLUKKARA,0,0,15,25,40
KERALA,THRISSUR,PAZHAYANNUR,5,5,20,31,62
KERALA,THRISSUR,VADAKKANCHERRY,0,0,21,6,27
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,0,8,0,0,8
MADHYA PRADESH,BALAGHAT,KIRNAPUR,22,3,0,0,25
MADHYA PRADESH,BALAGHAT,LANJI,46,0,0,0,46
MADHYA PRADESH,BALAGHAT,WARASEONI,28,26,0,0,54
MADHYA PRADESH,BARWANI,BARWANI,146,71,0,0,217
MADHYA PRADESH,BARWANI,NIWALI,0,0,0,0,0
MADHYA PRADESH,BARWANI,PANSEMAL,38,62,0,0,100
MADHYA PRADESH,BARWANI,PATI,3,15,0,0,18
MADHYA PRADESH,BARWANI,RAJPUR,1289,595,0,0,1884
MADHYA PRADESH,BARWANI,SENDHWA,226,182,0,0,408
MADHYA PRADESH,BARWANI,THIKRI,1092,328,32,0,1452
MADHYA PRADESH,BETUL,AMLA,62,460,80,1,603
MADHYA PRADESH,BETUL,ATHNER,103,71,0,0,174
MADHYA PRADESH,BETUL,BETUL,80,1277,103,1,1460
MADHYA PRADESH,BETUL,BHAINSDEHI,1,81,0,0,82
MADHYA PRADESH,BETUL,BHIMPURA,0,18,0,0,18
MADHYA PRADESH,BETUL,CHICHOLI,0,18,0,0,18
MADHYA PRADESH,BETUL,GHODA DONGRI,0,79,0,0,79
MADHYA PRADESH,BETUL,MULTAI,10,46,2,0,58
MADHYA PRADESH,BETUL,PRABHAT PATTAN,39,314,17,0,370
MADHYA PRADESH,BHIND,ATER,0,108,0,0,108
MADHYA PRADESH,BHIND,BHIND,0,935,0,0,935
MADHYA PRADESH,BHIND,GOHAD,49,406,0,0,455
MADHYA PRADESH,BHIND,LAHAR,1,1069,0,0,1070
MADHYA PRADESH,BHIND,MEHAGOAN,0,643,0,0,643
MADHYA PRADESH,BHIND,ROUN(MIHONA),1,619,0,0,620
MADHYA PRADESH,BHOPAL,BERASIA,0,271,0,0,271
MADHYA PRADESH,BHOPAL,FUNDA,0,309,0,0,309
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,0,304,0,0,304
MADHYA PRADESH,CHHATARPUR,BIJAWAR,0,65,0,0,65
MADHYA PRADESH,CHHATARPUR,GAURIHAR,0,15,0,0,15
MADHYA PRADESH,CHHATARPUR,NOWGONG,0,11,0,0,11
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,0,12,0,0,12
MADHYA PRADESH,DAMOH,BATIYAGHAR,15,150,0,0,165
MADHYA PRADESH,DAMOH,HATTA,0,1249,2,0,1251
MADHYA PRADESH,DAMOH,JABERA,0,11,0,0,11
MADHYA PRADESH,DATIA,BHANDER,0,86,0,0,86
MADHYA PRADESH,DATIA,DATIA,2,104,52,0,158
MADHYA PRADESH,DATIA,SEONDHA,0,286,0,0,286
MADHYA PRADESH,DEWAS,BAGLEE,81,422,40,0,543
MADHYA PRADESH,DEWAS,DEWAS,19,1723,13,0,1755
MADHYA PRADESH,DEWAS,KANNOD,0,138,0,0,138
MADHYA PRADESH,DEWAS,KHATEGAON,0,36,0,0,36
MADHYA PRADESH,DEWAS,SONKUCH,0,52,4,0,56
MADHYA PRADESH,DHAR,BADNAWER,1,13,0,0,14
MADHYA PRADESH,DHAR,BAGH,0,0,0,0,0
MADHYA PRADESH,DHAR,DAHI,0,0,0,0,0
MADHYA PRADESH,DHAR,DHAR,0,12,0,0,12
MADHYA PRADESH,DHAR,DHARAMPURI,162,29,0,0,191
MADHYA PRADESH,DHAR,GANDHWANI,19,10,0,0,29
MADHYA PRADESH,DHAR,KUKSHI,10,16,0,0,25
MADHYA PRADESH,DHAR,MANAWAR,379,68,0,0,448
MADHYA PRADESH,DHAR,NALACHHA,0,0,0,0,0
MADHYA PRADESH,DHAR,NISARPUR,1,1,1,1,4
MADHYA PRADESH,DHAR,SARDARPUR,150,65,0,0,216
MADHYA PRADESH,DHAR,TIRLA,0,0,0,0,0
MADHYA PRADESH,DHAR,UMARBAN,0,0,0,0,0
MADHYA PRADESH,GUNA,BAMORI,26,4628,0,0,4654
MADHYA PRADESH,GUNA,CHANCHODA,0,51,0,0,51
MADHYA PRADESH,GUNA,EHSAGADH,0,2355,0,0,2355
MADHYA PRADESH,GUNA,GUNA,0,2975,0,0,2975
MADHYA PRADESH,GUNA,RAGHOGARH,0,105,0,0,105
MADHYA PRADESH,GWALIOR,MORAR,0,65,0,0,65
MADHYA PRADESH,HARDA,HARDA,0,8,0,0,8
MADHYA PRADESH,HOSHANGABAD,BABAI,4,485,0,0,489
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,6,1520,2,0,1528
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,0,6,0,0,6
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,15,528,2,0,545
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,0,40,0,0,40
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,0,351,0,0,351
MADHYA PRADESH,INDORE,DEPAL PUR,0,0,0,0,0
MADHYA PRADESH,INDORE,INDORE,2,313,0,0,315
MADHYA PRADESH,INDORE,MHOW,21,2609,19,0,2649
MADHYA PRADESH,JABALPUR,BARGI,61,172,51,0,284
MADHYA PRADESH,JABALPUR,PANAGAR,0,254,0,0,254
MADHYA PRADESH,JABALPUR,PATAN,173,631,0,24,828
MADHYA PRADESH,JABALPUR,SHAHPURA,0,207,0,0,207
MADHYA PRADESH,JABALPUR,SIHORA,15,203,0,0,218
MADHYA PRADESH,JHABUA,JHABUA,0,1,0,0,1
MADHYA PRADESH,JHABUA,JOBAT,2,39,0,0,41
MADHYA PRADESH,JHABUA,MEGHNAGAR,0,9,0,0,10
MADHYA PRADESH,JHABUA,PETLAWAD,269,95,0,0,364
MADHYA PRADESH,JHABUA,RAMA,4,4,0,0,9
MADHYA PRADESH,JHABUA,SONDWA,0,46,0,0,46
MADHYA PRADESH,JHABUA,THANDLA,88,70,0,0,158
MADHYA PRADESH,KATNI,BADWARA,0,45,0,0,45
MADHYA PRADESH,KATNI,BAHORIBAND,16,116,2,0,134
MADHYA PRADESH,KATNI,DHIMAR KHERA,1,73,0,0,74
MADHYA PRADESH,KATNI,KATNI,8,32,0,0,39
MADHYA PRADESH,KATNI,RITHI,35,192,0,0,227
MADHYA PRADESH,KHANDWA,BALADI,4,8,0,0,13
MADHYA PRADESH,KHANDWA,BURHANPUR,15,80,128,0,222
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,8124,2114,0,0,10239
MADHYA PRADESH,KHANDWA,KHAKNAR,574,352,903,2,1831
MADHYA PRADESH,KHANDWA,KHANDWA,419,243,0,3,665
MADHYA PRADESH,KHANDWA,PANDHANA,128,177,0,0,305
MADHYA PRADESH,KHANDWA,PUNASA,41,18,2,0,61
MADHYA PRADESH,KHARGONE,BARWAHA,3603,1438,0,0,5041
MADHYA PRADESH,KHARGONE,BHAGWANPURA,16,7,0,0,23
MADHYA PRADESH,KHARGONE,BHIKANGAON,331,61,0,0,393
MADHYA PRADESH,KHARGONE,GOGAWA,263,62,0,0,325
MADHYA PRADESH,KHARGONE,KASRAWAD,124,18,0,0,143
MADHYA PRADESH,KHARGONE,KHARGONE,658,166,0,0,824
MADHYA PRADESH,KHARGONE,MAHESHWAR,451,271,0,0,722
MADHYA PRADESH,KHARGONE,SEGOAN,153,74,0,0,227
MADHYA PRADESH,KHARGONE,ZIRNYA,15,17,0,0,31
MADHYA PRADESH,MANDSAUR,GAROTH,14,256,36,0,306
MADHYA PRADESH,MANDSAUR,MALHARGAR,4,311,1,0,316
MADHYA PRADESH,MANDSAUR,MANDSAUR,27,398,1,0,426
MADHYA PRADESH,MANDSAUR,SITAMAU,9,161,6,0,176
MADHYA PRADESH,MORENA,AMBAH,0,0,0,0,0
MADHYA PRADESH,NARSINGHPUR,BABAI-CHICHLI,137,874,0,0,1010
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,0,13,0,0,13
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,0,876,53,8,936
MADHYA PRADESH,NEEMUCH,JAWAD,223,3400,1,0,3624
MADHYA PRADESH,NEEMUCH,MANASA,4,304,0,0,308
MADHYA PRADESH,NEEMUCH,NEEMUCH,9,788,9,0,805
MADHYA PRADESH,PANNA,AJAYGARH,0,42,0,0,42
MADHYA PRADESH,PANNA,GUNOUR,0,1016,0,0,1016
MADHYA PRADESH,PANNA,PANNA,28,216,0,0,244
MADHYA PRADESH,PANNA,PAWAI,0,40,0,0,40
MADHYA PRADESH,RAISEN,BADI,0,428,0,0,428
MADHYA PRADESH,RAISEN,GAIRATGANJ,0,48,0,0,48
MADHYA PRADESH,RAISEN,SANCHI,0,315,0,0,315
MADHYA PRADESH,RAISEN,UDAYPURA,0,15,0,0,15
MADHYA PRADESH,RAJGARH,BIAORA,0,83,0,0,83
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,13,0,0,13
MADHYA PRADESH,RAJGARH,NARSINGARH,1,23,0,0,23
MADHYA PRADESH,RAJGARH,RAJGARH,0,127,0,0,127
MADHYA PRADESH,RAJGARH,SARANGPUR,0,147,0,0,147
MADHYA PRADESH,RAJGARH,ZEERAPUR],19,583,0,3,604
MADHYA PRADESH,RATLAM,ALOT,12,407,0,3,422
MADHYA PRADESH,RATLAM,BAJNA,0,2,0,0,2
MADHYA PRADESH,RATLAM,JAORA,44,685,0,1,730
MADHYA PRADESH,RATLAM,PIPLODA,73,639,0,1,712
MADHYA PRADESH,RATLAM,RATLAM,137,940,4,3,1084
MADHYA PRADESH,RATLAM,SAILANA,36,522,0,0,558
MADHYA PRADESH,REWA,GANGEO,0,35,0,0,35
MADHYA PRADESH,REWA,HANUMANA,5,5,0,0,10
MADHYA PRADESH,REWA,JAWA,2,2,0,0,3
MADHYA PRADESH,REWA,MAUGANJ,0,6,0,0,6
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,25,867,30,0,922
MADHYA PRADESH,REWA,REWA,66,585,42,0,692
MADHYA PRADESH,REWA,SIRMOUR,23,1289,0,0,1312
MADHYA PRADESH,SAGAR,BANDA,0,195,0,0,196
MADHYA PRADESH,SAGAR,BINA,0,32,0,0,32
MADHYA PRADESH,SAGAR,DEORI,4,93,0,0,97
MADHYA PRADESH,SAGAR,JAISINAGAR,0,73,0,0,73
MADHYA PRADESH,SAGAR,KESLI,0,0,0,0,0
MADHYA PRADESH,SAGAR,KHURAI,0,105,0,0,105
MADHYA PRADESH,SAGAR,MALTHONE,0,37,0,0,37
MADHYA PRADESH,SAGAR,RAHATGARH,0,262,0,0,262
MADHYA PRADESH,SAGAR,REHLI,0,20,0,0,20
MADHYA PRADESH,SAGAR,SAGAR,0,115,0,0,115
MADHYA PRADESH,SAGAR,SHAHGARH,0,4,0,0,4
