-----
{
 "description": "The table refers to block wise shallow tubewells according to water distribution system . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.8.csv", 
 "title": "Download CSV for Block wise Shallow Tubewells according to Water Distribution System for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.8.csv"
}
-----
State,District,Block,Sprinkler,Drip Irrigation,Open channel,Under ground channel,Others,Total
UTTAR PRADESH,BIJNOR,MEERPUR HEVMAL,16,96,5148,5,2,5267
UTTAR PRADESH,BIJNOR,NAJIVABAD,3,22,3518,2,0,3545
UTTAR PRADESH,BIJNOR,NOORPUR,57,241,7281,14,22,7615
UTTAR PRADESH,BIJNOR,SHIVHARA,20,64,6401,5,5,6495
UTTAR PRADESH,BULANDSHAHR,ANUPSHAHR,1,8,2870,1,1,2881
UTTAR PRADESH,BULANDSHAHR,ARNIRYA,0,5,2024,1,1,2031
UTTAR PRADESH,BULANDSHAHR,B.B. NAGAR,2,20,2418,157,2,2599
UTTAR PRADESH,BULANDSHAHR,BULANDSHAHR,2,435,2349,0,0,2786
UTTAR PRADESH,BULANDSHAHR,DANKAOR,4,10,4438,0,2,4454
UTTAR PRADESH,BULANDSHAHR,DANPUR,1,6,2385,0,0,2392
UTTAR PRADESH,BULANDSHAHR,DIBAI,67,5,3290,0,1,3363
UTTAR PRADESH,BULANDSHAHR,GULAWATHI,0,8,2075,0,0,2083
UTTAR PRADESH,BULANDSHAHR,JAHAGIRABAD,2,3,1548,0,2,1555
UTTAR PRADESH,BULANDSHAHR,JEWAR,0,0,2749,0,0,2749
UTTAR PRADESH,BULANDSHAHR,KHURJA,1,25,3312,0,1,3339
UTTAR PRADESH,BULANDSHAHR,LAKHAWATI,0,5,2714,0,0,2719
UTTAR PRADESH,BULANDSHAHR,PAHASU,6,5,2448,0,0,2459
UTTAR PRADESH,BULANDSHAHR,SHIKARPUR,6,99,2731,0,17,2853
UTTAR PRADESH,BULANDSHAHR,SIANA,13,4,1872,0,0,1889
UTTAR PRADESH,BULANDSHAHR,SIKANDRABAD,4,11,2466,24,0,2505
UTTAR PRADESH,BULANDSHAHR,UNCHAGAON,5,58,2295,1,19,2378
UTTAR PRADESH,DEHRADUN,DOIWALA,0,16,284,0,3,303
UTTAR PRADESH,DEHRADUN,SAHASPUR,1,0,13,4,0,18
UTTAR PRADESH,DEHRADUN,VIKAS NAGAR,0,0,137,0,0,137
UTTAR PRADESH,DEORIA,BAITALPUR,0,6,2810,1,55,2872
UTTAR PRADESH,DEORIA,BANKATA,0,0,1440,56,0,1496
UTTAR PRADESH,DEORIA,BARHAJ,1,10,2278,0,10,2299
UTTAR PRADESH,DEORIA,BHAGALPUR,33,20,2069,3,1,2126
UTTAR PRADESH,DEORIA,BHALUWANI,12,18,3827,18,0,3875
UTTAR PRADESH,DEORIA,BHATANI,4,14,1188,20,0,1226
UTTAR PRADESH,DEORIA,BHATPAR RANI,11,0,928,6,0,945
UTTAR PRADESH,DEORIA,DEORIA SADAR,0,3,2305,104,0,2412
UTTAR PRADESH,DEORIA,DESAHI DEORIA,0,3,2127,30,0,2160
UTTAR PRADESH,DEORIA,GAURI BAZAR,17,26,3536,27,0,3606
UTTAR PRADESH,DEORIA,LAR,7,5,1700,8,50,1770
UTTAR PRADESH,DEORIA,PATHARDEVA,0,24,2787,28,1,2840
UTTAR PRADESH,DEORIA,RAMPUR KARKHANA,2,1,2508,38,0,2549
UTTAR PRADESH,DEORIA,RUDRAPUR,16,3,2796,115,11,2941
UTTAR PRADESH,DEORIA,SALEMPUR,0,3,1985,4,1,1993
UTTAR PRADESH,ETAH,ALIGANJ,51,2,5058,1,23,5135
UTTAR PRADESH,ETAH,AMANPUR,16,0,2457,2,2,2477
UTTAR PRADESH,ETAH,AWAGARH,36,0,2278,9,3,2326
UTTAR PRADESH,ETAH,GANJDUNDWARA,24,0,3075,33,3,3135
UTTAR PRADESH,ETAH,JAITHRA,49,0,3813,8,1,3871
UTTAR PRADESH,ETAH,JALESAR,65,0,3256,3,2,3326
UTTAR PRADESH,ETAH,KASGANJ,77,2,2225,3,0,2307
UTTAR PRADESH,ETAH,MARAHERA,8,0,2022,3,0,2033
UTTAR PRADESH,ETAH,NIDHOLI KALAN,21,0,1977,3,23,2024
UTTAR PRADESH,ETAH,PATIYALI,38,0,2079,1,1,2119
UTTAR PRADESH,ETAH,SAHAWAR,45,0,2307,6,0,2358
UTTAR PRADESH,ETAH,SAKIT,35,0,2642,8,0,2685
UTTAR PRADESH,ETAH,SHEETALPUR,4,0,3816,1,1,3822
UTTAR PRADESH,ETAH,SIDHPURA,100,0,1916,10,3,2029
UTTAR PRADESH,ETAH,SORON,37,0,2303,3,7,2350
UTTAR PRADESH,ETAWAH,ACHHALDA,11,11,2954,4,118,3098
UTTAR PRADESH,ETAWAH,AIRWA KATRA,64,52,1780,38,2,1936
UTTAR PRADESH,ETAWAH,AJEETMAL,8,10,1998,3,2,2021
UTTAR PRADESH,ETAWAH,AURAIYA,5,16,1157,0,1,1179
UTTAR PRADESH,ETAWAH,BADPURA,0,4,1352,1,0,1357
UTTAR PRADESH,ETAWAH,BASREHAR,22,14,1727,5,25,1793
UTTAR PRADESH,ETAWAH,BHAGAY NAGAR,6,12,2356,5,48,2427
UTTAR PRADESH,ETAWAH,BHARTHANA,15,7,2435,2,1,2460
UTTAR PRADESH,ETAWAH,BIDHUNA,0,9,3277,2,2,3290
UTTAR PRADESH,ETAWAH,CHAKARNAGAR,0,0,317,0,2,319
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,5,13,3270,73,11,3372
UTTAR PRADESH,ETAWAH,MAHEWA,14,3,2455,1,0,2473
UTTAR PRADESH,ETAWAH,SAHAR,4,3,2784,4,0,2795
UTTAR PRADESH,ETAWAH,TAKHA,0,3,1162,12,36,1213
UTTAR PRADESH,FAIZABAD,AMANI GANJ,32,52,2722,0,0,2806
UTTAR PRADESH,FAIZABAD,BIKAPUR,0,0,3481,0,188,3669
UTTAR PRADESH,FAIZABAD,HASTINPUR,2,24,3423,10,0,3459
UTTAR PRADESH,FAIZABAD,MASONDHA,0,0,3430,0,46,3476
UTTAR PRADESH,FAIZABAD,MAYA,0,0,3311,1,9,3321
UTTAR PRADESH,FAIZABAD,MILKI PUR,93,370,3582,2,0,4047
UTTAR PRADESH,FAIZABAD,PURA,0,0,3086,0,1,3087
UTTAR PRADESH,FAIZABAD,SOHAWAL,1,0,2476,10,0,2487
UTTAR PRADESH,FAIZABAD,TARUN,3,0,4294,0,32,4329
UTTAR PRADESH,FARUKHABAD,BADPUR,95,5,1596,178,24,1898
UTTAR PRADESH,FARUKHABAD,CHHIBRAMAU,27,53,4596,20,3,4699
UTTAR PRADESH,FARUKHABAD,HASERAN,7,5,1897,1,3,1913
UTTAR PRADESH,FARUKHABAD,JALABAD,2,6,2900,17,0,2925
UTTAR PRADESH,FARUKHABAD,KAMALGANJ,58,32,4554,229,62,4935
UTTAR PRADESH,FARUKHABAD,KANNAUJ,14,9,2887,85,4,2999
UTTAR PRADESH,FARUKHABAD,KAYAMGUNJ,2,4,2789,1,0,2796
UTTAR PRADESH,FARUKHABAD,MOHAMMADABAD,30,21,3312,25,194,3582
UTTAR PRADESH,FARUKHABAD,NAWABGANJ,6,12,2216,2,2,2238
UTTAR PRADESH,FARUKHABAD,RAJEPUR,4,4,2248,0,212,2468
UTTAR PRADESH,FARUKHABAD,SAURIKH,1,7,3410,16,1,3435
UTTAR PRADESH,FARUKHABAD,SHAMSABAD,6,85,4888,4,5,4988
UTTAR PRADESH,FARUKHABAD,TALGRAM,22,17,4897,3,7,4946
UTTAR PRADESH,FARUKHABAD,UMARDA,5,15,6093,9,15,6137
UTTAR PRADESH,FATEHPUR,AIRAYA,5,8,1958,271,2,2244
UTTAR PRADESH,FATEHPUR,AMAULI,1,7,1479,1,59,1547
UTTAR PRADESH,FATEHPUR,ASODHAR,0,1,613,1,0,615
UTTAR PRADESH,FATEHPUR,BAHUWA,1,10,1609,0,1,1621
UTTAR PRADESH,FATEHPUR,DEVMAI,1,15,1953,6,42,2017
UTTAR PRADESH,FATEHPUR,DHATA,6,23,1292,3,5,1329
UTTAR PRADESH,FATEHPUR,HASWA,7,6,822,1,7,843
UTTAR PRADESH,FATEHPUR,KHAJUHA,0,0,299,0,0,299
UTTAR PRADESH,FATEHPUR,TELYANI,9,3,980,6,10,1008
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,4,3,984,0,0,991
UTTAR PRADESH,FIROZABAD,ARANV,1,107,1899,1,0,2008
UTTAR PRADESH,FIROZABAD,EKA,0,2,2000,0,0,2002
UTTAR PRADESH,FIROZABAD,FIROZABAD,28,31,1523,0,0,1582
UTTAR PRADESH,FIROZABAD,JASRANA,156,12,1835,3,7,2013
UTTAR PRADESH,FIROZABAD,KHAIRGARH/HATBANT,10,6,2421,4,0,2441
UTTAR PRADESH,FIROZABAD,MADANPUR,2,21,2926,0,131,3080
UTTAR PRADESH,FIROZABAD,NARKHI,1,11,2859,3,0,2874
UTTAR PRADESH,FIROZABAD,SHIKOHABAD,0,16,2035,2,0,2053
UTTAR PRADESH,FIROZABAD,TUNDLA,1,1,2334,1,0,2337
UTTAR PRADESH,GHAZIABAD,BHOJPUR,6,7,3812,1,0,3826
UTTAR PRADESH,GHAZIABAD,BISRAKH,0,3,1145,0,0,1148
UTTAR PRADESH,GHAZIABAD,DADRI,0,14,3912,0,0,3926
UTTAR PRADESH,GHAZIABAD,DHAULANA,2,32,3500,1,3,3538
UTTAR PRADESH,GHAZIABAD,GARH,68,102,3986,0,18,4174
UTTAR PRADESH,GHAZIABAD,HAPUR,0,0,4268,0,0,4268
UTTAR PRADESH,GHAZIABAD,LAUNI,14,12,2056,156,0,2238
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,3,6,3428,0,3,3440
UTTAR PRADESH,GHAZIABAD,RAJAPUR,0,7,1615,0,0,1622
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,2,436,2569,0,0,3007
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,3,1,1291,9,19,1323
UTTAR PRADESH,GHAZIPUR,BHADORA,8,0,341,0,14,363
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,5,6,3457,4,0,3472
UTTAR PRADESH,GHAZIPUR,DEVKALI,10,2,921,15,1,949
UTTAR PRADESH,GHAZIPUR,JAMANIYA,95,5,782,7,1,890
UTTAR PRADESH,GHAZIPUR,KARNDA,11,6,926,2,0,945
UTTAR PRADESH,GHAZIPUR,KASIMABAD,31,379,803,2,2,1217
UTTAR PRADESH,GHAZIPUR,MANIHARI,12,9,1593,5,1,1620
UTTAR PRADESH,GHAZIPUR,MARADAH,2,0,577,0,4,583
UTTAR PRADESH,GHAZIPUR,MOHMMADABAD,26,10,1536,2,1,1575
UTTAR PRADESH,GHAZIPUR,REVTIPUR,2,2,477,0,6,487
UTTAR PRADESH,GHAZIPUR,SADAR,122,5,643,2,90,862
UTTAR PRADESH,GHAZIPUR,SADAT,15,3,668,1,1,688
UTTAR PRADESH,GHAZIPUR,SAIDPUR,2,0,974,1,14,991
UTTAR PRADESH,GHAZIPUR,VIRNO,19,12,1535,11,0,1577
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,7,5,2551,10,10,2583
UTTAR PRADESH,GONDA,BELSAR,25,2,2319,2,13,2361
UTTAR PRADESH,GONDA,BHABHANJOT,221,8,4922,1,0,5152
UTTAR PRADESH,GONDA,CHHAPIA,21,21,5925,2,0,5969
UTTAR PRADESH,GONDA,COLONELGANJ,1,0,1705,12,0,1718
UTTAR PRADESH,GONDA,HALDAR MAU,3,28,3087,0,1,3119
UTTAR PRADESH,GONDA,ITIYATHOK,47,0,29,0,0,76
UTTAR PRADESH,GONDA,JHANJHRI,428,73,2779,2,0,3282
UTTAR PRADESH,GONDA,KATRA BAZAR,302,4,2590,2,0,2898
UTTAR PRADESH,GONDA,MANKAPUR,155,140,6218,34,4,6551
UTTAR PRADESH,GONDA,MUJEHNA,27,18,3910,1,0,3956
UTTAR PRADESH,GONDA,NAWABGANJ,1,0,2476,2,210,2689
UTTAR PRADESH,GONDA,PANDRIKRIPAL,47,39,3224,7,0,3317
UTTAR PRADESH,GONDA,PARASPUR,0,17,3494,2,0,3513
UTTAR PRADESH,GONDA,TARABGANJ,55,1,2456,0,0,2512
UTTAR PRADESH,GONDA,WAZIRGANJ,9,1,4363,4,0,4377
UTTAR PRADESH,GORAKHPUR,BANSGAON,20,5,2208,47,1,2281
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,1,27,1765,226,2,2021
UTTAR PRADESH,GORAKHPUR,BELGHAT,77,15,2394,231,0,2717
UTTAR PRADESH,GORAKHPUR,BHATHAT,8,1,1531,28,969,2537
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,1,5,2667,83,35,2791
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,0,217,3558,48,2,3825
UTTAR PRADESH,GORAKHPUR,CHARGANWA,0,3,2415,11,0,2429
UTTAR PRADESH,GORAKHPUR,GAGHA,4,139,2478,179,3,2803
UTTAR PRADESH,GORAKHPUR,GOLA,0,14,2083,85,0,2182
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,12,15,2391,265,691,3374
UTTAR PRADESH,GORAKHPUR,KAURIRAM,0,45,2341,45,2,2433
UTTAR PRADESH,GORAKHPUR,KHAJANI,40,31,1803,62,1,1937
UTTAR PRADESH,GORAKHPUR,KHORABAR,3,20,1660,24,5,1712
UTTAR PRADESH,GORAKHPUR,PALI,17,12,2174,49,23,2275
UTTAR PRADESH,GORAKHPUR,PIPRAICH,0,7,1725,64,0,1796
UTTAR PRADESH,GORAKHPUR,PIPRAULI,1,57,2021,30,1,2110
UTTAR PRADESH,GORAKHPUR,SAHJANWA,0,10,1755,35,496,2296
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,1,38,1639,74,2,1754
UTTAR PRADESH,GORAKHPUR,URUWA,39,6,2853,103,10,3011
UTTAR PRADESH,HAMIRPUR,GOHAND,2,2,542,8,477,1031
UTTAR PRADESH,HAMIRPUR,KURARA,2,1,261,0,0,264
UTTAR PRADESH,HAMIRPUR,MAUDAHA,0,356,969,1,47,1373
UTTAR PRADESH,HAMIRPUR,MUSKARA,6,2,938,0,1,947
UTTAR PRADESH,HAMIRPUR,RATH,1,3,922,0,28,954
UTTAR PRADESH,HAMIRPUR,SARILA,1,1,1051,0,0,1053
UTTAR PRADESH,HAMIRPUR,SUMREPUR,4,7,1835,4,0,1850
UTTAR PRADESH,HARDOI,AHIROURI,4,19,2723,10,0,2756
UTTAR PRADESH,HARDOI,BAVAN,1,2,2223,3,1,2230
UTTAR PRADESH,HARDOI,BEHANDAR,1,9,1194,1,25,1230
UTTAR PRADESH,HARDOI,BHARAWAN,8,2,1391,0,1,1402
UTTAR PRADESH,HARDOI,BHARKHANI,5,123,5285,3,2,5418
UTTAR PRADESH,HARDOI,BILGRAM,12,89,1576,1,0,1678
UTTAR PRADESH,HARDOI,HARIYAWAN,1,37,1547,37,0,1622
UTTAR PRADESH,HARDOI,HARPALPUR,3,2,1730,2,1,1738
UTTAR PRADESH,HARDOI,KACHOUNA,6,3,2217,2,0,2228
UTTAR PRADESH,HARDOI,KOTHAWAN,4,438,1800,58,1,2301
UTTAR PRADESH,HARDOI,MAHDHOGANJ,56,14,1993,0,0,2063
UTTAR PRADESH,HARDOI,MALLAWAN,55,2,2134,3,0,2194
UTTAR PRADESH,HARDOI,PIHANI,2,4,2422,6,2,2436
UTTAR PRADESH,HARDOI,SANDI,11,15,2847,82,4,2959
UTTAR PRADESH,HARDOI,SANDILA,1,5,1252,1,18,1277
UTTAR PRADESH,HARDOI,SHAHABAD,6,18,3463,16,169,3672
UTTAR PRADESH,HARDOI,SURSA,5,17,1804,2,0,1828
UTTAR PRADESH,HARDOI,TANDIYAWA,0,3,1591,0,0,1594
UTTAR PRADESH,HARDOI,TODARPUR,2,11,2801,3,17,2834
UTTAR PRADESH,HARDWAR,BAHADRABAD,9,18,3194,3,68,3292
UTTAR PRADESH,HARDWAR,BHAGWANPUR,1,21,4631,5,0,4658
UTTAR PRADESH,HARDWAR,KHANPUR,2,3,1640,2,16,1663
UTTAR PRADESH,HARDWAR,LAKSAR,8,23,6851,2,5,6889
UTTAR PRADESH,HARDWAR,NARSAN,1,32,2746,0,2,2781
UTTAR PRADESH,HARDWAR,ROORKEE,1,4,4038,1,3,4047
UTTAR PRADESH,JALAUN,DAKOR,9,4,320,0,6,339
UTTAR PRADESH,JALAUN,JALAUN,31,24,933,0,1,989
UTTAR PRADESH,JALAUN,KADAURA,0,0,206,0,3,209
UTTAR PRADESH,JALAUN,KONCH,9,10,600,0,0,619
UTTAR PRADESH,JALAUN,KUTHAUND,8,40,760,4,2,814
UTTAR PRADESH,JALAUN,MADHOGHARH,2,20,1001,0,0,1023
UTTAR PRADESH,JALAUN,MAHEBA,0,0,197,0,1,198
UTTAR PRADESH,JALAUN,NADIGAON,0,9,203,0,1,213
UTTAR PRADESH,JALAUN,RAMPURA,2,1,863,13,0,879
UTTAR PRADESH,JAUNPUR,BADLA PUR,32,9,4323,6,0,4370
UTTAR PRADESH,JAUNPUR,BAKSHA,1,0,2843,4,0,2848
UTTAR PRADESH,JAUNPUR,BARSOTHI,0,5,2117,0,0,2122
UTTAR PRADESH,JAUNPUR,DHARMA PUR,1,0,2083,17,0,2101
UTTAR PRADESH,JAUNPUR,DOBHI,2,3,1835,4,0,1844
UTTAR PRADESH,JAUNPUR,JALAL PUR,2,0,1862,0,0,1864
UTTAR PRADESH,JAUNPUR,KARNJAKALA,39,1,4320,3,36,4399
UTTAR PRADESH,JAUNPUR,KERAKAT,0,0,2267,0,0,2267
UTTAR PRADESH,JAUNPUR,KHUTHAN,90,40,2156,23,5,2314
UTTAR PRADESH,JAUNPUR,M.SHAHAR,2,3,3175,4,1,3185
UTTAR PRADESH,JAUNPUR,MADRIYAHU,132,12,2678,31,0,2853
UTTAR PRADESH,JAUNPUR,MAHARAJ GANJ,6,10,3585,24,0,3625
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,1,2,2115,0,0,2118
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,0,0,1920,0,82,2002
UTTAR PRADESH,JAUNPUR,RAM NAGAR,50,3,1922,1,1,1977
UTTAR PRADESH,JAUNPUR,RAMPUR,10,5,2004,0,5,2024
UTTAR PRADESH,JAUNPUR,SHAH GANJ,3,35,2354,4,1158,3554
UTTAR PRADESH,JAUNPUR,SIKRARA,15,3,2548,12,1,2579
UTTAR PRADESH,JAUNPUR,SIRKONI,0,0,2525,25,0,2550
UTTAR PRADESH,JAUNPUR,SUITHA KALA,24,1,2508,3,31,2567
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,2,104,2755,1,0,2862
UTTAR PRADESH,JHANSI,BADAGAON,0,0,115,0,0,115
UTTAR PRADESH,JHANSI,BANGRA,1,1,47,0,43,92
UTTAR PRADESH,JHANSI,CHIRGAON,51,1,267,1,2,322
UTTAR PRADESH,JHANSI,GURSARAJ,0,0,236,0,1,237
UTTAR PRADESH,JHANSI,MAURANIPUR,0,0,60,0,44,104
UTTAR PRADESH,JHANSI,MOTH,22,0,174,0,31,227
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,42,3,2489,2,8,2544
UTTAR PRADESH,KANPUR DEHAT,AMRODHA,0,1,215,0,0,216
UTTAR PRADESH,KANPUR DEHAT,BILHAUR,2,36,3947,69,2,4056
UTTAR PRADESH,KANPUR DEHAT,BITARGAON,0,6,2384,0,0,2390
UTTAR PRADESH,KANPUR DEHAT,CHAUBEPUR,8,7,2142,13,0,2170
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,0,63,1717,4,2,1786
UTTAR PRADESH,KANPUR DEHAT,GHATAMPUR,1,39,368,0,0,408
UTTAR PRADESH,KANPUR DEHAT,JHINJAK,38,359,1771,11,25,2204
UTTAR PRADESH,KANPUR DEHAT,KAKWAN,2,46,2704,4,0,2756
UTTAR PRADESH,KANPUR DEHAT,MAITHA,4,6,2894,0,1,2905
UTTAR PRADESH,KANPUR DEHAT,MALASA,10,5,882,2,0,899
UTTAR PRADESH,KANPUR DEHAT,PATARA,4,10,1662,1,1,1678
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,2,0,426,0,6,434
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,2,59,2919,2,0,2982
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,2,3,1284,4,9,1302
UTTAR PRADESH,KANPUR DEHAT,SARBANKHERA,10,1,1305,4,58,1378
UTTAR PRADESH,KANPUR DEHAT,SHIVRAJPUR,14,3,3310,4,1,3332
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,7,20,2032,12,0,2071
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,281,127,2523,1,2,2934
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,5,3,2671,4,86,2769
UTTAR PRADESH,KHIRI,BANKEYGANJ,5,4,2026,2,1,2038
UTTAR PRADESH,KHIRI,BEHJAM,80,71,3622,33,28,3834
UTTAR PRADESH,KHIRI,BIJUA,1,0,1424,5,339,1769
UTTAR PRADESH,KHIRI,DHAUREHRA,0,34,1101,2,0,1137
UTTAR PRADESH,KHIRI,ISANAGAR,78,91,3291,3,1,3464
UTTAR PRADESH,KHIRI,KHUMBHIGOLA,149,203,6444,5,7,6808
UTTAR PRADESH,KHIRI,LAKHIMPUR,152,149,6217,4,2,6524
UTTAR PRADESH,KHIRI,MITAULI,317,123,4706,2,26,5174
UTTAR PRADESH,KHIRI,MOHAMMADI,94,178,3231,1,2,3506
UTTAR PRADESH,KHIRI,NAKAHA,43,171,4005,146,165,4530
UTTAR PRADESH,KHIRI,NIGHASAN,193,90,4895,18,2,5198
UTTAR PRADESH,KHIRI,PALIA,83,110,4238,16,2,4449
UTTAR PRADESH,KHIRI,PASGAWAN,3,6,2445,2,0,2456
UTTAR PRADESH,KHIRI,PHOOLBEHAR,26,28,6224,13,0,6291
UTTAR PRADESH,KHIRI,RAMIA BEHAR,0,29,1604,0,0,1633
UTTAR PRADESH,KUSHI NAGAR,BISHUN PUR,0,4,2351,0,1,2356
UTTAR PRADESH,KUSHI NAGAR,DUDAHI,13,6,1537,2,190,1748
UTTAR PRADESH,KUSHI NAGAR,FAZIL NAGAR,2,8,1974,1,3,1988
UTTAR PRADESH,KUSHI NAGAR,HATA,12,4,1908,6,38,1968
UTTAR PRADESH,KUSHI NAGAR,KAPTAN GANJ,5,18,3720,16,57,3816
UTTAR PRADESH,KUSHI NAGAR,KASAYA,0,0,1222,2,0,1224
UTTAR PRADESH,KUSHI NAGAR,KHADDA,6,0,1374,3,42,1425
UTTAR PRADESH,KUSHI NAGAR,MOTI CHAK,1,5,2377,2,17,2402
UTTAR PRADESH,KUSHI NAGAR,NEBUAA NAORANGIYA,1,3,1273,86,9,1372
UTTAR PRADESH,KUSHI NAGAR,PADRAUNA,2,20,2637,2,8,2669
UTTAR PRADESH,KUSHI NAGAR,RAMKOLA,0,1,922,141,5,1069
UTTAR PRADESH,KUSHI NAGAR,SEVARI,98,0,1,3,678,780
UTTAR PRADESH,KUSHI NAGAR,SHUKARAULI,0,32,3380,2,44,3458
UTTAR PRADESH,KUSHI NAGAR,TAMAKUHI,0,2,1572,0,0,1574
UTTAR PRADESH,LALITPUR,BAR,0,0,286,0,0,286
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,19,16,3930,10,1,3976
UTTAR PRADESH,LUCKNOW,CHINHAT,2,4,1513,3,0,1522
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,42,156,5881,27,2,6108
UTTAR PRADESH,LUCKNOW,KAKORI,3,2,1510,0,0,1515
UTTAR PRADESH,LUCKNOW,MALIHABAD,6,8,1511,1,0,1526
UTTAR PRADESH,LUCKNOW,MALL,1,5,1834,3,1,1844
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,9,3,2618,3,359,2992
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,8,13,2619,4,302,2946
UTTAR PRADESH,MAHOBA,KABARAI,0,1,151,0,1,153
UTTAR PRADESH,MAHOBA,PANWADI,0,0,20,0,0,20
UTTAR PRADESH,MAHRAJGANJ,BRIDGEMANGANJ,6,2,3409,6,35,3458
UTTAR PRADESH,MAHRAJGANJ,DHANI,0,1,916,0,0,917
UTTAR PRADESH,MAHRAJGANJ,GHUGHULI,22,2,2540,5,1,2570
UTTAR PRADESH,MAHRAJGANJ,LAKSHMIPUR,16,59,3086,9,25,3195
UTTAR PRADESH,MAHRAJGANJ,MAHRAJGANJ SADAR,7,7,2903,11,9,2937
UTTAR PRADESH,MAHRAJGANJ,MITHAURA,0,2,2567,3,11,2583
UTTAR PRADESH,MAHRAJGANJ,NAUTANAWA,15,32,1845,1,13,1906
UTTAR PRADESH,MAHRAJGANJ,NICHLAUL,3,0,1917,2,0,1922
UTTAR PRADESH,MAHRAJGANJ,PANIYARA,9,4,2015,6,1154,3188
UTTAR PRADESH,MAHRAJGANJ,PARTAWAL,4,26,2384,114,62,2590
UTTAR PRADESH,MAHRAJGANJ,PHARENDA,4,1,2905,7,1,2918
UTTAR PRADESH,MAHRAJGANJ,SISWA,6,2,2227,5,0,2240
UTTAR PRADESH,MAINPURI,BARNAHAL,0,3,1590,0,0,1593
UTTAR PRADESH,MAINPURI,BEWAR,157,1048,2219,32,0,3456
UTTAR PRADESH,MAINPURI,GHIROR,1,2,1904,0,0,1907
UTTAR PRADESH,MAINPURI,JAGIR,1,11,1815,0,0,1827
UTTAR PRADESH,MAINPURI,KARHAL,0,0,1928,0,0,1928
UTTAR PRADESH,MAINPURI,KISHANI,1,0,1810,0,0,1811
UTTAR PRADESH,MAINPURI,KURAWALI,2,0,1932,0,0,1934
UTTAR PRADESH,MAINPURI,MAINPURI,0,39,3045,0,0,3084
UTTAR PRADESH,MAINPURI,SULTANGANJ,0,2,2483,0,0,2485
UTTAR PRADESH,MATHURA,BALDEV,0,3,3744,0,0,3747
UTTAR PRADESH,MATHURA,CHHATA,0,18,3602,0,76,3696
UTTAR PRADESH,MATHURA,CHOMUHA,0,0,3230,19,0,3249
UTTAR PRADESH,MATHURA,FAREH,0,0,2417,1,44,2462
UTTAR PRADESH,MATHURA,GOVERDHAN,0,7,2411,1,0,2419
UTTAR PRADESH,MATHURA,MAAT,0,0,1772,0,0,1772
UTTAR PRADESH,MATHURA,MATHURA,0,0,3081,5,0,3086
UTTAR PRADESH,MATHURA,NAND GAWON,0,0,2562,1,44,2607
UTTAR PRADESH,MATHURA,NOHJHIL,0,32,5621,1,0,5654
UTTAR PRADESH,MATHURA,RAYA,3,16,3589,4,0,3612
UTTAR PRADESH,MATHURA,SADABAB,16,17,3199,1,296,3529
UTTAR PRADESH,MATHURA,SAHPAU,0,50,2764,0,28,2842
UTTAR PRADESH,MAU,BADRAW,0,2,613,2,1,618
UTTAR PRADESH,MAU,DOHARIGHAT,5,13,97,0,0,115
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,47,23,1598,0,0,1668
UTTAR PRADESH,MAU,GHOSI,0,0,401,0,0,401
UTTAR PRADESH,MAU,KOPAGANJ,10,4,1276,3,26,1319
UTTAR PRADESH,MAU,MUHAMMDABAD,25,2,1392,1,140,1560
UTTAR PRADESH,MAU,PARDHA,16,8,1488,0,1,1513
UTTAR PRADESH,MAU,RANIPUR,17,5,2874,1,0,2897
UTTAR PRADESH,MAU,RATANPURA,0,0,608,1,0,609
UTTAR PRADESH,MEERUT,BAGHPAT,7,45,3107,0,1,3160
