-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to Average Pumping Hours. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.11.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to Average Pumping Hours", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Avg pumping hours (0-4),Avg pumping hours (4 - 8),Avg pumping hours (8-12),Avg pumping hours (12 -16),Avg pumping hours (16 - 20),Avg pumping hours (20 - 24),Total
ANDAMAN & NICOBARS,NICOBAR,CAMPBELL BAY,8,0,0,0,0,0,8
ANDHRA PRADESH,ADILABAD,ADILABAD,368,32,13,8,10,38,469
ANDHRA PRADESH,ADILABAD,ASIFABAD,34,36,0,0,0,0,70
ANDHRA PRADESH,ADILABAD,BAZARHATHNOOR,321,40,42,0,0,0,403
ANDHRA PRADESH,ADILABAD,BEJJUR,322,0,0,0,0,0,322
ANDHRA PRADESH,ADILABAD,BELA,281,44,2,1,0,0,328
ANDHRA PRADESH,ADILABAD,BELLAMPALLE,519,8,4,0,0,0,531
ANDHRA PRADESH,ADILABAD,BHAINSA,21,0,0,0,0,0,21
ANDHRA PRADESH,ADILABAD,BHEEMINI,274,0,0,0,0,0,274
ANDHRA PRADESH,ADILABAD,BOATH,64,29,1,0,0,0,94
ANDHRA PRADESH,ADILABAD,CHENNUR,254,115,3,0,0,0,372
ANDHRA PRADESH,ADILABAD,DAHEGAON,373,4,0,0,1,2,380
ANDHRA PRADESH,ADILABAD,DANDEPALLE,983,647,164,1,0,1,1796
ANDHRA PRADESH,ADILABAD,DILAWARPUR,154,722,0,0,0,0,876
ANDHRA PRADESH,ADILABAD,GUDIHATHNUR,397,20,3,0,0,2,422
ANDHRA PRADESH,ADILABAD,ICHODA,479,45,1,0,0,1,526
ANDHRA PRADESH,ADILABAD,INDERAVELLY,726,14,0,0,1,2,743
ANDHRA PRADESH,ADILABAD,JAINAD,48,99,32,0,0,0,179
ANDHRA PRADESH,ADILABAD,JAINOOR,240,0,0,0,0,0,240
ANDHRA PRADESH,ADILABAD,JAIPUR,237,97,95,5,0,82,516
ANDHRA PRADESH,ADILABAD,JANNARAM,357,19,0,0,2,1,379
ANDHRA PRADESH,ADILABAD,KADDAMPEDDUR,1648,98,15,0,1,3,1765
ANDHRA PRADESH,ADILABAD,KAGAZ NAGAR,328,4,0,0,0,3,335
ANDHRA PRADESH,ADILABAD,KASIPET,70,46,39,7,1,0,163
ANDHRA PRADESH,ADILABAD,KERAMERI,164,17,2,0,0,0,183
ANDHRA PRADESH,ADILABAD,KHANPUR,2112,393,1,1,1,3,2511
ANDHRA PRADESH,ADILABAD,KOTAPALLE,78,50,0,0,0,0,128
ANDHRA PRADESH,ADILABAD,KOUTHALA,353,28,0,0,0,3,384
ANDHRA PRADESH,ADILABAD,KUBEER,25,29,0,0,0,0,54
ANDHRA PRADESH,ADILABAD,KUNTALA,7,14,5,0,0,0,26
ANDHRA PRADESH,ADILABAD,LAXMANCHANDA,393,804,10,0,0,0,1207
ANDHRA PRADESH,ADILABAD,LOHESRA,2,157,1,0,0,0,160
ANDHRA PRADESH,ADILABAD,LUXETTIPET,955,620,3,0,2,0,1580
ANDHRA PRADESH,ADILABAD,MAMDA,154,377,0,0,0,0,531
ANDHRA PRADESH,ADILABAD,MANCHERIAL,794,952,183,1,0,1,1931
ANDHRA PRADESH,ADILABAD,MANDAMARRI,130,465,2,0,0,0,597
ANDHRA PRADESH,ADILABAD,NARNOOR,562,42,3,0,0,0,607
ANDHRA PRADESH,ADILABAD,NENNAL,294,58,4,0,0,0,356
ANDHRA PRADESH,ADILABAD,NERADIGONDA,59,48,19,0,0,0,126
ANDHRA PRADESH,ADILABAD,NIRMAL,832,926,3,0,0,0,1761
ANDHRA PRADESH,ADILABAD,REBBANA,308,0,0,0,0,0,308
ANDHRA PRADESH,ADILABAD,SARANGAPUR,100,95,0,0,0,1,196
ANDHRA PRADESH,ADILABAD,SIRPUR (T),342,1,4,1,0,2,350
ANDHRA PRADESH,ADILABAD,SIRPUR (U),383,4,0,0,0,0,387
ANDHRA PRADESH,ADILABAD,TALAMADUGU,680,129,4,0,0,0,813
ANDHRA PRADESH,ADILABAD,TAMSI,347,82,16,0,0,0,445
ANDHRA PRADESH,ADILABAD,TANDUR,174,44,0,0,0,0,218
ANDHRA PRADESH,ADILABAD,TIRYANI,181,3,0,0,0,0,184
ANDHRA PRADESH,ADILABAD,UTNUR,711,55,2,0,0,1,769
ANDHRA PRADESH,ADILABAD,VEMANPALLE,212,17,5,0,0,0,234
ANDHRA PRADESH,ADILABAD,WANKDI,139,1,0,0,0,0,140
ANDHRA PRADESH,ANANTHAPUR,AGALI,704,258,0,0,0,0,962
ANDHRA PRADESH,ANANTHAPUR,AMADAGUR,779,96,77,2,0,0,954
ANDHRA PRADESH,ANANTHAPUR,AMARAPURAM,439,76,0,0,0,0,515
ANDHRA PRADESH,ANANTHAPUR,ANANTAPUR,551,43,21,1,0,0,616
ANDHRA PRADESH,ANANTHAPUR,ATMAKUR,165,533,18,0,0,0,716
ANDHRA PRADESH,ANANTHAPUR,BATHALAPALLE,101,344,130,25,9,0,609
ANDHRA PRADESH,ANANTHAPUR,BELUGUPPA,151,295,0,0,0,0,446
ANDHRA PRADESH,ANANTHAPUR,BOMMANAHAL,131,55,38,4,1,0,229
ANDHRA PRADESH,ANANTHAPUR,BRAHMASAMUDRAM,152,445,98,0,0,0,695
ANDHRA PRADESH,ANANTHAPUR,BUKKAPATNAM,877,29,0,0,0,0,906
ANDHRA PRADESH,ANANTHAPUR,BUKKARAYASAMUDRAM,806,995,21,0,0,0,1822
ANDHRA PRADESH,ANANTHAPUR,CHENNE KOTHAPALLE,709,72,0,0,0,0,781
ANDHRA PRADESH,ANANTHAPUR,CHILAMATHUR,1113,227,8,0,0,0,1348
ANDHRA PRADESH,ANANTHAPUR,D.HIRCHAL,555,58,0,0,0,0,613
ANDHRA PRADESH,ANANTHAPUR,DHARMAVARAM,529,597,524,11,0,0,1661
ANDHRA PRADESH,ANANTHAPUR,GANDLAPENTA,778,15,0,0,0,0,793
ANDHRA PRADESH,ANANTHAPUR,GARLADINNE,338,254,129,0,0,0,721
ANDHRA PRADESH,ANANTHAPUR,GOOTY,214,272,0,0,0,0,486
ANDHRA PRADESH,ANANTHAPUR,GORANTLA,1218,0,0,0,0,0,1218
ANDHRA PRADESH,ANANTHAPUR,GUDIBANDA,525,82,37,0,0,0,644
ANDHRA PRADESH,ANANTHAPUR,GUMMAGATTA,476,174,57,5,0,0,712
ANDHRA PRADESH,ANANTHAPUR,GUNTAKAL,377,157,0,0,0,0,534
ANDHRA PRADESH,ANANTHAPUR,HINDUPUR,688,114,117,22,4,0,945
ANDHRA PRADESH,ANANTHAPUR,KADIRI,621,11,0,0,0,0,632
ANDHRA PRADESH,ANANTHAPUR,KALYANDURG,337,600,92,22,3,0,1054
ANDHRA PRADESH,ANANTHAPUR,KAMBADUR,197,579,44,4,1,0,825
ANDHRA PRADESH,ANANTHAPUR,KANAGANAPALLE,506,153,114,51,91,5,920
ANDHRA PRADESH,ANANTHAPUR,KANEKAL,45,93,48,0,0,0,186
ANDHRA PRADESH,ANANTHAPUR,KOTHACHERUVU,1234,180,25,0,0,1,1440
ANDHRA PRADESH,ANANTHAPUR,KUDAIR,403,394,14,0,0,0,811
ANDHRA PRADESH,ANANTHAPUR,KUNDURPI,125,887,0,0,0,0,1012
ANDHRA PRADESH,ANANTHAPUR,LEPAKSHI,522,45,27,0,0,0,594
ANDHRA PRADESH,ANANTHAPUR,MADAKASIRA,1486,10,0,0,0,0,1496
ANDHRA PRADESH,ANANTHAPUR,MUDIGUBBA,412,858,0,0,0,0,1270
ANDHRA PRADESH,ANANTHAPUR,NALLACHERUVU,492,47,0,0,0,0,539
ANDHRA PRADESH,ANANTHAPUR,NALLAMADA,811,217,0,0,0,0,1028
ANDHRA PRADESH,ANANTHAPUR,NAMBULIPULIKUNTA,714,269,0,0,0,0,983
ANDHRA PRADESH,ANANTHAPUR,NARPALA,659,1159,21,0,0,0,1839
ANDHRA PRADESH,ANANTHAPUR,OBULADEVARACHERUVU,669,468,2,0,0,5,1144
ANDHRA PRADESH,ANANTHAPUR,PAMIDI,255,99,13,1,0,0,368
ANDHRA PRADESH,ANANTHAPUR,PARIGI,615,98,11,6,0,0,730
ANDHRA PRADESH,ANANTHAPUR,PEDDAPAPPUR,19,358,0,0,0,0,377
ANDHRA PRADESH,ANANTHAPUR,PEDDAVADUGUR,0,29,0,0,0,0,29
ANDHRA PRADESH,ANANTHAPUR,PENU KONDA,1036,188,13,0,3,1,1241
ANDHRA PRADESH,ANANTHAPUR,PUTLUR,956,721,0,0,0,0,1677
ANDHRA PRADESH,ANANTHAPUR,PUTTAPARTHI,523,283,19,2,0,0,827
ANDHRA PRADESH,ANANTHAPUR,RAMAGIRI,495,37,2,0,0,0,534
ANDHRA PRADESH,ANANTHAPUR,RAPTADU,200,402,22,0,0,0,624
ANDHRA PRADESH,ANANTHAPUR,RAYADURG,376,217,89,33,4,1,720
ANDHRA PRADESH,ANANTHAPUR,RODDAM,633,175,1,0,0,0,809
ANDHRA PRADESH,ANANTHAPUR,ROLLA,678,141,23,0,0,0,842
ANDHRA PRADESH,ANANTHAPUR,SETTUR,49,663,0,0,0,0,712
ANDHRA PRADESH,ANANTHAPUR,SINGANAMALA,809,285,33,0,0,0,1127
ANDHRA PRADESH,ANANTHAPUR,SOMANDEPALLE,423,274,30,5,1,0,733
ANDHRA PRADESH,ANANTHAPUR,TADIMARRI,306,705,73,0,0,0,1084
ANDHRA PRADESH,ANANTHAPUR,TADPATRI,365,428,3,0,0,0,796
ANDHRA PRADESH,ANANTHAPUR,TALUPULA,1097,130,2,0,0,0,1229
ANDHRA PRADESH,ANANTHAPUR,TANAKAL,776,336,7,0,0,0,1119
ANDHRA PRADESH,ANANTHAPUR,URAVAKONDA,297,273,3,0,0,0,573
ANDHRA PRADESH,ANANTHAPUR,VAJRAKARUR,161,142,9,0,0,0,312
ANDHRA PRADESH,ANANTHAPUR,VIDAPANAKAL,60,122,15,0,0,0,197
ANDHRA PRADESH,ANANTHAPUR,YADIKI,133,393,1,0,0,0,527
ANDHRA PRADESH,ANANTHAPUR,YELLANUR,410,636,5,0,0,0,1051
ANDHRA PRADESH,CHITTOOR,B KOTHAKOTA,582,2,0,0,0,0,584
ANDHRA PRADESH,CHITTOOR,BAIREDDI PALLE,1987,1043,13,0,0,0,3043
ANDHRA PRADESH,CHITTOOR,BANGARUPALEM,1824,1515,103,1,0,0,3443
ANDHRA PRADESH,CHITTOOR,BUCHINAIDU KHANDRIGA,206,386,0,0,0,0,592
ANDHRA PRADESH,CHITTOOR,CHANDRAGIRI,1232,1245,286,3,0,0,2766
ANDHRA PRADESH,CHITTOOR,CHINNAGOTTIGALLU,990,450,29,0,0,0,1469
ANDHRA PRADESH,CHITTOOR,CHITTOOR,1821,743,7,0,0,0,2571
ANDHRA PRADESH,CHITTOOR,CHOWDEPALLE,1564,90,5,0,0,0,1659
ANDHRA PRADESH,CHITTOOR,GANGADHARA NELLORE,3317,788,3,0,0,0,4108
ANDHRA PRADESH,CHITTOOR,GANGAVARAM,1933,241,20,0,0,1,2195
ANDHRA PRADESH,CHITTOOR,GUDI PALLE,751,164,1,0,0,0,916
ANDHRA PRADESH,CHITTOOR,GUDIPALA,1932,588,73,2,0,0,2595
ANDHRA PRADESH,CHITTOOR,GURRAMKONDA,958,672,70,9,0,0,1709
ANDHRA PRADESH,CHITTOOR,IRALA,840,1892,24,0,0,0,2756
ANDHRA PRADESH,CHITTOOR,K V P PURAM,1096,125,3,0,0,0,1224
ANDHRA PRADESH,CHITTOOR,KALAKADA,1554,309,14,0,1,1,1879
ANDHRA PRADESH,CHITTOOR,KALIKIRI,425,851,69,7,7,0,1359
ANDHRA PRADESH,CHITTOOR,KAMBHAMVARIPALLE,1439,1209,7,0,0,0,2655
ANDHRA PRADESH,CHITTOOR,KARVETINAGAR,361,1468,392,9,0,0,2230
ANDHRA PRADESH,CHITTOOR,KUPPAM,1558,942,29,2,2,0,2533
ANDHRA PRADESH,CHITTOOR,KURABALAKOTA,695,277,11,0,0,0,983
ANDHRA PRADESH,CHITTOOR,MANDANPALLE,706,246,121,0,0,0,1073
ANDHRA PRADESH,CHITTOOR,MULAKALACHERUVU,753,111,8,0,0,0,872
ANDHRA PRADESH,CHITTOOR,NAGALAPURAM,289,627,49,0,0,0,965
ANDHRA PRADESH,CHITTOOR,NAGARI,306,994,290,47,1,0,1638
ANDHRA PRADESH,CHITTOOR,NARAYANAVANAM,350,473,0,0,0,0,823
ANDHRA PRADESH,CHITTOOR,NIMMANAPALLE,500,499,20,0,0,0,1019
ANDHRA PRADESH,CHITTOOR,NINDRA,142,1174,24,0,0,0,1340
ANDHRA PRADESH,CHITTOOR,PAKALA,1539,667,62,2,0,0,2270
ANDHRA PRADESH,CHITTOOR,PALAMANER,1573,354,76,2,2,0,2007
ANDHRA PRADESH,CHITTOOR,PALASAMUDRAM,1078,622,30,0,0,0,1730
ANDHRA PRADESH,CHITTOOR,PEDDA PANJANI,884,747,138,0,0,0,1769
ANDHRA PRADESH,CHITTOOR,PEDDAMANDYAM,416,556,31,0,0,0,1003
ANDHRA PRADESH,CHITTOOR,PEDDATHIPPASAMUDRAM,1168,86,1,0,0,0,1255
ANDHRA PRADESH,CHITTOOR,PENUMURU,1692,777,81,0,0,0,2550
ANDHRA PRADESH,CHITTOOR,PICHATUR,68,719,312,0,0,2,1101
ANDHRA PRADESH,CHITTOOR,PILERU,1020,601,42,0,1,0,1664
ANDHRA PRADESH,CHITTOOR,PULICHERLA,1336,151,2,0,0,0,1489
ANDHRA PRADESH,CHITTOOR,PUNGANUR,785,662,205,0,1,1,1654
ANDHRA PRADESH,CHITTOOR,PUTHALAPATTU,2150,819,27,0,0,1,2997
ANDHRA PRADESH,CHITTOOR,PUTTUR,803,725,263,0,0,0,1791
ANDHRA PRADESH,CHITTOOR,RAMA KUPPAM,1761,101,3,0,0,0,1865
ANDHRA PRADESH,CHITTOOR,RAMACHANDRAPURAM,314,1680,22,0,0,0,2016
ANDHRA PRADESH,CHITTOOR,RAMASAMUDRAM,622,900,2,0,0,0,1524
ANDHRA PRADESH,CHITTOOR,RENIGUNTA,321,591,314,1,0,0,1227
ANDHRA PRADESH,CHITTOOR,ROMPICHERLA,295,273,377,0,0,0,945
ANDHRA PRADESH,CHITTOOR,SANTHI PURAM,936,149,3,0,0,0,1088
ANDHRA PRADESH,CHITTOOR,SATYAVEDU,706,769,42,0,1,0,1518
ANDHRA PRADESH,CHITTOOR,SODAM,2314,250,1,0,0,0,2565
ANDHRA PRADESH,CHITTOOR,SOMALA,1496,587,0,0,0,2,2085
ANDHRA PRADESH,CHITTOOR,SRIKALAHASTI,1026,438,147,1,0,0,1612
ANDHRA PRADESH,CHITTOOR,SRIRANGARAJAPURAM,1284,537,213,7,0,0,2041
ANDHRA PRADESH,CHITTOOR,THAMBALLAPALLE,579,478,2,0,0,0,1059
ANDHRA PRADESH,CHITTOOR,THAVANAMPALLE,1877,1266,3,0,0,0,3146
ANDHRA PRADESH,CHITTOOR,THOTTAMBEDU,269,918,231,2,0,0,1420
ANDHRA PRADESH,CHITTOOR,TIRUPATI RURAL,1168,748,19,0,0,0,1935
ANDHRA PRADESH,CHITTOOR,TIRUPATI URBAN,128,48,21,0,0,2,199
ANDHRA PRADESH,CHITTOOR,VADAMALAPETA,469,83,1321,0,0,0,1873
ANDHRA PRADESH,CHITTOOR,VARADAIAHPALEM,353,446,5,1,0,2,807
ANDHRA PRADESH,CHITTOOR,VAYALPAD,259,444,580,0,0,0,1283
ANDHRA PRADESH,CHITTOOR,VEDURU KUPPAM,2111,1065,16,0,0,0,3192
ANDHRA PRADESH,CHITTOOR,VENKATAGIRI KOTA,2092,544,25,1,0,3,2665
ANDHRA PRADESH,CHITTOOR,VIJAYA PURAM,1145,419,0,0,0,0,1564
ANDHRA PRADESH,CHITTOOR,YADAMARI,462,1724,257,3,0,0,2446
ANDHRA PRADESH,CHITTOOR,YERPEDU,721,478,359,10,2,0,1570
ANDHRA PRADESH,CHITTOOR,YERRAVARIPALEM,525,172,2,0,0,0,699
ANDHRA PRADESH,CUDDAPAH,A.KASINAYANI,697,17,0,1,0,0,715
ANDHRA PRADESH,CUDDAPAH,ATLUR,1099,38,0,0,0,0,1137
ANDHRA PRADESH,CUDDAPAH,B KODUR,700,0,0,0,0,0,700
ANDHRA PRADESH,CUDDAPAH,BADVEL,629,41,3,0,0,0,673
ANDHRA PRADESH,CUDDAPAH,BRAHMAMGARIMATTAM,812,24,0,0,0,0,836
ANDHRA PRADESH,CUDDAPAH,CHAKRAYAPET,1045,119,5,0,0,0,1169
ANDHRA PRADESH,CUDDAPAH,CHAPAD,112,177,2,0,0,0,291
ANDHRA PRADESH,CUDDAPAH,CHENNUR,14,102,11,0,0,0,127
ANDHRA PRADESH,CUDDAPAH,CHINNAMANDEM,1321,246,2,0,0,0,1569
ANDHRA PRADESH,CUDDAPAH,CHINTHA KOMMADINNE,908,49,68,0,0,0,1025
ANDHRA PRADESH,CUDDAPAH,CHITVEL,376,172,12,1,0,0,561
ANDHRA PRADESH,CUDDAPAH,CUDDAPAH,128,67,11,5,0,0,211
ANDHRA PRADESH,CUDDAPAH,DUVVUR,909,15,2,0,0,0,926
ANDHRA PRADESH,CUDDAPAH,GALIVEEDU,2158,113,0,0,0,5,2276
ANDHRA PRADESH,CUDDAPAH,GOPAVARAM,480,50,0,0,0,0,530
ANDHRA PRADESH,CUDDAPAH,JAMMALAMADUGU,43,246,14,0,0,1,304
ANDHRA PRADESH,CUDDAPAH,KALASAPADU,544,72,0,0,0,0,616
ANDHRA PRADESH,CUDDAPAH,KAMALAPURAM,503,6,3,0,0,0,512
ANDHRA PRADESH,CUDDAPAH,KHAJIPET,494,67,26,0,0,0,587
ANDHRA PRADESH,CUDDAPAH,KODUR,378,868,1,0,0,0,1247
ANDHRA PRADESH,CUDDAPAH,KONDAPURAM,9,55,1,0,0,0,65
ANDHRA PRADESH,CUDDAPAH,LAKKIREDDIPALLE,1438,150,0,1,0,0,1589
ANDHRA PRADESH,CUDDAPAH,LINGALA,385,334,11,0,0,0,730
ANDHRA PRADESH,CUDDAPAH,MUDDANUR,348,91,0,0,0,0,439
ANDHRA PRADESH,CUDDAPAH,MYLAVARAM,273,286,14,0,0,0,573
ANDHRA PRADESH,CUDDAPAH,NANDALUR,310,207,58,21,2,0,598
ANDHRA PRADESH,CUDDAPAH,OBULAVARIPALLE,1147,165,0,0,0,0,1312
ANDHRA PRADESH,CUDDAPAH,PEDDAMUDIUM,109,25,0,0,0,0,134
ANDHRA PRADESH,CUDDAPAH,PENAGALURU,222,38,4,0,0,0,264
ANDHRA PRADESH,CUDDAPAH,PENDLIMARRI,344,16,0,0,0,0,360
ANDHRA PRADESH,CUDDAPAH,PORUMAMILLA,1682,26,0,0,0,0,1708
ANDHRA PRADESH,CUDDAPAH,PRODDUTUR,14,7,76,0,0,0,97
ANDHRA PRADESH,CUDDAPAH,PULIVENDLA,379,147,55,1,0,0,582
ANDHRA PRADESH,CUDDAPAH,PULLAMPETA,1283,0,0,0,0,0,1283
ANDHRA PRADESH,CUDDAPAH,RAJAMPET,1316,86,1,0,0,1,1404
ANDHRA PRADESH,CUDDAPAH,RAJU PALEM,16,33,28,0,0,0,77
ANDHRA PRADESH,CUDDAPAH,RAMAPURAM,940,0,0,0,0,0,940
ANDHRA PRADESH,CUDDAPAH,RAYACHOTI,1711,179,2,0,0,2,1894
ANDHRA PRADESH,CUDDAPAH,S MYDUKUR,1269,12,0,0,0,0,1281
ANDHRA PRADESH,CUDDAPAH,SAMBEPALLE,1541,250,2,0,0,1,1794
ANDHRA PRADESH,CUDDAPAH,SIDHOUT,28,451,221,0,0,0,700
ANDHRA PRADESH,CUDDAPAH,SIMHADRIPURAM,445,164,49,0,0,0,658
ANDHRA PRADESH,CUDDAPAH,T SUNDUPALLE,1158,304,46,7,2,0,1517
ANDHRA PRADESH,CUDDAPAH,THANDUR,442,123,7,0,0,0,572
ANDHRA PRADESH,CUDDAPAH,VALLUR,504,15,2,0,0,0,521
ANDHRA PRADESH,CUDDAPAH,VEERABALLE,1086,0,0,0,0,0,1086
ANDHRA PRADESH,CUDDAPAH,VEERAPUNAYUNIPALLE,495,1,0,0,0,0,496
ANDHRA PRADESH,CUDDAPAH,VEMPALLE,585,25,0,0,0,0,610
ANDHRA PRADESH,CUDDAPAH,VEMULA,614,74,6,0,0,0,694
ANDHRA PRADESH,CUDDAPAH,VONTIMITTA,1080,476,15,2,0,0,1573
ANDHRA PRADESH,CUDDAPAH,YERRAGUNTLA,194,22,4,0,0,0,220
ANDHRA PRADESH,EAST GODAVARI,ADDATEEGALA,0,1,0,0,0,0,1
ANDHRA PRADESH,EAST GODAVARI,BICCAVOLU,7,0,0,0,0,0,7
ANDHRA PRADESH,EAST GODAVARI,GOKAVARAM,0,16,0,0,0,0,16
ANDHRA PRADESH,EAST GODAVARI,GOLLAPROLU,11,38,47,1,1,0,98
ANDHRA PRADESH,EAST GODAVARI,JAGGAMPETA,33,87,0,0,0,0,120
ANDHRA PRADESH,EAST GODAVARI,KARAPA,0,0,2,0,0,0,2
ANDHRA PRADESH,EAST GODAVARI,KORUKONDA,1,130,0,0,0,0,131
ANDHRA PRADESH,EAST GODAVARI,KOTANANDURU,107,75,0,0,0,0,182
ANDHRA PRADESH,EAST GODAVARI,MALIKIPURAM,40,0,0,0,0,0,40
ANDHRA PRADESH,EAST GODAVARI,PEDDAPURAM,0,0,1,1,0,0,2
ANDHRA PRADESH,EAST GODAVARI,PITHAPURAM,8,18,0,0,0,0,26
ANDHRA PRADESH,EAST GODAVARI,PRATHIPADU,23,74,8,1,0,0,106
ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,1,54,114,0,0,0,169
ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,7,4,0,0,0,0,11
ANDHRA PRADESH,EAST GODAVARI,RAZOLE,16,0,0,0,0,0,16
ANDHRA PRADESH,EAST GODAVARI,SAMALKOTA,113,46,69,3,2,0,233
ANDHRA PRADESH,EAST GODAVARI,SANKHAVARAM,33,305,0,0,0,0,338
ANDHRA PRADESH,EAST GODAVARI,THALLAREVU,0,19,0,0,0,0,19
ANDHRA PRADESH,EAST GODAVARI,THONDANGI,19,5,24,27,0,0,75
ANDHRA PRADESH,EAST GODAVARI,TUNI,275,330,5,2,0,0,612
ANDHRA PRADESH,EAST GODAVARI,YELESWARAM,1,2,0,0,0,0,3
ANDHRA PRADESH,GUNTUR,ACHAMPETA,240,306,1,0,0,1,548
ANDHRA PRADESH,GUNTUR,AMARAVATHI,445,292,10,1,0,0,748
ANDHRA PRADESH,GUNTUR,AMRUTHALUR,0,4,0,0,0,0,4
ANDHRA PRADESH,GUNTUR,BAPATLA,3102,3,0,1,0,0,3106
ANDHRA PRADESH,GUNTUR,BELLAMKONDA,11,259,4,0,0,0,274
ANDHRA PRADESH,GUNTUR,BOLLAPALLE,2,12,16,2,0,0,32
ANDHRA PRADESH,GUNTUR,CHEBROLE,615,171,1,0,0,0,787
ANDHRA PRADESH,GUNTUR,CHERUKUPALLE,1068,42,0,0,3,1,1114
ANDHRA PRADESH,GUNTUR,CHILAKALURIPET,462,5,1,0,0,0,468
ANDHRA PRADESH,GUNTUR,DACHEPALLE,5,35,0,0,0,0,40
ANDHRA PRADESH,GUNTUR,EDLAPADU,269,5,0,0,0,0,274
ANDHRA PRADESH,GUNTUR,GUNTUR,29,13,0,0,0,0,42
ANDHRA PRADESH,GUNTUR,GURAZALA,0,13,0,0,0,0,13
ANDHRA PRADESH,GUNTUR,IPURU,128,19,3,0,0,0,150
ANDHRA PRADESH,GUNTUR,KAREMPUDI,15,11,0,0,0,0,26
ANDHRA PRADESH,GUNTUR,KARLAPALEM,1488,0,1,0,0,0,1489
ANDHRA PRADESH,GUNTUR,KROSURU,268,60,1,0,0,0,329
ANDHRA PRADESH,GUNTUR,MACHAVARAM,34,24,0,0,0,0,58
ANDHRA PRADESH,GUNTUR,MACHERLA,158,1,0,0,0,0,159
ANDHRA PRADESH,GUNTUR,MANGALAGIRI,146,99,4,0,0,0,249
ANDHRA PRADESH,GUNTUR,MEDIKONDURU,49,3,1,0,0,0,53
ANDHRA PRADESH,GUNTUR,MUPPALLA,196,0,0,0,0,0,196
ANDHRA PRADESH,GUNTUR,NADENDLA,130,4,0,0,0,0,134
ANDHRA PRADESH,GUNTUR,NAGARAM,301,7,0,0,0,0,308
ANDHRA PRADESH,GUNTUR,NAKARIKALLU,32,28,0,0,0,0,60
ANDHRA PRADESH,GUNTUR,NARASARAOPETA,87,107,69,53,0,0,316
ANDHRA PRADESH,GUNTUR,NIZAMPATNAM,124,9,0,0,0,0,133
ANDHRA PRADESH,GUNTUR,NUZENDLA,32,44,0,0,0,0,76
ANDHRA PRADESH,GUNTUR,PEDAKAKANI,70,0,0,0,0,1,71
ANDHRA PRADESH,GUNTUR,PEDAKURAPADU,293,4,0,0,0,0,297
ANDHRA PRADESH,GUNTUR,PHIRANGIPURAM,48,22,0,0,0,0,70
ANDHRA PRADESH,GUNTUR,PIDUGURALLA,55,0,0,0,0,0,55
ANDHRA PRADESH,GUNTUR,PITTALAVANIPALEM,750,0,0,0,0,0,750
ANDHRA PRADESH,GUNTUR,PRATHIPADU,14,0,0,0,0,0,14
ANDHRA PRADESH,GUNTUR,RAJUPALEM,9,21,146,0,0,0,176
ANDHRA PRADESH,GUNTUR,RENTACRINTALA,6,17,0,0,0,0,23
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,147,24,0,0,0,0,171
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,45,8,5,0,0,0,58
ANDHRA PRADESH,GUNTUR,SAVALYAPURAM,12,3,0,0,0,0,15
ANDHRA PRADESH,GUNTUR,TADIKONDA,24,14,2,0,0,0,40
ANDHRA PRADESH,GUNTUR,THADEPALLE,0,47,69,0,0,0,116
ANDHRA PRADESH,GUNTUR,THULLUR,16,46,1,0,0,0,63
ANDHRA PRADESH,GUNTUR,VELDURTHI,246,5,0,0,0,0,251
ANDHRA PRADESH,GUNTUR,VINUKONDA,20,15,0,0,0,0,35
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,4732,817,303,1,4,19,5876
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,5435,212,14,0,1,3,5665
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,3379,353,51,2,2,0,3787
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,3823,499,31,2,22,10,4387
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,4159,94,1,0,0,0,4254
ANDHRA PRADESH,KARIMNAGAR,CHOPPADANDI,2135,1593,95,1,0,0,3824
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,3303,604,4,3,1,6,3921
ANDHRA PRADESH,KARIMNAGAR,DHARMARAM,755,1903,134,3,1,0,2796
ANDHRA PRADESH,KARIMNAGAR,ELEGADE,840,432,97,0,0,0,1369
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,2720,574,14,2,0,3,3313
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,3748,749,186,4,2,1,4690
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,474,522,36,0,0,0,1032
ANDHRA PRADESH,KARIMNAGAR,GANGADHARA,4113,1159,11,1,1,2,5287
ANDHRA PRADESH,KARIMNAGAR,GOLLAPALLE,2127,1183,11,6,8,7,3342
