-----
{
 "description": "The table refers to district wise shallow tubewells according to water distribution system . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Districtshtbwl2.8.csv", 
 "title": "Download CSV for District wise Shallow Tubewells according to Water Distribution System for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Districtshtbwl2.8.csv"
}
-----
State,District,Sprinkler,Drip Irrigation,Open channel,Under ground channel,Others,Total
ASSAM,LAKHIMPUR,0,0,1164,1,1,1166
ASSAM,MARIGAON,0,0,1393,0,2,1395
ASSAM,NAGAON,0,2,3255,0,0,3257
ASSAM,NALBARI,1,3,1411,1,1,1417
ASSAM,SIBSAGAR,0,0,744,0,44,788
ASSAM,SONITPUR,0,1,2727,0,139,2867
ASSAM,TINSUKIA,0,13,1397,0,2,1412
BIHAR,ARARIA,241,11,12818,5,16,13091
BIHAR,AURANGABAD,89,107,7324,76,1181,8777
BIHAR,BANKA,12,48,4671,106,1088,5925
BIHAR,BEGUSARAI,75,285,20855,90,218,21523
BIHAR,BHABUA,64,83,11065,77,352,11641
BIHAR,BHAGALPUR,52,56,10456,16,18,10598
BIHAR,BHOJPUR,127,63,13730,116,769,14805
BIHAR,BUXAR,55,42,12191,12,726,13026
BIHAR,CHAMPARAN EAST,56,84,29787,104,576,30607
BIHAR,CHAMPARAN WEST,104,79,20456,237,282,21158
BIHAR,CHATRA,0,0,142,0,0,142
BIHAR,DARBHANGA,14,13,10738,43,1076,11884
BIHAR,DEOGHAR,0,0,0,1,0,1
BIHAR,DHANBAD,0,0,3,0,2,5
BIHAR,GAYA,297,408,21389,238,2365,24697
BIHAR,GIRIDIH,1,0,367,1,0,369
BIHAR,GODDA,3,0,604,1,6,614
BIHAR,GOPALGANJ,83,114,16874,97,12,17180
BIHAR,HAZARIBAG,0,0,3,0,0,3
BIHAR,JAMUI,56,149,2744,136,68,3153
BIHAR,JEHANABAD,56,55,17242,128,344,17825
BIHAR,KATIHAR,33,49,24297,115,24,24518
BIHAR,KHAGARIA,36,158,10469,25,20,10708
BIHAR,KISHANGANJ,16,14,8849,1,67,8947
BIHAR,KODARMA,1,0,193,20,0,214
BIHAR,LAKHISARAI,78,14,4294,3,47,4436
BIHAR,MADHEPURA,11,10,14142,4,7,14174
BIHAR,MADHUBANI,24,325,13840,36,169,14394
BIHAR,MUNGER,6,29,3033,0,33,3101
BIHAR,MUZAFFARPUR,343,102,30360,14,77,30896
BIHAR,NALANDA,180,274,13785,114,2256,16609
BIHAR,NAWADA,145,132,14987,352,285,15901
BIHAR,PAKUR,0,0,194,0,7,201
BIHAR,PATNA,307,116,21073,132,1821,23449
BIHAR,PURNIA,241,22,23793,17,11,24084
BIHAR,RANCHI,0,9,76,0,5,90
BIHAR,ROHTAS,354,168,15149,109,1529,17309
BIHAR,SAHARSA,15,1007,8763,2,24,9811
BIHAR,SAHEBGANJ,1,2,1441,14,306,1764
BIHAR,SAMASTIPUR,292,129,27706,58,1655,29840
BIHAR,SARAN,228,106,23349,161,547,24391
BIHAR,SHEIKHPURA,17,11,3937,77,1304,5346
BIHAR,SHEOHAR,10,6,4399,25,16,4456
BIHAR,SINGHBHUM EAST,22,25,873,13,345,1278
BIHAR,SINGHBHUM WEST,4,0,11,0,0,15
BIHAR,SITAMARHI,43,25,14746,41,57,14912
BIHAR,SIWAN,57,47,26575,97,101,26877
BIHAR,SUPAUL,3,36,13253,15,31,13338
BIHAR,VAISHALI,91,15,20675,19,636,21436
GOA,NORTH GOA,0,0,10,10,0,20
GOA,SOUTH GOA,1,1,4,0,2,8
HARYANA,AMBALA,279,112,14259,89,5,14744
HARYANA,BHIWANI,5178,576,12063,408,247,18472
HARYANA,FARIDABAD,203,116,25178,86,22,25605
HARYANA,GURGAON,418,78,25250,1043,1951,28740
HARYANA,HISAR,303,302,44056,238,473,45372
HARYANA,JIND,256,90,27961,1287,125,29719
HARYANA,KAITHAL,411,92,25620,4591,251,30965
HARYANA,KARNAL,1149,275,49144,1481,253,52302
HARYANA,KURUKSHETRA,434,207,32670,2098,498,35907
HARYANA,MEHANDERGARH,9558,571,12728,1063,310,24230
HARYANA,PANCHKULA,138,3,1041,1,0,1183
HARYANA,PANIPAT,434,72,24316,1402,126,26350
HARYANA,RIWARI,4035,249,17489,1101,384,23258
HARYANA,ROHTAK,1363,211,45719,3205,157,50655
HARYANA,SIRSA,267,61,23552,691,151,24722
HARYANA,SONIPAT,692,159,32607,2617,55,36130
HARYANA,YAMUNA NAGAR,385,193,24402,673,287,25940
HIMACHAL PRADESH,Bilaspur,0,0,22,0,0,22
HIMACHAL PRADESH,Hamirpur,0,0,12,0,0,12
HIMACHAL PRADESH,Kangra,4,1,302,2,0,309
HIMACHAL PRADESH,Mandi,0,0,64,11,4,79
HIMACHAL PRADESH,Sirmaur,0,0,170,7,0,177
HIMACHAL PRADESH,Solan,2,0,71,10,2,85
HIMACHAL PRADESH,Una,4,33,872,31,0,940
JAMMU & KASHMIR,Budgam,0,0,1,0,0,1
JAMMU & KASHMIR,Jammu,0,0,1068,0,0,1068
JAMMU & KASHMIR,Kathua,0,0,227,0,0,227
JAMMU & KASHMIR,Kupwara,0,0,11,0,0,11
JAMMU & KASHMIR,Srinagar,0,0,6,0,0,6
KARNATAKA,BANGALORE RURAL,263,159,4818,1957,382,7579
KARNATAKA,BANGALORE URBAN,74,80,1384,303,497,2338
KARNATAKA,BELGAUM,40,20,1988,2741,301,5090
KARNATAKA,BELLARY,152,0,852,385,116,1505
KARNATAKA,BIDAR,10,2,221,43,28,304
KARNATAKA,BIJAPUR,386,18,1104,413,333,2254
KARNATAKA,CHIKKAMAGALORE,40,28,2389,412,72,2941
KARNATAKA,CHITRADURGA,285,96,6857,1758,614,9610
KARNATAKA,DAKSHINA KANNADA,264,15,152,20,79,530
KARNATAKA,DHARWAR,202,49,5684,811,887,7633
KARNATAKA,GULBARGA,60,5,429,93,120,707
KARNATAKA,HASSAN,313,79,4482,4602,1147,10623
KARNATAKA,KODAGU,2,0,5,2,2,11
KARNATAKA,KOLAR,250,53,3629,2020,950,6902
KARNATAKA,MANDYA,23,5,589,306,188,1111
KARNATAKA,MYSORE,107,65,1502,556,475,2705
KARNATAKA,RAICHUR,169,23,1213,1933,378,3716
KARNATAKA,SHIMOGA,72,53,1991,1220,449,3785
KARNATAKA,TUMKUR,262,132,7536,1544,639,10113
KARNATAKA,UTTARA KANNADA,21,24,49,27,18,139
KERALA,ALAPUZHA,1,3,0,8,469,481
KERALA,ERANAKULAM,0,3,42,0,83,128
KERALA,IDUKKI,0,1,1,0,0,2
KERALA,KANNUR,0,0,1,0,2,3
KERALA,KASARAGODE,4,1,23,10,12,50
KERALA,KOLLAM,0,0,0,65,2,67
KERALA,KOTTAYAM,0,3,0,5,6,14
KERALA,KOZHIKODE,0,0,0,1,0,1
KERALA,MALAPPURAM,1,0,102,2,79,184
KERALA,PALAKKAD,0,5,73,70,41,189
KERALA,PATHANAMTHITTA,0,0,0,7,37,44
KERALA,THIRUVANANTHAPURAM,0,0,20,137,36,193
KERALA,THRISSUR,1,6,103,305,593,1008
MADHYA PRADESH,BALAGHAT,14,0,39,12,12,77
MADHYA PRADESH,BASTAR,0,0,32,0,1,33
MADHYA PRADESH,BETUL,4,6,513,8,41,572
MADHYA PRADESH,BHIND,1,6,448,0,10,465
MADHYA PRADESH,BHOPAL,6,6,1617,1293,30,2952
MADHYA PRADESH,BILASPUR,59,22,1236,58,465,1840
MADHYA PRADESH,CHHATARPUR,37,0,245,0,0,282
MADHYA PRADESH,CHHINDWARA,108,0,471,2,5,586
MADHYA PRADESH,DAMOH,184,45,1081,1387,13,2710
MADHYA PRADESH,DEWAS,132,14,3091,2559,766,6562
MADHYA PRADESH,DHAR,165,73,5538,7295,1725,14796
MADHYA PRADESH,DURG,63,40,4318,75,1033,5529
MADHYA PRADESH,GUNA,8,12,874,338,708,1940
MADHYA PRADESH,GWALIOR,7,2,653,0,0,662
MADHYA PRADESH,HOSHANGABAD,146,4,2061,246,72,2529
MADHYA PRADESH,INDORE,194,88,8856,7752,676,17566
MADHYA PRADESH,JABALPUR,1127,1,74,14,45,1261
MADHYA PRADESH,JHABUA,0,0,76,2,0,78
MADHYA PRADESH,KHANDWA,6,0,10,45,1,62
MADHYA PRADESH,KHARGONE,4,2,694,115,14,829
MADHYA PRADESH,MANDLA,1,0,37,13,0,51
MADHYA PRADESH,MANDSAUR,8,0,280,108,6,402
MADHYA PRADESH,MORENA,7,2,1895,0,9,1913
MADHYA PRADESH,NARSIMHAPUR,4569,40,828,229,12,5678
MADHYA PRADESH,PANNA,0,0,80,17,49,146
MADHYA PRADESH,RAIGARH,2,2,1631,9,83,1727
MADHYA PRADESH,RAIPUR,70,71,2643,46,1090,3920
MADHYA PRADESH,RAISEN,331,213,744,4222,55,5565
MADHYA PRADESH,RAJGARH,2,0,924,208,11,1145
MADHYA PRADESH,RAJNANDGAON,21,1,150,28,30,230
MADHYA PRADESH,RATLAM,31,11,2638,925,462,4067
MADHYA PRADESH,REWA,15,9,1058,2,86,1170
MADHYA PRADESH,SAGAR,133,92,219,1015,95,1554
MADHYA PRADESH,SATNA,55,9,2378,5,150,2597
MADHYA PRADESH,SEHORE,5,16,1317,4273,33,5644
MADHYA PRADESH,SEONI,1,1,27,11,0,40
MADHYA PRADESH,SHAHDOL,0,0,57,7,1,65
MADHYA PRADESH,SHAJAPUR,23,6,760,2125,193,3107
MADHYA PRADESH,SHIVPURI,11,0,137,13,76,237
MADHYA PRADESH,SIDHI,1,1,332,0,0,334
MADHYA PRADESH,SURGUJA,1,0,17,0,0,18
MADHYA PRADESH,TIKAMGARH,0,0,875,0,22,897
MADHYA PRADESH,UJJAIN,41,39,6293,9580,1139,17092
MADHYA PRADESH,VIDISHA,16,2,144,2370,42,2574
MANIPUR,BISHNUPUR,0,0,3,0,0,3
MANIPUR,CHURACHANDPUR,0,0,2,0,0,2
MANIPUR,IMPHAL,0,0,9,0,0,9
MANIPUR,SENAPATI,0,0,3,0,0,3
MANIPUR,THOUBAL,0,0,19,0,0,19
MEGHALAYA,WEST GARO HILLS,0,0,109,0,0,109
MEGHALAYA,WEST KHASI HILLS,0,0,1,0,0,1
NAGALAND,KOHIMA,0,0,0,0,6,6
ORISSA,ANGUL,0,0,2,0,0,2
ORISSA,BALASORE,5,10,6057,13,804,6889
ORISSA,BARAGARH,1,1,131,57,0,190
ORISSA,BHADRAK,1,3,1234,8,10,1256
ORISSA,BOLANGIR,1,0,16,0,0,17
ORISSA,CUTTACK,2,3,1657,31,20,1713
ORISSA,GAJAPATI,2,1,84,0,0,87
ORISSA,GANJAM,25,0,805,40,29,899
ORISSA,JAGATSINGHPUR,20,0,1534,10,12,1576
ORISSA,JAJPUR,2,2,1187,132,2,1325
ORISSA,JHARSUGUDA,0,0,8,1,0,9
ORISSA,KALAHANDI,2,1,6,0,1,10
ORISSA,KENDRAPARA,3,0,508,7,67,585
ORISSA,KEONJHAR,4,0,108,7,3,122
ORISSA,KHURDA,0,0,342,6,7,355
ORISSA,KORAPUT,0,0,1,1,0,2
ORISSA,MAYURBHANJ,1,0,221,6,29,257
ORISSA,NAYAGARH,0,0,236,9,2,247
ORISSA,NUAPADA,0,0,2,0,2,4
ORISSA,PURI,0,4,2130,23,67,2224
ORISSA,RAYAGADA,0,3,313,3,0,319
ORISSA,SAMBALPUR,0,0,2,0,0,2
ORISSA,SONEPUR,0,0,2,0,0,2
ORISSA,SUNDARGARH,0,0,2,1,0,3
PUNJAB,AMRITSAR,1705,1259,92567,41,57,95629
PUNJAB,BATHINDA,186,101,31853,61,11,32212
PUNJAB,FARIDKOT,111,224,102970,8,5,103318
PUNJAB,FATEHGARH SAHIB,61,60,24517,108,2,24748
PUNJAB,FEROZEPUR,358,639,96747,49,12,97805
PUNJAB,GURDASPUR,569,707,58644,55,79,60054
PUNJAB,HOSHIARPUR,574,762,49624,296,54,51310
PUNJAB,JALANDHAR,520,624,87559,281,37,89021
PUNJAB,KAPURTHALA,135,294,39546,84,11,40070
PUNJAB,LUDHIANA,669,380,103326,582,21,104978
PUNJAB,MANSA,175,199,32994,24,19,33411
PUNJAB,PATIALA,357,1115,74540,181,55,76248
PUNJAB,ROPAR,180,225,23234,227,28,23894
PUNJAB,SANGRUR,738,1152,109287,74,260,111511
RAJASTHAN,AJMER,0,0,1,0,0,1
RAJASTHAN,ALWAR,942,223,14945,141,1558,17809
RAJASTHAN,BANSWARA,2,0,5,2,4,13
RAJASTHAN,BARAN,75,4,1511,111,368,2069
RAJASTHAN,BHARATPUR,1029,478,24672,278,3132,29589
RAJASTHAN,BHILWARA,1,2,9,1,2,15
RAJASTHAN,BIKANER,6,13,0,0,1,20
RAJASTHAN,BUNDI,5,0,12,0,75,92
RAJASTHAN,CHITTORGARH,5,0,341,52,25,423
RAJASTHAN,CHURU,85,3,2,0,0,90
RAJASTHAN,DAUSA,762,54,2488,18,68,3390
RAJASTHAN,DHOLPUR,109,29,3851,37,76,4102
RAJASTHAN,DUNGARPUR,1,1,7,12,0,21
RAJASTHAN,JAIPUR,13,0,8,0,2,23
RAJASTHAN,JAISALMER,10,0,8,0,0,18
RAJASTHAN,JALORE,11,0,31,0,32,74
RAJASTHAN,JHALAWAR,0,0,67,1,1,69
RAJASTHAN,JODHPUR,47,4,157,55,5,268
RAJASTHAN,KOTA,36,5,1030,91,754,1916
RAJASTHAN,NAGAUR,20,5,417,0,82,524
RAJASTHAN,PALI,14,1,117,4,0,136
RAJASTHAN,RAJSAMAND,0,0,4,3,0,7
RAJASTHAN,SAWAI-MADHOPUR,16,22,2040,43,277,2398
RAJASTHAN,SIROHI,0,0,0,0,1,1
RAJASTHAN,TONK,0,0,5,0,0,5
RAJASTHAN,UDAIPUR,0,0,24,2,0,26
TAMIL NADU,COIMBATORE,57,14,450,177,75,773
TAMIL NADU,CUDDALORE,950,333,19486,253,580,21602
TAMIL NADU,DHARMAPURI,0,0,77,0,0,77
TAMIL NADU,DINDIGUL,1,0,234,64,43,342
TAMIL NADU,ERODE,0,0,179,0,1,180
TAMIL NADU,KANCHIPURAM,177,45,3490,69,57,3838
TAMIL NADU,KANNIYAKUMARI,14,0,41,0,0,55
TAMIL NADU,KARUR,0,0,284,0,17,301
TAMIL NADU,MADURAI,32,1,16,0,0,49
TAMIL NADU,NAGAPATTINAM,82,204,1839,47,73,2245
TAMIL NADU,NAMAKKAL,0,0,21,0,15,36
TAMIL NADU,PERAMBALUR,331,88,1682,48,1160,3309
TAMIL NADU,PUDUKOTTAI,7,2,585,1,1,596
TAMIL NADU,RAMNATHAPURAM,3,20,266,1,1,291
TAMIL NADU,SALEM,50,0,0,49,48,147
TAMIL NADU,SIVAGANGA,0,4,34,0,0,38
TAMIL NADU,THANJAVUR,583,94,17718,48,460,18903
TAMIL NADU,THENI,40,0,325,21,9,395
TAMIL NADU,TIRUNELVELI,0,4,33,1,0,38
TAMIL NADU,TIRUVALLUR,80,118,4713,103,165,5179
TAMIL NADU,TIRUVARUR,85,36,10072,392,728,11313
TAMIL NADU,TRICHIRAPPALLI,71,49,624,1,4,749
TAMIL NADU,VILLUPURAM,433,27,4827,123,455,5865
TRIPURA,DHALAI,0,1,57,0,0,58
TRIPURA,NORTH,0,0,5,0,0,5
TRIPURA,SOUTH,1,0,58,0,0,59
TRIPURA,WEST,2,0,10,2,0,14
UTTAR PRADESH,AGRA,56,668,33736,19,870,35349
UTTAR PRADESH,ALIGARH,379,401,48231,61,53,49125
UTTAR PRADESH,ALLAHABAD,157,289,26833,301,145,27725
UTTAR PRADESH,AMBEDKAR NAGAR,232,1872,31516,1948,63,35631
UTTAR PRADESH,AZAMGARH,126,99,27709,63,546,28543
UTTAR PRADESH,BADAUN,177,515,53217,168,49,54126
UTTAR PRADESH,BAHRAICH,37,490,51711,496,248,52982
UTTAR PRADESH,BALLIA,28,76,23156,173,68,23501
UTTAR PRADESH,BANDA,85,30,5884,24,139,6162
UTTAR PRADESH,BARABANKI,463,193,32415,120,52,33243
UTTAR PRADESH,BAREILLY,484,358,46274,251,1247,48614
UTTAR PRADESH,BASTI,1331,1177,42759,473,511,46251
UTTAR PRADESH,BIJNOR,790,1087,58044,305,685,60911
UTTAR PRADESH,BULANDSHAHR,114,707,43984,184,46,45035
UTTAR PRADESH,DEHRADUN,1,16,434,4,3,458
UTTAR PRADESH,DEORIA,103,136,34284,458,129,35110
UTTAR PRADESH,ETAH,606,4,41224,94,69,41997
UTTAR PRADESH,ETAWAH,154,157,29024,150,248,29733
UTTAR PRADESH,FAIZABAD,131,446,29805,23,276,30681
UTTAR PRADESH,FARUKHABAD,279,275,48283,590,532,49959
UTTAR PRADESH,FATEHPUR,34,76,11989,289,126,12514
UTTAR PRADESH,FIROZABAD,199,207,19832,14,138,20390
UTTAR PRADESH,GHAZIABAD,95,619,30291,158,24,31187
UTTAR PRADESH,GHAZIPUR,370,445,19075,71,164,20125
UTTAR PRADESH,GONDA,1342,352,49497,71,228,51490
UTTAR PRADESH,GORAKHPUR,224,667,41461,1689,2243,46284
UTTAR PRADESH,HAMIRPUR,16,372,6518,13,553,7472
UTTAR PRADESH,HARDOI,183,813,41993,230,241,43460
UTTAR PRADESH,HARDWAR,22,101,23100,13,94,23330
UTTAR PRADESH,JALAUN,61,108,5083,17,14,5283
UTTAR PRADESH,JAUNPUR,412,236,53895,162,1320,56025
UTTAR PRADESH,JHANSI,74,2,899,1,121,1097
UTTAR PRADESH,KANPUR DEHAT,141,647,32419,120,113,33440
UTTAR PRADESH,KANPUR NAGAR,293,150,7226,17,88,7774
UTTAR PRADESH,KHIRI,1224,1287,55473,252,575,58811
UTTAR PRADESH,KUSHI NAGAR,140,103,26248,266,1092,27849
UTTAR PRADESH,LALITPUR,0,0,286,0,0,286
UTTAR PRADESH,LUCKNOW,90,207,21416,51,665,22429
UTTAR PRADESH,MAHOBA,0,1,171,0,1,173
UTTAR PRADESH,MAHRAJGANJ,92,138,28714,169,1311,30424
UTTAR PRADESH,MAINPURI,162,1105,18726,32,0,20025
UTTAR PRADESH,MATHURA,19,143,37992,33,488,38675
UTTAR PRADESH,MAU,120,57,10347,8,168,10700
UTTAR PRADESH,MEERUT,113,307,52679,11,36,53146
UTTAR PRADESH,MIRZAPUR,2,4,2035,83,33,2157
UTTAR PRADESH,MORADABAD,618,458,67559,72,22,68729
UTTAR PRADESH,MUZAFFER NAGAR,181,126,62326,20,2,62655
UTTAR PRADESH,NAINITAL,0,0,186,0,0,186
UTTAR PRADESH,PILIBHIT,38,625,26051,46,19,26779
UTTAR PRADESH,PRATAPGARH,106,32,37872,39,158,38207
UTTAR PRADESH,RAEBARELY,376,276,38687,315,58,39712
UTTAR PRADESH,RAMPUR,0,493,45287,25,8,45813
UTTAR PRADESH,SAHARANPUR,447,834,52449,48,1635,55413
UTTAR PRADESH,SANT RAVIDAS NAGAR,128,38,7088,13,2,7269
UTTAR PRADESH,SHAHJAHANPUR,157,1929,64493,81,8135,74795
UTTAR PRADESH,SIDDHARTH NAGAR,707,489,20862,113,518,22689
UTTAR PRADESH,SITAPUR,1202,867,53586,212,2187,58054
UTTAR PRADESH,SONBHADRA,17,18,1199,6,0,1240
UTTAR PRADESH,SULTANPUR,31,379,31774,167,225,32576
UTTAR PRADESH,UDHAMSINGH NAGAR,331,215,20975,14,905,22440
UTTAR PRADESH,UNNAO,566,947,45261,367,619,47760
UTTAR PRADESH,VARANASI,478,406,17298,128,257,18567
WEST BENGAL,BANKURA,433,182,20921,60,555,22151
WEST BENGAL,BIRBHUM,189,236,18643,122,299,19489
WEST BENGAL,BURDWAN,768,328,43648,230,684,45658
WEST BENGAL,COOCHBEHAR,73,64,21661,409,177,22384
WEST BENGAL,DAKSHIN DINAJPUR,83,45,12255,39,298,12720
WEST BENGAL,DARJEELING,122,117,2257,1,95,2592
WEST BENGAL,HOOGLY,358,216,19615,309,157,20655
WEST BENGAL,HOWRAH,10,1,1021,15,3,1050
WEST BENGAL,JALPAIGURI,396,6,6295,83,244,7024
WEST BENGAL,MALDA,133,186,28933,462,77,29791
WEST BENGAL,MIDNAPORE,727,502,59904,1124,476,62733
WEST BENGAL,MURSHIDABAD,338,1770,70853,413,2261,75635
WEST BENGAL,NADIA,2982,314,81613,28,221,85158
WEST BENGAL,NORTH 24 PARGANAS,339,221,56054,134,591,57339
WEST BENGAL,PURULIA,0,0,0,0,11,11
WEST BENGAL,SOUTH 24 PARGANAS,49,11,5784,43,327,6214
WEST BENGAL,UTTAR DINAJPUR,454,107,32489,150,834,34034
DELHI,EAST,2,1,343,0,0,346
DELHI,NORTH-EAST,2,2,467,0,0,471
DELHI,NORTH-WEST,4,16,3653,1,1,3675
DELHI,SOUTH-WEST,15,20,3861,283,1,4180
DELHI,WEST,0,2,346,0,0,348
PONDICHERRY,KARAIKAL,0,210,28,0,12,250
PONDICHERRY,PONDICHERRY,3,1279,2150,180,33,3645
