-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to ownership. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.2.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to ownership", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.2.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Government,Cooperative Societies,Panchayat,Group of farmers,Individual farmers,Others,Total
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,0,0,0,5,444,0,449
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,0,0,0,19,1398,0,1417
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,0,1,0,45,3252,0,3298
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,7,0,0,0,25,0,32
TAMIL NADU,VILLUPPURAM,ULUNDURPET,0,0,0,0,18,0,18
TAMIL NADU,VILLUPPURAM,VAANOOR,8,3,9,73,1958,16,2067
TAMIL NADU,VILLUPPURAM,VALLAM,0,0,0,64,353,1,418
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,0,0,0,31,1045,1,1077
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,0,0,0,0,2,0,2
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,1,0,0,0,21,0,22
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,1,0,1,0,38,0,40
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,0,0,0,7,39,1,47
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,0,0,0,0,34,0,34
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,0,0,0,0,199,2,201
TAMIL NADU,VIRUDHUNAGAR,WATRAP,0,0,0,0,1,0,1
TRIPURA,NORTH TRIPURA,KADAMTALA,0,0,1,0,3,0,4
TRIPURA,NORTH TRIPURA,PANISAGAR,0,0,2,0,9,0,11
TRIPURA,SOUTH TRIPURA,BAGAFA,5,0,4,1,18,4,32
TRIPURA,SOUTH TRIPURA,KAKRABAN,0,0,1,0,8,0,9
TRIPURA,SOUTH TRIPURA,KILLA,0,0,8,0,0,0,8
TRIPURA,SOUTH TRIPURA,MATABARI,1,0,0,1,13,0,15
TRIPURA,SOUTH TRIPURA,RAJNAGAR,0,0,0,0,42,0,42
TRIPURA,SOUTH TRIPURA,RUPAICHARI,0,0,0,0,13,0,13
TRIPURA,SOUTH TRIPURA,SATCHAND,12,0,0,7,371,0,390
TRIPURA,WEST TRIPURA,BISHALGARH,1,1,0,0,226,0,228
TRIPURA,WEST TRIPURA,BOXANAGAR,1,0,1,2,33,0,37
TRIPURA,WEST TRIPURA,DUKLI,7,0,0,0,161,4,172
TRIPURA,WEST TRIPURA,JAMPUIJALA,0,0,0,0,4,0,4
TRIPURA,WEST TRIPURA,JIRANIA,9,1,6,2,23,0,41
TRIPURA,WEST TRIPURA,KALYANPUR,1,0,0,0,0,0,1
TRIPURA,WEST TRIPURA,KATHALIA,3,0,0,7,7,0,17
TRIPURA,WEST TRIPURA,KHOWAI,2,0,1,2,25,0,30
TRIPURA,WEST TRIPURA,MANDAI,7,0,0,0,4,0,11
TRIPURA,WEST TRIPURA,MELAGHAR,4,0,2,3,29,0,38
TRIPURA,WEST TRIPURA,MOHANPUR,1,1,21,1,46,1,71
TRIPURA,WEST TRIPURA,PADMABILL,2,0,0,0,0,0,2
TRIPURA,WEST TRIPURA,TULASHIKHAR,0,0,0,0,2,0,2
UTTAR PRADESH,AGRA,ACHNERA,0,0,0,0,6555,0,6555
UTTAR PRADESH,AGRA,AKOLA,0,0,0,0,7273,0,7273
UTTAR PRADESH,AGRA,BAH,0,0,0,0,859,0,859
UTTAR PRADESH,AGRA,BAMROLI AHIR,0,0,0,0,8412,0,8412
UTTAR PRADESH,AGRA,BICHPURI,0,0,0,0,4104,0,4104
UTTAR PRADESH,AGRA,ETMADPUR,0,0,0,0,3138,0,3138
UTTAR PRADESH,AGRA,FATEHABAD,0,0,0,0,3314,0,3314
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,0,0,0,0,7876,0,7876
UTTAR PRADESH,AGRA,JAGNER,0,0,0,0,2870,0,2870
UTTAR PRADESH,AGRA,JETPUR KALAN,0,0,0,0,835,0,835
UTTAR PRADESH,AGRA,KHANDOLI,0,0,0,0,3935,0,3935
UTTAR PRADESH,AGRA,KHERA GARH,0,0,0,0,4817,0,4817
UTTAR PRADESH,AGRA,PINAHAT,0,0,0,0,1108,0,1108
UTTAR PRADESH,AGRA,SAIYA,0,0,0,0,5046,0,5046
UTTAR PRADESH,AGRA,SHAMSABAD,0,0,0,0,6336,0,6336
UTTAR PRADESH,ALIGARH,AKRABAD,2,0,0,39,4065,3,4109
UTTAR PRADESH,ALIGARH,ATRAULI,0,0,0,34,3377,1,3412
UTTAR PRADESH,ALIGARH,CHANDOUS,0,0,0,9,4067,1,4077
UTTAR PRADESH,ALIGARH,DHANIPUR,0,0,1,7,3386,12,3406
UTTAR PRADESH,ALIGARH,GANGIRI,0,47,0,69,5233,1,5350
UTTAR PRADESH,ALIGARH,GONDA,3,0,2,41,5642,2,5690
UTTAR PRADESH,ALIGARH,IGLAS,4,0,0,162,4483,0,4649
UTTAR PRADESH,ALIGARH,JAWA,1,0,0,33,2736,3,2773
UTTAR PRADESH,ALIGARH,KHAIR,4,1,1,10,5634,24,5674
UTTAR PRADESH,ALIGARH,LODHA,1,0,0,7,2463,5,2476
UTTAR PRADESH,ALIGARH,TAPPAL,0,0,0,0,1300,0,1300
UTTAR PRADESH,ALIGARH,VIJOLI,0,0,0,42,3327,1,3370
UTTAR PRADESH,ALLAHABAD,BAHADURPUR,0,0,0,0,1108,0,1108
UTTAR PRADESH,ALLAHABAD,BAHRIA,0,0,0,0,2843,1,2844
UTTAR PRADESH,ALLAHABAD,CHAKA,0,0,0,0,289,0,289
UTTAR PRADESH,ALLAHABAD,DHANUPUR,0,0,0,0,1796,0,1796
UTTAR PRADESH,ALLAHABAD,HANDIA,0,0,0,0,795,0,795
UTTAR PRADESH,ALLAHABAD,HOLAGARH,0,0,0,0,2873,0,2873
UTTAR PRADESH,ALLAHABAD,JASRA,0,0,0,0,1337,0,1337
UTTAR PRADESH,ALLAHABAD,KARCHHANA,0,0,0,0,1351,0,1351
UTTAR PRADESH,ALLAHABAD,KAUDHIVARA,0,0,0,0,2011,0,2011
UTTAR PRADESH,ALLAHABAD,KAURIHAR,0,0,0,0,2370,0,2370
UTTAR PRADESH,ALLAHABAD,KORAON,0,0,0,0,1159,0,1159
UTTAR PRADESH,ALLAHABAD,MAIJA,0,0,0,0,403,0,403
UTTAR PRADESH,ALLAHABAD,MANDA,0,0,0,0,849,0,849
UTTAR PRADESH,ALLAHABAD,MAUAIMA,0,0,0,0,2906,0,2906
UTTAR PRADESH,ALLAHABAD,PHULPUR,0,0,0,0,2359,0,2359
UTTAR PRADESH,ALLAHABAD,PRATAPPUR,0,0,0,0,1185,0,1185
UTTAR PRADESH,ALLAHABAD,SAIDABADA,0,0,0,0,1254,0,1254
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,0,0,0,0,29,0,29
UTTAR PRADESH,ALLAHABAD,SORAON,0,0,1,0,1983,0,1984
UTTAR PRADESH,ALLAHABAD,URUWAN,0,0,0,0,814,0,814
UTTAR PRADESH,AMBEDAKAR NAGAR,AKBARPUR,0,0,0,0,10106,0,10106
UTTAR PRADESH,AMBEDAKAR NAGAR,BHASKHARI,0,0,0,0,4466,0,4466
UTTAR PRADESH,AMBEDAKAR NAGAR,BHEETI,0,0,0,0,4984,0,4984
UTTAR PRADESH,AMBEDAKAR NAGAR,BHIYAON,0,0,0,0,4262,0,4262
UTTAR PRADESH,AMBEDAKAR NAGAR,JAHAGHERA GANJ,0,0,0,0,5067,0,5067
UTTAR PRADESH,AMBEDAKAR NAGAR,JALALPUR,0,0,0,0,8369,0,8369
UTTAR PRADESH,AMBEDAKAR NAGAR,KATEHARI,0,0,0,0,6098,0,6098
UTTAR PRADESH,AMBEDAKAR NAGAR,RAMNAGAR,0,0,0,0,6344,0,6344
UTTAR PRADESH,AMBEDAKAR NAGAR,TANDA,0,0,0,0,6745,0,6745
UTTAR PRADESH,AURAIYA,ACHALDA,0,0,1,0,5937,0,5938
UTTAR PRADESH,AURAIYA,AJEETMAL,0,0,0,0,5668,0,5668
UTTAR PRADESH,AURAIYA,ARVA KATARA,0,0,1,0,5655,0,5656
UTTAR PRADESH,AURAIYA,AURIAYA,0,0,0,0,842,0,842
UTTAR PRADESH,AURAIYA,BHAGYA NAGAR,0,0,0,0,3556,0,3556
UTTAR PRADESH,AURAIYA,BIDHUNA,0,0,0,0,5690,0,5690
UTTAR PRADESH,AURAIYA,SAHAR,0,0,1,0,5210,0,5211
UTTAR PRADESH,AZAMGARH,AHIROLA,0,0,0,0,3162,0,3162
UTTAR PRADESH,AZAMGARH,ATROULIA,1,1,0,0,2682,0,2684
UTTAR PRADESH,AZAMGARH,AZAMATGARH,0,0,0,0,2818,0,2818
UTTAR PRADESH,AZAMGARH,BILARIYA,0,0,0,0,2545,0,2545
UTTAR PRADESH,AZAMGARH,HARIYA,0,0,0,0,2727,0,2727
UTTAR PRADESH,AZAMGARH,JAHANA GANJ,0,0,0,0,3667,0,3667
UTTAR PRADESH,AZAMGARH,KOAILSA,0,0,0,0,3235,0,3235
UTTAR PRADESH,AZAMGARH,LALGANJ,0,0,0,0,1462,0,1462
UTTAR PRADESH,AZAMGARH,MAHARAJGANJ,1,0,0,0,6967,0,6968
UTTAR PRADESH,AZAMGARH,MARTINGANJ,0,0,0,0,3825,0,3825
UTTAR PRADESH,AZAMGARH,MEHNAGAR,0,0,0,0,3185,0,3185
UTTAR PRADESH,AZAMGARH,MIRZA PUR,0,0,0,0,2785,0,2785
UTTAR PRADESH,AZAMGARH,MOHAMMADPUR,0,0,0,0,816,0,816
UTTAR PRADESH,AZAMGARH,PALHANI,2,0,0,0,2309,0,2311
UTTAR PRADESH,AZAMGARH,PAWAI,0,0,0,0,3083,0,3083
UTTAR PRADESH,AZAMGARH,PHOOL PUR,0,0,0,0,7315,0,7315
UTTAR PRADESH,AZAMGARH,RANI KI SARAI,0,0,0,0,2047,0,2047
UTTAR PRADESH,AZAMGARH,SANTHIYANUA,0,0,0,0,1945,0,1945
UTTAR PRADESH,AZAMGARH,TAHAUWARPUR,0,0,1,0,2284,0,2285
UTTAR PRADESH,AZAMGARH,TARAWA,0,0,0,1,4019,0,4020
UTTAR PRADESH,AZAMGARH,THEKAMA,1,0,0,0,2628,0,2629
UTTAR PRADESH,BAGHPAT,BADRAUT,2,0,1,1,5512,5,5521
UTTAR PRADESH,BAGHPAT,BAGHPAT,0,0,1,1,4404,3,4409
UTTAR PRADESH,BAGHPAT,BINAULI,0,0,1,19,4101,3,4124
UTTAR PRADESH,BAGHPAT,CHHAPRAULI,0,0,1,0,4206,2,4209
UTTAR PRADESH,BAGHPAT,KHEKRA,0,1,0,0,3079,0,3080
UTTAR PRADESH,BAGHPAT,PILANA,0,0,1,0,3546,0,3547
UTTAR PRADESH,BAHARAICH,BALHA,0,0,0,0,3101,0,3101
UTTAR PRADESH,BAHARAICH,CHITTAURA,2,0,0,0,5298,0,5300
UTTAR PRADESH,BAHARAICH,Fakharpur,0,0,0,0,5808,0,5808
UTTAR PRADESH,BAHARAICH,HUJURPUR,0,0,0,0,3399,0,3399
UTTAR PRADESH,BAHARAICH,JARVAL,0,0,0,0,4762,0,4762
UTTAR PRADESH,BAHARAICH,KAISHARGANJ,0,0,0,0,3041,0,3041
UTTAR PRADESH,BAHARAICH,MAHASHI,0,0,0,0,4485,0,4485
UTTAR PRADESH,BAHARAICH,MIHIPURWA,0,0,0,0,4945,0,4945
UTTAR PRADESH,BAHARAICH,NAWABGANJ,0,0,0,0,3676,0,3676
UTTAR PRADESH,BAHARAICH,RISHYA,0,0,0,0,5123,0,5123
UTTAR PRADESH,BAHARAICH,SHIVPUR,0,0,0,0,4656,0,4656
UTTAR PRADESH,BAHARAICH,TAJAWAPUR,0,0,0,0,2861,0,2861
UTTAR PRADESH,BALLIA,BAIRIA,0,0,0,0,1431,0,1431
UTTAR PRADESH,BALLIA,BANSDEEH,0,0,0,0,1519,0,1519
UTTAR PRADESH,BALLIA,BELHARI,0,0,0,0,718,0,718
UTTAR PRADESH,BALLIA,BERUARBARI,0,0,0,0,1305,0,1305
UTTAR PRADESH,BALLIA,CHILKHAR,0,0,0,0,2300,0,2300
UTTAR PRADESH,BALLIA,DUBHAR,0,0,0,0,1186,0,1186
UTTAR PRADESH,BALLIA,GARWARH,0,0,0,0,1870,0,1870
UTTAR PRADESH,BALLIA,HANUMANGANJ,0,0,0,0,1033,0,1033
UTTAR PRADESH,BALLIA,MANIER,0,0,0,0,2078,0,2078
UTTAR PRADESH,BALLIA,MURLICHAPRA,0,0,0,0,1168,0,1168
UTTAR PRADESH,BALLIA,NAGRA,0,0,0,0,4248,0,4248
UTTAR PRADESH,BALLIA,NAWANAGAR,0,0,0,0,1811,0,1811
UTTAR PRADESH,BALLIA,PANDAH,0,0,0,0,2067,0,2067
UTTAR PRADESH,BALLIA,RASRA,0,0,0,0,2819,0,2819
UTTAR PRADESH,BALLIA,REVOTI,0,0,0,0,2200,0,2200
UTTAR PRADESH,BALLIA,SEAR,0,0,0,0,3727,0,3727
UTTAR PRADESH,BALLIA,SOHAON,0,0,0,0,2063,0,2063
UTTAR PRADESH,BALRAMPUR,BALRAMPUR,0,0,0,0,10826,0,10826
UTTAR PRADESH,BALRAMPUR,GAISADI,0,0,0,0,1277,0,1277
UTTAR PRADESH,BALRAMPUR,GANDAS BUJURG,0,0,0,0,1103,0,1103
UTTAR PRADESH,BALRAMPUR,HARRAIYA SATGHARWA,0,0,0,0,4015,0,4015
UTTAR PRADESH,BALRAMPUR,PACHAPEDWA,0,0,0,0,1203,0,1203
UTTAR PRADESH,BALRAMPUR,REHARA BAZAR,0,0,0,0,12217,0,12217
UTTAR PRADESH,BALRAMPUR,SHRI DATTGANJ,0,0,0,0,6672,0,6672
UTTAR PRADESH,BALRAMPUR,TULSIPUR,0,0,0,0,3687,0,3687
UTTAR PRADESH,BALRAMPUR,UTRAULA,0,0,0,0,4651,0,4651
UTTAR PRADESH,BANDA,BABERU,0,0,0,0,1205,0,1205
UTTAR PRADESH,BANDA,BADOKHAR KHURD,0,0,0,0,1229,0,1229
UTTAR PRADESH,BANDA,BISANDA,0,0,0,0,2040,0,2040
UTTAR PRADESH,BANDA,JASPURA,0,0,0,0,491,0,491
UTTAR PRADESH,BANDA,KAMASIN,0,0,0,0,1210,0,1210
UTTAR PRADESH,BANDA,MAHUA,0,0,0,0,1594,0,1594
UTTAR PRADESH,BANDA,NARAINI,0,0,0,0,1158,0,1158
UTTAR PRADESH,BANDA,TINDWARI,0,0,0,0,1380,0,1380
UTTAR PRADESH,BARABANKI,BANIKODAR,0,0,0,0,4996,0,4996
UTTAR PRADESH,BARABANKI,BANKI,0,0,0,0,6343,0,6343
UTTAR PRADESH,BARABANKI,DARIYABAD,0,0,0,0,4996,0,4996
UTTAR PRADESH,BARABANKI,DEVA,0,0,0,0,6268,0,6268
UTTAR PRADESH,BARABANKI,FATEHPUR,0,0,0,0,7545,0,7545
UTTAR PRADESH,BARABANKI,HAIDARGARH,0,0,0,0,3719,1,3720
UTTAR PRADESH,BARABANKI,HARKHA,0,0,0,0,5557,0,5557
UTTAR PRADESH,BARABANKI,MASAULI,0,0,0,0,4655,0,4655
UTTAR PRADESH,BARABANKI,NINDURA,0,0,0,0,8810,0,8810
UTTAR PRADESH,BARABANKI,PUREDALAI,0,0,0,0,2515,0,2515
UTTAR PRADESH,BARABANKI,RAMNAGAR,0,0,0,0,4122,0,4122
UTTAR PRADESH,BARABANKI,SIDHOUR,0,0,0,0,6905,0,6905
UTTAR PRADESH,BARABANKI,SIROULIGAUSPUR,1,0,0,0,7220,0,7221
UTTAR PRADESH,BARABANKI,SURATGANJ,0,0,0,0,11294,0,11294
UTTAR PRADESH,BARABANKI,TRIVEDIGANJ,0,0,0,0,5029,0,5029
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,6,0,0,0,6806,0,6812
UTTAR PRADESH,BAREILLY,BAHERI,2,0,0,26,8018,3,8049
UTTAR PRADESH,BAREILLY,BHADPURA,0,0,0,0,6033,0,6033
UTTAR PRADESH,BAREILLY,BHOJIPURA,7,2,0,172,8642,1,8824
UTTAR PRADESH,BAREILLY,BHUTA,1,2,0,129,8092,0,8224
UTTAR PRADESH,BAREILLY,BITHIRI CHAINPUR,3,0,0,66,7306,1,7376
UTTAR PRADESH,BAREILLY,FARIDPUR,4,0,0,37,7850,1,7892
UTTAR PRADESH,BAREILLY,FATEHGANJ (W),0,0,0,0,6723,0,6723
UTTAR PRADESH,BAREILLY,KYARA,3,0,0,0,3836,2,3841
UTTAR PRADESH,BAREILLY,MAJHGAWAN,4,0,0,145,7225,0,7374
UTTAR PRADESH,BAREILLY,MIRGANJ,7,0,0,28,6722,1,6758
UTTAR PRADESH,BAREILLY,NAWABGANJ,4,1,1,55,10829,0,10890
UTTAR PRADESH,BAREILLY,RAM NAGAR,1,0,1,61,5121,0,5184
UTTAR PRADESH,BAREILLY,RICHHA,3,0,0,62,7200,0,7265
UTTAR PRADESH,BAREILLY,SHERGARH,4,0,0,0,8253,0,8257
UTTAR PRADESH,BASTI,BAHADURPUR,0,0,0,0,5386,0,5386
UTTAR PRADESH,BASTI,BANKATI,0,0,0,0,6008,0,6008
UTTAR PRADESH,BASTI,BASTI SADAR,0,0,0,0,4037,0,4037
UTTAR PRADESH,BASTI,GAUR,0,0,0,4,5558,0,5562
UTTAR PRADESH,BASTI,HARRAIYA,0,0,0,0,7429,0,7429
UTTAR PRADESH,BASTI,KAPTAN GANJ,0,0,0,0,6655,0,6655
UTTAR PRADESH,BASTI,KUDRAHA,0,0,0,0,4316,0,4316
UTTAR PRADESH,BASTI,PARASH RAMPUR,0,0,0,0,5096,0,5096
UTTAR PRADESH,BASTI,RAM NAGAR,0,0,0,0,3342,0,3342
UTTAR PRADESH,BASTI,RUDHAULI,0,0,0,0,2711,1,2712
UTTAR PRADESH,BASTI,SAHUGHAT,0,0,0,1,4985,0,4986
UTTAR PRADESH,BASTI,SALTAUWA GOPALPUR,0,0,0,0,4944,0,4944
UTTAR PRADESH,BASTI,VIKRAMJOT,0,0,0,0,6769,0,6769
UTTAR PRADESH,BIJNOR,AAKU NEHTOUR,0,0,0,0,6739,0,6739
UTTAR PRADESH,BIJNOR,AFJALGARH,1,0,0,0,7647,0,7648
UTTAR PRADESH,BIJNOR,ALLEHEPUR DHAMPUR,0,0,0,0,8792,0,8792
UTTAR PRADESH,BIJNOR,BUDHANPUR SEOHARA,0,1,0,0,7929,0,7930
UTTAR PRADESH,BIJNOR,HALDOUR,1,1,1,0,7080,0,7083
UTTAR PRADESH,BIJNOR,JALILPUR,3,1,1,3,11730,0,11738
UTTAR PRADESH,BIJNOR,KIRATPUR,0,0,0,0,3889,0,3889
UTTAR PRADESH,BIJNOR,KOTWALI,0,0,0,14,9259,0,9273
UTTAR PRADESH,BIJNOR,MOHD.PUR DEVMAL,1,0,0,2,7127,1,7131
UTTAR PRADESH,BIJNOR,NAJIBABAD,0,0,0,0,4808,0,4808
UTTAR PRADESH,BIJNOR,NOORPUR,0,2,0,2,10434,0,10438
UTTAR PRADESH,BUDAUN,AMBIYAPUR,0,0,0,0,6248,0,6248
UTTAR PRADESH,BUDAUN,ASAFPUR,2,0,0,0,5252,0,5254
UTTAR PRADESH,BUDAUN,BISAULI,0,0,0,0,5288,0,5288
UTTAR PRADESH,BUDAUN,DATAGANJ,0,0,0,0,3522,0,3522
UTTAR PRADESH,BUDAUN,DEHGWA,0,0,0,0,8989,0,8989
UTTAR PRADESH,BUDAUN,GUNNAUR,2,0,0,0,8286,0,8288
UTTAR PRADESH,BUDAUN,ISLAMNAGAR,0,0,0,0,5330,0,5330
UTTAR PRADESH,BUDAUN,JAGAT,1,0,0,0,3733,0,3734
UTTAR PRADESH,BUDAUN,JUNAMAI,1,0,0,0,8662,0,8663
UTTAR PRADESH,BUDAUN,KADAR CHOKE,0,0,0,0,3653,0,3653
UTTAR PRADESH,BUDAUN,MYAUN,3,0,0,0,3485,0,3488
UTTAR PRADESH,BUDAUN,RAJPURA,0,1,0,0,6633,0,6634
UTTAR PRADESH,BUDAUN,SAHASWAN,0,0,0,0,7446,0,7446
UTTAR PRADESH,BUDAUN,SALARPUR,0,0,0,0,4351,0,4351
UTTAR PRADESH,BUDAUN,SAMRAR,0,0,0,0,3504,0,3504
UTTAR PRADESH,BUDAUN,UJHANI,4,0,0,0,5008,0,5012
UTTAR PRADESH,BUDAUN,USAWA,0,0,0,0,3625,0,3625
UTTAR PRADESH,BUDAUN,WAZIRGANJ,0,0,0,0,3479,0,3479
UTTAR PRADESH,BULAND SAHAR,ANUPSHAHR,0,0,0,57,3929,0,3986
UTTAR PRADESH,BULAND SAHAR,ARNIRYA,0,0,0,0,4826,0,4826
UTTAR PRADESH,BULAND SAHAR,B.B. NAGAR,0,0,0,0,3385,0,3385
UTTAR PRADESH,BULAND SAHAR,BULANDSHAHR,0,0,0,24,4100,0,4124
UTTAR PRADESH,BULAND SAHAR,DANPUR,0,0,0,125,3245,0,3370
UTTAR PRADESH,BULAND SAHAR,DIBAI,0,0,0,0,2344,0,2344
UTTAR PRADESH,BULAND SAHAR,GULAWATHI,0,0,0,0,3961,0,3961
UTTAR PRADESH,BULAND SAHAR,JAHAGIRABAD,0,0,0,436,3680,0,4116
UTTAR PRADESH,BULAND SAHAR,KHURJA,0,0,0,2,5693,0,5695
UTTAR PRADESH,BULAND SAHAR,LAKHAWATI,0,0,0,133,3539,0,3672
UTTAR PRADESH,BULAND SAHAR,PAHASU,0,0,0,0,4324,0,4324
UTTAR PRADESH,BULAND SAHAR,SHIKARPUR,27,0,0,39,4597,0,4663
UTTAR PRADESH,BULAND SAHAR,SIANA,0,0,0,0,2635,0,2635
UTTAR PRADESH,BULAND SAHAR,SIKANDRABAD,0,0,0,0,6388,0,6388
UTTAR PRADESH,BULAND SAHAR,UNCHAGAON,0,0,0,79,4104,0,4183
UTTAR PRADESH,CHANDAULI,BARAHNI,0,0,0,0,834,0,834
UTTAR PRADESH,CHANDAULI,CHAHANIA,0,0,0,0,1554,0,1554
UTTAR PRADESH,CHANDAULI,CHAKIYA,0,0,0,0,521,0,521
UTTAR PRADESH,CHANDAULI,CHANDOULI,0,0,0,0,2043,0,2043
UTTAR PRADESH,CHANDAULI,DHANAPUR,0,0,0,0,1206,0,1206
UTTAR PRADESH,CHANDAULI,NAOUGHAR,0,0,0,0,1754,0,1754
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,0,0,0,0,1481,0,1481
UTTAR PRADESH,CHANDAULI,SAHABGANJ,0,0,0,0,1138,0,1138
UTTAR PRADESH,CHANDAULI,SAKELDIHA,0,0,0,0,1434,0,1434
UTTAR PRADESH,CHITRAKOOT,KARVI,0,0,0,0,195,0,195
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,0,0,0,0,1281,0,1281
UTTAR PRADESH,CHITRAKOOT,MAU,0,0,0,0,298,0,298
UTTAR PRADESH,CHITRAKOOT,PAHADI,0,0,0,0,350,0,350
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,0,0,0,0,1332,0,1332
UTTAR PRADESH,DEORIA,BAITALPUR,0,0,0,1,3957,0,3958
UTTAR PRADESH,DEORIA,BANKATA,0,0,0,0,4631,0,4631
UTTAR PRADESH,DEORIA,BARHAJ,0,0,0,0,2705,0,2705
UTTAR PRADESH,DEORIA,BHAGALPUR,0,0,0,0,3050,0,3050
UTTAR PRADESH,DEORIA,BHALUWANI,0,0,0,0,5984,0,5984
UTTAR PRADESH,DEORIA,BHATANI,1,0,0,0,3102,0,3103
UTTAR PRADESH,DEORIA,BHATPAR RANI,0,0,0,0,3979,0,3979
UTTAR PRADESH,DEORIA,DEORIA SADAR,0,0,0,0,4096,0,4096
UTTAR PRADESH,DEORIA,DESAHI DEORIA,0,0,0,0,1546,0,1546
UTTAR PRADESH,DEORIA,GAURI BAZAR,0,0,0,0,5005,0,5005
UTTAR PRADESH,DEORIA,LAR,0,0,0,0,2942,0,2942
UTTAR PRADESH,DEORIA,PATHARDEVA,0,0,0,0,3274,0,3274
UTTAR PRADESH,DEORIA,RAMPUR KARKHANA,0,0,0,0,2706,0,2706
UTTAR PRADESH,DEORIA,RUDRAPUR,0,0,0,0,4557,0,4557
UTTAR PRADESH,DEORIA,SALEMPUR,0,0,0,0,4253,0,4253
UTTAR PRADESH,ETAH,ALIGANJ,0,0,0,0,7764,0,7764
UTTAR PRADESH,ETAH,AMAPUR,0,0,0,0,3770,0,3770
UTTAR PRADESH,ETAH,AWAGARH,0,0,0,0,3292,0,3292
UTTAR PRADESH,ETAH,GANJDUNDWARA,0,0,0,0,4278,0,4278
UTTAR PRADESH,ETAH,JAIDHRA,3,0,0,0,4775,0,4778
UTTAR PRADESH,ETAH,JALESAR,1,0,0,0,4350,0,4351
UTTAR PRADESH,ETAH,KASGANJ,0,0,0,0,4081,0,4081
UTTAR PRADESH,ETAH,MARAHERA,0,0,0,0,3064,0,3064
UTTAR PRADESH,ETAH,NIDHOLI KALAN,0,0,0,0,4852,0,4852
UTTAR PRADESH,ETAH,PATIYALI,0,0,0,0,4106,0,4106
UTTAR PRADESH,ETAH,SAHAWAR,0,0,0,0,3761,0,3761
UTTAR PRADESH,ETAH,SAKIT,0,0,0,0,4742,0,4742
UTTAR PRADESH,ETAH,SHEETALPUR,1,0,0,0,4552,0,4553
UTTAR PRADESH,ETAH,SIDHPURA,0,0,0,0,4213,0,4213
UTTAR PRADESH,ETAH,SORON,1,0,0,0,4622,0,4623
UTTAR PRADESH,ETAWAH,BADPURA,0,0,0,0,5288,0,5288
UTTAR PRADESH,ETAWAH,BASREHAR,0,0,0,0,5309,0,5309
UTTAR PRADESH,ETAWAH,BHARTHANA,0,0,0,0,5279,0,5279
UTTAR PRADESH,ETAWAH,CHAKARNAGAR,0,0,0,0,129,0,129
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,0,0,0,0,5253,0,5253
UTTAR PRADESH,ETAWAH,MAHEWA,0,0,0,0,5233,0,5233
UTTAR PRADESH,ETAWAH,SAIPHAI,0,0,0,0,1042,0,1042
UTTAR PRADESH,ETAWAH,TAKHA,0,0,0,0,2684,0,2684
UTTAR PRADESH,FAIZABAD,AMANI GANJ,0,0,0,0,4300,0,4300
UTTAR PRADESH,FAIZABAD,BIKAPUR,0,0,0,0,7285,0,7285
UTTAR PRADESH,FAIZABAD,HASTINPUR,0,0,0,0,4947,0,4947
UTTAR PRADESH,FAIZABAD,MASONDHA,0,0,0,0,5344,0,5344
UTTAR PRADESH,FAIZABAD,MAWAI,0,0,0,0,3594,0,3594
UTTAR PRADESH,FAIZABAD,MAYA,1,0,0,0,5392,0,5393
UTTAR PRADESH,FAIZABAD,MILKI PUR,0,0,0,0,5421,0,5421
UTTAR PRADESH,FAIZABAD,PURA,0,0,0,0,7183,0,7183
UTTAR PRADESH,FAIZABAD,RUDAULI,0,0,0,0,7610,0,7610
UTTAR PRADESH,FAIZABAD,SOHAWAL,0,0,0,0,4201,1,4202
UTTAR PRADESH,FAIZABAD,TARUN,0,0,0,0,8279,0,8279
UTTAR PRADESH,FARRUKHABAD,BARHPUR,0,0,0,0,1791,0,1791
UTTAR PRADESH,FARRUKHABAD,KAMALGANJ-I,10,0,0,0,4841,0,4851
UTTAR PRADESH,FARRUKHABAD,KAYAMGANJ,0,0,0,0,4657,0,4657
