-----
{
 "description": "The table refers to Block wise Construction of Dugwells over the years. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.1.csv", 
 "title": "Download CSV for Blockwise Construction of Dugwells over the years", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.1.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Upto 1993-94,During 1994-95,During 1995-96,During 1996-97,During 1997-98,During 1998-99,During 1999-00,During 2000-01,Total (1994-01)
ANDHRA PRADESH,VISAKHAPATNAM,ROLUGUNTA,434,24,4,6,6,0,0,0,474
ANDHRA PRADESH,VISAKHAPATNAM,S RAYAVARAM,585,50,26,13,1,7,1,1,684
ANDHRA PRADESH,VISAKHAPATNAM,SABBAVARAM,1837,65,20,3,0,0,1,0,1926
ANDHRA PRADESH,VISAKHAPATNAM,VISAKHAPATNAM,51,18,0,0,0,0,0,0,69
ANDHRA PRADESH,VISAKHAPATNAM,YELAMANCHILI,768,5,4,55,8,3,1,1,845
ANDHRA PRADESH,VIZIANAGARAM,BADANGI,917,10,21,35,10,2,16,7,1018
ANDHRA PRADESH,VIZIANAGARAM,BALAJIPETA,411,49,3,7,1,6,2,3,482
ANDHRA PRADESH,VIZIANAGARAM,BHOGHAPURAM,2133,10,10,4,0,1,1,1,2160
ANDHRA PRADESH,VIZIANAGARAM,BOBBILI,1325,28,22,16,7,10,14,6,1428
ANDHRA PRADESH,VIZIANAGARAM,BONDAPALLE,640,0,13,11,12,4,1,0,681
ANDHRA PRADESH,VIZIANAGARAM,CHEEPURUPALLE,2551,5,5,1,0,0,0,0,2562
ANDHRA PRADESH,VIZIANAGARAM,DATTIRAJERU,2139,3,1,5,0,0,0,0,2148
ANDHRA PRADESH,VIZIANAGARAM,DENKADA,1553,25,3,1,2,4,2,6,1596
ANDHRA PRADESH,VIZIANAGARAM,GAJAPATHINAGARAM,958,1,0,0,0,7,0,1,967
ANDHRA PRADESH,VIZIANAGARAM,GANTYADA,733,53,25,4,0,2,1,1,819
ANDHRA PRADESH,VIZIANAGARAM,GARIVIDI,2652,9,13,12,14,35,4,10,2749
ANDHRA PRADESH,VIZIANAGARAM,GARUGUBILLI,525,18,5,38,33,17,2,11,649
ANDHRA PRADESH,VIZIANAGARAM,GUMMALAKSHMIPURAM,85,2,0,0,0,0,0,0,87
ANDHRA PRADESH,VIZIANAGARAM,GURLA,1952,62,53,36,59,8,5,4,2179
ANDHRA PRADESH,VIZIANAGARAM,JAMI,602,7,1,4,2,2,4,2,624
ANDHRA PRADESH,VIZIANAGARAM,JIYYAMMA VALASA,45,0,0,0,0,0,0,0,45
ANDHRA PRADESH,VIZIANAGARAM,KOMARADA,180,34,11,21,44,10,4,7,311
ANDHRA PRADESH,VIZIANAGARAM,KOTHAVALASA,1228,0,1,0,0,0,2,3,1234
ANDHRA PRADESH,VIZIANAGARAM,KURUPAM,68,1,0,0,0,0,0,0,69
ANDHRA PRADESH,VIZIANAGARAM,LAKKAVARAPUKOTA,625,1,0,0,0,0,0,1,627
ANDHRA PRADESH,VIZIANAGARAM,MAKKUVA,257,4,1,2,0,0,0,2,266
ANDHRA PRADESH,VIZIANAGARAM,MENTADA,424,44,8,2,10,19,5,29,541
ANDHRA PRADESH,VIZIANAGARAM,MERAKAMUDIDAM,1163,75,21,35,34,56,25,46,1455
ANDHRA PRADESH,VIZIANAGARAM,NELLIMARLA,2272,8,10,9,0,6,0,0,2305
ANDHRA PRADESH,VIZIANAGARAM,PACHIPENTA,39,0,0,0,0,11,0,0,50
ANDHRA PRADESH,VIZIANAGARAM,PARVATHIPURAM,705,9,24,49,16,8,8,5,824
ANDHRA PRADESH,VIZIANAGARAM,PUSAPATIREGA,2726,156,76,61,48,6,5,4,3082
ANDHRA PRADESH,VIZIANAGARAM,RAMABHADRAPURAM,794,16,15,26,23,5,2,0,881
ANDHRA PRADESH,VIZIANAGARAM,SALUR,135,4,1,1,2,3,1,0,147
ANDHRA PRADESH,VIZIANAGARAM,SEETHANAGARAM,534,103,30,19,12,1,1,0,700
ANDHRA PRADESH,VIZIANAGARAM,SRUNGAVARAPUKOTA,310,0,0,0,0,0,0,0,310
ANDHRA PRADESH,VIZIANAGARAM,THERLAM,853,89,80,72,29,84,39,69,1315
ANDHRA PRADESH,VIZIANAGARAM,VEPADA,548,7,2,0,0,7,0,0,564
ANDHRA PRADESH,VIZIANAGARAM,VIZIANAGARAM,819,58,11,12,3,13,3,2,921
ANDHRA PRADESH,WARANGAL,ATMAKUR,3151,145,106,146,108,88,13,2,3759
ANDHRA PRADESH,WARANGAL,BACHANNAPETA,2359,128,66,81,104,172,94,44,3048
ANDHRA PRADESH,WARANGAL,BHUPALPALLE,1514,85,64,33,7,49,83,74,1909
ANDHRA PRADESH,WARANGAL,CHENNARAOPET,2276,355,314,314,195,85,16,8,3563
ANDHRA PRADESH,WARANGAL,CHERIYAL,2082,218,118,20,22,34,15,19,2528
ANDHRA PRADESH,WARANGAL,CHITYAL,3470,877,356,249,141,103,76,45,5317
ANDHRA PRADESH,WARANGAL,DEVARUPPULA,1161,259,200,257,84,82,9,9,2061
ANDHRA PRADESH,WARANGAL,DHARMASAGAR,4483,611,85,43,27,32,13,11,5305
ANDHRA PRADESH,WARANGAL,DORNAKAL,3084,189,84,88,37,30,24,8,3544
ANDHRA PRADESH,WARANGAL,DUGGONDI,2807,429,502,23,15,13,0,8,3797
ANDHRA PRADESH,WARANGAL,ETURNAGARAM,2,2,5,4,7,8,4,0,32
ANDHRA PRADESH,WARANGAL,GEESUGONDA,3164,354,108,70,64,35,9,29,3833
ANDHRA PRADESH,WARANGAL,GHANAPUR,904,1,6,1,0,3,9,0,924
ANDHRA PRADESH,WARANGAL,GHANPUR(stn),3873,1121,690,438,170,65,15,2,6374
ANDHRA PRADESH,WARANGAL,GOVINDARAOPET,101,4,0,0,0,0,0,0,105
ANDHRA PRADESH,WARANGAL,GUDUR,1954,507,298,155,159,46,10,6,3135
ANDHRA PRADESH,WARANGAL,HANAMKONDA,2365,191,162,113,104,176,114,24,3249
ANDHRA PRADESH,WARANGAL,HASANPARTHY,2513,253,96,108,131,130,99,18,3348
ANDHRA PRADESH,WARANGAL,JANGAON,2305,240,184,140,140,167,48,51,3275
ANDHRA PRADESH,WARANGAL,KESAMUDRAM,2428,845,507,370,231,193,10,13,4597
ANDHRA PRADESH,WARANGAL,KHANAPUR,773,50,142,117,138,55,36,22,1333
ANDHRA PRADESH,WARANGAL,KODAKANDLA,1935,526,232,157,73,56,19,6,3004
ANDHRA PRADESH,WARANGAL,KOTHAGUDEM,166,30,20,19,2,7,4,5,253
ANDHRA PRADESH,WARANGAL,KURAVI,4362,455,183,148,33,17,22,31,5251
ANDHRA PRADESH,WARANGAL,LINGALA GHANPUR,1951,292,138,88,95,113,48,26,2751
ANDHRA PRADESH,WARANGAL,MADDUR,1960,162,88,22,24,77,7,2,2342
ANDHRA PRADESH,WARANGAL,MAHABUBABAD,2134,751,670,343,233,147,23,14,4315
ANDHRA PRADESH,WARANGAL,MANGAPET,340,16,9,0,0,0,0,0,365
ANDHRA PRADESH,WARANGAL,MARIPEDA,3879,736,768,427,203,101,51,32,6197
ANDHRA PRADESH,WARANGAL,MOGULLAPALLE,3534,343,230,169,78,38,7,2,4401
ANDHRA PRADESH,WARANGAL,MULUG,588,71,82,55,71,30,13,13,923
ANDHRA PRADESH,WARANGAL,NALLABELLY,1585,264,288,70,2,5,1,0,2215
ANDHRA PRADESH,WARANGAL,NARMETTA,1382,347,555,229,189,35,19,23,2779
ANDHRA PRADESH,WARANGAL,NARSAMPET,2381,157,65,44,54,36,26,29,2792
ANDHRA PRADESH,WARANGAL,NARSIMHULAPET,3703,158,62,31,8,6,0,3,3971
ANDHRA PRADESH,WARANGAL,NEKKONDA,1995,573,185,105,326,141,1,8,3334
ANDHRA PRADESH,WARANGAL,NELLIKUDUR,3428,293,201,224,119,91,56,26,4438
ANDHRA PRADESH,WARANGAL,PALAKURTHI,3543,488,650,150,84,101,92,36,5144
ANDHRA PRADESH,WARANGAL,PARKAL,3594,514,515,259,232,38,7,30,5189
ANDHRA PRADESH,WARANGAL,PARVATHAGIRI,1619,279,803,571,219,30,130,1,3652
ANDHRA PRADESH,WARANGAL,RAGHUNATHA PALLE,3144,264,98,269,116,36,17,35,3979
ANDHRA PRADESH,WARANGAL,RAIPARTHY,1599,308,975,211,236,211,66,12,3618
ANDHRA PRADESH,WARANGAL,REGONDA,3791,433,154,55,27,11,9,4,4484
ANDHRA PRADESH,WARANGAL,SANGEM,2349,990,294,341,102,92,46,19,4233
ANDHRA PRADESH,WARANGAL,SHAYAMPET,2196,114,45,44,51,44,84,15,2593
ANDHRA PRADESH,WARANGAL,TADVAI,153,14,29,8,0,0,0,0,204
ANDHRA PRADESH,WARANGAL,THORRUR,2657,592,364,224,241,133,31,16,4258
ANDHRA PRADESH,WARANGAL,VENKATAPUR,643,9,3,0,0,0,0,0,655
ANDHRA PRADESH,WARANGAL,WARDHANNAPET,2876,675,412,437,273,174,75,160,5082
ANDHRA PRADESH,WARANGAL,ZAFFERGADH,1783,577,492,185,122,54,18,17,3248
ANDHRA PRADESH,WEST GODAVARI,BHIMADOLE,308,10,2,0,0,0,0,0,320
ANDHRA PRADESH,WEST GODAVARI,BUTTAYAGUDEM,74,23,13,1,1,0,0,0,112
ANDHRA PRADESH,WEST GODAVARI,CHINTALAPUDI,661,15,7,3,0,1,0,0,687
ANDHRA PRADESH,WEST GODAVARI,DENDULURU,575,19,19,36,29,19,4,3,704
ANDHRA PRADESH,WEST GODAVARI,DEVARAPALLE,376,0,0,0,0,0,0,0,376
ANDHRA PRADESH,WEST GODAVARI,DWARAKA TIRUMALA,471,7,3,0,0,0,0,0,481
ANDHRA PRADESH,WEST GODAVARI,GOPALAPURAM,708,71,27,29,8,12,0,1,856
ANDHRA PRADESH,WEST GODAVARI,JANGAREDDIGUDEM,784,11,35,15,12,12,0,1,870
ANDHRA PRADESH,WEST GODAVARI,JEELUGUMILLI,3,1,0,0,0,0,0,0,4
ANDHRA PRADESH,WEST GODAVARI,KAMAVARAPUKOTA,226,56,7,0,0,0,0,0,289
ANDHRA PRADESH,WEST GODAVARI,KOYYALAGUDEM,711,92,80,72,17,11,1,12,996
ANDHRA PRADESH,WEST GODAVARI,LINGAPALEM,1156,222,174,177,13,98,5,0,1845
ANDHRA PRADESH,WEST GODAVARI,PEDAVEGI,949,11,11,12,14,1,0,0,998
ANDHRA PRADESH,WEST GODAVARI,POLAVARAM,47,0,0,0,0,0,0,0,47
ANDHRA PRADESH,WEST GODAVARI,T NARASAPURAM,1338,227,91,70,29,6,4,18,1783
ANDHRA PRADESH,WEST GODAVARI,THALLAPUDI,29,0,0,0,0,0,0,0,29
ANDHRA PRADESH,WEST GODAVARI,UNGUTURU,17,0,0,0,0,0,0,0,17
ARUNACHAL PRADESH,CHANGLANG,BORDUMSA-DIYUN,0,0,0,0,0,0,0,1,1
ARUNACHAL PRADESH,EAST SIANG,MEBO,0,0,1,0,0,0,0,0,1
ARUNACHAL PRADESH,PAPUMPARE,KIMIN-DOIMUKH,0,0,0,1,1,0,0,0,2
ASSAM,BARPETA,CHAK-CHAKA,0,0,0,0,0,16,2,5,23
ASSAM,CACHAR,LAKHIPUR,0,0,1,0,0,0,0,0,1
ASSAM,DHUBRI,GOLOKGANJ,10,1,3,0,0,0,0,0,14
ASSAM,GOALPARA,DUDHNAI,0,0,2,1,4,2,1,0,10
ASSAM,GOALPARA,KUSHDHAWA,4,0,3,0,1,1,0,1,10
ASSAM,JORHAT,JORHAT NORTH WEST,0,0,0,0,0,6,4,0,10
ASSAM,KOKRAJHAR,KACHUGAON,0,0,0,0,0,0,1,2,3
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,0,0,0,0,0,1,0,0,1
ASSAM,LAKHIMPUR,BIHPURIA,3,0,0,2,0,0,0,0,5
ASSAM,LAKHIMPUR,NARAYANPUR,10,3,2,0,2,5,21,10,53
ASSAM,MORIGAON,MAYONG,1,2,2,1,3,8,1,0,18
ASSAM,NAGOAN,BAJIAGAON,0,0,0,0,0,0,0,1,1
ASSAM,NAGOAN,BARHAMPUR,1,0,0,0,0,0,0,0,1
ASSAM,SIBSAGAR,PACHIM ABHOYPUR,0,0,0,0,0,0,0,3,3
ASSAM,SONITPUR,BAGHMARA,0,0,0,1,0,0,0,0,1
BIHAR,AURANGABAD,AURANGABAD,425,3,5,3,6,9,1,2,454
BIHAR,AURANGABAD,BARUN,558,22,28,18,18,24,11,4,683
BIHAR,AURANGABAD,DAUDNAGAR,159,76,42,27,9,7,6,0,326
BIHAR,AURANGABAD,DEO,728,45,45,6,3,8,1,0,836
BIHAR,AURANGABAD,GOH,336,60,29,19,18,4,2,2,470
BIHAR,AURANGABAD,HASPURA,307,28,20,2,8,2,1,3,371
BIHAR,AURANGABAD,KUTUMBA,617,44,87,55,65,48,12,6,934
BIHAR,AURANGABAD,MADANPUR,708,62,52,16,18,3,3,1,863
BIHAR,AURANGABAD,NABINAGAR,324,39,63,25,14,12,7,1,485
BIHAR,AURANGABAD,OBRA,183,14,1,0,2,0,0,0,200
BIHAR,AURANGABAD,RAFIGANAJ,452,81,32,4,10,2,0,0,581
BIHAR,BANKA,AMARPUR,586,21,8,3,3,6,0,0,627
BIHAR,BANKA,BANKA,782,53,31,11,12,13,10,8,920
BIHAR,BANKA,BARAHAT,345,52,19,22,6,11,1,4,460
BIHAR,BANKA,BELHAR,352,39,39,4,6,4,1,2,447
BIHAR,BANKA,BOUNSI,277,70,31,35,43,16,4,3,479
BIHAR,BANKA,CHANAN,897,138,124,71,70,74,57,45,1476
BIHAR,BANKA,DHORAIYA,177,2,0,3,0,0,0,0,182
BIHAR,BANKA,KATORIYA,1315,231,196,72,104,96,67,88,2169
BIHAR,BANKA,PHULLIDUMER,244,9,13,19,0,0,0,0,285
BIHAR,BANKA,RAJOUN,172,42,26,18,10,4,3,1,276
BIHAR,BANKA,SAMBHUGANJ,334,100,17,4,61,0,7,3,526
BIHAR,BHAGALPUR,GOURADIH,388,62,26,54,52,33,12,4,631
BIHAR,BHAGALPUR,JAGDISHPUR,260,42,90,170,84,77,18,36,777
BIHAR,BHAGALPUR,KAHALGAON,97,52,69,84,48,32,16,14,412
BIHAR,BHAGALPUR,NATHNAGAR,152,11,39,8,12,9,0,0,231
BIHAR,BHAGALPUR,PIRPAINTY,397,219,245,133,68,44,20,13,1139
BIHAR,BHAGALPUR,SABOUR,173,46,53,28,25,5,5,13,348
BIHAR,BHAGALPUR,SANHAULA,155,56,100,47,49,8,1,3,419
BIHAR,BHAGALPUR,SHAHKUND,391,49,115,167,34,27,13,5,801
BIHAR,BHAGALPUR,SULTANGANJ,32,16,12,23,46,1,0,0,130
BIHAR,BHOJPUR,ARA,32,1,1,0,0,0,0,0,34
BIHAR,BHOJPUR,BARHARA,9,0,1,0,0,0,0,0,10
BIHAR,BHOJPUR,BEHEA,16,0,1,0,3,0,0,0,20
BIHAR,BHOJPUR,CHARPOKHARI,242,9,1,3,1,1,0,0,257
BIHAR,BHOJPUR,GARHANI,43,3,0,2,0,0,0,0,48
BIHAR,BHOJPUR,JAGDISHPUR,274,30,5,0,15,0,0,0,324
BIHAR,BHOJPUR,KOILWAR,57,1,0,0,0,7,30,15,110
BIHAR,BHOJPUR,PIRO,923,7,1,5,0,0,0,0,936
BIHAR,BHOJPUR,SAHAR,113,0,0,1,0,0,0,0,114
BIHAR,BHOJPUR,SANDESH,123,8,0,0,0,0,0,0,131
BIHAR,BHOJPUR,SHAHPUR,11,6,1,0,0,0,0,0,18
BIHAR,BHOJPUR,TARARI,391,70,25,5,9,15,0,5,520
BIHAR,BHOJPUR,UDWANTNAGAR,73,0,0,0,0,0,2,0,75
BIHAR,BUXAR,BRAHMPUR,166,17,4,0,0,0,0,0,187
BIHAR,BUXAR,BUXAR,60,0,0,0,0,0,0,0,60
BIHAR,BUXAR,CHOUGAI,32,1,1,1,1,0,0,0,36
BIHAR,BUXAR,CHOUSA,28,0,0,0,0,0,0,0,28
BIHAR,BUXAR,DUMRAON,43,33,15,0,6,0,0,0,97
BIHAR,BUXAR,ITARHI,130,6,0,0,0,0,0,0,136
BIHAR,BUXAR,RAJPUR,82,22,32,17,18,15,5,0,191
BIHAR,BUXAR,SIMRI,28,10,8,5,3,0,0,0,54
BIHAR,EAST CHAMPARAN,AREARAJ,20,0,0,0,0,0,0,0,20
BIHAR,EAST CHAMPARAN,GHORASAHAN,0,1,1,0,0,0,0,0,2
BIHAR,GAYA,AMAS,440,48,50,18,7,6,0,0,569
BIHAR,GAYA,ATRI,517,65,35,16,11,6,0,0,650
BIHAR,GAYA,BANKE BAZAR,367,63,44,22,10,0,0,5,511
BIHAR,GAYA,BARACHATTY,1328,190,81,23,32,17,13,36,1720
BIHAR,GAYA,BATHANI,335,54,12,7,7,1,1,0,417
BIHAR,GAYA,BELAGANJ,700,61,73,19,10,5,8,0,876
BIHAR,GAYA,BODHGAYA,410,98,85,57,80,75,33,5,843
BIHAR,GAYA,DOBHI,566,77,84,76,70,36,34,32,975
BIHAR,GAYA,DUMARIYA,872,33,21,43,40,7,2,0,1018
BIHAR,GAYA,FATEHPUR,563,239,103,133,86,49,20,28,1221
BIHAR,GAYA,GAYA NAGAR,59,2,6,0,1,0,0,0,68
BIHAR,GAYA,GURARU,240,11,9,7,4,4,0,2,277
BIHAR,GAYA,GURUA,632,81,37,11,11,4,7,1,784
BIHAR,GAYA,IMAMGANJ,1146,176,115,73,71,97,27,12,1717
BIHAR,GAYA,KHIZARSARAI,197,52,25,25,9,6,1,6,321
BIHAR,GAYA,KONCH,503,34,11,16,7,7,4,2,584
BIHAR,GAYA,MANPUR,663,102,103,74,77,22,5,0,1046
BIHAR,GAYA,MOHANPUR,881,112,58,28,8,8,3,2,1100
BIHAR,GAYA,PARAIYA,548,19,18,5,6,13,9,6,624
BIHAR,GAYA,SHERGHATTY,168,26,24,6,9,1,2,3,239
BIHAR,GAYA,TANKUPPA,202,54,20,12,10,12,7,2,319
BIHAR,GAYA,TEKARI,733,51,50,34,29,11,25,14,947
BIHAR,GAYA,WAZIRGANJ,560,169,128,80,36,38,32,13,1056
BIHAR,GOPAALGANJ,BAIKUNTHPUR,11,0,0,1,0,1,0,0,13
BIHAR,GOPAALGANJ,BARAULI,620,1,0,1,0,0,0,0,622
BIHAR,GOPAALGANJ,BHOREY,931,4,4,14,0,0,0,0,953
BIHAR,GOPAALGANJ,BIJAIPUR,186,0,0,0,0,0,0,0,186
BIHAR,GOPAALGANJ,HATHUA,583,2,6,0,0,0,0,0,591
BIHAR,GOPAALGANJ,KATEYA,137,19,1,0,0,0,0,0,157
BIHAR,GOPAALGANJ,KUCHAIKOTE,564,0,1,0,1,0,0,0,566
BIHAR,GOPAALGANJ,MANJHA,127,0,0,0,0,0,0,0,127
BIHAR,GOPAALGANJ,PANCHDEWRI,264,1,4,0,0,0,0,0,269
BIHAR,GOPAALGANJ,PHULWARIYA,525,9,5,2,2,0,0,0,543
BIHAR,GOPAALGANJ,THAWE,8,0,0,0,0,0,0,0,8
BIHAR,GOPAALGANJ,UCHKAGAON,538,5,2,0,0,0,0,0,545
BIHAR,JAMUI,ALIGANJ,124,5,3,3,2,0,0,0,137
BIHAR,JAMUI,BARHAT,187,6,1,9,20,3,1,3,230
BIHAR,JAMUI,CHAKAI,1667,114,117,97,54,53,24,22,2148
BIHAR,JAMUI,GHIDHOR,72,23,5,11,3,1,0,0,115
BIHAR,JAMUI,JAMUI,201,6,6,45,3,0,2,0,263
BIHAR,JAMUI,JHAJHA,1191,175,115,78,37,35,39,28,1698
BIHAR,JAMUI,KHAIRA,673,242,105,16,58,64,59,9,1226
BIHAR,JAMUI,LAXMIPUR,544,46,22,17,42,26,18,7,722
BIHAR,JAMUI,SIKANDARA,274,50,102,85,48,36,18,0,613
BIHAR,JAMUI,SONO,1080,145,115,37,50,52,34,30,1543
BIHAR,JEHANABAD,ARWAL,177,1,2,1,0,1,0,0,182
BIHAR,JEHANABAD,GHOSHI,164,12,7,1,1,2,0,0,187
BIHAR,JEHANABAD,HULASGANJ,231,24,3,2,0,0,0,0,260
BIHAR,JEHANABAD,JEHANABAD,68,4,19,0,0,0,0,0,91
BIHAR,JEHANABAD,KAKO,390,51,10,11,4,3,7,3,479
BIHAR,JEHANABAD,KALER,20,13,17,9,5,0,0,0,64
BIHAR,JEHANABAD,KARPI,315,77,46,17,3,3,2,0,463
BIHAR,JEHANABAD,KURTHA,227,9,9,16,6,1,0,0,268
BIHAR,JEHANABAD,MAKHDUMPUR,231,22,6,16,1,6,0,0,282
BIHAR,JEHANABAD,MODANGANJ,123,3,0,1,0,0,0,0,127
BIHAR,JEHANABAD,RATNI,25,30,16,13,2,0,0,0,86
BIHAR,JEHANABAD,VANSHI,48,0,0,0,0,0,0,0,48
BIHAR,KAIMUR (BHABUA),ADHAURA,74,9,11,0,2,0,0,0,96
BIHAR,KAIMUR (BHABUA),BHABUA,1411,132,44,19,26,29,8,3,1672
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,628,61,40,10,3,0,8,22,772
BIHAR,KAIMUR (BHABUA),CHAINPUR,858,253,119,42,13,5,1,0,1291
BIHAR,KAIMUR (BHABUA),CHAND,579,179,124,79,34,16,7,2,1020
BIHAR,KAIMUR (BHABUA),DURGAWATI,343,33,40,32,60,34,15,24,581
BIHAR,KAIMUR (BHABUA),KUDRA,804,58,9,10,4,2,3,0,890
BIHAR,KAIMUR (BHABUA),MOHANIA,430,37,72,8,2,2,0,0,551
BIHAR,KAIMUR (BHABUA),NUAON,350,33,23,9,5,5,2,5,432
BIHAR,KAIMUR (BHABUA),RAMGARH,698,21,5,0,2,1,0,0,727
BIHAR,KAIMUR (BHABUA),RAMPUR,485,29,32,8,2,3,3,2,564
BIHAR,KATIHAR,AZAMNAGAR,15,0,0,0,0,0,0,0,15
BIHAR,LAKHISARAI,HALSI,97,6,1,1,0,0,0,0,105
BIHAR,LAKHISARAI,LAKHISARAI,171,66,48,55,52,17,2,4,415
BIHAR,LAKHISARAI,RAMGHAR CHOK,38,5,3,4,9,9,5,0,73
BIHAR,LAKHISARAI,SURYAGARAH,242,86,43,24,49,22,16,60,542
BIHAR,MADHEPURA,GAMHARIA,1,0,0,0,0,0,0,0,1
BIHAR,MADHEPURA,KUMAR KHAND,2,0,0,0,0,0,0,0,2
BIHAR,MADHEPURA,SINGHESHWAR,1,0,0,0,0,0,0,0,1
BIHAR,MADHUBANI,BABUBARHI,29,0,0,0,0,0,0,0,29
BIHAR,MADHUBANI,HARLAKHI,21,0,0,0,0,0,0,0,21
BIHAR,MADHUBANI,JAYNAGAR,66,0,0,0,0,0,0,0,66
BIHAR,MADHUBANI,LAKHANAUR,5,0,0,0,0,0,0,0,5
BIHAR,MUNGER,ASARGANJ,16,80,8,0,0,0,0,0,104
BIHAR,MUNGER,BARIYARPUR,2,5,8,22,3,0,0,0,40
BIHAR,MUNGER,DHARAHARA,568,69,15,2,3,4,0,2,663
BIHAR,MUNGER,HAWALI KHAGARHPUR,734,15,11,18,3,3,0,0,784
BIHAR,MUNGER,JAMALPUR,446,7,7,8,2,1,0,0,471
BIHAR,MUNGER,SADAR MUNGER,469,13,10,1,1,2,0,0,496
BIHAR,MUNGER,SANGRAMPUR,300,17,22,15,6,8,1,2,371
BIHAR,MUNGER,TARAPUR,219,33,44,28,14,4,0,0,342
BIHAR,MUNGER,TATIA BAMBAR,138,14,12,15,10,0,0,0,189
BIHAR,MUZAFFARPUR,KANTI,50,0,0,0,0,0,0,0,50
BIHAR,MUZAFFARPUR,KATRA,1,0,0,0,1,0,0,0,2
BIHAR,MUZAFFARPUR,KURHANI,14,0,3,0,0,0,0,0,17
BIHAR,MUZAFFARPUR,MINAPUR,13,0,0,0,0,0,0,0,13
BIHAR,MUZAFFARPUR,MORAUL,22,0,0,0,0,0,0,0,22
BIHAR,MUZAFFARPUR,MUSHAHARI,4,0,0,0,0,0,0,0,4
BIHAR,NALANDA,ASTHAWAN,979,73,75,62,67,65,35,21,1377
BIHAR,NALANDA,BEN,502,111,117,69,50,40,19,20,928
BIHAR,NALANDA,BIHARSHARIF,1368,240,144,115,125,77,83,38,2190
BIHAR,NALANDA,BIND,122,27,28,138,49,26,14,13,417
BIHAR,NALANDA,CHANDI,421,217,208,121,64,49,9,5,1094
BIHAR,NALANDA,EKANGARSARAI,378,47,32,29,23,24,9,9,551
BIHAR,NALANDA,GIRIYAK,467,98,83,28,9,6,12,2,705
BIHAR,NALANDA,HARNAUT,749,172,119,87,68,38,22,29,1284
BIHAR,NALANDA,HILSA,1036,205,97,66,40,54,27,73,1598
BIHAR,NALANDA,ISLAMPUR,476,9,19,7,8,7,2,5,533
BIHAR,NALANDA,KARAIPARSURAI,395,115,35,12,7,0,1,0,565
BIHAR,NALANDA,KATRISARAI,214,16,15,9,6,7,2,1,270
BIHAR,NALANDA,NAGARNAUSA,306,108,96,30,29,36,17,3,625
BIHAR,NALANDA,NOORSARAI,1948,287,170,92,110,70,29,39,2745
BIHAR,NALANDA,PARWALPUR,116,161,177,140,97,53,9,1,754
BIHAR,NALANDA,RAHUI,1359,123,88,90,51,42,25,11,1789
BIHAR,NALANDA,RAJGIR,439,43,91,104,28,16,2,2,725
BIHAR,NALANDA,SARMERA,218,77,35,26,13,10,2,3,384
BIHAR,NALANDA,SILAO,1077,283,109,68,41,34,14,12,1638
BIHAR,NALANDA,THARTHARI,146,87,104,82,49,43,33,14,558
BIHAR,NAWADA,AKBARPUR,237,163,74,10,0,0,0,0,484
BIHAR,NAWADA,GOVINDPUR,358,55,23,12,3,1,10,15,477
BIHAR,NAWADA,HASUA,369,33,26,6,47,7,0,0,488
BIHAR,NAWADA,KASHICHAK,121,40,27,4,3,0,0,0,195
BIHAR,NAWADA,KAWAKOLE,315,350,120,17,7,1,0,0,810
BIHAR,NAWADA,MESKAUR,265,21,8,1,0,2,5,3,305
BIHAR,NAWADA,NARDIGUNJ,119,123,38,0,0,0,0,0,280
BIHAR,NAWADA,NARHAT,33,21,85,26,0,0,0,0,165
BIHAR,NAWADA,NAWADA,179,64,92,7,0,0,10,1,353
BIHAR,NAWADA,PAKRIBRAWAN,4,0,0,0,0,11,0,0,15
BIHAR,NAWADA,RAJAULI,258,76,28,1,0,0,1,0,364
BIHAR,NAWADA,ROH,84,40,26,4,0,0,0,0,154
BIHAR,NAWADA,SIRDALA,279,118,273,19,8,13,14,2,726
BIHAR,NAWADA,WARISALIGUNJ,338,77,217,15,0,0,0,0,647
BIHAR,PATNA,ATHAMALGOLA,6,0,0,0,0,0,0,0,6
BIHAR,PATNA,BAKHTIARPUR,72,4,0,0,0,0,0,0,76
BIHAR,PATNA,BARH,190,6,10,5,4,1,1,1,218
BIHAR,PATNA,BELCHCHI,15,0,0,0,0,0,0,0,15
BIHAR,PATNA,BIHTA,253,1,15,2,20,2,0,0,293
BIHAR,PATNA,DANIYAWAN,139,29,14,14,13,8,3,0,220
BIHAR,PATNA,DHANARUA,349,65,28,13,8,6,2,0,471
BIHAR,PATNA,DULHIN BAZAR,79,20,9,0,0,1,0,0,109
BIHAR,PATNA,FATUHA,130,0,0,6,0,0,0,0,136
BIHAR,PATNA,GHOSWARI,50,7,6,4,0,0,0,0,67
BIHAR,PATNA,KHUSRUPUR,0,112,4,0,0,0,0,1,117
BIHAR,PATNA,MANER,14,0,2,0,0,0,0,0,16
BIHAR,PATNA,MASAURHI,523,182,91,46,5,1,0,0,848
BIHAR,PATNA,MOKAMA,4,2,3,6,5,7,6,0,33
BIHAR,PATNA,NAUBATPUR,379,28,18,9,5,1,1,0,441
