-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Seventh Lok Sabha from 18th January 1980 to 31st December 1984. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Seventh_Lok_Sabha_From_18th_January_1980_to_31st_December_1984.xls", 
 "title": "Download XLS for Members of Seventh Lok Sabha from 18th January 1980 to 31st December 1984", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Seventh_Lok_Sabha_From_18th_January_1980_to_31st_December_1984.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Seventh Lok Sabha","Dr. A. Kalanitthi","Male","Madras Central                                                                                      ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri Doddavarapu Kamakshaiah","Male","Nellore-SC                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Kamal Nath","Male","Chhindwara                                                                                          ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Kumari Kamla Kumari","Female","Palamau-SC                                                                                          ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri M. Kandaswamy","Male","Tiruchengode                                                                                        ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Dr. Karan Singh","Male","Udhampur                                                                                            ","Jammu and Kashmir                                           ","Congress (U)"
"Seventh Lok Sabha","Shri Laxman Karma","Male","Bastar-ST                                                                                           ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Thazhai M. Karunanithi","Male","Nagapattinam-SC                                                                                     ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri Jaipal Singh Kashyap","Male","Aonla                                                                                               ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Smt. Sheila Kaul","Female","Lucknow                                                                                             ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Jagannath Kaushal","Male","Chandigarh                                                                                          ","Chandigarh                                                  ","Congress (I)"
"Seventh Lok Sabha","Shri Lala Ram Ken","Male","Bayana-SC                                                                                           ","Rajasthan                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Keyur Bhushan","Male","Raipur                                                                                              ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Arif Mohammed Khan","Male","Kanpur                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Ghayoor Ali Khan","Male","Muzaffarnagar                                                                                       ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Haji Ghulam Mohd. Khan","Male","Moradabad                                                                                           ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Shri Mahmood Hasan Khan","Male","Bulandshahar                                                                                        ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Shri Malik Mohd. Mushir Ahmad Khan","Male","Etah                                                                                                ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Misaryar Khan","Male","Bareilly                                                                                            ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Shri Tayyab Hussain Khan","Male","Faridabad                                                                                           ","Haryana                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Zulfiquar Ali Khan","Male","Rampur                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Dr. Bajubon R. Kharlukhi","Male","Shillong                                                                                            ","Meghalaya                                                   ","All Party Hill Leaders' Conference"
"Seventh Lok Sabha","Smt. Mohsina Kidwai","Female","Meerut                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Ghulam Rasul Kochak","Male","Anantnag                                                                                            ","Jammu and Kashmir                                           ","National Conference"
"Seventh Lok Sabha","Shri P.K. Kodiyan","Male","Adoor-SC                                                                                            ","Kerala                                                      ","Communist Party of India"
"Seventh Lok Sabha","Shri K.T. Kosalram","Male","Tiruchendur                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Seventh Lok Sabha","Shri Krishan Pratap Singh","Male","Maharajganj                                                                                         ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri S.M. Krishna","Male","Mandya                                                                                              ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Kusuma Krishna Murthy","Male","Amalapuram-SC                                                                                       ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri G.Y. Krishnan","Male","Kolar-SC                                                                                            ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Smt. Kesharbai Kshirsagar","Female","Bhir                                                                                                ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Gangadhar Sidramappa Kuchan","Male","Solapur                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Kudanthai Ramalingam N.","Male","Mayuram-SC                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Seventh Lok Sabha","Dr. V. Kulandaivelu","Male","Chidambaram-SC                                                                                      ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri K. Kunjumbu","Male","Cannanore                                                                                           ","Kerala                                                      ","Congress (U)"
"Seventh Lok Sabha","Shri Kunwar Ram","Male","Nawada-SC                                                                                           ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Prof. P.J. Kurien","Male","Mavelikara                                                                                          ","Kerala                                                      ","Congress (U)"
"Seventh Lok Sabha","Shri K. Lakkappa","Male","Tumkur                                                                                              ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri G. Lakshmanan","Male","Madras North                                                                                        ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri Nihar Ranjan Laskar","Male","Karimganj-SC                                                                                        ","Assam                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri M.M. Lawrence","Male","Idukki                                                                                              ","Kerala                                                      ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Kamla Mishra Madhukar","Male","Motihari                                                                                            ","Bihar                                                       ","Communist Party of India"
"Seventh Lok Sabha","Shri Mahabir Prasad","Male","Banasgaon-SC                                                                                        ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Vikram Chand Mahajan","Male","Kangra                                                                                              ","Himachal Pradesh                                            ","Congress (I)"
"Seventh Lok Sabha","Shri Yadav Shivram Mahajan","Male","Jalgaon                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Ramji Potla Mahala","Male","Dadra and Nagar Haveli-ST                                                                           ","Dadra and Nagar Haveli                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Chitta Ranjan Mahata","Male","Purulia                                                                                             ","West Bengal                                                 ","All India Forward Bloc"
"Seventh Lok Sabha","Shri Mahendra Prasad","Male","Jahanabad                                                                                           ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri Sunil Maitra","Male","Calcutta North East                                                                                 ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Narsingh Makwana","Male","Dhandhuka-SC                                                                                        ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri K. Mallanna","Male","Chitradurga                                                                                         ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Lakshman Mallick","Male","Jagatsinghpur                                                                                       ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Dr. Mallikarjun","Male","Mahbubnagar                                                                                         ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Anantha Ramulu Mallu","Male","Nagarkurnool-SC                                                                                     ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Dhanik Lal Mandal","Male","Jhanjharpur                                                                                         ","Bihar                                                       ","Janata (S)"
"Seventh Lok Sabha","Prof. Mukunda Kumar Mandal","Male","Mathurapur-SC                                                                                       ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Sanat Kumar Mandal","Male","Joynagar-SC                                                                                         ","West Bengal                                                 ","Revolutionary Socialist Party"
"Seventh Lok Sabha","Shri Rajaram Alias Balasaheb Shankarrao Mane","Male","Ichalkaranji                                                                                        ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri K.B.S. Mani","Male","Perambalur-SC                                                                                       ","Tamil Nadu                                                  ","Congress (I)"
"Seventh Lok Sabha","Shri Manni Lal","Male","Hardoi-SC                                                                                           ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Martand Singh","Male","Rewa                                                                                                ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Rasheed Masood","Male","Saharanpur                                                                                          ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Shri Ramjibhai Mavani","Male","Rajkot                                                                                              ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri K. Mayathever","Male","Dindigul                                                                                            ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri Ram Kumar Meena","Male","Sawai Madhopur-ST                                                                                   ","Rajasthan                                                   ","Congress (I)"
"Seventh Lok Sabha","Prof. Ajit Kumar Mehta","Male","Samastipur                                                                                          ","Bihar                                                       ","Janata (S)"
"Seventh Lok Sabha","Dr. Mahipatray M. Mehta","Male","Kutch                                                                                               ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Ramchandra Kashinath Mhalgi","Male","Thane                                                                                               ","Maharashtra                                                 ","Bharatiya Janata Party"
"Seventh Lok Sabha","Shri Nathu Ram Mirdha","Male","Nagaur                                                                                              ","Rajasthan                                                   ","Congress (U)"
"Seventh Lok Sabha","Shri Gargi Shankar Mishra","Male","Seoni                                                                                               ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Ram Nagina Mishra","Male","Salempur                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Umakant Mishra","Male","Mirzapur                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Harinatha Misra","Male","Darbhanga                                                                                           ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri Nityananda Misra","Male","Bolangir                                                                                            ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Satyagopal Misra","Male","Tamluk                                                                                              ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Bijoy Krishna Modak","Male","Azambagh                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Mohammed Ismail","Male","Barrackpore                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Era Mohan","Male","Coimbatore                                                                                          ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri Brajmohan Mohanty","Male","Puri                                                                                                ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Yashawantrao JiJabe Mohite","Male","Karad                                                                                               ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Fakruddin Husseinsad Mohsin","Male","Dharwad South                                                                                       ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Hannan Mollah","Male","Uluberia                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Ramkrishna More","Male","Khed                                                                                                ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Khwaja Mubarak Shah","Male","Baramullah                                                                                          ","Jammu and Kashmir                                           ","National Conference"
"Seventh Lok Sabha","Smt. Geeta Mukherjee","Female","Panskura                                                                                            ","West Bengal                                                 ","Communist Party of India"
"Seventh Lok Sabha","Shri Samar Mukherjee","Male","Howrah                                                                                              ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Ananda Gopal Mukhopadhyay","Male","Asansol                                                                                             ","West Bengal                                                 ","Congress (I)"
"Seventh Lok Sabha","Choudhary Multan Singh","Male","Jalesar                                                                                             ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Shri George Joseph Mundackal","Male","Muvattupuzha                                                                                        ","Kerala                                                      ","Independent"
"Seventh Lok Sabha","Shri M. Rajasekara Murthy","Male","Mysore                                                                                              ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri M.V.Chandrashekhara Murthy","Male","Kanakapura                                                                                          ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri K. Murugaiyan","Male","Nagapattinam-SC                                                                                     ","Tamil Nadu                                                  ","Communist Party of India"
"Seventh Lok Sabha","Shri S. Murugian","Male","Trupathur                                                                                           ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri R. Muthukumaran","Male","Cuddalore                                                                                           ","Tamil Nadu                                                  ","Congress (I)"
"Seventh Lok Sabha","Shri Vilas Baburao Muttemwar","Male","Chimur                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Syed Muzaffar Hussain","Male","Bahraich                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri A. Neelalohithadasan Nadar","Male","Trivandrum                                                                                          ","Kerala                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri T. Nagaratnam","Male","Sriperumbudur-SC                                                                                    ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri Bhanwarlal Rajmal Nahata","Male","Mandsaur                                                                                            ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri P. Rajagopal Naidu","Male","Chittoor                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Devaraya G. Naik","Male","Kanara                                                                                              ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Surup Singh Hirya Naik","Male","Nandurbar-ST                                                                                        ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri D.K. Naikar","Male","Dharwad North                                                                                       ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri B.K. Nair","Male","Quilon                                                                                              ","Kerala                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri P. Namgyal","Male","Ladakh                                                                                              ","Jammu and Kashmir                                           ","Congress (I)"
"Seventh Lok Sabha","Shri K.S. Narayana","Male","Hyderabad                                                                                           ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Cumbum N. Natarajan","Male","Periyakulam                                                                                         ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri Mrutyunjaya Nayak","Male","Phulbani-SC                                                                                         ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Rameshwar Neekhra","Male","Hoshangabad                                                                                         ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Trepan Singh Negi","Male","Tehri Garhwal                                                                                       ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Arun Kumar Nehru","Male","Raebareli                                                                                           ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Arvind Vishram Singh Netam","Male","Kanker-ST                                                                                           ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Ngangom Mohendra","Male","Inner Manipur                                                                                       ","Manipur                                                     ","Communist Party of India"
"Seventh Lok Sabha","Shri Nihal Singh","Male","Chandauli                                                                                           ","Uttar Pradesh                                               ","Unattached"
"Seventh Lok Sabha","Shri Gurcharan Singh Nihalsinghwala","Male","Sangrur                                                                                             ","Punjab                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Bharat Kumar Maldevji Odedra","Male","Porbandar                                                                                           ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Maldevji Mandlikji Odedra","Male","Porbandar                                                                                           ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Kartik Oraon","Male","Lohardaga-ST                                                                                        ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Smt. Sumati Oraon","Female","Lohardaga-ST                                                                                        ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri S.S. Ramaswamy Padayachi","Male","Tindivanam                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Seventh Lok Sabha","Shri Jagannath Pahadia","Male","Bayana-SC                                                                                           ","Rajasthan                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Rupchand Pal","Male","Hooghly                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri C. Palaniappan","Male","Salem                                                                                               ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Seventh Lok Sabha","Shri Kedar Panday","Male","Bettiah                                                                                             ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri Krishna Chandra Pandey","Male","Khalilabad                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Dr. Vasant Kumar Pandit","Male","Raigarh-ST                                                                                          ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Seventh Lok Sabha","Shri Chintamani Panigrahi","Male","Bhubaneswar                                                                                         ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Ram Pyare Panika","Male","Robertsganj-SC                                                                                      ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Baburao Paranjpe","Male","Jabalpur                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Seventh Lok Sabha","Prof. Narain Chand Parashar","Male","Hamirpur                                                                                            ","Himachal Pradesh                                            ","Congress (I)"
"Seventh Lok Sabha","Shri Keshaorao Atmaramji Pardhi","Male","Bhandara                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Hiralal R. Parmar","Male","Patan-SC                                                                                            ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Pothuraju Parthasarthy","Male","Rajampet                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Bapu Saheb Parulekar","Male","Ratnagiri                                                                                           ","Maharashtra                                                 ","Janata Party"
"Seventh Lok Sabha","Shri Ram Vilas Paswan","Male","Hajipur-SC                                                                                          ","Bihar                                                       ","Janata (S)"
"Seventh Lok Sabha","Shri Ahmed Mohammed Patel","Male","Broach                                                                                              ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Amrit Patel","Male","Gandhinagar                                                                                         ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Chhaganbhai Debabhai Patel","Male","Surat                                                                                               ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Mohanbhai Laljibhai Patel","Male","Junagadh                                                                                            ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Shantubhai Chunibhai Patel","Male","Sabarkantha                                                                                         ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Uttambhai Harjibhai Patel","Male","Bulsar-ST                                                                                           ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Ananda Pathak","Male","Darjeeling                                                                                          ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Ambaji Tukaram Patil","Male","Kulaba                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Balasaheb Vikhe Patil","Male","Kopargaon                                                                                           ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Chandrabhan Athare Patil","Male","Ahmednagar                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Jagannath Patil","Male","Thane                                                                                               ","Maharashtra                                                 ","Bharatiya Janata Party"
"Seventh Lok Sabha","Dr. Shalini V. Patil","Female","Sangli                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Shankarrao Patil","Male","Baramati                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Shivraj V. Patil","Male","Latur                                                                                               ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Uttamrao Deorao Patil","Male","Yavatmal                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Vasantrao Patil","Male","Sangli                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Veerendra Patil","Male","Bagalkot                                                                                            ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Vijay Kumar Naval Patil","Male","Erandol                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Biju Patnaik","Male","Kendrapara                                                                                          ","Odisha                                                      ","Janata (S)"
"Seventh Lok Sabha","Shri Janki Ballav Patnaik","Male","Cuttack                                                                                             ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Smt. Jayanti Patnaik","Female","Cuttack                                                                                             ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri S.B.P. Pattabhi Rama Rao","Male","Rajahmundry                                                                                         ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri D. Pattuswamy","Male","Vandavasi                                                                                           ","Tamil Nadu                                                  ","Congress (I)"
"Seventh Lok Sabha","Shri Balasaheb Pawar","Male","Jalna                                                                                               ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Pasala Penchalaiah","Male","Tirupathi-SC                                                                                        ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Puchalapalli Penchalaiah","Male","Nellore-SC                                                                                          ","Andhra Pradesh                                              ","Telugu Desam Party"
"Seventh Lok Sabha","Shri Virda Ram Phulwariya","Male","Jalore-SC                                                                                           ","Rajasthan                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Rajesh Pilot","Male","Bharatpur                                                                                           ","Rajasthan                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Janardhana Poojary","Male","Mangalore                                                                                           ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Shantaram Potdukhe","Male","Chandrapur                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri R. Prabhu","Male","Nilgiris                                                                                            ","Tamil Nadu                                                  ","Congress (I)"
"Seventh Lok Sabha","Shri Khagapati Pradhani","Male","Nowrangpur-ST                                                                                       ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Bishnu Prasad","Male","Kaliabor                                                                                            ","Assam                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri V. Sreenivasa Prasad","Male","Chamrajanagar-SC                                                                                    ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri S.N. Prasan Kumar","Male","Chikballapur                                                                                        ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Mangal Ram Premi","Male","Bijnor-SC                                                                                           ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Shri Darur Pullaiah","Male","Anantapur                                                                                           ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri S.T. Quadri","Male","Shimoga                                                                                             ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Ram Lal Rahi","Male","Misrikh-SC                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri A.A. Rahim","Male","Chirayinkil                                                                                         ","Kerala                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri M. Ramanna Rai","Male","Kasaragod                                                                                           ","Kerala                                                      ","Communist Party of India (Marxist)"
"Seventh Lok Sabha","Shri Nagina Rai","Male","Gopalganj                                                                                           ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Smt. Sahodrabai Murlidhar Rai","Female","Sagar-SC                                                                                            ","Madhya Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Kodati Rajamallu","Male","Peddapalli-SC                                                                                       ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri K.A. Rajan","Male","Trichur                                                                                             ","Kerala                                                      ","Communist Party of India"
"Seventh Lok Sabha","Shri Ratansinh Rajda","Male","Bombay South                                                                                        ","Maharashtra                                                 ","Janata Party"
"Seventh Lok Sabha","Shri Rajesh Kumar Singh","Male","Firozabad-SC                                                                                        ","Uttar Pradesh                                               ","Independent"
"Seventh Lok Sabha","Shri Pusapati Vijayram Gajapati Raju","Male","Bobbili                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Ram Nihore Rakesh","Male","Chail-SC                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri Ram Swaroop Ram","Male","Gaya-SC                                                                                             ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Shri Ram Awadh","Male","Akbarpur-SC                                                                                         ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Shri Ram Kinkar","Male","Barabanki-SC                                                                                        ","Uttar Pradesh                                               ","Janata (S)"
"Seventh Lok Sabha","Shri Vazhappady Koothappadayachi Ramamurthy","Male","Krishnagiri                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Seventh Lok Sabha","Shri Ramayan Rai","Male","Deoria                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Shri H.G. Ramulu","Male","Koppal                                                                                              ","Karnataka                                                   ","Congress (I)"
"Seventh Lok Sabha","Shri Rana Vir Singh","Male","Kaiserganj                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Seventh Lok Sabha","Smt. Sanyogita Rane","Female","Panaji                                                                                              ","Goa, Daman and Diu                                          ","Unattached"
"Seventh Lok Sabha","Prof. Nayakulu G. Ranga","Male","Guntur                                                                                              ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Ranjit Singh","Male","Chatra                                                                                              ","Bihar                                                       ","Congress (I)"
"Seventh Lok Sabha","Smt. B. Radhabai Ananda Rao","Female","Bhadrachalam-ST                                                                                     ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Jalagam Kondala Rao","Male","Khammam                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri M. Satyanarayan Rao","Male","Karimnagar                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri M.S. Sanjeevi Rao","Male","Kakinada                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Meduri Nageswara Rao","Male","Tenali                                                                                              ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri P.V. Narasimha Rao","Male","Hanamkonda                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Seventh Lok Sabha","Shri Rachakonda Jagannath Rao","Male","Berhampur                                                                                           ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Rao Birendra Singh","Male","Mahendragarh                                                                                        ","Haryana                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Ramchandra Rath","Male","Aska                                                                                                ","Odisha                                                      ","Congress (I)"
"Seventh Lok Sabha","Shri Amarsinh Rathawa","Male","Chhota Udaipur-ST                                                                                   ","Gujarat                                                     ","Congress (I)"
"Seventh Lok Sabha","Shri Uttam B. Rathod","Male","Hingoli                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Seventh Lok Sabha","Shri Bhola Raut","Male","Bagaha-SC                                                                                           ","Bihar                                                       ","Congress (I)"
