-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to construction over the years. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfcliftblck5.1_1.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to construction over the years for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfcliftblck5.1_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to construction over the years. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfcliftblck5.1_1.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to construction over the years for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfcliftblck5.1_1.csv"
}
-----
State,District,Block,Upto 1986-87,During 1987-88,During 1988-89,During 1989-90,During 1990-91,During 1991-92,During 1992-93,During 1993-94,Total
HIMACHAL PRADESH,Sirmaur,Nahan,17,3,1,0,1,0,1,1,24
HIMACHAL PRADESH,Sirmaur,Pachhad,0,0,0,0,0,0,0,1,1
HIMACHAL PRADESH,Sirmaur,Pajhota,1,0,0,0,0,0,0,0,1
HIMACHAL PRADESH,Sirmaur,Paonta Sahib,21,0,0,0,0,0,0,3,24
HIMACHAL PRADESH,Sirmaur,Rajgarh,11,0,0,0,0,1,0,0,12
HIMACHAL PRADESH,Solan,Arki,4,0,2,0,3,0,1,0,10
HIMACHAL PRADESH,Solan,Kandaghat,15,1,0,0,0,0,0,2,18
HIMACHAL PRADESH,Solan,Krishangarh,1,0,0,0,0,0,0,4,5
HIMACHAL PRADESH,Solan,Nalagarh,38,4,1,2,2,0,0,0,47
HIMACHAL PRADESH,Solan,Solan,14,1,2,0,10,0,0,0,27
HIMACHAL PRADESH,Una,Amb,5,0,0,0,0,0,6,0,11
HIMACHAL PRADESH,Una,Bangana,5,0,0,0,1,1,0,0,7
HIMACHAL PRADESH,Una,Haroli,2,0,1,0,0,1,0,0,4
HIMACHAL PRADESH,Una,Una,16,0,0,0,0,0,1,0,17
JAMMU & KASHMIR,Anantnagh,Bijehara,3,NA,NA,NA,NA,NA,NA,NA,3
JAMMU & KASHMIR,Anantnagh,Kulgam,9,NA,NA,NA,NA,NA,NA,NA,9
JAMMU & KASHMIR,Baramulla,Baramulla,22,NA,NA,NA,NA,NA,NA,NA,22
JAMMU & KASHMIR,Baramulla,Gurez,2,NA,NA,NA,NA,NA,NA,NA,2
JAMMU & KASHMIR,Baramulla,Pattan,3,NA,NA,NA,NA,NA,NA,NA,3
JAMMU & KASHMIR,Baramulla,Sonawari,74,NA,NA,NA,NA,NA,NA,NA,74
JAMMU & KASHMIR,Baramulla,Sopore,5,NA,NA,NA,NA,NA,NA,NA,5
JAMMU & KASHMIR,Jammu,Akhnoor,14,1,NA,NA,1,NA,NA,NA,16
JAMMU & KASHMIR,Jammu,Bishna,2,1,1,NA,NA,NA,NA,NA,4
JAMMU & KASHMIR,Jammu,Jammu,17,NA,2,1,1,NA,NA,2,23
JAMMU & KASHMIR,Jammu,Samba,4,NA,NA,NA,NA,NA,NA,NA,4
JAMMU & KASHMIR,Kathua,Billawar,2,1,1,NA,NA,1,NA,NA,5
JAMMU & KASHMIR,Kathua,Hiranagar,2,1,1,NA,NA,NA,NA,NA,4
JAMMU & KASHMIR,Kathua,Kathua,7,NA,NA,1,0,NA,NA,NA,8
JAMMU & KASHMIR,Kupwara,Kupwara,7,NA,NA,NA,NA,NA,NA,NA,7
JAMMU & KASHMIR,Poonch,Mendhar,1,1,NA,NA,NA,1,NA,NA,3
JAMMU & KASHMIR,Pulwama,Pampore,6,3,2,3,NA,NA,NA,NA,14
JAMMU & KASHMIR,Pulwama,Pulwana,9,18,3,3,NA,NA,NA,NA,33
JAMMU & KASHMIR,Pulwama,Tral,2,1,NA,NA,NA,NA,NA,NA,3
JAMMU & KASHMIR,Rajouri,Nowshera,2,1,1,NA,NA,NA,NA,2,6
JAMMU & KASHMIR,Rajouri,Rajouri,15,NA,1,NA,1,NA,NA,NA,17
JAMMU & KASHMIR,Rajouri,Sunderbani,24,NA,NA,1,1,NA,NA,NA,26
JAMMU & KASHMIR,Srinagar,Ganderbal,17,NA,NA,NA,NA,NA,NA,NA,17
JAMMU & KASHMIR,Srinagar,Srinagar,32,NA,NA,NA,NA,NA,NA,NA,32
JAMMU & KASHMIR,Udhampur,Reasi,1,1,1,NA,NA,NA,NA,NA,3
JAMMU & KASHMIR,Udhampur,Udhampur,7,NA,1,NA,NA,NA,NA,NA,8
KARNATAKA,BANGALORE RURAL,DEVANAHALLI,0,0,0,0,0,1,0,0,1
KARNATAKA,BANGALORE RURAL,HOSAKOTE,1,0,0,0,0,0,0,0,1
KARNATAKA,BANGALORE RURAL,KANAKAPURA,1,0,0,0,0,0,0,13,14
KARNATAKA,BANGALORE RURAL,MAGADI,2,1,1,1,2,1,0,19,27
KARNATAKA,BANGALORE RURAL,NELAMANGALA,0,8,0,0,0,0,0,11,19
KARNATAKA,BANGALORE RURAL,RAMANAGARA,142,0,0,1,2,1,2,8,156
KARNATAKA,BANGALORE URBAN,ANEKAL,11,0,0,0,0,0,0,0,11
KARNATAKA,BANGALORE URBAN,BANGALORE NORTH,46,0,2,0,0,0,0,0,48
KARNATAKA,BANGALORE URBAN,BANGALORE SOUTH,0,0,11,0,0,0,0,7,18
KARNATAKA,BELGAUM,ATHNI,1287,223,186,178,216,192,168,238,2688
KARNATAKA,BELGAUM,CHIKODI,792,512,136,244,662,350,105,125,2926
KARNATAKA,BELGAUM,GOKAK,2810,59,68,67,271,113,52,44,3484
KARNATAKA,BELGAUM,KHANAPUR,470,55,28,25,24,15,21,48,686
KARNATAKA,BELGAUM,RAMDURG,32,2,3,8,10,6,4,9,74
KARNATAKA,BELGAUM,RAYBAG,226,3,3,15,67,11,195,29,549
KARNATAKA,BELGAUM,SAMPGAON,1562,0,27,9,0,0,0,1,1599
KARNATAKA,BELLARY,BELLARY,179,20,16,20,36,19,16,25,331
KARNATAKA,BELLARY,H.B. HALLY,826,0,0,0,0,0,0,3,829
KARNATAKA,BELLARY,HADAGALI,87,14,6,35,8,3,0,5,158
KARNATAKA,BELLARY,HARAPANA HALLI,481,1,3,0,0,0,0,82,567
KARNATAKA,BELLARY,HOSPET,312,16,6,45,31,53,41,35,539
KARNATAKA,BELLARY,KUDLIGI,44,0,0,0,0,0,0,0,44
KARNATAKA,BELLARY,SIRAGUPPA,231,81,171,114,34,41,23,120,815
KARNATAKA,BIDAR,AURAD,4,16,12,17,8,10,3,34,104
KARNATAKA,BIDAR,BASAVA KALYANA,0,0,0,1,9,5,3,0,18
KARNATAKA,BIDAR,BHALKI,161,11,13,22,13,2,10,5,237
KARNATAKA,BIDAR,BIDAR,88,1,2,1,6,1,1,1,101
KARNATAKA,BIJAPUR,BADAMI,339,104,123,183,51,29,19,5,853
KARNATAKA,BIJAPUR,BAGALKOT,445,15,136,50,105,29,0,92,872
KARNATAKA,BIJAPUR,BIJAPUR,1,0,0,0,0,0,0,0,1
KARNATAKA,BIJAPUR,BILGI,210,33,99,28,19,4,5,4,402
KARNATAKA,BIJAPUR,HUNGUND,455,110,118,89,114,143,60,62,1151
KARNATAKA,BIJAPUR,INDI,149,43,106,7,8,4,4,4,325
KARNATAKA,BIJAPUR,JAMAKHANDI,192,43,367,507,352,112,75,19,1667
KARNATAKA,BIJAPUR,MUDDEBIHAL,82,265,26,113,49,62,43,4,644
KARNATAKA,BIJAPUR,MUDHOL,53,66,37,39,29,45,52,43,364
KARNATAKA,BIJAPUR,SINDGI,9,29,0,0,0,0,0,0,38
KARNATAKA,CHIKKAMAGALORE,KADUR,1,0,0,0,0,0,0,0,1
KARNATAKA,CHIKKAMAGALORE,MUDIGERE,58,0,3,0,11,3,1,16,92
KARNATAKA,CHIKKAMAGALORE,N.R. PURA,20,0,5,5,9,5,1,3,48
KARNATAKA,CHIKKAMAGALORE,SRINGERE,3,13,3,5,14,14,11,26,89
KARNATAKA,CHIKKAMAGALORE,TARIKERE,0,0,1,0,65,0,0,0,66
KARNATAKA,CHITRADURGA,CHALLAKERE,38,1,0,1,1,0,1,2,44
KARNATAKA,CHITRADURGA,CHITRADURGA,1,0,0,0,0,0,0,0,1
KARNATAKA,CHITRADURGA,DAVANAGERE,36,0,29,19,12,0,3,1,100
KARNATAKA,CHITRADURGA,HARIHAR,720,34,95,103,63,15,20,6,1056
KARNATAKA,CHITRADURGA,HIRIYUR,31,0,0,0,0,0,2,0,33
KARNATAKA,CHITRADURGA,HOSADURGA,61,0,0,0,0,0,0,0,61
KARNATAKA,DAKSHINA KANNADA,BANTWAL,32,2,2,9,0,9,0,0,54
KARNATAKA,DAKSHINA KANNADA,BELTHANGADY,21,3,8,1,0,2,4,2,41
KARNATAKA,DAKSHINA KANNADA,KARKALA,136,11,18,47,9,7,2,18,248
KARNATAKA,DAKSHINA KANNADA,MANGALORE,32,3,3,0,0,0,0,0,38
KARNATAKA,DAKSHINA KANNADA,PUTTUR,38,1,3,4,1,4,1,5,57
KARNATAKA,DAKSHINA KANNADA,SULLIA,14,0,0,0,0,0,0,0,14
KARNATAKA,DAKSHINA KANNADA,UDUPI,39,0,40,0,0,0,0,0,79
KARNATAKA,DHARWAR,HAVERI,424,106,51,54,71,47,10,66,829
KARNATAKA,DHARWAR,HIREKERUR,0,0,2,0,0,0,0,0,2
KARNATAKA,DHARWAR,KALGHATGI,1,0,0,0,0,0,0,0,1
KARNATAKA,DHARWAR,MUNDARGI,357,29,3,4,2,3,2,0,400
KARNATAKA,DHARWAR,NARAGUND,11,66,8,6,22,0,3,6,122
KARNATAKA,DHARWAR,NAVALAGUND,249,104,48,30,31,57,18,31,568
KARNATAKA,DHARWAR,RANIBENNUR,309,2,3,1,0,0,1,40,356
KARNATAKA,DHARWAR,SAVANUR,58,19,15,15,7,7,6,35,162
KARNATAKA,DHARWAR,SHIRAHATTI,240,2,2,21,10,2,7,12,296
KARNATAKA,GULBARGA,AFZALPUR TALUK,5,3,2,10,10,0,22,6,58
KARNATAKA,GULBARGA,CHINCHOLI,6,0,0,0,1,2,0,3,12
KARNATAKA,GULBARGA,CHITAPUR,0,0,0,0,0,0,0,35,35
KARNATAKA,GULBARGA,GULBARGA,63,3,0,0,0,1,0,1,68
KARNATAKA,GULBARGA,JEWARGI,17,0,0,0,0,0,0,47,64
KARNATAKA,GULBARGA,SAHAPUR,0,0,0,0,0,0,2,0,2
KARNATAKA,GULBARGA,SEDAM,16,0,0,0,0,0,0,18,34
KARNATAKA,GULBARGA,SHORAPUR,0,2,0,2,0,22,15,2,43
KARNATAKA,GULBARGA,YADAGIR,43,0,0,0,0,0,0,0,43
KARNATAKA,HASSAN,ALUR,0,0,3,0,0,0,0,0,3
KARNATAKA,HASSAN,ARASIKERE,5,0,3,0,1,0,0,0,9
KARNATAKA,HASSAN,ARKALGUD,1,0,1,0,0,0,0,0,2
KARNATAKA,HASSAN,BELUR,2,0,0,0,0,0,0,0,2
KARNATAKA,HASSAN,H.N. PURA,14,1,4,9,66,10,0,0,104
KARNATAKA,HASSAN,HASSAN,1,0,0,0,0,0,0,0,1
KARNATAKA,KODAGU,SOMWARPET,12,2,0,0,3,1,7,0,25
KARNATAKA,KOLAR,BAGEPALLI,1,0,0,0,0,0,0,0,1
KARNATAKA,KOLAR,BANGARPET,1,0,0,0,0,0,0,0,1
KARNATAKA,KOLAR,GOWRIBIDANOOR,8,0,0,0,0,0,0,0,8
KARNATAKA,KOLAR,GUDIBANDA,2,0,1,0,0,0,0,0,3
KARNATAKA,KOLAR,MALUR,0,1,0,0,0,0,0,0,1
KARNATAKA,KOLAR,MULABAGAL,6,0,0,0,0,0,0,0,6
KARNATAKA,KOLAR,SIDLAGHATTA,8,2,0,0,0,0,0,1,11
KARNATAKA,KOLAR,SRINIVASAPUR,2,0,0,0,0,0,0,0,2
KARNATAKA,MANDYA,K.R. PET,1,13,2,0,0,0,0,0,16
KARNATAKA,MANDYA,MADDUR,2,0,4,0,0,0,0,0,6
KARNATAKA,MANDYA,MALAVALLY,0,0,0,0,0,0,2,2,4
KARNATAKA,MANDYA,MANDYA,66,0,0,0,0,0,0,0,66
KARNATAKA,MANDYA,NAGAMANGALA,2,0,0,0,0,0,2,0,4
KARNATAKA,MANDYA,PANDAVAPURA,0,0,0,0,0,0,41,0,41
KARNATAKA,MANDYA,SRIRANGAPATNA,3,0,1,2,0,0,1,1,8
KARNATAKA,MYSORE,CHAMARAJANAGAR,3,0,0,1,0,0,0,0,4
KARNATAKA,MYSORE,HEGGADADEVANAKOTE,3,2,0,0,6,0,0,0,11
KARNATAKA,MYSORE,HUNSUR,13,1,0,0,0,0,0,0,14
KARNATAKA,MYSORE,KOLLEGAL,21,0,0,0,0,0,0,22,43
KARNATAKA,MYSORE,MYSORE,25,1,3,5,5,5,0,0,44
KARNATAKA,MYSORE,PERIYAPATNA,4,2,0,6,5,8,8,3,36
KARNATAKA,MYSORE,T. NARASIPURA,1,0,0,0,0,0,0,0,1
KARNATAKA,RAICHUR,DEVADURGA,0,0,0,0,0,5,4,4,13
KARNATAKA,RAICHUR,GANGAVATHI,71,19,31,13,130,141,20,20,445
KARNATAKA,RAICHUR,KOPPAL,68,0,0,3,9,8,2,6,96
KARNATAKA,RAICHUR,KUSHTAGI,1,0,0,0,0,0,0,0,1
KARNATAKA,RAICHUR,LINGASUGUR,7,5,1,13,34,54,39,65,218
KARNATAKA,RAICHUR,MANVI,127,35,53,93,130,35,32,39,544
KARNATAKA,RAICHUR,RAICHUR,121,40,19,25,26,28,27,20,306
KARNATAKA,RAICHUR,SINDHANUR,6,4,0,2,0,0,0,1,13
KARNATAKA,SHIMOGA,BHADRAVATHI,140,8,42,101,106,12,6,4,419
KARNATAKA,SHIMOGA,CHANNAGIRI,0,1,2,50,0,0,0,20,73
KARNATAKA,SHIMOGA,HONNALI,239,54,42,83,183,112,52,49,814
KARNATAKA,SHIMOGA,SAGARA,1,1,0,0,5,4,4,4,19
KARNATAKA,SHIMOGA,SHIKARPUR,97,12,15,12,27,17,12,16,208
KARNATAKA,SHIMOGA,SHIMOGA,155,9,37,67,33,52,15,30,398
KARNATAKA,SHIMOGA,SORAB,27,23,53,51,21,25,9,8,217
KARNATAKA,SHIMOGA,TIRTHAHALLI,63,11,24,24,11,21,21,50,225
KARNATAKA,TUMKUR,CHICKANAYAKANA HALLY,13,0,0,0,0,0,0,1,14
KARNATAKA,TUMKUR,GUBBI,5,7,1,52,1,0,0,0,66
KARNATAKA,TUMKUR,KUNIGAL,0,0,0,0,0,0,0,12,12
KARNATAKA,TUMKUR,TUMKUR,1,5,2,5,9,12,4,5,43
KARNATAKA,UTTARA KANNADA,ANKOLA,4,0,0,0,0,12,0,1,17
KARNATAKA,UTTARA KANNADA,HALYAL,29,10,3,4,8,1,3,3,61
KARNATAKA,UTTARA KANNADA,HONNAVAR,7,0,0,0,0,0,0,0,7
KARNATAKA,UTTARA KANNADA,KARWAR,1,0,1,0,0,0,0,0,2
KARNATAKA,UTTARA KANNADA,KUMTA,0,0,0,0,1,0,0,0,1
KARNATAKA,UTTARA KANNADA,MUNDAGOD,0,0,0,0,0,0,0,1,1
KARNATAKA,UTTARA KANNADA,SIDDAPUR,3,7,3,7,7,9,1,7,44
KARNATAKA,UTTARA KANNADA,SIRSI,8,0,1,1,0,0,0,2,12
KARNATAKA,UTTARA KANNADA,YELLAPUR,0,2,0,1,1,0,0,0,4
KERALA,ALAPUZHA,ALAPUZHA,0,0,0,0,0,15,0,0,15
KERALA,ALAPUZHA,ARIYAD,0,0,3,0,0,4,0,0,7
KERALA,ALAPUZHA,CHAMPAKKULAM,0,1,4,3,3,11,2,15,39
KERALA,ALAPUZHA,HARIPPAD,0,9,9,8,8,5,7,5,51
KERALA,ALAPUZHA,MAVELIKARA,23,0,0,0,1,0,1,0,25
KERALA,ALAPUZHA,MUTHUKULAM,5,8,2,6,43,14,3,2,83
KERALA,ALAPUZHA,PANDALAM,5,0,0,0,0,0,0,0,5
KERALA,ALAPUZHA,VELIYANAD,0,0,0,0,0,0,9,42,51
KERALA,ERANAKULAM,ALANGAD,37,0,1,0,0,0,0,0,38
KERALA,ERANAKULAM,ANGAMALY,57,6,5,8,2,1,1,1,81
KERALA,ERANAKULAM,ANKAMALY,1,0,0,0,0,0,0,0,1
KERALA,ERANAKULAM,COCHIN,33,2,2,2,0,1,0,0,40
KERALA,ERANAKULAM,EDAPPALLY,40,1,0,3,3,2,7,2,58
KERALA,ERANAKULAM,KALAMASSERY,1,3,3,3,2,3,0,0,15
KERALA,ERANAKULAM,KOOVAPPADY,6,0,2,1,1,0,0,1,11
KERALA,ERANAKULAM,KOTHAMANGALAM,10,1,0,1,2,0,1,5,20
KERALA,ERANAKULAM,KOTHAMANGALAM,12,0,1,5,1,1,0,3,23
KERALA,ERANAKULAM,MULAMTHURUTHY,27,5,7,33,53,64,10,1,200
KERALA,ERANAKULAM,MUVATTUPUZHA,31,31,21,13,12,6,6,2,122
KERALA,ERANAKULAM,PALLURUTHY,1,3,7,2,1,1,11,7,33
KERALA,ERANAKULAM,PAMPAKUDA,24,0,0,0,1,0,1,0,26
KERALA,ERANAKULAM,PARAKADAVU,38,15,0,2,1,0,0,0,56
KERALA,ERANAKULAM,PERUMBAVOOR,2,0,2,0,0,1,0,1,6
KERALA,ERANAKULAM,TRIPPUNITHURA,187,0,0,0,0,0,0,0,187
KERALA,ERANAKULAM,VADAVUKODU,8,2,3,1,0,0,0,0,14
KERALA,ERANAKULAM,VAZHAKULAM,13,0,0,2,0,0,1,0,16
KERALA,ERANAKULAM,VYTTILA,12,13,13,14,12,13,13,6,96
KERALA,IDUKKI,AZHUTHA,0,0,0,2,0,0,3,9,14
KERALA,IDUKKI,DEVIKULAM,2,1,0,0,0,0,0,0,3
KERALA,IDUKKI,ELAMDESAM,3,4,2,0,0,0,8,0,17
KERALA,IDUKKI,IDUKKI,8,4,4,1,7,16,12,25,77
KERALA,IDUKKI,KATTAPPANA,0,0,0,0,7,4,5,12,28
KERALA,IDUKKI,NEDUMKADAM,1,1,0,1,0,3,1,0,7
KERALA,IDUKKI,THODUPUZHA,22,7,2,2,11,1,7,0,52
KERALA,IDUKKI,THODUPUZHA,2,0,0,1,1,0,0,0,4
KERALA,KANNUR,IRITTY,7,6,22,34,96,82,36,18,301
KERALA,KANNUR,KUTHUPARAMBA,0,1,0,0,1,1,0,0,3
KERALA,KANNUR,PAYYANNUR,47,41,40,52,29,30,26,22,287
KERALA,KANNUR,PERAVOOR,0,2,10,20,30,18,18,7,105
KERALA,KANNUR,THALIPPARAMBA,12,0,0,2,0,0,1,1,16
KERALA,KANNUR,TRIKKUR,0,0,0,0,0,1,0,0,1
KERALA,KASARAGODE,KANHANGAD,18,3,0,0,0,0,0,0,21
KERALA,KASARAGODE,MANJESWARAM,0,0,0,0,0,0,2,6,8
KERALA,KASARAGODE,NEELESWARAM,2,6,10,9,13,8,3,0,51
KERALA,KOLLAM,ITHIKKARA,0,1,0,0,0,0,0,0,1
KERALA,KOLLAM,KARUNAGAPPALLY,2,0,0,0,0,0,0,0,2
KERALA,KOLLAM,KOTTARAKKARA,0,0,0,1,0,0,0,0,1
KERALA,KOLLAM,PUNALOOR,1,0,0,0,0,0,0,0,1
KERALA,KOLLAM,SASTHAMCOTTA,8,0,0,0,0,0,0,0,8
KERALA,KOLLAM,VETTIKKAVALA,4,0,0,0,1,1,0,0,6
KERALA,KOTTAYAM,CHANGANASSERY,0,1,1,0,0,0,0,0,2
KERALA,KOTTAYAM,ERATTUPETTAH,4,0,0,8,2,0,3,2,19
KERALA,KOTTAYAM,ETTUMANOOR,15,2,5,5,14,10,5,5,61
KERALA,KOTTAYAM,KADUTHURUTHY,26,15,8,35,33,29,21,56,223
KERALA,KOTTAYAM,LALAM,8,0,1,1,3,2,3,1,19
KERALA,KOTTAYAM,MADAPPALLY,1,5,11,11,33,14,0,1,76
KERALA,KOTTAYAM,PALA,1,0,1,1,0,1,0,0,4
KERALA,KOTTAYAM,PALLAM,9,1,10,3,2,2,4,5,36
KERALA,KOTTAYAM,UZHVOOR,57,11,16,24,27,16,16,6,173
KERALA,KOTTAYAM,VAIKOM,154,20,29,38,68,108,105,51,573
KERALA,KOZHIKODE,BALUSSERY,3,0,1,0,0,0,1,0,5
KERALA,KOZHIKODE,CHELANNUR,23,0,15,0,30,15,8,7,98
KERALA,KOZHIKODE,KODUVALLY,14,2,9,4,17,14,2,4,66
KERALA,KOZHIKODE,KUNNAMANGALAM,32,3,15,45,42,23,33,33,226
KERALA,KOZHIKODE,KUNNUMMEL,9,6,2,7,3,3,1,0,31
KERALA,KOZHIKODE,PERAMBRA,0,0,0,0,0,0,1,0,1
KERALA,KOZHIKODE,THODANNUR,14,3,4,0,2,1,3,1,28
KERALA,KOZHIKODE,THUNERI,1,1,1,1,5,6,2,0,17
KERALA,KOZHIKODE,VADAGARA,0,0,2,3,3,1,3,0,12
KERALA,KOZHIKODE,VADAKARA,2,0,0,1,1,3,1,5,13
KERALA,MALAPPURAM,ANDATHODU,3,0,0,0,0,0,0,0,3
KERALA,MALAPPURAM,AREEKODE,106,13,4,8,17,16,6,24,194
KERALA,MALAPPURAM,KONDOTTY,12,4,6,12,24,16,7,1,82
KERALA,MALAPPURAM,KUTTIPPURAM,1,0,0,0,0,0,0,1,2
KERALA,MALAPPURAM,MALAPPURAM,11,0,1,0,1,3,3,3,22
KERALA,MALAPPURAM,MALAPPURAM,0,0,0,0,0,5,7,0,12
KERALA,MALAPPURAM,MANJERI,8,0,0,0,0,0,0,0,8
KERALA,MALAPPURAM,MANKADA,91,1,4,10,8,7,12,17,150
KERALA,MALAPPURAM,NILAMBOOR,521,28,40,21,92,65,101,64,932
KERALA,MALAPPURAM,PERUNTHALMANNA,32,18,4,6,13,5,14,7,99
KERALA,MALAPPURAM,PONNANI,20,0,0,0,2,0,0,0,22
KERALA,MALAPPURAM,THANNUR,18,0,0,0,0,0,0,0,18
KERALA,MALAPPURAM,THIROOR,3,0,0,0,1,0,0,0,4
KERALA,MALAPPURAM,THIRURANGADI,76,53,17,2,0,0,0,0,148
KERALA,MALAPPURAM,VENGARA,6,0,0,4,7,5,3,0,25
KERALA,MALAPPURAM,WANDOOR,154,59,37,20,20,28,34,39,391
KERALA,PALAKKAD,ALATHUR,446,69,50,45,33,36,12,7,698
KERALA,PALAKKAD,ATTAPPADY,13,8,10,5,18,20,32,28,134
KERALA,PALAKKAD,CHITTUR,3,1,0,1,1,2,1,0,9
KERALA,PALAKKAD,CHITTUR THATHAMANGAL,9,0,0,1,0,2,1,0,13
KERALA,PALAKKAD,KOLLENGODE,172,32,48,101,47,15,3,2,420
KERALA,PALAKKAD,KUZHALMANNAM,0,0,3,8,5,4,0,0,20
KERALA,PALAKKAD,MALAMPUZHA,146,32,17,31,7,10,6,1,250
KERALA,PALAKKAD,MANNARKKAD,143,25,7,34,18,11,5,5,248
KERALA,PALAKKAD,NEMMARA,122,5,8,9,12,27,4,8,195
KERALA,PALAKKAD,OTTAPPALAM,1,2,2,2,2,1,0,0,10
KERALA,PALAKKAD,OTTAPPALAM,9,1,0,2,11,14,8,1,46
KERALA,PALAKKAD,PATTAMBI,19,9,7,8,4,2,1,0,50
KERALA,PALAKKAD,SHORANNUR,2,0,0,1,5,3,1,0,12
KERALA,PALAKKAD,SREEKRISHNAPURAM,41,8,7,25,19,13,32,11,156
KERALA,PALAKKAD,THRITHALA,7,0,0,0,0,0,0,0,7
KERALA,PATHANAMTHITTA,ELALTHUR,5,0,0,2,2,1,0,0,10
KERALA,PATHANAMTHITTA,KOIPURAM,6,1,0,2,2,0,0,1,12
KERALA,PATHANAMTHITTA,KONNI,9,0,1,0,2,0,1,0,13
KERALA,PATHANAMTHITTA,KULANADA,3,0,1,1,2,0,0,0,7
KERALA,PATHANAMTHITTA,MALLAPPALLY,8,0,0,0,0,0,0,0,8
KERALA,PATHANAMTHITTA,PANDALAM,6,0,5,6,0,0,0,0,17
KERALA,PATHANAMTHITTA,PARAKODE,0,0,0,1,0,0,0,3,4
KERALA,PATHANAMTHITTA,PULIKEEZHU,9,0,0,0,0,0,0,0,9
KERALA,THIRUVANANTHAPURAM,NEDUMANGADU,6,0,0,0,1,0,0,0,7
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,0,0,0,0,0,0,0,3,3
KERALA,THIRUVANANTHAPURAM,VARKKALA,1,0,0,0,0,2,0,0,3
KERALA,THIRUVANANTHAPURAM,VELLANADU,0,0,0,0,0,0,0,1,1
KERALA,THRISSUR,ANTHIKKAD,72,4,7,23,56,54,6,2,224
KERALA,THRISSUR,CHALAKKUDI,2,0,0,0,0,0,0,0,2
KERALA,THRISSUR,CHALAKUDY,12,0,0,0,0,0,0,0,12
KERALA,THRISSUR,CHAVAKKAD,4,0,0,0,0,0,0,0,4
KERALA,THRISSUR,CHERPU,112,0,1,11,5,9,0,1,139
KERALA,THRISSUR,CHOWANNUR,1,0,0,0,0,0,0,0,1
KERALA,THRISSUR,IRRINJALAKUDA,27,3,1,9,5,8,2,1,56
KERALA,THRISSUR,KODAKARA,55,1,4,1,6,4,2,4,77
KERALA,THRISSUR,KODUNGALLOOR,39,41,65,64,36,51,34,39,369
KERALA,THRISSUR,KODUNGALLUR,17,1,2,4,4,4,3,0,35
KERALA,THRISSUR,MALA,6,1,1,1,0,0,1,2,12
KERALA,THRISSUR,MATHILAKAM,23,26,29,36,27,21,21,29,212
KERALA,THRISSUR,OLLUKKARA,142,41,41,20,52,38,20,29,383
KERALA,THRISSUR,PAZHAYANNUR,18,9,3,0,0,1,0,0,31
KERALA,THRISSUR,PUZHAKKAL,14,1,0,0,0,0,0,0,15
KERALA,THRISSUR,THALIKUALAM,35,60,80,64,65,33,37,14,388
KERALA,THRISSUR,VADAKKANCHERRY,58,2,1,1,1,0,1,2,66
KERALA,THRISSUR,VILLANGALLUR,7,8,6,4,4,3,2,1,35
KERALA,WAYANAD,KALPETTA,38,4,4,4,15,16,13,7,101
KERALA,WAYANAD,MANANTHAVADI,75,6,7,25,44,28,40,14,239
KERALA,WAYANAD,SULTHANBATHERY,96,50,41,39,53,45,29,20,373
MADHYA PRADESH,BALAGHAT,BAIHAR,80,1,1,0,1,0,0,1,84
MADHYA PRADESH,BALAGHAT,BALAGHAT,68,1,0,1,4,7,4,0,85
MADHYA PRADESH,BALAGHAT,BIRSA,71,0,0,0,0,0,0,1,72
MADHYA PRADESH,BALAGHAT,KATANGI,30,0,0,2,2,0,0,0,34
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,11,0,0,0,0,0,0,0,11
MADHYA PRADESH,BALAGHAT,KIRNAPUR,87,0,0,0,1,0,0,0,88
MADHYA PRADESH,BALAGHAT,LALBARRA,18,0,0,2,5,7,0,1,33
MADHYA PRADESH,BALAGHAT,LANJI,11,0,0,0,0,0,0,0,11
MADHYA PRADESH,BALAGHAT,PARASWADA,254,5,0,1,1,0,11,0,272
MADHYA PRADESH,BALAGHAT,WARASEONI,13,0,0,0,0,0,0,0,13
MADHYA PRADESH,BASTAR,BAKAWAND,128,22,45,19,11,30,23,36,314
MADHYA PRADESH,BASTAR,BASTAR,428,9,9,404,5,1,0,25,881
MADHYA PRADESH,BASTAR,BHAIRAMGARH,9,0,0,0,0,0,0,1,10
MADHYA PRADESH,BASTAR,BIJAPUR,24,0,0,0,0,8,6,7,45
MADHYA PRADESH,BASTAR,DANTEWARA,5,2,0,0,0,0,0,0,7
MADHYA PRADESH,BASTAR,DARBHA,34,0,0,0,0,0,0,0,34
MADHYA PRADESH,BASTAR,DURGKONDAL,12,0,0,2,0,0,2,5,21
