-----
{
 "description": "The table refers to block wise distribution of surface lift schemes by type. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.5.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes by its type for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.5.csv"
}
-----
"State","District","Block","Lift Scheme - On River","Lift Scheme - On Stream","Lift Scheme - On Drain","Lift Scheme - On Tank/Pond","Total"
"MADHYA PRADESH","SATNA","SATNA",290,236,5,7,538
"MADHYA PRADESH","SATNA","UNCHEHARA",227,109,66,0,402
"MADHYA PRADESH","SEHORE","AASHTA",1476,83,12,3,1574
"MADHYA PRADESH","SEHORE","BUDANI",267,150,14,9,440
"MADHYA PRADESH","SEHORE","ICHHAWER",526,101,66,25,718
"MADHYA PRADESH","SEHORE","NASRULLAHGANJ",326,77,90,11,504
"MADHYA PRADESH","SEHORE","SIHORE",972,144,183,13,1312
"MADHYA PRADESH","SEONI","BARGHAT",130,40,0,0,170
"MADHYA PRADESH","SEONI","CHHAPARA",165,297,20,0,482
"MADHYA PRADESH","SEONI","DHANORA",71,47,68,0,186
"MADHYA PRADESH","SEONI","KAHANAPUS",14,26,0,3,43
"MADHYA PRADESH","SEONI","KEOLARI",118,38,0,0,156
"MADHYA PRADESH","SEONI","KURAI",395,57,0,0,452
"MADHYA PRADESH","SEONI","LAKHNADAUN",392,281,7,9,689
"MADHYA PRADESH","SEONI","SEONI",267,180,40,39,526
"MADHYA PRADESH","SHAHDOL","ANUPPUR",24,11,0,14,49
"MADHYA PRADESH","SHAHDOL","BUDHAR",291,77,0,19,387
"MADHYA PRADESH","SHAHDOL","BYOHARI",80,123,1,38,242
"MADHYA PRADESH","SHAHDOL","JAISINGHNAGAR",216,566,6,19,807
"MADHYA PRADESH","SHAHDOL","JAITAHARI",20,11,0,3,34
"MADHYA PRADESH","SHAHDOL","KOTAMA",23,5,0,3,31
"MADHYA PRADESH","SHAHDOL","MANPUR",216,206,45,12,479
"MADHYA PRADESH","SHAHDOL","PALEE-1",40,86,2,8,136
"MADHYA PRADESH","SHAHDOL","PALEE-2",163,250,81,6,500
"MADHYA PRADESH","SHAHDOL","PUSHPRAJGARH",84,68,4,1,157
"MADHYA PRADESH","SHAHDOL","SOHAGPUR",128,284,0,22,434
"MADHYA PRADESH","SHAHDOL","UMARIYA",322,205,8,8,543
"MADHYA PRADESH","SHAJAPUR","AGAR",353,261,27,34,675
"MADHYA PRADESH","SHAJAPUR","BAROD",112,46,1,0,159
"MADHYA PRADESH","SHAJAPUR","KALAPIPALMANDI",431,23,52,1,507
"MADHYA PRADESH","SHAJAPUR","MOMANBARODIYA",493,223,0,3,719
"MADHYA PRADESH","SHAJAPUR","SHAJAPUR",543,217,16,0,776
"MADHYA PRADESH","SHAJAPUR","SUJALPUR",271,2,9,0,282
"MADHYA PRADESH","SHAJAPUR","SUSNER",317,79,0,3,399
"MADHYA PRADESH","SHIVPURI","BADARWAS",970,484,2,4,1460
"MADHYA PRADESH","SHIVPURI","KARERA",323,22,0,18,363
"MADHYA PRADESH","SHIVPURI","KHANIYADHANA",283,60,0,0,343
"MADHYA PRADESH","SHIVPURI","KOLARAS",535,72,0,1,608
"MADHYA PRADESH","SHIVPURI","NARWAR",201,49,0,0,250
"MADHYA PRADESH","SHIVPURI","PICHHORE",121,35,0,2,158
"MADHYA PRADESH","SHIVPURI","POHARI",433,37,0,0,470
"MADHYA PRADESH","SHIVPURI","SHIVPURI",678,56,0,28,762
"MADHYA PRADESH","SIDHI","BAIDHAN",28,79,3,15,125
"MADHYA PRADESH","SIDHI","CHITRANGI",106,212,34,16,368
"MADHYA PRADESH","SIDHI","DEOSAR",25,94,0,29,148
"MADHYA PRADESH","SIDHI","KUSAMI",77,31,0,13,121
"MADHYA PRADESH","SIDHI","MAJHAULI",237,163,40,41,481
"MADHYA PRADESH","SIDHI","RAMPURNEKIN",105,51,7,6,169
"MADHYA PRADESH","SIDHI","SIDHI",53,66,2,5,126
"MADHYA PRADESH","SIDHI","SIHAWAL",10,32,9,5,56
"MADHYA PRADESH","SURGUJA","AMBIKAPUR",103,1,0,0,104
"MADHYA PRADESH","SURGUJA","BADRAFNAGAR",559,341,9,38,947
"MADHYA PRADESH","SURGUJA","BALRAMPUR",150,0,0,0,150
"MADHYA PRADESH","SURGUJA","BATOLI",108,23,6,0,137
"MADHYA PRADESH","SURGUJA","BHAIYATHAN",90,143,18,90,341
"MADHYA PRADESH","SURGUJA","BHARATPUR",231,162,49,1,443
"MADHYA PRADESH","SURGUJA","KUSAMI",451,223,271,45,990
"MADHYA PRADESH","SURGUJA","LAKHANPUR",95,0,0,0,95
"MADHYA PRADESH","SURGUJA","LUNDRA",103,88,94,19,304
"MADHYA PRADESH","SURGUJA","MAINPAT",68,11,0,0,79
"MADHYA PRADESH","SURGUJA","MANENDRAGARH",191,0,0,0,191
"MADHYA PRADESH","SURGUJA","ODAGI",22,57,0,3,82
"MADHYA PRADESH","SURGUJA","PRATAPPUR",90,0,0,0,90
"MADHYA PRADESH","SURGUJA","RAJPUR",290,0,0,0,290
"MADHYA PRADESH","SURGUJA","RAMANUJNAGAR",96,34,18,0,148
"MADHYA PRADESH","SURGUJA","RAMCHANDRAPUR",154,84,5,18,261
"MADHYA PRADESH","SURGUJA","SITAPUR",0,0,1,0,1
"MADHYA PRADESH","SURGUJA","SONHAT",11,22,0,1,34
"MADHYA PRADESH","TIKAMGARH","BALDEOGARH",303,125,49,78,555
"MADHYA PRADESH","TIKAMGARH","JATARA",123,0,0,0,123
"MADHYA PRADESH","TIKAMGARH","NIWARI",92,10,0,0,102
"MADHYA PRADESH","TIKAMGARH","PALERA",47,71,0,0,118
"MADHYA PRADESH","TIKAMGARH","PRITHWIPUR",94,0,0,7,101
"MADHYA PRADESH","TIKAMGARH","TIKAMGARH",569,171,0,9,749
"MADHYA PRADESH","UJJAIN","BADNAGAR",513,7,1,0,521
"MADHYA PRADESH","UJJAIN","GHATIYA",281,121,68,0,470
"MADHYA PRADESH","UJJAIN","KHACHRAUD",963,443,46,2,1454
"MADHYA PRADESH","UJJAIN","MAHIDPUR",537,140,18,6,701
"MADHYA PRADESH","UJJAIN","TARANA",936,180,39,8,1163
"MADHYA PRADESH","UJJAIN","UJJAIN",620,144,18,18,800
"MADHYA PRADESH","VIDISHA","BASODA",2555,589,44,44,3232
"MADHYA PRADESH","VIDISHA","GYARASPUR",818,686,118,24,1646
"MADHYA PRADESH","VIDISHA","KURWAI",1138,498,45,40,1721
"MADHYA PRADESH","VIDISHA","LATERI",737,279,53,18,1087
"MADHYA PRADESH","VIDISHA","NATERAN",1292,460,475,0,2227
"MADHYA PRADESH","VIDISHA","SIRONJ",1233,360,109,3,1705
"MADHYA PRADESH","VIDISHA","VIDISHA",1411,106,21,17,1555
"MANIPUR","BISHNUPUR","MOIRANG",4,0,0,0,4
"MANIPUR","IMPHAL","HAORANGSABAL(I-W)",2,0,0,0,2
"MANIPUR","IMPHAL","WAQNGOI(I-W)",9,0,0,0,9
"MANIPUR","THOUBAL","THOUBAL",5,0,0,0,5
"MEGHALAYA","JAINTIA HILLS","AMLAREM",1,2,0,0,3
"MEGHALAYA","JAINTIA HILLS","KHLIEHRIAT",0,1,0,0,1
"MEGHALAYA","JAINTIA HILLS","LASKEIN",1,0,0,0,1
"MEGHALAYA","JAINTIA HILLS","THADLASKEIN",0,1,0,0,1
"MEGHALAYA","RI BHOI DISTRICT","UMSNING C&D BLOCK",1,0,0,0,1
"MEGHALAYA","SOUTH GARO HILLS","BAGHMARA",0,1,0,0,1
"MEGHALAYA","SOUTH GARO HILLS","RONGRA",0,1,0,0,1
"MEGHALAYA","WEST GARO HILLS","BETASING",1,0,0,0,1
"MEGHALAYA","WEST GARO HILLS","SELSELLA",0,0,2,1,3
"MEGHALAYA","WEST KHASI HILLS","MAIRANG",0,2,0,0,2
"MIZORAM","AIZAWL","THINGDAWL",0,4,2,0,6
"MIZORAM","AIZAWL","ZAWLNUAM",0,0,0,6,6
"NAGALAND","KOHIMA","KUHUBOTO",0,5,0,1,6
"NAGALAND","KOHIMA","MEDZIPHEMA",5,1,0,7,13
"ORISSA","ANGUL","ANUGUL",22,4,16,1,43
"ORISSA","ANGUL","ATHAMALLICK",41,2,3,2,48
"ORISSA","ANGUL","BANANPULA",36,0,6,0,42
"ORISSA","ANGUL","CHHENDIAPADA",14,12,2,5,33
"ORISSA","ANGUL","KANIHA",41,0,2,28,71
"ORISSA","ANGUL","KISONAGAR",15,2,3,0,20
"ORISSA","ANGUL","PALALAHARA",28,1,11,74,114
"ORISSA","ANGUL","TALCHER",19,3,1,0,23
"ORISSA","BALASORE","BAHANAGA",6,0,0,1,7
"ORISSA","BALASORE","BALASORE",17,0,1,0,18
"ORISSA","BALASORE","BALIPAL",14,0,0,46,60
"ORISSA","BALASORE","BASTA",38,0,7,0,45
"ORISSA","BALASORE","BHOGARAI",23,0,36,0,59
"ORISSA","BALASORE","JALESWAR",27,0,18,7,52
"ORISSA","BALASORE","JILGIRI",18,0,1,2,21
"ORISSA","BALASORE","KHAIRA",2,1,0,0,3
"ORISSA","BALASORE","OUPADA",0,0,0,5,5
"ORISSA","BALASORE","REMUNA",52,0,0,0,52
"ORISSA","BALASORE","SIMULIA",12,0,0,0,12
"ORISSA","BALASORE","SORO",38,0,0,3,41
"ORISSA","BARAGARH","AMBABHANA",23,1,11,0,35
"ORISSA","BARAGARH","ATABIRA",21,0,22,4,47
"ORISSA","BARAGARH","BARAGARH",36,1,17,16,70
"ORISSA","BARAGARH","BARAPALI",19,2,6,4,31
"ORISSA","BARAGARH","BHATALI",100,2,21,42,165
"ORISSA","BARAGARH","BHENDENI",94,0,10,2,106
"ORISSA","BARAGARH","BIJEPUR",34,0,11,5,50
"ORISSA","BARAGARH","GAISILAT",38,0,2,0,40
"ORISSA","BARAGARH","JHARABANDHA",24,2,0,1,27
"ORISSA","BARAGARH","PADMAPUR",25,14,3,3,45
"ORISSA","BARAGARH","PAIKMAL",65,2,24,23,114
"ORISSA","BARAGARH","SOHELA",10,19,14,35,78
"ORISSA","BHADRAK","BASUDEVPUR",11,0,65,4,80
"ORISSA","BHADRAK","BHADRAK",32,0,0,1,33
"ORISSA","BHADRAK","BHANDARIPOKHARI",7,0,2,0,9
"ORISSA","BHADRAK","BONTH",10,0,0,1,11
"ORISSA","BHADRAK","CHANDABALI",7,0,5,5,17
"ORISSA","BHADRAK","DHAMANAGAR",155,0,75,7,237
"ORISSA","BHADRAK","TIHIDI",22,0,0,0,22
"ORISSA","BOLANGIR","AGALPUR",21,10,6,1,38
"ORISSA","BOLANGIR","BALANGIR",49,23,58,4,134
"ORISSA","BOLANGIR","BELPARA",45,0,24,12,81
"ORISSA","BOLANGIR","BONGOMUNDA",40,2,3,0,45
"ORISSA","BOLANGIR","DEOGAN",152,55,40,4,251
"ORISSA","BOLANGIR","KHAPRA KHOL",65,9,18,40,132
"ORISSA","BOLANGIR","LOUSINGHA",29,35,54,0,118
"ORISSA","BOLANGIR","MURIBAHAL",20,0,2,3,25
"ORISSA","BOLANGIR","PATANAGARH",151,16,42,75,284
"ORISSA","BOLANGIR","PUINTALA",24,45,105,2,176
"ORISSA","BOLANGIR","SAINTALA",29,21,25,12,87
"ORISSA","BOLANGIR","TENTULIKHUNTI",13,56,0,1,70
"ORISSA","BOLANGIR","TITILAGARH",17,1,15,8,41
"ORISSA","BOLANGIR","TUREKELA",2,0,3,2,7
"ORISSA","BOUDH","BOUDH",44,0,3,1,48
"ORISSA","BOUDH","GHARABHANGA",47,0,10,0,57
"ORISSA","BOUDH","KANTAMAL",49,2,19,1,71
"ORISSA","CUTTACK","ATHGARH",33,29,0,0,62
"ORISSA","CUTTACK","BANKI",23,0,0,0,23
"ORISSA","CUTTACK","BARANGA",7,0,4,0,11
"ORISSA","CUTTACK","BARMBA",33,0,6,0,39
"ORISSA","CUTTACK","CUTTACK(SADAR)",18,0,0,0,18
"ORISSA","CUTTACK","DOMAPARA",69,0,1,1,71
"ORISSA","CUTTACK","KANTAPARA",4,0,0,0,4
"ORISSA","CUTTACK","MAHANGA",90,0,0,0,90
"ORISSA","CUTTACK","NARASINGHPUR",37,1,2,3,43
"ORISSA","CUTTACK","NIALI",1,0,0,3,4
"ORISSA","CUTTACK","NISCHINTAKOILI",8,2,4,48,62
"ORISSA","CUTTACK","SALIPUR",4,0,0,3,7
"ORISSA","CUTTACK","TANGI-CHOUDWAR",35,8,5,8,56
"ORISSA","CUTTACK","TIGIRIA",11,2,7,2,22
"ORISSA","DEOGARH","REAMAL",110,19,17,333,479
"ORISSA","DEOGARH","SARKOTE",14,9,15,16,54
"ORISSA","DEOGARH","TILEIBANI",23,4,1,50,78
"ORISSA","DHENKANAL","BHUBAN",32,2,5,1,40
"ORISSA","DHENKANAL","DHENKANAL",26,0,2,0,28
"ORISSA","DHENKANAL","GANDIA",15,0,33,6,54
"ORISSA","DHENKANAL","HINDOL",42,8,8,3,61
"ORISSA","DHENKANAL","KAMAKHYANAGAR",18,2,1,0,21
"ORISSA","DHENKANAL","KANKADAHAD",0,0,7,2,9
"ORISSA","DHENKANAL","ODAPADA",59,2,11,1,73
"ORISSA","DHENKANAL","PALAJANGA",24,0,2,0,26
"ORISSA","GAJAPATI","GUMMA",9,1,0,0,10
"ORISSA","GAJAPATI","KASINAGAR",5,0,0,0,5
"ORISSA","GAJAPATI","MOHANA",8,4,0,4,16
"ORISSA","GAJAPATI","NUAGADA",1,0,0,0,1
"ORISSA","GAJAPATI","PARALAKHEMUNDI",75,1,4,5,85
"ORISSA","GAJAPATI","R.UDAYAGIRI",5,1,0,2,8
"ORISSA","GAJAPATI","RAYAGADA",23,1,1,0,25
"ORISSA","GANJAM","ASKA",42,0,9,1,52
"ORISSA","GANJAM","BELAGUNTHA",9,1,2,1,13
"ORISSA","GANJAM","BHANJANAGAR",38,1,4,0,43
"ORISSA","GANJAM","BUGUDA",18,5,5,8,36
"ORISSA","GANJAM","CHATRAPUR",27,3,4,1,35
"ORISSA","GANJAM","CHIKITI",39,1,0,0,40
"ORISSA","GANJAM","DHARAKOT",80,0,0,2,82
"ORISSA","GANJAM","DIGAPAHANDI",93,8,11,11,123
"ORISSA","GANJAM","GANJAM",26,0,13,0,39
"ORISSA","GANJAM","HINJILIKUT",35,0,0,1,36
"ORISSA","GANJAM","J.N.PRASAD",37,15,11,2,65
"ORISSA","GANJAM","K.KHANDI",1,0,10,8,19
"ORISSA","GANJAM","K.S.NAGAR",10,1,0,0,11
"ORISSA","GANJAM","KHALLIKOT",10,0,2,0,12
"ORISSA","GANJAM","KODALA",14,1,2,1,18
"ORISSA","GANJAM","P.PUR",33,1,6,1,41
"ORISSA","GANJAM","PATRAPUR",44,0,1,2,47
"ORISSA","GANJAM","POLASARA",26,3,0,4,33
"ORISSA","GANJAM","R.LUNDA",2,0,1,8,11
"ORISSA","GANJAM","S.KHEMUNDI",51,2,3,6,62
"ORISSA","GANJAM","SHERAGADA",132,0,2,18,152
"ORISSA","GANJAM","SORADA",85,5,16,1,107
"ORISSA","JAGATSINGHPUR","BALIKUDA",47,1,0,17,65
"ORISSA","JAGATSINGHPUR","BIRIDI",2,0,0,0,2
"ORISSA","JAGATSINGHPUR","ERASAMA",17,1,0,0,18
"ORISSA","JAGATSINGHPUR","JAGATSINGHPUR",4,0,0,0,4
"ORISSA","JAGATSINGHPUR","KUNJANG",18,1,0,0,19
"ORISSA","JAGATSINGHPUR","NAUGAON",2,0,0,0,2
"ORISSA","JAGATSINGHPUR","RAGHUNATHPUR",10,0,0,0,10
"ORISSA","JAGATSINGHPUR","TRITOL",36,1,0,0,37
"ORISSA","JAJPUR","BARACHAN",147,0,1,0,148
"ORISSA","JAJPUR","BARI",85,1,0,0,86
"ORISSA","JAJPUR","BINJHARPUR",71,0,1,4,76
"ORISSA","JAJPUR","DANAGADI",25,0,1,7,33
"ORISSA","JAJPUR","DASARATHPUR",1,0,17,3,21
"ORISSA","JAJPUR","DHARAMASALA",34,3,116,49,202
"ORISSA","JAJPUR","JAJPUR",28,0,29,9,66
"ORISSA","JAJPUR","KOREI",0,0,0,7,7
"ORISSA","JAJPUR","RASULPUR",6,0,3,2,11
"ORISSA","JAJPUR","SUKINDA",31,0,1,0,32
"ORISSA","JHARSUGUDA","JHARSUGUDA",32,3,1,9,45
"ORISSA","JHARSUGUDA","KIRIMIRA",16,54,11,34,115
"ORISSA","JHARSUGUDA","KOLABIRA",18,43,8,14,83
"ORISSA","JHARSUGUDA","LAIKERA",13,0,0,4,17
"ORISSA","JHARSUGUDA","LAKHANPUR",31,7,16,96,150
"ORISSA","KALAHANDI","BHABANI PATANA",41,9,8,0,58
"ORISSA","KALAHANDI","DHARMGARH",19,1,0,4,24
"ORISSA","KALAHANDI","GOLAMUNDA",27,1,0,2,30
"ORISSA","KALAHANDI","JAIPATANA",4,0,1,1,6
"ORISSA","KALAHANDI","JUNAGARH",41,1,13,2,57
"ORISSA","KALAHANDI","KALAMPUR",18,0,5,3,26
"ORISSA","KALAHANDI","KARLAMUNDA",2,14,0,0,16
"ORISSA","KALAHANDI","KESINGA",52,0,12,4,68
"ORISSA","KALAHANDI","KOKASARA",9,2,0,1,12
"ORISSA","KALAHANDI","LANGIGARH",25,6,6,2,39
"ORISSA","KALAHANDI","M.RAMPUR",36,3,2,0,41
"ORISSA","KALAHANDI","NARALA",55,9,0,8,72
"ORISSA","KALAHANDI","TH.RAMPUR",4,0,0,0,4
"ORISSA","KENDRAPARA","AUL",255,0,144,4,403
"ORISSA","KENDRAPARA","DERABISI",22,0,0,0,22
"ORISSA","KENDRAPARA","GARADPUR",66,6,1,3,76
"ORISSA","KENDRAPARA","KENDRAPARA",57,3,4,13,77
"ORISSA","KENDRAPARA","MAHAKALAPADA",121,3,26,9,159
"ORISSA","KENDRAPARA","MARSAGHAI",119,7,2,6,134
"ORISSA","KENDRAPARA","PATAMUNDAI",171,1,91,27,290
"ORISSA","KENDRAPARA","RAJKANIKA",93,0,347,34,474
"ORISSA","KENDRAPARA","RAJNAGAR",23,46,231,30,330
"ORISSA","KEONJHAR","ANANDAPUR",25,7,2,11,45
"ORISSA","KEONJHAR","BANASPAL",17,2,10,0,29
"ORISSA","KEONJHAR","CHAMPUA",77,0,2,1,80
"ORISSA","KEONJHAR","GHASIPURA",35,0,0,1,36
"ORISSA","KEONJHAR","GHATAGAON",7,0,0,0,7
"ORISSA","KEONJHAR","HARICHANDANPUR",20,5,0,1,26
"ORISSA","KEONJHAR","HATADIHI",19,1,16,17,53
"ORISSA","KEONJHAR","JHUMPURA",8,0,4,0,12
"ORISSA","KEONJHAR","JODA",27,3,0,1,31
"ORISSA","KEONJHAR","PATANA",39,9,0,0,48
"ORISSA","KEONJHAR","SADAR",53,0,1,14,68
"ORISSA","KEONJHAR","SAHARAPARA",42,0,0,0,42
"ORISSA","KEONJHAR","TELKOI",36,10,36,68,150
"ORISSA","KHURDA","BALIANTA",0,0,0,2,2
"ORISSA","KHURDA","BANAPUR",6,0,0,32,38
"ORISSA","KHURDA","BEGUNIA",27,3,3,0,33
"ORISSA","KHURDA","BHUBANESWAR",18,4,2,0,24
"ORISSA","KHURDA","BOLAGARH",2,0,0,33,35
"ORISSA","KHURDA","CHILIKA",10,0,1,0,11
"ORISSA","KHURDA","JATNI",18,1,1,0,20
"ORISSA","KHURDA","KHURDA",19,4,0,4,27
"ORISSA","KHURDA","TANGI",50,1,0,0,51
"ORISSA","KORAPUT","BAIPARIGUDA",8,1,1,6,16
"ORISSA","KORAPUT","BANDHUGOAN",27,17,2,0,46
"ORISSA","KORAPUT","BORIGUMMA",197,64,215,87,563
"ORISSA","KORAPUT","DASAMANTAPUR",13,1,1,0,15
"ORISSA","KORAPUT","JEYPUR",111,13,9,39,172
"ORISSA","KORAPUT","KORAPUT",10,1,3,4,18
"ORISSA","KORAPUT","KOTAPAD",170,2,30,44,246
"ORISSA","KORAPUT","KUNDURA",24,0,3,0,27
"ORISSA","KORAPUT","LAMATAPUT",5,2,0,0,7
"ORISSA","KORAPUT","LAXMIPUR",4,0,3,0,7
"ORISSA","KORAPUT","NANDAPUR",2,2,0,2,6
"ORISSA","KORAPUT","NARAYANPATNA",14,6,4,0,24
"ORISSA","KORAPUT","POTTANGI",0,1,0,0,1
"ORISSA","KORAPUT","SIMILIGUDA",18,1,1,0,20
"ORISSA","MALKANGIRI","KALIMELA",6,0,0,2,8
"ORISSA","MALKANGIRI","KHAIRAPUT",1,0,1,0,2
"ORISSA","MALKANGIRI","KONKUNDA",0,1,0,0,1
"ORISSA","MALKANGIRI","MALKANAGIRI",3,0,0,0,3
"ORISSA","MALKANGIRI","MATHILI",11,0,1,0,12
"ORISSA","MALKANGIRI","PODIA",5,0,0,0,5
"ORISSA","MAYURBHANJ","BAHALADA",2,0,1,0,3
"ORISSA","MAYURBHANJ","BANGIRIPOSI",23,4,0,2,29
"ORISSA","MAYURBHANJ","BARIPADA",3,2,5,0,10
"ORISSA","MAYURBHANJ","BARSAHI",45,2,1,0,48
"ORISSA","MAYURBHANJ","BETANATI",7,4,1,15,27
"ORISSA","MAYURBHANJ","BIJATOLA",2,0,0,0,2
"ORISSA","MAYURBHANJ","BISOI",4,1,0,0,5
"ORISSA","MAYURBHANJ","GOPABANDHU NAGAR",27,1,0,0,28
"ORISSA","MAYURBHANJ","JAMADA",11,0,12,2,25
"ORISSA","MAYURBHANJ","JASIPUR",18,0,3,1,22
"ORISSA","MAYURBHANJ","KAPTIPADA",15,0,4,0,19
"ORISSA","MAYURBHANJ","KARANJIA",24,0,2,1,27
"ORISSA","MAYURBHANJ","KHUNTA",22,0,0,0,22
"ORISSA","MAYURBHANJ","KULIANA",19,2,0,1,22
"ORISSA","MAYURBHANJ","KUSUMI",5,0,0,0,5
"ORISSA","MAYURBHANJ","MORADA",31,2,1,0,34
"ORISSA","MAYURBHANJ","RAIRANGPUR",1,0,2,1,4
"ORISSA","MAYURBHANJ","RARUAN",24,0,2,0,26
"ORISSA","MAYURBHANJ","RASGOVINDPUR",32,0,1,0,33
"ORISSA","MAYURBHANJ","SAMAKHUNTA",4,16,7,1,28
"ORISSA","MAYURBHANJ","SARASKANA",12,0,9,3,24
"ORISSA","MAYURBHANJ","SUKRULI",18,0,0,0,18
"ORISSA","MAYURBHANJ","SULIAPADA",31,4,4,0,39
"ORISSA","MAYURBHANJ","THAKURMUNDA",1,1,0,0,2
"ORISSA","MAYURBHANJ","TIRINGI",4,0,4,0,8
"ORISSA","MAYURBHANJ","UDALA",41,1,0,0,42
"ORISSA","NAYAGARH","BHAPUR",30,4,0,0,34
"ORISSA","NAYAGARH","GANIA",1,1,5,0,7
"ORISSA","NAYAGARH","KHANDAPADA",26,1,0,1,28
"ORISSA","NAYAGARH","NAYAGARH",6,1,0,0,7
"ORISSA","NAYAGARH","NUAGAON",22,0,0,0,22
"ORISSA","NAYAGARH","ODOGAON",41,0,0,4,45
"ORISSA","NAYAGARH","RANPUR",24,4,7,16,51
"ORISSA","NOWRANGPUR","CHANDAHANDI",4,1,0,1,6
"ORISSA","NOWRANGPUR","DABUGAON",38,33,17,130,218
"ORISSA","NOWRANGPUR","JHARIGAON",45,13,52,45,155
"ORISSA","NOWRANGPUR","KUSAGUMUDA",79,9,58,63,209
"ORISSA","NOWRANGPUR","NANDAHANDI",31,5,12,15,63
"ORISSA","NOWRANGPUR","NAWARANGPUR",72,2,3,40,117
"ORISSA","NOWRANGPUR","PAPADAHANDI",73,42,13,70,198
"ORISSA","NOWRANGPUR","RAIGHAR",3,11,4,79,97
"ORISSA","NOWRANGPUR","TENTULIKHUNTI",32,14,10,4,60
"ORISSA","NOWRANGPUR","UMERKOT",5,0,28,165,198
"ORISSA","NUAPADA","BODEN",4,0,0,0,4
"ORISSA","NUAPADA","KHARIAR",59,3,0,17,79
"ORISSA","NUAPADA","KOMANA",22,1,10,0,33
"ORISSA","NUAPADA","NUAPARA",13,1,11,1,26
"ORISSA","NUAPADA","SINAPALLI",27,2,29,0,58
"ORISSA","PHULBANI","BALIGUDA",4,1,2,1,8
"ORISSA","PHULBANI","CHAKAPAD",22,3,0,15,40
"ORISSA","PHULBANI","DARINGIBADI",1,0,0,0,1
"ORISSA","PHULBANI","G.UDAYAGIRI",3,2,2,1,8
"ORISSA","PHULBANI","JUMUDIBANDHA",11,0,1,1,13
"ORISSA","PHULBANI","KHAJURIPADA",4,0,7,5,16
"ORISSA","PHULBANI","KOTAGARH",8,0,0,0,8
"ORISSA","PHULBANI","NUAGAON",10,0,7,1,18
"ORISSA","PHULBANI","PHIRINGIA",16,7,4,3,30
"ORISSA","PHULBANI","PHULBANI",25,4,0,1,30
"ORISSA","PHULBANI","RAIKIA",7,3,0,0,10
"ORISSA","PHULBANI","TIKABALI",45,0,7,3,55
"ORISSA","PURI","ASTARANG",2,0,0,18,20
"ORISSA","PURI","BRAHMAGIRI",109,7,176,477,769
"ORISSA","PURI","DELANG",43,4,28,57,132
"ORISSA","PURI","GOP",75,0,12,79,166
"ORISSA","PURI","KAKATPUR",18,0,0,16,34
"ORISSA","PURI","KANAS",165,0,110,56,331
"ORISSA","PURI","KRISHNAPRASAD",0,0,2,9,11
"ORISSA","PURI","NIMAPARA",23,1,12,184,220
"ORISSA","PURI","PIPILI",20,0,8,340,368
"ORISSA","PURI","PURISADAR",83,2,196,679,960
"ORISSA","PURI","SATYABADI",77,0,227,494,798
"ORISSA","RAYAGADA","BISAMACUTTACK",6,6,3,1,16
"ORISSA","RAYAGADA","CHANDRAPOR",3,0,0,0,3
"ORISSA","RAYAGADA","GUDARI",14,0,5,0,19
"ORISSA","RAYAGADA","GUNUPUR",23,12,8,0,43
"ORISSA","RAYAGADA","KALYANSINGPUR",23,2,3,0,28
"ORISSA","RAYAGADA","KASHIPUR",3,0,11,0,14
"ORISSA","RAYAGADA","KOUNARA",24,2,4,2,32
"ORISSA","RAYAGADA","MUNIGUDA",16,6,2,4,28
"ORISSA","RAYAGADA","PADAMPUR",16,2,8,1,27
"ORISSA","RAYAGADA","RAMANGUDA",17,28,2,0,47
"ORISSA","RAYAGADA","RAYAGADA",75,1,0,0,76
"ORISSA","SAMBALPUR","DHANKAUDA",25,3,20,3,51
"ORISSA","SAMBALPUR","GOVINDPUR",66,0,59,81,206
"ORISSA","SAMBALPUR","JAMANKIRA",27,1,25,37,90
"ORISSA","SAMBALPUR","JUJUMURA",12,1,10,2,25
"ORISSA","SAMBALPUR","KANESWAR",49,0,34,10,93
"ORISSA","SAMBALPUR","KUCHINDA",59,11,30,91,191
"ORISSA","SAMBALPUR","NAKTIDEUL",22,10,3,8,43
"ORISSA","SAMBALPUR","RAIRAKHOL",13,6,4,7,30
"ORISSA","SAMBALPUR","RENGALI",1,2,6,0,9
"ORISSA","SONEPUR","BINIKA",8,0,56,1,65
"ORISSA","SONEPUR","BIRMAHARAJPUR",30,0,4,0,34
"ORISSA","SONEPUR","DUNGURIPALLI",1,0,33,0,34
"ORISSA","SONEPUR","SONEPUR",22,0,0,0,22
"ORISSA","SONEPUR","TARAVA",16,1,2,0,19
"ORISSA","SONEPUR","ULUNDA",66,0,4,1,71
"ORISSA","SUNDARGARH","BALLISANKAR",14,0,17,6,37
"ORISSA","SUNDARGARH","BARAGAON",20,0,35,11,66
"ORISSA","SUNDARGARH","BISRA",34,0,8,1,43
"ORISSA","SUNDARGARH","BONAI",15,6,12,6,39
"ORISSA","SUNDARGARH","GURUNDIA",11,8,19,1,39
"ORISSA","SUNDARGARH","HEMGIRI",23,3,6,0,32
"ORISSA","SUNDARGARH","KOIRA",1,1,12,0,14
