-----
{
 "description": "The table refers to District wise Potential Utilized through Deep Tubewells . The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwlstate3.12.csv", 
 "title": "Download CSV for Districtwise Potential Utilized through Deep Tubewells", 
 "url": "http://data.gov.in/sites/default/files/dptbwlstate3.12.csv"
}
-----
"State","District","Kharif","Rabi","Perennial","Others","Total"
"CHHATTISGARH","DANTEWADA",0,2,0,0,2
"CHHATTISGARH","DHAMTARI",16,12,0,0,28
"CHHATTISGARH","DURG",1128,704,10,0,1842
"CHHATTISGARH","JANJGIR-CHAMPA",2080,1426,0,7,3514
"CHHATTISGARH","JASHPUR",4,1,0,0,4
"CHHATTISGARH","KANKER",52,30,0,0,82
"CHHATTISGARH","KORIA",7,7,0,0,14
"CHHATTISGARH","KVARDHA",282,143,0,0,425
"CHHATTISGARH","MAHASAMUND",77,58,12,0,147
"CHHATTISGARH","RAIGARH",1305,1027,28,0,2360
"CHHATTISGARH","RAIPUR",649,308,208,5,1169
"CHHATTISGARH","RAJNANDGAON",143,48,0,0,191
"CHHATTISGARH","SURGUJA",115,452,0,0,568
"DELHI","MAHRAULI",3192,3216,161,88,6656
"DELHI","NAJAFGARH",92,131,10,13,245
"GOA","NORTH GOA",0,3,47,1,51
"GOA","SOUTH GOA",1,1,7,0,9
"GUJARAT","AHMEDABAD",31761,32759,7519,5710,77748
"GUJARAT","AMRELI",0,0,0,0,0
"GUJARAT","ANAND",9759,16664,416,9697,36536
"GUJARAT","BANASKANTHA",62036,96100,10825,11107,180068
"GUJARAT","BHARUCH",1046,2142,1823,42,5053
"GUJARAT","BHAVNAGAR",24,60,0,32,116
"GUJARAT","DANG",0,0,0,0,0
"GUJARAT","GANDHINAGAR",40341,53316,19430,2488,115575
"GUJARAT","JUNAGADH",16187,4892,74,71,21223
"GUJARAT","KACHCHH",2708,2335,1235,1408,7687
"GUJARAT","KHEDA",5392,4277,0,901,10570
"GUJARAT","MEHSANA",29775,79111,11761,28673,149320
"GUJARAT","NARMADA",27,57,1555,5,1644
"GUJARAT","NAVSARI",68,9,172,0,250
"GUJARAT","PANCHMAHAL",23,86,33,0,142
"GUJARAT","PATAN",31602,95317,535,33881,161334
"GUJARAT","PORBANDAR",0,0,0,0,0
"GUJARAT","RAJKOT",13115,8808,140,37,22101
"GUJARAT","SABARKANTHA",1423,2621,87,278,4409
"GUJARAT","SURAT",0,620,0,0,620
"GUJARAT","SURENDRANAGAR",9731,14161,3162,49,27104
"GUJARAT","VADODARA",15244,36843,10689,11930,74706
"HARYANA","AMBALA",16861,16638,274,8,33780
"HARYANA","BHIWANI",314,970,0,0,1284
"HARYANA","FARIDABAD",71,98,0,0,169
"HARYANA","FATEHABAD",11066,10906,108,0,22079
"HARYANA","GURGAON",7,1411,0,0,1418
"HARYANA","HISSAR",1212,1210,0,0,2422
"HARYANA","JHAJJAR",1148,1836,0,0,2984
"HARYANA","JIND",3216,3381,3,0,6600
"HARYANA","KAITHAL",11391,11543,24,0,22958
"HARYANA","KARNAL",9325,9061,0,0,18386
"HARYANA","KURUKSHETRA",17194,17208,0,0,34401
"HARYANA","MAHENDRAGARH",0,2973,0,0,2973
"HARYANA","PANCHKULA",901,1142,14,0,2056
"HARYANA","PANIPAT",3932,3967,0,0,7898
"HARYANA","REWARI",289,997,0,0,1287
"HARYANA","SIRSA",10764,10770,2,0,21535
"HARYANA","SONEPAT",1422,1460,0,0,2882
"HARYANA","YAMUNANAGAR",1214,1160,3,0,2378
"HIMACHAL PRADESH","Kangra",1553,1554,369,0,3476
"HIMACHAL PRADESH","Kullu",0,1,0,0,2
"HIMACHAL PRADESH","Sirmaur",250,252,17,0,520
"HIMACHAL PRADESH","Solan",380,837,2,16,1235
"HIMACHAL PRADESH","Una",1627,3955,50,28,5660
"JAMMU & KASHMIR","JAMMU",186,130,0,0,316
"JAMMU & KASHMIR","KATHUA",32,32,0,0,64
"JHARKHAND","CHATRA",5,2,0,0,7
"JHARKHAND","DUMKA",10,0,0,0,10
"JHARKHAND","GARHWA",6,9,0,0,15
"JHARKHAND","GIRIDIH",20,5,0,0,24
"JHARKHAND","HAZARIBAGH",4,2,0,0,7
"JHARKHAND","SAHEBGANJ",25,40,0,0,65
"JHARKHAND","SARAIKELA",3,0,0,0,3
"JHARKHAND","WEST SINGHBHUM",6,0,0,0,6
"KARNATAKA","Bangalore",1,0,1,1,3
"KARNATAKA","Bangalore Rural",2,1,1,1,4
"KARNATAKA","Belgaum",34,22,1,1,57
"KARNATAKA","Bellary",3,3,0,0,6
"KARNATAKA","Bijapur",7,4,0,4,15
"KARNATAKA","Chikmagalur",28,0,122,0,150
"KARNATAKA","Chitradurga",5,0,0,2,7
"KARNATAKA","Dakshina Kannada",0,0,30,0,30
"KARNATAKA","Davanagere",31,0,0,18,49
"KARNATAKA","Dharwar",0,0,0,0,0
"KARNATAKA","Kolar",5,4,1,2,12
"KARNATAKA","Mandya",43,42,1,0,86
"KARNATAKA","Tumkur",0,0,4,0,4
"KERALA","ALAPPUZHA",1,0,0,1,2
"KERALA","ERANAKULAM",1,1,2,4,8
"KERALA","IDDUKKI",0,0,30,5,35
"KERALA","KANNUR",0,0,37,3,40
"KERALA","KASARAGODE",22,29,21,11,83
"KERALA","KOLLAM",12,11,6,17,46
"KERALA","KOTTAYAM",79,79,25,2,185
"KERALA","KOZHIKODE",0,0,1,1,2
"KERALA","MALAPPURAM",1,0,17,5,23
"KERALA","PALAKKAD",13,73,87,107,280
"KERALA","PATHANAMTHITTA",0,0,26,18,44
"KERALA","THIRUVANANTHAPURAM",0,0,30,1,31
"KERALA","THRISSUR",5,5,56,69,135
"MADHYA PRADESH","BALAGHAT",96,38,0,0,134
"MADHYA PRADESH","BARWANI",2793,1253,32,0,4078
"MADHYA PRADESH","BETUL",294,2364,202,2,2863
"MADHYA PRADESH","BHIND",51,3778,0,0,3829
"MADHYA PRADESH","BHOPAL",0,580,0,0,580
"MADHYA PRADESH","CHHATARPUR",0,407,0,0,407
"MADHYA PRADESH","DAMOH",15,1409,2,0,1426
"MADHYA PRADESH","DATIA",2,476,52,0,530
"MADHYA PRADESH","DEWAS",101,2372,57,0,2529
"MADHYA PRADESH","DHAR",722,214,1,1,939
"MADHYA PRADESH","GUNA",26,10114,0,0,10140
"MADHYA PRADESH","GWALIOR",0,65,0,0,65
"MADHYA PRADESH","HARDA",0,8,0,0,8
"MADHYA PRADESH","HOSHANGABAD",25,2931,4,0,2960
"MADHYA PRADESH","INDORE",23,2922,19,0,2964
"MADHYA PRADESH","JABALPUR",249,1466,51,24,1790
"MADHYA PRADESH","JHABUA",363,266,0,0,629
"MADHYA PRADESH","KATNI",59,458,2,0,519
"MADHYA PRADESH","KHANDWA",9306,2993,1033,4,13336
"MADHYA PRADESH","KHARGONE",5615,2114,0,0,7729
"MADHYA PRADESH","MANDSAUR",54,1126,43,0,1223
"MADHYA PRADESH","MORENA",0,0,0,0,0
"MADHYA PRADESH","NARSINGHPUR",137,1762,53,8,1959
"MADHYA PRADESH","NEEMUCH",237,4491,9,0,4738
"MADHYA PRADESH","PANNA",28,1313,0,0,1341
"MADHYA PRADESH","RAISEN",0,806,0,0,806
"MADHYA PRADESH","RAJGARH",19,975,0,3,997
"MADHYA PRADESH","RATLAM",302,3194,4,8,3508
"MADHYA PRADESH","REWA",120,2789,72,0,2980
"MADHYA PRADESH","SAGAR",4,937,0,0,941
"MADHYA PRADESH","SATNA",8,7801,6,4,7818
"MADHYA PRADESH","SEHORE",0,58,0,0,58
"MADHYA PRADESH","SEONI",53,185,4,0,242
"MADHYA PRADESH","SHAHDOL",0,294,0,1,295
"MADHYA PRADESH","SHAJAPUR",2,573,8,0,583
"MADHYA PRADESH","SHEOPUR",0,5444,0,0,5444
"MADHYA PRADESH","SHIVPURI",8,4307,10,0,4325
"MADHYA PRADESH","SIDHI",12,510,0,522,1044
"MADHYA PRADESH","TIKAMGARH",89,218,0,0,307
"MADHYA PRADESH","UJJAIN",11,339,0,0,350
"MADHYA PRADESH","VIDISHA",0,343,0,0,343
"MAHARASHTRA","AHMEDNAGAR",3806,2434,1724,394,8359
"MAHARASHTRA","AKOLA",77,126,107,13,324
"MAHARASHTRA","AMRAVATI",224,423,649,29,1325
"MAHARASHTRA","AURANGABAD",45,37,18,0,100
"MAHARASHTRA","BEED",1399,1085,909,2899,6292
"MAHARASHTRA","BHANDARA",50,28,0,1,79
"MAHARASHTRA","BULDANA",132,216,34,3,385
"MAHARASHTRA","CHANDRAPUR",107,73,21,0,201
"MAHARASHTRA","DHULE",2091,1043,780,46,3960
"MAHARASHTRA","GADCHIROLI",107,0,0,0,107
"MAHARASHTRA","GONDIYA",7,1,0,0,8
"MAHARASHTRA","HINGOLI",104,322,55,18,499
"MAHARASHTRA","JALGAON",4094,1418,10035,164,15710
"MAHARASHTRA","JALNA",98,82,53,8,242
"MAHARASHTRA","KOLHAPUR",775,386,1108,129,2398
"MAHARASHTRA","LATUR",6405,7473,7520,143,21540
"MAHARASHTRA","NAGPUR",45,21,27,2,95
"MAHARASHTRA","NANDED",739,1300,685,46,2771
"MAHARASHTRA","NANDURBAR",4504,1913,2761,88,9266
"MAHARASHTRA","NASHIK",4600,2182,613,75,7470
"MAHARASHTRA","OSMANABAD",9536,8837,5691,559,24624
"MAHARASHTRA","PARBHANI",134,142,28,48,352
"MAHARASHTRA","PUNE",889,1930,197,107,3123
"MAHARASHTRA","RAIGHAR",0,15,85,0,100
"MAHARASHTRA","SANGLI",8946,5733,3659,773,19111
"MAHARASHTRA","SATARA",484,392,54,1,930
"MAHARASHTRA","SINDHUDURGA",2,1,0,1,4
"MAHARASHTRA","SOLAPUR",2396,6115,4007,312,12829
"MAHARASHTRA","THANE",14,31,3,0,49
"MAHARASHTRA","WARDHA",23,11,1,0,36
"MAHARASHTRA","WASHIM",1,439,1,0,441
"MAHARASHTRA","YAVATMAL",554,375,62,35,1026
"MEGHALAYA","WEST GARO HILLS",162,82,11,3,258
"NAGALAND","DIMAPUR",0,0,0,0,0
"ORISSA","ANGUL",1,0,0,0,1
"ORISSA","BALASORE",157,2650,0,0,2807
"ORISSA","BARGARH",115,66,17,1,199
"ORISSA","BHADRAK",123,953,0,2,1078
"ORISSA","BOLANGIR",118,24,1,0,143
"ORISSA","CUTTACK",227,447,15,0,690
"ORISSA","DEOGARH",1,0,1,0,2
"ORISSA","DHENKANAL",5,3,199,0,207
"ORISSA","GAJAPATI",8,8,0,0,16
"ORISSA","GANJAM",294,143,1,0,438
"ORISSA","JAGATSINGHPUR",58,142,0,0,200
"ORISSA","JAJAPUR",895,1282,28,0,2205
"ORISSA","JHARSUGUDA",185,162,7,0,354
"ORISSA","KALAHANDI",23,25,0,0,48
"ORISSA","KENDRAPARA",58,57,0,0,115
"ORISSA","KEONJHAR",60,30,0,0,91
"ORISSA","KHURDA",46,46,9,17,118
"ORISSA","KORAPUT",5,0,9,0,14
"ORISSA","MALKANAGIRI",6,2,0,0,9
"ORISSA","MAYURBHANJA",665,1059,1,1,1726
"ORISSA","NAWARANGAPUR",15,5,0,0,19
"ORISSA","NAYAGARH",4,23,18,0,44
"ORISSA","NUAPADA",10,9,2,5,26
"ORISSA","PURI",8,365,0,8,381
"ORISSA","RAYAGADA",50,12,2,0,64
"ORISSA","SAMBALPUR",75,52,2,0,129
"ORISSA","SONEPUR",11,7,0,0,18
"ORISSA","SUNDARGARH",39,45,1,0,85
"PONDICHERRY","KARAIKAL",242,231,0,0,474
"PONDICHERRY","PONDICHERRY",411,383,81,250,1125
"PUNJAB","AMRITSER",144,144,0,0,288
"PUNJAB","GURDASPUR",7119,7116,859,13,15107
"PUNJAB","HOSHIARPUR",16001,16983,1305,420,34708
"PUNJAB","KAPURTHALA",155,155,0,0,311
"PUNJAB","LUDHIANA",2241,2240,3,0,4484
"PUNJAB","MOGA",218,214,0,0,432
"PUNJAB","NAWANSHAHAR",3107,4020,219,41,7387
"PUNJAB","PATIALA",13081,13091,15,0,26188
"PUNJAB","ROPAR",4406,4974,149,20,9549
"PUNJAB","SANGRUR",8190,8192,0,0,16382
"RAJASTHAN","AJMER",79,89,1,5,174
"RAJASTHAN","ALWAR",1,129,0,0,130
"RAJASTHAN","BANSWARA",3,742,0,0,745
"RAJASTHAN","BARAN",1319,47794,0,36,49149
"RAJASTHAN","BARMER",2633,4704,5,295,7638
"RAJASTHAN","BHARATPUR",577,7528,0,2,8107
"RAJASTHAN","BHILWARA",192,502,0,5,699
"RAJASTHAN","BIKANER",13134,15127,10,1,28272
"RAJASTHAN","BUNDI",1097,3931,39,0,5067
"RAJASTHAN","CHITTORGARH",2930,15765,350,658,19703
"RAJASTHAN","CHURU",4792,7013,5,4,11815
"RAJASTHAN","DAUSA",0,56,0,0,56
"RAJASTHAN","DUNGARPUR",2,81,0,0,83
"RAJASTHAN","JAIPUR",221,542,0,34,798
"RAJASTHAN","JAISALMER",6751,8336,23,0,15110
"RAJASTHAN","JALORE",733,6219,65,374,7391
"RAJASTHAN","JHALAWAR",3,4517,3,17,4541
"RAJASTHAN","JHUNJHUNU",0,39,0,1,40
"RAJASTHAN","JODHPUR",45250,85930,1174,6037,138391
"RAJASTHAN","KAROLI",28,2437,0,8,2473
"RAJASTHAN","KOTA",1555,6588,0,0,8143
"RAJASTHAN","NAGAUR",26549,89657,411,741,117358
"RAJASTHAN","PALI",2297,4547,32,72,6947
"RAJASTHAN","RAJSAMAND",40,80,7,9,136
"RAJASTHAN","SAWAI MADHOPUR",511,4690,1,9,5212
"RAJASTHAN","SIKAR",206,508,0,27,742
"RAJASTHAN","SIROHI",173,239,4,22,438
"RAJASTHAN","TONK",7,2271,0,0,2278
"RAJASTHAN","UDAIPUR",67,366,40,12,486
"TAMIL NADU","COIMBATORE",7195,961,6534,260,14951
"TAMIL NADU","CUDDALORE",3810,2919,1912,562,9203
"TAMIL NADU","DHARMAPURI",1879,272,595,71,2817
"TAMIL NADU","DINDIGUL",754,648,593,24,2019
"TAMIL NADU","ERODE",3095,752,520,66,4434
"TAMIL NADU","KANCHEEPURAM",388,430,84,121,1022
"TAMIL NADU","KANYAKUMARI",14,0,197,2,213
"TAMIL NADU","KARUR",547,199,94,823,1663
"TAMIL NADU","MADURAI",535,1809,382,2,2728
"TAMIL NADU","NAMAKKAL",2554,200,276,17,3047
"TAMIL NADU","NILGIRIS",0,1,0,0,1
"TAMIL NADU","PERAMBALUR",1487,996,545,52,3079
"TAMIL NADU","PUDUKKOTTAI",5748,4404,1476,75,11704
"TAMIL NADU","RAMANATHAPURAM",44,1335,15,40,1434
"TAMIL NADU","SALEM",2872,775,773,101,4521
"TAMIL NADU","SIVAGANGA",216,361,284,2,863
"TAMIL NADU","THANJAVUR",7163,6024,8047,1144,22378
"TAMIL NADU","THENI",1925,90,1867,41,3923
"TAMIL NADU","THIRUVALLUR",75,46,34,20,175
"TAMIL NADU","THIRUVARUR",1359,1638,139,200,3336
"TAMIL NADU","TIRUCHIRAPPALLI",112,210,46,6,374
"TAMIL NADU","TIRUNELVELI",129,110,334,20,594
"TAMIL NADU","TIRUVANNAMALAI",11,7,1,1,20
"TAMIL NADU","TUTICORIN DISTRICT",39,76,39,0,154
"TAMIL NADU","VELLORE",191,151,43,10,395
"TAMIL NADU","VILLUPPURAM",694,752,1343,2,2791
"TAMIL NADU","VIRUDHUNAGAR",112,109,210,4,434
"TRIPURA","DHALAI",29,12,2,4,46
"TRIPURA","NORTH TRIPURA",133,109,2,28,271
"TRIPURA","SOUTH TRIPURA",415,349,33,45,842
"TRIPURA","WEST TRIPURA",564,1027,46,55,1691
"UTTAR PRADESH","AGRA",2615,10122,3203,180,16120
"UTTAR PRADESH","ALIGARH",6646,9506,2840,565,19557
"UTTAR PRADESH","ALLAHABAD",9347,15380,1796,1076,27599
"UTTAR PRADESH","AMBEDAKAR NAGAR",7962,11331,1297,1434,22024
"UTTAR PRADESH","AURAIYA",5660,5660,5660,5660,22640
"UTTAR PRADESH","AZAMGARH",5949,8690,3608,1784,20031
"UTTAR PRADESH","BAGHPAT",1361,1339,2726,234,5660
"UTTAR PRADESH","BAHARAICH",701,390,11,0,1102
"UTTAR PRADESH","BALLIA",12085,18252,3160,1440,34937
"UTTAR PRADESH","BALRAMPUR",2696,3339,356,174,6566
"UTTAR PRADESH","BANDA",14013,39952,5271,420,59657
"UTTAR PRADESH","BARABANKI",3218,4480,1060,555,9312
"UTTAR PRADESH","BAREILLY",10945,12697,5640,1125,30407
"UTTAR PRADESH","BASTI",7447,8781,840,222,17290
"UTTAR PRADESH","BIJNOR",7567,6413,2185,1055,17220
"UTTAR PRADESH","BUDAUN",15880,28301,6594,4820,55596
"UTTAR PRADESH","BULAND SAHAR",7864,9217,6623,760,24464
"UTTAR PRADESH","CHANDAULI",6088,6283,2089,3122,17581
"UTTAR PRADESH","CHITRAKOOT",271,1146,207,1,1624
"UTTAR PRADESH","DEORIA",8108,11276,2930,528,22842
"UTTAR PRADESH","ETAH",9865,9745,350,120,20080
"UTTAR PRADESH","ETAWAH",7820,7820,7820,7820,31280
"UTTAR PRADESH","FAIZABAD",11126,15778,1849,1974,30727
"UTTAR PRADESH","FARRUKHABAD",5353,7305,2819,1330,16807
"UTTAR PRADESH","FATEHPUR",5494,7890,2515,1286,17186
"UTTAR PRADESH","FIROZABAD",1198,3027,828,101,5154
"UTTAR PRADESH","GAUTAM BUDHA NAGAR",1914,3137,322,430,5803
"UTTAR PRADESH","GHAZIABAD",2858,2990,2246,723,8817
"UTTAR PRADESH","GHAZIPUR",12889,18472,6167,3084,40612
"UTTAR PRADESH","GONDA",4942,5376,4298,1686,16301
"UTTAR PRADESH","GORAKHPUR",12441,18094,3418,2084,36037
"UTTAR PRADESH","HAMIRPUR",9333,24209,3970,225,37736
"UTTAR PRADESH","HARDOI",22040,5510,0,0,27550
"UTTAR PRADESH","HATHRAS",954,2139,36,25,3154
"UTTAR PRADESH","JALAUN",15168,45673,124,32,60997
"UTTAR PRADESH","JAUNPUR",12162,16467,291,123,29043
"UTTAR PRADESH","JHANSI",2690,5876,187,10,8763
"UTTAR PRADESH","JYOTIBA PHULENAGAR",11989,12271,2969,583,27812
"UTTAR PRADESH","KANNAUJ",4148,5633,2373,1056,13210
"UTTAR PRADESH","KANPUR DEHAT",9567,16831,1085,969,28453
"UTTAR PRADESH","KANPUR NAGAR",5695,11478,4128,3046,24346
"UTTAR PRADESH","KAUSHAMBI",4439,6913,1152,1502,14005
"UTTAR PRADESH","KHERI",13172,17894,4571,2098,37735
"UTTAR PRADESH","KUSHINAGAR",877,989,395,109,2371
"UTTAR PRADESH","LALITPUR",142,2794,860,6,3802
"UTTAR PRADESH","LUCKNOW",6775,8594,3048,3963,22380
"UTTAR PRADESH","MAHARAJ GANJ",4077,4673,1395,1354,11497
"UTTAR PRADESH","MAHOBA",59,197,31,10,297
"UTTAR PRADESH","MAINPURI",3693,7240,3766,859,15558
"UTTAR PRADESH","MATHURA",132,170,0,0,302
"UTTAR PRADESH","MAU",5017,6830,2657,1324,15828
"UTTAR PRADESH","MEERUT",5575,5855,8064,343,19836
"UTTAR PRADESH","MIRZAPUR",6665,12103,3372,1200,23341
"UTTAR PRADESH","MORADABAD",26228,29496,24331,3947,84001
"UTTAR PRADESH","MUZZAFARNAGAR",4772,5459,5548,2486,18265
"UTTAR PRADESH","PILIBHIT",4705,4705,0,0,9411
"UTTAR PRADESH","PRATAPGARH",2036,2993,327,424,5780
"UTTAR PRADESH","RAEBARELI",6617,9491,3101,1578,20786
"UTTAR PRADESH","RAMPUR",13797,13933,3314,733,31777
"UTTAR PRADESH","SAHARANPUR",8374,8674,7218,1012,25278
"UTTAR PRADESH","SANT KABIR NAGAR",3342,4113,1056,958,9468
"UTTAR PRADESH","SANT RAVI DAS NAGAR",9495,13304,6850,1072,30720
"UTTAR PRADESH","SHAHJAHANPUR",9120,9120,5,7,18252
"UTTAR PRADESH","SHRAWASTI",6881,9652,772,2008,19313
"UTTAR PRADESH","SIDDHARTH NAGAR",4405,5244,179,168,9995
"UTTAR PRADESH","SITAPUR",30170,38908,5476,3717,78270
"UTTAR PRADESH","SONBHADRA",356,389,68,45,856
"UTTAR PRADESH","SULTANPUR",13986,18872,4680,2163,39700
"UTTAR PRADESH","UNNAO",610,1847,129,170,2756
"UTTAR PRADESH","VARANASI",18027,24706,13944,2967,59644
"UTTARANCHAL","CHAMPAWAT",202,239,3,0,443
"UTTARANCHAL","DEHRA DUN",2834,3271,241,74,6420
"UTTARANCHAL","HARIDWAR",3505,3736,4265,1011,12517
"UTTARANCHAL","NAINITAL",3698,4686,279,282,8946
"UTTARANCHAL","PAURI",517,590,0,0,1108
"UTTARANCHAL","UDHAM SINGH NAGAR",12515,11781,4564,1095,29955
"WEST BENGAL","BANKURA",1664,1325,21,363,3373
"WEST BENGAL","BIRBHUM",563,421,32,432,1448
"WEST BENGAL","BURDWAN",10214,4953,42,5934,21143
"WEST BENGAL","COOCHBEHAR",115,537,20,335,1006
"WEST BENGAL","DAKSHIN DINAJPUR",740,419,5,1956,3119
"WEST BENGAL","DARJEELING",163,0,1002,0,1166
"WEST BENGAL","HAORA",1681,801,35,2298,4815
"WEST BENGAL","HOOGHLY",8967,5588,92,6950,21597
"WEST BENGAL","JALPAIGURI",276,412,5194,25,5907
"WEST BENGAL","MALDA",2075,2065,76,2729,6944
"WEST BENGAL","MIDNAPORE",2823,1632,7,7650,12112
"WEST BENGAL","MURSHIDABAD",11401,5435,164,2373,19373
"WEST BENGAL","NADIA",10902,5797,481,5075,22255
"WEST BENGAL","NORTH 24 PARGANAS",4063,2701,734,3052,10549
"WEST BENGAL","SOUTH 24 PARGANAS",13,25,1,247,286
"WEST BENGAL","UTTAR DINAJPUR",1021,878,118,1240,3257
