-----
{
 "description": "The table refers to District wise Potential Utilized through Shallow Tubewells . The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbstate2.13.csv", 
 "title": "Download CSV for Districtwise Potential Utilized through Shallow Tubewells", 
 "url": "http://data.gov.in/sites/default/files/shltbstate2.13.csv"
}
-----
"State","District","Kharif","Rabi","Perennial","Others","Total"
"ASSAM","DHEMAJI",911,590,25,25,1551
"ASSAM","DHUBRI",9128,8834,53,617,18633
"ASSAM","DIBRUGARH",4142,4147,30,4,8323
"ASSAM","GOALPARA",3007,2544,39,827,6418
"ASSAM","GOLAGHAT",2465,2155,49,3,4672
"ASSAM","HAILAKANDI",3,2,0,0,5
"ASSAM","JORHAT",1265,445,21,132,1863
"ASSAM","KAMRUP",4383,6270,160,271,11085
"ASSAM","KARBIANGLONG",66,66,0,0,132
"ASSAM","KARIMGANJ",0,0,0,0,0
"ASSAM","KOKRAJHAR",2667,2144,1,82,4894
"ASSAM","LAKHIMPUR",1075,621,36,62,1795
"ASSAM","MORIGAON",7258,6736,277,2922,17194
"ASSAM","NAGOAN",7153,5008,67,4,12232
"ASSAM","NALBARI",5184,1924,385,283,7776
"ASSAM","SIBSAGAR",3118,1974,479,484,6056
"ASSAM","SONITPUR",3017,1867,167,10,5060
"ASSAM","TINSUKIA",2479,950,74,11,3514
"BIHAR","ARARIA",24699,35814,650,562,61725
"BIHAR","AURANGABAD",9242,8009,435,375,18061
"BIHAR","BANKA",5914,7556,1531,709,15709
"BIHAR","BEGUSARAI",9824,56783,2396,2477,71481
"BIHAR","BHAGALPUR",9701,21533,1228,594,33055
"BIHAR","BHOJPUR",27333,28456,2101,1808,59699
"BIHAR","BUXAR",20835,22998,1733,1613,47179
"BIHAR","DARBHANGA",13146,27957,255,276,41633
"BIHAR","EAST CHAMPARAN",53647,65160,6448,3373,128628
"BIHAR","GAYA",24114,23612,1874,864,50464
"BIHAR","GOPAALGANJ",30617,57823,1986,1596,92023
"BIHAR","JAMUI",4915,3525,159,157,8755
"BIHAR","JEHANABAD",19278,16936,1743,1716,39674
"BIHAR","KAIMUR (BHABUA)",22093,18972,1497,573,43136
"BIHAR","KATIHAR",32663,65846,1806,1486,101802
"BIHAR","KHAGARIA",5847,49386,281,317,55831
"BIHAR","KISHANGANJ",10853,21058,72,2370,34353
"BIHAR","LAKHISARAI",5628,11854,594,229,18305
"BIHAR","MADHEPURA",30309,48497,2603,6607,88016
"BIHAR","MADHUBANI",16508,29479,2742,3768,52497
"BIHAR","MUNGER",2441,5097,188,237,7963
"BIHAR","MUZAFFARPUR",33110,78998,8967,6970,128046
"BIHAR","NALANDA",34728,39238,2155,1708,77829
"BIHAR","NAWADA",16056,15964,5093,1738,38851
"BIHAR","PATNA",40581,44918,1881,2980,90360
"BIHAR","PURNIA",43420,57260,5492,6211,112384
"BIHAR","ROHTAS(SASARAM)",41408,38403,1123,989,81922
"BIHAR","SAHARSA",20787,31999,38,0,52823
"BIHAR","SAMASTIPUR",39570,90938,925,3179,134611
"BIHAR","SARAN",23276,41631,2726,3623,71256
"BIHAR","SHEKHPURA",9106,7925,1718,1527,20276
"BIHAR","SHEOHAR",6911,10994,1190,805,19901
"BIHAR","SITAMARHI",16096,39132,5725,4928,65881
"BIHAR","SIWAN",24741,63422,2222,3003,93388
"BIHAR","SUPAUL",37205,33977,1480,1081,73743
"BIHAR","VAISHALI",24055,41324,12296,8112,85788
"BIHAR","WEST CHAMPARAN",27969,31640,10124,466,70199
"CHANDIGARH","UT CHANDIGARH",235,235,18,21,508
"CHHATTISGARH","BASTER",131,351,47,0,528
"CHHATTISGARH","BILASPUR",8793,6956,219,37,16005
"CHHATTISGARH","DANTEWADA",43,48,0,0,92
"CHHATTISGARH","DHAMTARI",5751,10333,35,1238,17357
"CHHATTISGARH","DURG",28459,16894,469,2255,48076
"CHHATTISGARH","JANJGIR-CHAMPA",7297,3308,1,1,10607
"CHHATTISGARH","JASHPUR",29,10,0,0,39
"CHHATTISGARH","KANKER",1485,1122,80,5,2692
"CHHATTISGARH","KORBA",20,46,1,0,67
"CHHATTISGARH","KORIA",20,25,0,0,45
"CHHATTISGARH","KVARDHA",4852,2343,223,24,7442
"CHHATTISGARH","MAHASAMUND",3869,2622,44,2,6537
"CHHATTISGARH","RAIGARH",19951,2614,64,23,22651
"CHHATTISGARH","RAIPUR",12376,9737,255,324,22692
"CHHATTISGARH","RAJNANDGAON",6851,4559,57,27,11494
"CHHATTISGARH","SURGUJA",1195,59,0,0,1254
"DELHI","ALIPUR",10947,15978,12,2,26939
"DELHI","NAJAFGARH",1936,4896,14,32,6878
"DELHI","NANGLOI",702,807,40,0,1549
"DELHI","SHADARA-NORTHEAST",156,178,0,0,335
"DELHI","SHAHDARA-EAST",585,583,0,0,1167
"GOA","NORTH GOA",0,1,23,0,24
"GOA","SOUTH GOA",0,1,29,5,35
"GUJARAT","AHMEDABAD",2071,2315,697,104,5186
"GUJARAT","AMRELI",1,1,0,0,2
"GUJARAT","ANAND",13538,28931,331,17134,59934
"GUJARAT","BANASKANTHA",10585,12663,466,1401,25116
"GUJARAT","BHARUCH",1154,5034,6406,128,12722
"GUJARAT","DAHOD",3,0,0,0,3
"GUJARAT","GANDHINAGAR",5908,2464,0,0,8372
"GUJARAT","KACHCHH",1997,801,226,350,3374
"GUJARAT","KHEDA",11955,9978,98,0,22031
"GUJARAT","MEHSANA",499,456,73,149,1177
"GUJARAT","NARMADA",0,0,4,0,4
"GUJARAT","NAVSARI",1553,303,4509,266,6631
"GUJARAT","PANCHMAHAL",365,96,0,0,461
"GUJARAT","PATAN",146,1132,0,168,1446
"GUJARAT","PORBANDAR",0,0,0,0,0
"GUJARAT","RAJKOT",2529,112,0,0,2641
"GUJARAT","SABARKANTHA",3975,4424,1299,71,9768
"GUJARAT","SURAT",1286,319,21601,0,23206
"GUJARAT","SURENDRANAGAR",170,324,3,0,497
"GUJARAT","VADODARA",10699,22297,5448,6577,45020
"GUJARAT","VALSAD",595,256,575,6,1432
"HARYANA","AMBALA",29922,29626,229,48,59825
"HARYANA","BHIWANI",27857,75735,939,48,104579
"HARYANA","FARIDABAD",48527,80918,4,0,129449
"HARYANA","FATEHABAD",60075,60096,146,1,120318
"HARYANA","GURGAON",19189,50661,24,13,69887
"HARYANA","HISSAR",48016,48998,36,0,97049
"HARYANA","JHAJJAR",17915,36063,9,4,53991
"HARYANA","JIND",61335,62760,19,13,124127
"HARYANA","KAITHAL",85286,85642,212,9,171149
"HARYANA","KARNAL",128097,124268,48,226,252639
"HARYANA","KURUKSHETRA",107829,106757,26,0,214612
"HARYANA","MAHENDRAGARH",20427,59929,411,0,80767
"HARYANA","PANCHKULA",3833,3951,57,0,7841
"HARYANA","PANIPAT",40195,40967,7,0,81169
"HARYANA","REWARI",11724,52972,32,0,64728
"HARYANA","ROHTAK",11518,13545,38,44,25144
"HARYANA","SIRSA",70021,70494,379,27,140921
"HARYANA","SONEPAT",52539,53028,8,3,105578
"HARYANA","YAMUNANAGAR",57903,52133,87,0,110122
"HIMACHAL PRADESH","Bilaspur",73,73,0,0,147
"HIMACHAL PRADESH","Hamirpur",18,18,0,0,37
"HIMACHAL PRADESH","Kangra",1212,1201,41,0,2454
"HIMACHAL PRADESH","Mandi",180,119,1,13,313
"HIMACHAL PRADESH","Sirmaur",216,204,23,0,442
"HIMACHAL PRADESH","Solan",523,678,9,0,1211
"HIMACHAL PRADESH","Una",1040,2250,7,11,3308
"JAMMU & KASHMIR","ANANTNAG",5,4,0,0,9
"JAMMU & KASHMIR","JAMMU",1952,1861,46,0,3859
"JAMMU & KASHMIR","KATHUA",747,779,0,0,1526
"JAMMU & KASHMIR","KUPWARA",1,3,0,0,4
"JAMMU & KASHMIR","UDHAMPUR",16,14,0,0,30
"JHARKHAND","CHATRA",84,58,8,3,153
"JHARKHAND","DHANBAD",0,0,0,0,0
"JHARKHAND","DUMKA",4,2,0,0,6
"JHARKHAND","GARHWA",31,22,0,0,53
"JHARKHAND","GIRIDIH",333,340,0,2,674
"JHARKHAND","GODDA",300,215,15,6,537
"JHARKHAND","HAZARIBAGH",11,7,5,2,25
"JHARKHAND","KODERMA",124,397,24,25,570
"JHARKHAND","LATEHAR",2,0,0,0,2
"JHARKHAND","PAKUR",2,2,0,0,4
"JHARKHAND","PALAMU",125,153,23,0,301
"JHARKHAND","SAHEBGANJ",56,172,4,0,233
"JHARKHAND","WEST SINGHBHUM",0,0,0,0,0
"KARNATAKA","Bagalkote",22288,9404,12130,7389,51211
"KARNATAKA","Bangalore",7522,4697,2844,3858,18921
"KARNATAKA","Bangalore Rural",19259,6685,14753,6280,46978
"KARNATAKA","Belgaum",30744,14320,10383,3923,59371
"KARNATAKA","Bellary",35965,3731,197,16487,56380
"KARNATAKA","Bidar",3234,1639,5158,231,10262
"KARNATAKA","Bijapur",7628,6383,3143,1157,18311
"KARNATAKA","Chamaraja Nagara",15751,2314,2147,682,20894
"KARNATAKA","Chikmagalur",1636,421,19602,425,22084
"KARNATAKA","Chitradurga",30503,6336,19993,8317,65150
"KARNATAKA","Dakshina Kannada",102,1693,9598,323,11716
"KARNATAKA","Davanagere",26452,2032,15692,17864,62041
"KARNATAKA","Dharwar",6415,1819,1031,1957,11222
"KARNATAKA","Gadag",8846,2710,547,4341,16444
"KARNATAKA","Gulbarga",3875,2454,1506,305,8139
"KARNATAKA","Hassan",8064,3953,17410,2117,31544
"KARNATAKA","Haveri",21350,7677,2391,9309,40727
"KARNATAKA","Kodagu",56,1,1,20,77
"KARNATAKA","Kolar",33615,18215,9914,12828,74572
"KARNATAKA","Koppal",24284,319,360,18332,43295
"KARNATAKA","Mandya",6487,2600,6530,2689,18306
"KARNATAKA","Mysore",10671,3914,5318,4562,24465
"KARNATAKA","Raichur",6183,1076,106,3016,10382
"KARNATAKA","Shimoga",8915,117,4091,4483,17605
"KARNATAKA","Tumkur",30799,7559,39775,11347,89479
"KARNATAKA","Udupi",1,94,387,19,500
"KARNATAKA","Uttara Kannada",1743,753,333,264,3093
"KERALA","ALAPPUZHA",118,112,346,166,741
"KERALA","ERANAKULAM",67,48,230,58,402
"KERALA","IDDUKKI",31,26,515,52,624
"KERALA","KANNUR",0,2,193,34,229
"KERALA","KASARAGODE",48,61,157,151,418
"KERALA","KOLLAM",46,52,36,46,180
"KERALA","KOTTAYAM",0,0,247,1,248
"KERALA","KOZHIKODE",7,2,146,17,172
"KERALA","MALAPPURAM",19,36,227,83,365
"KERALA","PALAKKAD",432,222,338,80,1072
"KERALA","PATHANAMTHITTA",2,2,103,28,135
"KERALA","THIRUVANANTHAPURAM",6,10,44,41,101
"KERALA","THRISSUR",138,129,415,166,847
"MADHYA PRADESH","BALAGHAT",22,6,1,0,29
"MADHYA PRADESH","BARWANI",1738,885,0,0,2623
"MADHYA PRADESH","BETUL",259,2092,277,2,2630
"MADHYA PRADESH","BHIND",266,8394,8,16,8685
"MADHYA PRADESH","BHOPAL",56,4234,2,1,4293
"MADHYA PRADESH","CHHATARPUR",1,564,0,0,565
"MADHYA PRADESH","CHHINDWARA",751,3280,210,1,4242
"MADHYA PRADESH","DAMOH",20,14989,9,0,15018
"MADHYA PRADESH","DATIA",1122,7313,814,1,9251
"MADHYA PRADESH","DEWAS",416,39730,784,0,40929
"MADHYA PRADESH","DHAR",436,10585,7,0,11029
"MADHYA PRADESH","DINDORI",0,0,0,0,0
"MADHYA PRADESH","GUNA",6,34320,2,0,34328
"MADHYA PRADESH","GWALIOR",4317,11224,12,0,15553
"MADHYA PRADESH","HARDA",32,5249,0,0,5281
"MADHYA PRADESH","HOSHANGABAD",176,27449,0,9,27635
"MADHYA PRADESH","INDORE",64,47134,302,0,47500
"MADHYA PRADESH","JABALPUR",919,40244,105,45,41313
"MADHYA PRADESH","JHABUA",44,104,0,0,148
"MADHYA PRADESH","KATNI",160,2451,2,1,2615
"MADHYA PRADESH","KHANDWA",895,1217,1663,21,3796
"MADHYA PRADESH","KHARGONE",1394,384,9,0,1786
"MADHYA PRADESH","MANDLA",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR",21,830,26,0,877
"MADHYA PRADESH","MORENA",0,518,0,1,519
"MADHYA PRADESH","NARSINGHPUR",4690,103682,1577,95,110044
"MADHYA PRADESH","NEEMUCH",117,719,16,0,852
"MADHYA PRADESH","PANNA",91,8906,0,0,8997
"MADHYA PRADESH","RAISEN",0,51552,0,0,51552
"MADHYA PRADESH","RAJGARH",128,6518,10,0,6656
"MADHYA PRADESH","RATLAM",1122,6227,6,22,7378
"MADHYA PRADESH","REWA",1088,16648,52,21,17810
"MADHYA PRADESH","SAGAR",10,15652,1,0,15663
"MADHYA PRADESH","SATNA",62,40227,61,43,40393
"MADHYA PRADESH","SEHORE",427,20188,1252,27,21894
"MADHYA PRADESH","SEONI",139,326,0,0,465
"MADHYA PRADESH","SHAHDOL",1,912,0,0,913
"MADHYA PRADESH","SHAJAPUR",53,13549,99,6,13707
"MADHYA PRADESH","SHEOPUR",0,14888,0,0,14888
"MADHYA PRADESH","SHIVPURI",32,9764,0,0,9796
"MADHYA PRADESH","SIDHI",29,7734,45,7713,15521
"MADHYA PRADESH","TIKAMGARH",753,2191,14,0,2958
"MADHYA PRADESH","UJJAIN",503,36211,18,189,36921
"MADHYA PRADESH","UMARIA",0,2375,0,0,2376
"MADHYA PRADESH","VIDISHA",0,46449,0,0,46449
"MAHARASHTRA","AHMEDNAGAR",13824,7589,3770,1400,26582
"MAHARASHTRA","AKOLA",208,167,14,14,403
"MAHARASHTRA","AMRAVATI",50,43,67,2,162
"MAHARASHTRA","AURANGABAD",727,430,286,8,1452
"MAHARASHTRA","BEED",582,359,331,1258,2530
"MAHARASHTRA","BHANDARA",70,34,2,6,112
"MAHARASHTRA","BULDANA",289,539,9,0,837
"MAHARASHTRA","CHANDRAPUR",376,173,98,0,647
"MAHARASHTRA","DHULE",389,204,26,4,623
"MAHARASHTRA","GADCHIROLI",333,0,0,0,333
"MAHARASHTRA","GONDIYA",209,55,3,2,268
"MAHARASHTRA","HINGOLI",913,4431,199,52,5595
"MAHARASHTRA","JALGAON",1448,513,814,82,2856
"MAHARASHTRA","JALNA",166,125,43,1,336
"MAHARASHTRA","KOLHAPUR",886,855,1277,116,3134
"MAHARASHTRA","LATUR",1138,1163,794,24,3120
"MAHARASHTRA","NAGPUR",549,405,177,7,1137
"MAHARASHTRA","NANDED",4119,7320,3190,279,14907
"MAHARASHTRA","NANDURBAR",546,177,3265,57,4045
"MAHARASHTRA","NASHIK",2869,1693,398,315,5275
"MAHARASHTRA","OSMANABAD",871,1127,692,83,2773
"MAHARASHTRA","PARBHANI",808,1537,757,648,3749
"MAHARASHTRA","PUNE",2564,4226,998,354,8142
"MAHARASHTRA","RAIGHAR",64,39,199,0,302
"MAHARASHTRA","RATNAGIRI",0,0,0,2,2
"MAHARASHTRA","SANGLI",4174,1981,2006,209,8370
"MAHARASHTRA","SATARA",936,812,617,0,2366
"MAHARASHTRA","SINDHUDURGA",4,1,0,4,9
"MAHARASHTRA","SOLAPUR",1947,4534,2117,240,8838
"MAHARASHTRA","THANE",82,1352,1862,204,3500
"MAHARASHTRA","WARDHA",22,157,8,0,187
"MAHARASHTRA","WASHIM",13,279,6,21,319
"MAHARASHTRA","YAVATMAL",832,759,42,69,1702
"MANIPUR","IMPHAL EAST",0,15,0,0,15
"MEGHALAYA","WEST GARO HILLS",345,96,19,8,468
"NAGALAND","DIMAPUR",0,0,0,0,0
"ORISSA","ANGUL",3,1,1,0,5
"ORISSA","BALASORE",1681,18497,43,8,20228
"ORISSA","BARGARH",2150,1237,402,53,3843
"ORISSA","BHADRAK",1150,3645,20,41,4857
"ORISSA","BOLANGIR",37,12,6,0,55
"ORISSA","CUTTACK",1138,2529,379,46,4093
"ORISSA","DEOGARH",0,0,0,0,0
"ORISSA","DHENKANAL",15,3,3,17,37
"ORISSA","GAJAPATI",679,306,68,3,1056
"ORISSA","GANJAM",2953,1977,409,3,5342
"ORISSA","JAGATSINGHPUR",719,2355,149,68,3290
"ORISSA","JAJAPUR",1428,2802,78,2,4311
"ORISSA","JHARSUGUDA",2,2,0,0,4
"ORISSA","KALAHANDI",68,43,8,0,119
"ORISSA","KANDHAMAL",0,0,0,0,0
"ORISSA","KENDRAPARA",340,1129,34,16,1518
"ORISSA","KEONJHAR",489,402,10,0,901
"ORISSA","KHURDA",306,948,158,68,1480
"ORISSA","KORAPUT",10,4,0,0,14
"ORISSA","MAYURBHANJA",1079,1529,2,0,2610
"ORISSA","NAWARANGAPUR",19,19,0,0,39
"ORISSA","NAYAGARH",85,99,240,9,433
"ORISSA","NUAPADA",29,4,2,0,35
"ORISSA","PURI",1279,7100,298,308,8985
"ORISSA","RAYAGADA",2453,488,6,35,2981
"ORISSA","SAMBALPUR",4,4,0,0,8
"ORISSA","SONEPUR",8,4,0,0,13
"ORISSA","SUNDARGARH",13,40,3,0,56
"PONDICHERRY","KARAIKAL",453,108,0,0,561
"PONDICHERRY","PONDICHERRY",4026,3294,1232,786,9338
"PUNJAB","AMRITSER",266103,266830,3914,3789,540637
"PUNJAB","BATHINDA",147365,147365,535,15,295280
"PUNJAB","FARIDKOT",68326,48161,0,0,116488
"PUNJAB","FATEHGARH SAHIB",83685,83686,3586,28,170985
"PUNJAB","FEROZEPUR",234901,237393,2174,74,474542
"PUNJAB","GURDASPUR",160223,160100,14909,427,335659
"PUNJAB","HOSHIARPUR",130257,130006,572,45,260880
"PUNJAB","JALANDHAR",188143,187963,13738,3439,393283
"PUNJAB","KAPURTHALA",124672,127472,3921,2728,258793
"PUNJAB","LUDHIANA",284912,284565,6668,1299,577444
"PUNJAB","MANSA",139122,139122,0,0,278244
"PUNJAB","MOGA",156670,161384,955,33,319043
"PUNJAB","MUKATSAR",42572,42496,313,15,85396
"PUNJAB","NAWANSHAHAR",60853,61173,9149,482,131656
"PUNJAB","PATIALA",248084,247939,251,80,496354
"PUNJAB","ROPAR",65646,65659,41,0,131346
"PUNJAB","SANGRUR",376769,375330,1494,2,753595
"RAJASTHAN","AJMER",69,180,9,12,270
"RAJASTHAN","ALWAR",5137,131659,422,517,137735
"RAJASTHAN","BANSWARA",1,281,3,4,288
"RAJASTHAN","BARAN",675,13843,0,3,14521
"RAJASTHAN","BARMER",23,290,2,0,315
"RAJASTHAN","BHARATPUR",2779,219698,2055,296,224827
"RAJASTHAN","BHILWARA",450,919,5,32,1407
"RAJASTHAN","BIKANER",15,33,0,0,48
"RAJASTHAN","BUNDI",3655,9170,140,1040,14005
"RAJASTHAN","CHITTORGARH",460,4337,82,224,5103
"RAJASTHAN","CHURU",494,621,0,0,1115
"RAJASTHAN","DAUSA",677,16094,30,14,16815
"RAJASTHAN","DHOLPUR",982,41519,43,130,42674
"RAJASTHAN","DUNGARPUR",41,222,12,7,282
"RAJASTHAN","GANGANAGAR",392,399,0,0,791
"RAJASTHAN","HANUMANGARH",2918,3141,0,0,6059
"RAJASTHAN","JAIPUR",3538,8808,1,901,13248
"RAJASTHAN","JAISALMER",0,28,0,0,28
"RAJASTHAN","JALORE",226,706,12,78,1022
"RAJASTHAN","JHALAWAR",153,3571,8,6,3739
"RAJASTHAN","JHUNJHUNU",17,87,0,1,105
"RAJASTHAN","JODHPUR",5749,7932,24,205,13910
"RAJASTHAN","KAROLI",116,14361,0,5,14483
"RAJASTHAN","KOTA",4449,43175,5,40,47668
"RAJASTHAN","NAGAUR",1201,4242,10,41,5495
"RAJASTHAN","PALI",468,1983,67,63,2581
"RAJASTHAN","RAJSAMAND",16,56,2,2,75
"RAJASTHAN","SAWAI MADHOPUR",170,7107,0,7,7283
"RAJASTHAN","SIKAR",202,708,0,35,945
"RAJASTHAN","SIROHI",2,9,3,0,14
"RAJASTHAN","TONK",1,328,0,0,329
"RAJASTHAN","UDAIPUR",78,795,42,19,934
"TAMIL NADU","COIMBATORE",122,3,70,3,199
"TAMIL NADU","CUDDALORE",25651,14782,14143,3765,58340
"TAMIL NADU","DHARMAPURI",234,62,79,0,375
"TAMIL NADU","DINDIGUL",145,42,33,4,223
"TAMIL NADU","ERODE",484,144,103,15,745
"TAMIL NADU","KANCHEEPURAM",3625,3947,973,71,8617
"TAMIL NADU","KANYAKUMARI",0,0,145,0,145
"TAMIL NADU","KARUR",305,66,46,323,741
"TAMIL NADU","MADURAI",262,1894,186,1,2344
"TAMIL NADU","NAGAPATTINAM",18707,2565,193,269,21734
"TAMIL NADU","NAMAKKAL",627,139,56,4,826
"TAMIL NADU","NILGIRIS",0,0,1,0,1
"TAMIL NADU","PERAMBALUR",1386,1575,179,99,3239
"TAMIL NADU","PUDUKKOTTAI",639,407,117,5,1168
"TAMIL NADU","RAMANATHAPURAM",141,1153,81,75,1449
"TAMIL NADU","SALEM",58,21,10,0,90
"TAMIL NADU","SIVAGANGA",101,147,124,5,377
"TAMIL NADU","THANJAVUR",16179,14498,1717,1831,34225
"TAMIL NADU","THENI",381,66,607,0,1054
"TAMIL NADU","THIRUVALLUR",16708,9352,1158,2113,29331
"TAMIL NADU","THIRUVARUR",14943,11744,639,753,28079
"TAMIL NADU","TIRUCHIRAPPALLI",2386,1286,490,77,4238
"TAMIL NADU","TIRUNELVELI",71,62,271,2,406
"TAMIL NADU","TIRUVANNAMALAI",160,122,36,11,328
"TAMIL NADU","TUTICORIN DISTRICT",158,76,352,5,590
"TAMIL NADU","VELLORE",384,354,246,19,1003
"TAMIL NADU","VILLUPPURAM",13563,7930,5696,1044,28234
"TAMIL NADU","VIRUDHUNAGAR",126,118,95,10,350
"TRIPURA","NORTH TRIPURA",13,13,0,0,26
"TRIPURA","SOUTH TRIPURA",1008,1106,6,57,2178
"TRIPURA","WEST TRIPURA",1220,1809,86,77,3192
"UTTAR PRADESH","AGRA",37858,87930,25541,5308,156637
"UTTAR PRADESH","ALIGARH",67265,120892,35418,8496,232071
"UTTAR PRADESH","ALLAHABAD",41524,53965,3646,4507,103642
"UTTAR PRADESH","AMBEDAKAR NAGAR",74690,81743,19360,13527,189320
"UTTAR PRADESH","AURAIYA",32561,65122,0,0,97683
"UTTAR PRADESH","AZAMGARH",89551,118912,43582,14297,266341
"UTTAR PRADESH","BAGHPAT",25262,26630,33747,3255,88894
"UTTAR PRADESH","BAHARAICH",65863,95740,17301,8037,186940
"UTTAR PRADESH","BALLIA",58176,87674,14928,6484,167261
"UTTAR PRADESH","BALRAMPUR",40534,50342,34339,4268,129483
"UTTAR PRADESH","BANDA",12347,29905,3240,253,45745
"UTTAR PRADESH","BARABANKI",94717,107497,38847,28103,269164
"UTTAR PRADESH","BAREILLY",138920,137350,49146,10657,336073
"UTTAR PRADESH","BASTI",67048,102878,677,235,170837
"UTTAR PRADESH","BIJNOR",64547,63461,69966,11198,209171
"UTTAR PRADESH","BUDAUN",110852,190730,56320,28227,386128
"UTTAR PRADESH","BULAND SAHAR",98736,113471,43365,12898,268469
"UTTAR PRADESH","CHANDAULI",22421,26248,13779,2740,65189
"UTTAR PRADESH","CHITRAKOOT",3040,10460,2189,57,15746
"UTTAR PRADESH","DEORIA",58663,94068,1038,811,154579
"UTTAR PRADESH","ETAH",96268,160600,34295,17597,308761
"UTTAR PRADESH","ETAWAH",30217,60434,0,0,90651
"UTTAR PRADESH","FAIZABAD",70254,75147,45129,21066,211597
"UTTAR PRADESH","FARRUKHABAD",58051,40359,1471,855,100736
"UTTAR PRADESH","FATEHPUR",51001,62589,16370,8917,138878
"UTTAR PRADESH","FIROZABAD",34765,83104,22601,8377,148848
"UTTAR PRADESH","GAUTAM BUDHA NAGAR",37383,43697,2921,1912,85913
"UTTAR PRADESH","GHAZIABAD",39895,41805,33576,10208,125484
"UTTAR PRADESH","GHAZIPUR",105701,120628,62058,12564,300951
"UTTAR PRADESH","GONDA",70913,129539,72889,6491,279831
"UTTAR PRADESH","GORAKHPUR",62626,99938,4399,3994,170958
"UTTAR PRADESH","HAMIRPUR",5922,25409,2687,501,34519
"UTTAR PRADESH","HARDOI",73823,139007,16555,15355,244741
"UTTAR PRADESH","HATHRAS",31628,82063,321,2768,116780
"UTTAR PRADESH","JALAUN",1404,25183,96,28,26710
"UTTAR PRADESH","JAUNPUR",104804,138334,20151,11414,274701
"UTTAR PRADESH","JHANSI",8130,21442,1057,79,30708
"UTTAR PRADESH","JYOTIBA PHULENAGAR",93090,88787,5308,9606,196791
"UTTAR PRADESH","KANNAUJ",51056,49203,3063,5232,108554
"UTTAR PRADESH","KANPUR DEHAT",30862,45861,5262,2074,84059
"UTTAR PRADESH","KANPUR NAGAR",35518,61428,18599,9686,125232
"UTTAR PRADESH","KAUSHAMBI",20827,33763,5253,5525,65368
"UTTAR PRADESH","KHERI",99359,101492,91922,24718,317491
"UTTAR PRADESH","KUSHINAGAR",72963,81949,45758,12164,212834
"UTTAR PRADESH","LALITPUR",115,1941,7,0,2062
"UTTAR PRADESH","LUCKNOW",54146,60887,32826,18250,166108
"UTTAR PRADESH","MAHARAJ GANJ",92562,104302,31691,15411,243966
"UTTAR PRADESH","MAHOBA",233,1459,503,26,2221
"UTTAR PRADESH","MAINPURI",51663,91057,43153,14969,200843
"UTTAR PRADESH","MATHURA",58729,96194,12068,8057,175049
"UTTAR PRADESH","MAU",55776,66332,32238,9005,163350
"UTTAR PRADESH","MEERUT",39331,42083,61997,3897,147308
"UTTAR PRADESH","MIRZAPUR",7482,13688,2207,1106,24484
"UTTAR PRADESH","MORADABAD",134855,128652,7655,13770,284933
"UTTAR PRADESH","MUZZAFARNAGAR",72562,70299,108461,13508,264830
"UTTAR PRADESH","PILIBHIT",91537,88994,18044,614,199188
