-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to Average Pumping Hours. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.11.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to Average Pumping Hours", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Avg pumping hours (0-4),Avg pumping hours (4 - 8),Avg pumping hours (8-12),Avg pumping hours (12 -16),Avg pumping hours (16 - 20),Avg pumping hours (20 - 24),Total
ASSAM,DHUBRI,DEBITOLA,110,438,1,0,0,0,549
ASSAM,DHUBRI,FEKAMANI,109,326,21,0,0,1,457
ASSAM,DHUBRI,GAURIPUR,99,845,0,0,0,0,944
ASSAM,DHUBRI,GOLOKGANJ,908,54,0,0,0,0,962
ASSAM,DHUBRI,JAMADARHAT,27,16,0,0,0,0,43
ASSAM,DHUBRI,MAHAMAYA,345,744,22,0,0,0,1111
ASSAM,DHUBRI,MANKACHAR,59,531,124,3,0,0,717
ASSAM,DHUBRI,NAYERALGA,227,506,1,0,0,0,734
ASSAM,DHUBRI,RUPSI PT.,1196,222,0,0,0,0,1418
ASSAM,DHUBRI,SOUTH SALMARA,382,181,54,0,0,0,617
ASSAM,DIBRUGARH,BARBARUA,516,120,0,0,0,0,636
ASSAM,DIBRUGARH,JOYPUR,465,205,6,0,0,1,677
ASSAM,DIBRUGARH,KHOWANG,468,304,29,0,0,0,801
ASSAM,DIBRUGARH,LAHOWAL,227,4,0,0,0,0,231
ASSAM,DIBRUGARH,PANITOLA,396,1,0,0,0,0,397
ASSAM,DIBRUGARH,TENGAKHAT,663,3,0,1,0,1,668
ASSAM,DIBRUGARH,TINGKHONG,683,73,4,0,0,0,760
ASSAM,GOALPARA,BALIJAN,222,3,0,0,0,0,225
ASSAM,GOALPARA,DUDHNAI,25,16,5,0,0,0,46
ASSAM,GOALPARA,JALESWAR,464,42,0,0,0,0,506
ASSAM,GOALPARA,KHARMUJA,976,0,0,0,0,0,976
ASSAM,GOALPARA,KRISHNAI,67,56,13,0,0,0,136
ASSAM,GOALPARA,KUSHDHAWA,84,25,0,0,0,0,109
ASSAM,GOALPARA,LAKHIPUR,311,201,50,2,0,0,564
ASSAM,GOALPARA,MATIA,177,155,10,0,0,0,342
ASSAM,GOLAGHAT,GAMARIGURI,655,177,0,0,0,2,834
ASSAM,GOLAGHAT,GOLAGHAT CENTRAL,123,97,0,0,0,0,220
ASSAM,GOLAGHAT,GOLAGHAT EAST,128,102,0,0,0,0,230
ASSAM,GOLAGHAT,GOLAGHAT NORTH,0,231,38,0,0,0,269
ASSAM,GOLAGHAT,GOLAGHAT SOUTH,518,48,2,0,0,1,569
ASSAM,GOLAGHAT,GOLAGHAT WEST,73,586,0,0,0,0,659
ASSAM,GOLAGHAT,KAKODONGA,52,175,3,0,0,0,230
ASSAM,GOLAGHAT,MORONGI,12,200,0,0,0,0,212
ASSAM,HAILAKANDI,ALGAPUR,1,1,0,0,0,0,2
ASSAM,JORHAT,JORHAT CENTRAL,45,30,0,0,0,0,75
ASSAM,JORHAT,JORHAT EAST,38,0,0,0,0,0,38
ASSAM,JORHAT,JORHAT NORTH WEST,76,341,5,0,0,0,422
ASSAM,JORHAT,KALIAPANI,383,16,0,0,0,0,399
ASSAM,JORHAT,MAJULI,588,67,0,0,0,2,657
ASSAM,JORHAT,TITABAR,45,2,0,0,0,0,47
ASSAM,JORHAT,UJANI MAJULI,48,261,1,0,0,0,310
ASSAM,KAMRUP,BEZERA,225,56,0,0,0,0,281
ASSAM,KAMRUP,BIHDIA -JAJIKENA,267,87,0,0,0,0,354
ASSAM,KAMRUP,BOKO BONGAON,106,0,0,0,0,0,106
ASSAM,KAMRUP,BONGAON,134,42,3,0,0,0,179
ASSAM,KAMRUP,CHAMARIA,7,1171,0,0,0,0,1178
ASSAM,KAMRUP,CHANDRAPUR,4,77,0,0,0,0,81
ASSAM,KAMRUP,CHAYANI BARDUAR,4,126,0,0,0,0,130
ASSAM,KAMRUP,CHHAYGAON,261,73,0,0,0,0,334
ASSAM,KAMRUP,DIMORIA,60,107,24,1,0,0,192
ASSAM,KAMRUP,GAROI MARI,115,311,8,0,0,0,434
ASSAM,KAMRUP,GORESWAR,4,279,0,0,0,0,283
ASSAM,KAMRUP,HAJO,657,781,221,2,0,0,1661
ASSAM,KAMRUP,KAMALPUR,234,172,0,0,0,0,406
ASSAM,KAMRUP,RAMPUR (PALAS BARI),310,126,0,0,0,0,436
ASSAM,KAMRUP,RANGIA,267,111,0,0,0,0,378
ASSAM,KAMRUP,RANI,0,37,0,0,0,0,37
ASSAM,KAMRUP,SUALKUCHI,119,316,53,12,2,0,502
ASSAM,KARBIANGLONG,RONGKHAG,65,0,0,0,0,0,65
ASSAM,KARIMGANJ,NORTH KARIMGANJ,4,0,0,0,0,0,4
ASSAM,KOKRAJHAR,DOTOMA,453,206,40,0,0,1,700
ASSAM,KOKRAJHAR,GOSSAIGAON,112,283,6,0,0,0,401
ASSAM,KOKRAJHAR,HATIDHURA,84,53,1,0,0,0,138
ASSAM,KOKRAJHAR,KACHUGAON,52,64,0,0,0,0,116
ASSAM,KOKRAJHAR,KOKRAJHAR,0,1026,0,0,0,0,1026
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,32,67,0,0,0,0,99
ASSAM,LAKHIMPUR,BIHPURIA,70,94,1,0,0,0,165
ASSAM,LAKHIMPUR,BOGINODI,81,66,0,0,0,0,147
ASSAM,LAKHIMPUR,DHAKUAKHANA,21,135,0,0,0,0,156
ASSAM,LAKHIMPUR,GHILAMARI,63,0,0,0,0,0,63
ASSAM,LAKHIMPUR,KARUNABARI,66,45,0,0,0,0,111
ASSAM,LAKHIMPUR,LAKHIMPUR,35,60,2,0,0,0,97
ASSAM,LAKHIMPUR,NARAYANPUR,326,64,13,0,0,0,403
ASSAM,LAKHIMPUR,NOWBOICHA,74,66,0,0,0,0,140
ASSAM,LAKHIMPUR,TELAHI,29,25,0,0,0,0,54
ASSAM,MORIGAON,BHUR- BANDHA,169,246,67,0,0,0,482
ASSAM,MORIGAON,DULONGGHAT,60,188,3,0,0,0,251
ASSAM,MORIGAON,KAPILI,1,0,0,0,0,0,1
ASSAM,MORIGAON,LAHORIGHAT,303,2164,1,0,0,1,2469
ASSAM,MORIGAON,MAIRABARI,45,537,0,0,0,0,582
ASSAM,MORIGAON,MAYONG,472,933,281,2,4,0,1692
ASSAM,NAGOAN,BAJIAGAON,343,468,97,2,0,0,910
ASSAM,NAGOAN,BARHAMPUR,12,32,11,0,0,0,55
ASSAM,NAGOAN,BATADRAWA,46,810,23,0,1,1,881
ASSAM,NAGOAN,BINNAKANDI,20,68,25,0,0,0,113
ASSAM,NAGOAN,DALONG GHAT,96,52,12,0,0,0,160
ASSAM,NAGOAN,DHALPUKHURI,365,381,0,0,0,0,746
ASSAM,NAGOAN,JOGIJAN,95,335,3,0,0,0,433
ASSAM,NAGOAN,JURIA,40,1068,169,0,0,0,1277
ASSAM,NAGOAN,KALIABOR,101,89,2,0,0,0,192
ASSAM,NAGOAN,KATHITOLI,104,482,11,0,0,0,597
ASSAM,NAGOAN,KHAGARIJAN,239,1,0,0,0,0,240
ASSAM,NAGOAN,LAO-KHOWA,22,356,46,0,1,0,425
ASSAM,NAGOAN,LIMDING DEV,1,0,0,0,0,0,1
ASSAM,NAGOAN,PACHIM KALIABOR,0,25,0,0,0,0,25
ASSAM,NAGOAN,PAKHIMORIA,78,0,0,0,0,0,78
ASSAM,NAGOAN,RAHA,24,87,17,0,0,0,128
ASSAM,NAGOAN,RUPAHI,0,385,2,0,0,0,387
ASSAM,NAGOAN,UDALI,2,16,0,0,0,0,18
ASSAM,NALBARI,BARBHAG,107,49,3,0,0,0,159
ASSAM,NALBARI,BARIGOG-BANBHAG,25,125,1,0,0,0,151
ASSAM,NALBARI,BARKHETRI,104,1538,1,0,0,0,1643
ASSAM,NALBARI,BASKA,67,36,0,0,0,0,103
ASSAM,NALBARI,DHAMDHAMA,29,3,0,0,0,0,32
ASSAM,NALBARI,MADHUPUR,6,68,0,0,0,0,74
ASSAM,NALBARI,NAGRIJULI,235,121,9,0,0,0,365
ASSAM,NALBARI,PACHIM NALBARI,4,339,2,0,0,0,345
ASSAM,NALBARI,PUB-NALBARI,86,88,6,0,0,0,180
ASSAM,NALBARI,TAMULPUR,23,55,4,1,0,0,83
ASSAM,NALBARI,TIHU,91,47,0,0,0,0,138
ASSAM,NALBARI,TIHU BARAMA,133,30,0,0,0,0,163
ASSAM,SIBSAGAR,DEMOW,541,76,2,0,0,0,619
ASSAM,SIBSAGAR,GOURISAGAR,355,3,0,0,0,0,358
ASSAM,SIBSAGAR,LAKWA,87,15,0,0,0,0,102
ASSAM,SIBSAGAR,NAZIRA,53,0,0,0,0,0,53
ASSAM,SIBSAGAR,PACHIM ABHOYPUR,68,1,0,0,0,0,69
ASSAM,SIBSAGAR,SEPEKHATI,232,1,0,0,0,0,233
ASSAM,SIBSAGAR,SIBSAGAR,374,87,0,0,0,0,461
ASSAM,SIBSAGAR,SONARI,116,75,0,0,0,0,191
ASSAM,SONITPUR,BAGHMARA,134,7,0,0,0,0,141
ASSAM,SONITPUR,BALIPARA,134,351,7,2,0,0,494
ASSAM,SONITPUR,BEHELI,38,17,3,0,0,0,58
ASSAM,SONITPUR,BIHAGURI,103,74,0,0,0,0,177
ASSAM,SONITPUR,BISHWANATH,1,34,0,0,0,0,35
ASSAM,SONITPUR,BORCHALA,326,308,3,0,0,0,637
ASSAM,SONITPUR,CHAIDUAR,8,7,0,0,0,0,15
ASSAM,SONITPUR,CHATIA,51,16,0,0,0,0,67
ASSAM,SONITPUR,DHEKIAJULI,245,22,1,0,0,0,268
ASSAM,SONITPUR,GABHARU,385,94,0,0,0,0,479
ASSAM,SONITPUR,NADUAR,167,74,0,0,0,0,241
ASSAM,SONITPUR,PUB-CHAIDUAR,12,46,0,0,0,0,58
ASSAM,SONITPUR,RANGAPARA,2,22,0,0,0,0,24
ASSAM,SONITPUR,SOKAMATHA,25,1,0,0,0,0,26
ASSAM,TINSUKIA,GUIJAN,110,113,0,0,0,0,223
ASSAM,TINSUKIA,HAPJAN,418,3,0,0,0,0,421
ASSAM,TINSUKIA,ITAKHULI,230,5,0,0,0,0,235
ASSAM,TINSUKIA,KAKAPATHAR,600,105,0,0,0,1,706
ASSAM,TINSUKIA,MARGHERITA,219,73,0,0,0,0,292
ASSAM,TINSUKIA,SADIYA,84,9,0,0,0,0,93
ASSAM,TINSUKIA,SAIKHOWA,302,9,0,0,0,0,311
BIHAR,ARARIA,ARARIA,34,958,13,0,0,0,1005
BIHAR,ARARIA,BHARGAMA,510,2752,0,0,0,0,3262
BIHAR,ARARIA,FORBESGANJ,567,1091,0,0,0,0,1658
BIHAR,ARARIA,JOKIHAT,11,1769,18,0,0,0,1798
BIHAR,ARARIA,KURSAKANTA,17,1060,38,0,0,0,1115
BIHAR,ARARIA,NARPATGANJ,8,1426,36,0,0,0,1470
BIHAR,ARARIA,PALASI,164,1318,11,0,0,0,1493
BIHAR,ARARIA,RANIGANJ,311,974,0,0,0,0,1285
BIHAR,ARARIA,SIKTI,109,457,0,0,0,0,566
BIHAR,AURANGABAD,AURANGABAD,113,259,9,0,0,1,382
BIHAR,AURANGABAD,BARUN,197,729,3,0,0,0,929
BIHAR,AURANGABAD,DAUDNAGAR,155,348,40,0,0,0,543
BIHAR,AURANGABAD,DEO,36,39,0,0,0,0,75
BIHAR,AURANGABAD,GOH,1036,903,11,1,0,1,1952
BIHAR,AURANGABAD,HASPURA,444,932,1,0,0,3,1380
BIHAR,AURANGABAD,KUTUMBA,217,284,10,7,5,2,525
BIHAR,AURANGABAD,MADANPUR,213,211,103,0,1,0,528
BIHAR,AURANGABAD,NABINAGAR,139,26,0,0,0,0,165
BIHAR,AURANGABAD,OBRA,147,521,40,0,0,31,739
BIHAR,AURANGABAD,RAFIGANAJ,859,500,12,0,0,0,1371
BIHAR,BANKA,AMARPUR,773,322,7,0,0,0,1102
BIHAR,BANKA,BANKA,80,251,1,0,0,0,332
BIHAR,BANKA,BARAHAT,218,120,2,0,0,0,340
BIHAR,BANKA,BELHAR,226,258,17,0,0,0,501
BIHAR,BANKA,BOUNSI,7,84,0,0,0,0,91
BIHAR,BANKA,DHORAIYA,248,875,5,0,0,0,1128
BIHAR,BANKA,PHULLIDUMER,2,99,0,0,0,0,101
BIHAR,BANKA,RAJOUN,5,888,19,0,0,0,912
BIHAR,BANKA,SAMBHUGANJ,182,827,0,0,0,0,1009
BIHAR,BEGUSARAI,BACHHAWARA,617,1407,13,0,0,0,2037
BIHAR,BEGUSARAI,BAKHRI,51,612,96,0,1,0,760
BIHAR,BEGUSARAI,BALLIA,23,1065,1,0,0,0,1089
BIHAR,BEGUSARAI,BARAUNI,119,1298,3,0,0,0,1420
BIHAR,BEGUSARAI,BEGUSARAI,130,2411,5,0,0,0,2546
BIHAR,BEGUSARAI,BHAGWANPUR,535,659,18,0,0,0,1212
BIHAR,BEGUSARAI,BIRPUR,12,874,75,5,0,0,966
BIHAR,BEGUSARAI,CH.BARIYARPUR,350,1068,87,0,0,0,1505
BIHAR,BEGUSARAI,CHHAURAHI,86,1192,9,0,0,0,1287
BIHAR,BEGUSARAI,DANDARI,189,541,39,0,0,0,769
BIHAR,BEGUSARAI,GADHPURA,105,753,0,0,0,0,858
BIHAR,BEGUSARAI,KHODAWANDPUR,348,502,0,0,0,0,850
BIHAR,BEGUSARAI,MANSOORCHAK,91,395,0,0,0,0,486
BIHAR,BEGUSARAI,MATIHANI,160,1325,0,0,0,0,1485
BIHAR,BEGUSARAI,NAWAKOTHI,77,988,57,0,0,0,1122
BIHAR,BEGUSARAI,S.KAMAL,80,1649,1,0,0,0,1730
BIHAR,BEGUSARAI,SAMHO AKHA KURHA,2,251,0,0,0,0,253
BIHAR,BEGUSARAI,TEGHRA,7,792,6,0,0,0,805
BIHAR,BHAGALPUR,BIHPUR,20,1209,65,0,0,0,1294
BIHAR,BHAGALPUR,GOPALPUR,1,727,0,0,0,0,728
BIHAR,BHAGALPUR,GOURADIH,22,258,64,33,1,0,378
BIHAR,BHAGALPUR,ISMAILPUR,1,188,0,0,0,0,189
BIHAR,BHAGALPUR,JAGDISHPUR,44,20,0,0,0,0,64
BIHAR,BHAGALPUR,KAHALGAON,185,276,0,0,0,0,461
BIHAR,BHAGALPUR,KHARIK,9,892,0,0,0,0,901
BIHAR,BHAGALPUR,NARAYANPUR,3,415,0,0,0,0,418
BIHAR,BHAGALPUR,NATHNAGAR,67,757,11,0,0,0,835
BIHAR,BHAGALPUR,NAVGACHHIA,156,946,1,0,0,0,1103
BIHAR,BHAGALPUR,PIRPAINTY,44,845,124,0,0,0,1013
BIHAR,BHAGALPUR,RANGRA CHOWK,2,410,0,0,0,0,412
BIHAR,BHAGALPUR,SABOUR,149,285,6,0,0,1,441
BIHAR,BHAGALPUR,SANHAULA,73,925,90,2,0,0,1090
BIHAR,BHAGALPUR,SHAHKUND,357,1368,3,0,0,0,1728
BIHAR,BHAGALPUR,SULTANGANJ,60,790,0,0,0,0,850
BIHAR,BHOJPUR,AGIAON,5,922,7,0,0,0,934
BIHAR,BHOJPUR,ARA,238,1337,36,2,1,0,1614
BIHAR,BHOJPUR,BARHARA,49,505,112,14,2,0,682
BIHAR,BHOJPUR,BEHEA,37,1448,65,12,9,0,1571
BIHAR,BHOJPUR,CHARPOKHARI,180,590,0,0,0,0,770
BIHAR,BHOJPUR,GARHANI,62,613,1,0,0,0,676
BIHAR,BHOJPUR,JAGDISHPUR,72,3015,104,8,1,0,3200
BIHAR,BHOJPUR,KOILWAR,74,779,465,19,34,0,1371
BIHAR,BHOJPUR,PIRO,460,1813,15,6,2,1,2297
BIHAR,BHOJPUR,SAHAR,83,284,0,0,0,0,367
BIHAR,BHOJPUR,SANDESH,42,866,80,0,0,0,988
BIHAR,BHOJPUR,SHAHPUR,166,962,99,16,0,0,1243
BIHAR,BHOJPUR,TARARI,159,1157,67,0,0,0,1383
BIHAR,BHOJPUR,UDWANTNAGAR,459,750,1,0,0,0,1210
BIHAR,BUXAR,BRAHMPUR,512,1139,25,0,0,0,1676
BIHAR,BUXAR,BUXAR,40,1441,3,0,0,0,1484
BIHAR,BUXAR,CHAKKI,11,183,1,0,0,0,195
BIHAR,BUXAR,CHOUGAI,278,431,0,0,0,0,709
BIHAR,BUXAR,CHOUSA,153,833,15,0,0,0,1001
BIHAR,BUXAR,DUMRAON,424,751,6,0,0,0,1181
BIHAR,BUXAR,ITARHI,163,1952,34,1,0,0,2150
BIHAR,BUXAR,KESATH,114,250,0,0,0,0,364
BIHAR,BUXAR,NAWANAGAR,116,1004,15,28,11,0,1174
BIHAR,BUXAR,RAJPUR,259,2160,45,0,0,0,2464
BIHAR,BUXAR,SIMRI,116,1301,2,0,0,0,1419
BIHAR,DARBHANGA,ALINAGAR,16,337,0,0,0,0,353
BIHAR,DARBHANGA,BAHADURPUR,34,741,38,0,0,0,813
BIHAR,DARBHANGA,BAHERI,47,1405,298,2,0,0,1752
BIHAR,DARBHANGA,BENIPUR,29,744,0,0,0,0,773
BIHAR,DARBHANGA,BIRAUL,29,1164,76,0,0,0,1269
BIHAR,DARBHANGA,DARBHANGA,10,805,2,0,0,0,817
BIHAR,DARBHANGA,GAURA BAURAM,25,749,1,0,0,0,775
BIHAR,DARBHANGA,GHANSHYAMPUR,195,369,0,0,0,0,564
BIHAR,DARBHANGA,HANUMAN NAGAR,123,628,1,0,0,0,752
BIHAR,DARBHANGA,HAYAGHAT,10,468,0,0,0,0,478
BIHAR,DARBHANGA,JALE,36,555,143,0,1,0,735
BIHAR,DARBHANGA,KEOTI RUNWAY,48,803,14,0,0,0,865
BIHAR,DARBHANGA,KIRATPUR,36,181,5,0,0,0,222
BIHAR,DARBHANGA,KUSESHWAR ASTHAN,25,327,0,0,0,0,352
BIHAR,DARBHANGA,KUSESHWAR ASTHAN (E),23,275,0,0,0,0,298
BIHAR,DARBHANGA,MANIGACHHI,20,500,0,0,0,0,520
BIHAR,DARBHANGA,SINGHWARA,128,718,40,0,0,0,886
BIHAR,DARBHANGA,TARDIH,0,320,25,0,0,0,345
BIHAR,EAST CHAMPARAN,ADAPUR,321,1107,0,0,0,0,1428
BIHAR,EAST CHAMPARAN,AREARAJ,92,846,1,0,0,0,939
BIHAR,EAST CHAMPARAN,BANJARIYA,279,720,0,0,0,0,999
BIHAR,EAST CHAMPARAN,BANKATWA,5,660,0,0,0,0,665
BIHAR,EAST CHAMPARAN,CHAKIYA,154,1736,5,0,0,0,1895
BIHAR,EAST CHAMPARAN,CHAURADANO,50,1245,22,0,0,0,1317
BIHAR,EAST CHAMPARAN,CHIRIYA,83,382,242,197,54,18,976
BIHAR,EAST CHAMPARAN,DHAKA,25,1227,0,0,0,0,1252
BIHAR,EAST CHAMPARAN,GHORASAHAN,154,826,11,0,0,0,991
BIHAR,EAST CHAMPARAN,HARSIDHI,382,1854,3,0,0,0,2239
BIHAR,EAST CHAMPARAN,KALYANPUR,53,2218,0,0,0,0,2271
BIHAR,EAST CHAMPARAN,KESARIA,134,864,0,0,0,0,998
BIHAR,EAST CHAMPARAN,KOTWA,2,614,26,0,0,0,642
BIHAR,EAST CHAMPARAN,MADHUBAN,63,1896,8,0,0,0,1967
BIHAR,EAST CHAMPARAN,MEHSI,92,1954,2,0,0,0,2048
BIHAR,EAST CHAMPARAN,MOTIHARI,128,1610,90,2,0,0,1830
BIHAR,EAST CHAMPARAN,PAHARPUR,388,1209,36,0,0,1,1634
BIHAR,EAST CHAMPARAN,PAKRIDYAL,232,1273,0,0,0,0,1505
BIHAR,EAST CHAMPARAN,PATAHI,175,936,236,0,0,0,1347
BIHAR,EAST CHAMPARAN,PHENHARA,154,758,3,0,0,0,915
BIHAR,EAST CHAMPARAN,PIPRAKOTHI,354,419,3,0,0,1,777
BIHAR,EAST CHAMPARAN,RAMGARHWA,237,505,2,0,0,0,744
BIHAR,EAST CHAMPARAN,RAXAUL,94,616,0,0,0,0,710
BIHAR,EAST CHAMPARAN,SANGRAMPUR,78,739,1,0,0,0,818
BIHAR,EAST CHAMPARAN,SUGAULI,525,809,0,0,0,0,1334
BIHAR,EAST CHAMPARAN,TETARIA,62,1065,0,0,0,0,1127
BIHAR,EAST CHAMPARAN,TURKAULIA,202,1308,26,0,0,0,1536
BIHAR,GAYA,AMAS,35,149,0,0,0,0,184
BIHAR,GAYA,ATRI,90,556,0,0,0,0,646
BIHAR,GAYA,BANKE BAZAR,362,461,0,0,0,0,823
BIHAR,GAYA,BARACHATTY,221,233,0,0,0,0,454
BIHAR,GAYA,BATHANI,564,199,0,0,0,0,763
BIHAR,GAYA,BELAGANJ,360,1867,154,35,6,0,2422
BIHAR,GAYA,BODHGAYA,70,664,47,8,0,0,789
BIHAR,GAYA,DOBHI,235,125,0,0,0,0,360
BIHAR,GAYA,DUMARIYA,87,314,1,0,0,0,402
BIHAR,GAYA,FATEHPUR,172,464,23,23,10,13,705
BIHAR,GAYA,GAYA NAGAR,177,1339,0,0,0,0,1516
BIHAR,GAYA,GURARU,657,459,4,0,0,0,1120
BIHAR,GAYA,GURUA,614,612,0,0,0,0,1226
BIHAR,GAYA,IMAMGANJ,579,389,2,0,0,0,970
BIHAR,GAYA,KHIZARSARAI,637,1603,1,0,0,0,2241
BIHAR,GAYA,KONCH,314,1723,26,0,0,0,2063
BIHAR,GAYA,MANPUR,113,812,43,0,0,0,968
BIHAR,GAYA,MOHANPUR,5,287,37,0,0,0,329
BIHAR,GAYA,PARAIYA,568,725,65,0,0,0,1358
BIHAR,GAYA,SHERGHATTY,168,315,43,18,0,1,545
BIHAR,GAYA,TANKUPPA,267,685,1,0,0,0,953
BIHAR,GAYA,TEKARI,355,2096,13,4,1,0,2469
BIHAR,GAYA,WAZIRGANJ,479,1018,7,0,0,0,1504
BIHAR,GOPAALGANJ,BAIKUNTHPUR,184,1728,0,0,0,0,1912
BIHAR,GOPAALGANJ,BARAULI,259,1251,17,0,0,0,1527
BIHAR,GOPAALGANJ,BHOREY,129,2124,117,0,1,1,2372
BIHAR,GOPAALGANJ,BIJAIPUR,56,1526,179,397,6,0,2164
BIHAR,GOPAALGANJ,GOPALGANJ,72,776,71,0,0,0,919
BIHAR,GOPAALGANJ,HATHUA,444,1597,0,0,0,0,2041
BIHAR,GOPAALGANJ,KATEYA,34,1195,2,0,0,0,1231
BIHAR,GOPAALGANJ,KUCHAIKOTE,197,2389,31,0,0,0,2617
BIHAR,GOPAALGANJ,MANJHA,343,1153,3,0,0,0,1499
BIHAR,GOPAALGANJ,PANCHDEWRI,146,833,0,0,0,0,979
BIHAR,GOPAALGANJ,PHULWARIYA,59,1047,3,0,0,0,1109
BIHAR,GOPAALGANJ,SIDHWALIYA,101,434,0,0,0,0,535
BIHAR,GOPAALGANJ,THAWE,3,607,0,0,0,0,610
BIHAR,GOPAALGANJ,UCHKAGAON,150,1577,1,0,0,0,1728
BIHAR,JAMUI,ALIGANJ,157,37,0,0,0,0,194
BIHAR,JAMUI,BARHAT,0,6,14,0,0,0,20
BIHAR,JAMUI,CHAKAI,0,5,0,0,0,0,5
BIHAR,JAMUI,GHIDHOR,202,242,3,0,0,0,447
BIHAR,JAMUI,JAMUI,161,1047,96,11,0,0,1315
BIHAR,JAMUI,JHAJHA,104,117,0,0,0,0,221
BIHAR,JAMUI,KHAIRA,687,286,22,3,0,0,998
BIHAR,JAMUI,LAXMIPUR,16,11,0,0,0,0,27
BIHAR,JAMUI,SIKANDARA,112,413,0,0,0,0,525
BIHAR,JAMUI,SONO,56,161,1,0,0,0,218
BIHAR,JEHANABAD,ARWAL,376,564,46,0,0,0,986
BIHAR,JEHANABAD,GHOSHI,39,1564,0,0,0,0,1603
BIHAR,JEHANABAD,HULASGANJ,116,948,1,0,0,0,1065
BIHAR,JEHANABAD,JEHANABAD,411,1704,0,0,0,0,2115
BIHAR,JEHANABAD,KAKO,966,1597,73,36,1,1,2674
BIHAR,JEHANABAD,KALER,116,509,0,0,0,0,625
BIHAR,JEHANABAD,KARPI,734,1769,9,0,0,0,2512
BIHAR,JEHANABAD,KURTHA,990,716,0,0,0,0,1706
BIHAR,JEHANABAD,MAKHDUMPUR,155,2243,23,0,0,0,2421
BIHAR,JEHANABAD,MODANGANJ,41,1077,0,0,0,0,1118
BIHAR,JEHANABAD,RATNI,333,1563,26,10,2,1,1935
BIHAR,JEHANABAD,VANSHI,11,1031,0,0,0,0,1042
BIHAR,KAIMUR (BHABUA),BHABUA,303,1291,110,0,0,0,1704
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,73,206,4,7,0,0,290
BIHAR,KAIMUR (BHABUA),CHAINPUR,67,527,0,0,0,0,594
BIHAR,KAIMUR (BHABUA),CHAND,278,208,13,6,0,0,505
BIHAR,KAIMUR (BHABUA),DURGAWATI,360,1079,78,0,0,0,1517
BIHAR,KAIMUR (BHABUA),KUDRA,438,2471,36,0,0,0,2945
BIHAR,KAIMUR (BHABUA),MOHANIA,404,1501,39,0,0,0,1944
BIHAR,KAIMUR (BHABUA),NUAON,235,1116,67,0,0,0,1418
BIHAR,KAIMUR (BHABUA),RAMGARH,61,1081,12,0,0,0,1154
BIHAR,KAIMUR (BHABUA),RAMPUR,459,140,0,0,0,0,599
BIHAR,KATIHAR,AMDABAD,120,922,30,0,0,0,1072
BIHAR,KATIHAR,AZAMNAGAR,599,4754,139,10,0,0,5502
BIHAR,KATIHAR,BALRAMPUR,24,2041,493,0,0,0,2558
BIHAR,KATIHAR,BARARI,51,2915,11,0,0,0,2977
BIHAR,KATIHAR,BARSOI,155,2966,202,0,1,0,3324
BIHAR,KATIHAR,DANDKHORA,7,1056,201,0,0,0,1264
BIHAR,KATIHAR,FALKA,39,1375,11,0,0,0,1425
BIHAR,KATIHAR,HASANGANJ,6,842,22,19,0,0,889
BIHAR,KATIHAR,KADWA,48,4547,100,0,0,0,4695
BIHAR,KATIHAR,KATIHAR,118,744,3,0,0,0,865
BIHAR,KATIHAR,KORHA,20,2703,80,0,0,0,2803
BIHAR,KATIHAR,KURSELA,11,503,0,0,0,0,514
BIHAR,KATIHAR,MANIHARI,9,1680,6,0,0,0,1695
BIHAR,KATIHAR,MANSAHI,3,830,0,0,0,0,833
BIHAR,KATIHAR,PRANPUR,129,2107,4,0,0,0,2240
BIHAR,KATIHAR,SAMELI,43,1453,0,0,0,0,1496
BIHAR,KHAGARIA,ALAULI,62,1857,64,0,0,0,1983
BIHAR,KHAGARIA,BELDAUR,84,2116,0,0,0,0,2200
BIHAR,KHAGARIA,CHAUTHAM,46,1567,89,0,0,0,1702
BIHAR,KHAGARIA,GOGRI,97,1849,1,0,0,0,1947
BIHAR,KHAGARIA,KHAGARIA,90,2509,94,0,0,0,2693
BIHAR,KHAGARIA,MANSI,0,699,1,0,0,0,700
BIHAR,KHAGARIA,PARBATTA,35,2820,1,0,0,0,2856
BIHAR,KISHANGANJ,BAHADURGANJ,30,1522,0,0,0,0,1552
BIHAR,KISHANGANJ,DIGHAL BANK,55,905,492,2,0,0,1454
BIHAR,KISHANGANJ,KISHANGANJ,53,955,0,0,0,0,1008
BIHAR,KISHANGANJ,KOCHADHAMAN,233,2475,10,0,0,0,2718
BIHAR,KISHANGANJ,POTHIA,85,1227,4,0,0,0,1316
BIHAR,KISHANGANJ,TERHAGACHH,46,670,4,0,0,0,720
BIHAR,KISHANGANJ,THAKURGANJ,211,1449,4,4,0,0,1668
BIHAR,LAKHISARAI,BARHIYA,155,694,31,0,0,0,880
BIHAR,LAKHISARAI,HALSI,152,1363,23,43,3,0,1584
