-----
{
 "description": "The table refers to District wise Distribution of Surface Lift Schemes(on River) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftstate5.16.csv", 
 "title": "Download CSV for Districtwise Distribution of Surface Lift Schemes(on River) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcliftstate5.16.csv"
}
-----
"State","District","No. in use - Public","No. in use - Private","No. in use - Total","Potential created (Ha) - Public","Potential created (Ha) - Private","Potential created (Ha) - Total","Potential utilised (Ha) - Public","Potential utilised (Ha) - Private","Potential utilised (Ha) - Total"
"MIZORAM","SERCHHIP",0,0,0,0,0,0,0,0,0
"NAGALAND","DIMAPUR",0,1,1,0,2,2,0,2,2
"ORISSA","ANGUL",194,14,208,9056,219,9275,3799,136,3935
"ORISSA","BALASORE",41,89,130,1487,677,2164,263,188,451
"ORISSA","BARGARH",173,394,567,5577,2276,7853,3470,1842,5311
"ORISSA","BHADRAK",19,220,239,382,1383,1765,208,1227,1435
"ORISSA","BOLANGIR",206,477,683,4396,930,5327,2569,764,3332
"ORISSA","BOUDH",68,8,76,2396,86,2482,1383,81,1464
"ORISSA","CUTTACK",164,689,853,9808,695,10503,2190,386,2576
"ORISSA","DEOGARH",48,48,96,1211,176,1387,275,55,330
"ORISSA","DHENKANAL",120,15,135,4284,183,4468,1686,109,1795
"ORISSA","GAJAPATI",96,17,113,2569,363,2932,2131,363,2494
"ORISSA","GANJAM",277,589,866,8268,3789,12057,3587,657,4244
"ORISSA","JAGATSINGHPUR",25,13,38,558,29,587,140,9,149
"ORISSA","JAJAPUR",120,172,292,2440,394,2835,1004,341,1345
"ORISSA","JHARSUGUDA",58,111,169,1125,447,1572,769,402,1170
"ORISSA","KALAHANDI",118,135,253,2787,626,3413,1524,440,1963
"ORISSA","KANDHAMAL",29,20,49,706,11,717,333,8,341
"ORISSA","KENDRAPARA",416,358,774,7999,2272,10270,3970,1126,5096
"ORISSA","KEONJHAR",275,138,413,9011,1166,10177,2603,546,3149
"ORISSA","KHURDA",142,44,186,3390,763,4152,1633,526,2159
"ORISSA","KORAPUT",127,606,733,4772,1910,6682,4194,1666,5860
"ORISSA","MALKANAGIRI",46,45,91,1394,137,1531,455,59,515
"ORISSA","MAYURBHANJA",228,922,1150,5017,1901,6919,3077,1270,4347
"ORISSA","NAWARANGAPUR",608,27,635,4449,25,4474,2993,18,3011
"ORISSA","NAYAGARH",65,22,87,987,105,1092,471,70,541
"ORISSA","NUAPADA",66,55,121,1425,541,1966,914,485,1399
"ORISSA","PURI",231,756,987,1412,1860,3273,1284,1766,3051
"ORISSA","RAYAGADA",132,139,271,2816,976,3792,1791,612,2402
"ORISSA","SAMBALPUR",140,501,641,6493,2344,8837,2098,682,2780
"ORISSA","SONEPUR",129,28,157,6355,237,6592,2457,157,2614
"ORISSA","SUNDARGARH",218,248,466,6732,820,7552,2670,322,2992
"PONDICHERRY","KARAIKAL",0,6,6,0,6,6,0,6,6
"PONDICHERRY","PONDICHERRY",0,1,1,0,2,2,0,2,2
"PUNJAB","AMRITSER",0,18,18,0,113,113,0,113,113
"PUNJAB","FATEHGARH SAHIB",0,37,37,0,178,178,0,178,178
"PUNJAB","GURDASPUR",4,4,8,329,32,361,176,32,208
"PUNJAB","HOSHIARPUR",0,0,0,0,0,0,0,0,0
"PUNJAB","MOGA",0,13,13,0,51,51,0,31,31
"PUNJAB","PATIALA",1,358,359,19,2874,2893,19,2873,2892
"PUNJAB","ROPAR",0,22,22,0,128,128,0,128,128
"PUNJAB","SANGRUR",0,0,0,0,0,0,0,0,0
"RAJASTHAN","AJMER",2,0,2,504,0,504,366,0,366
"RAJASTHAN","BANSWARA",17,350,367,537,1629,2166,537,1316,1852
"RAJASTHAN","BARAN",146,2,148,5002,35,5037,4003,17,4021
"RAJASTHAN","BHILWARA",6,44,50,537,1812,2348,203,942,1145
"RAJASTHAN","BUNDI",6,43,49,290,184,473,229,154,383
"RAJASTHAN","CHITTORGARH",6,40,46,500,827,1327,290,409,699
"RAJASTHAN","DAUSA",0,0,0,0,0,0,0,0,0
"RAJASTHAN","DUNGARPUR",3,126,129,14,1501,1515,2,899,901
"RAJASTHAN","JAIPUR",0,67,67,0,270,270,0,270,270
"RAJASTHAN","JHALAWAR",3,43,46,34,490,524,34,350,384
"RAJASTHAN","KOTA",17,122,139,365,412,777,363,406,769
"RAJASTHAN","PALI",1,5,6,168,63,231,84,37,121
"RAJASTHAN","RAJSAMAND",0,0,0,0,0,0,0,0,0
"RAJASTHAN","SAWAI MADHOPUR",0,4,4,0,8,8,0,4,4
"RAJASTHAN","SIROHI",0,0,0,0,0,0,0,0,0
"RAJASTHAN","TONK",2,1,3,208,40,249,208,15,224
"RAJASTHAN","UDAIPUR",3,17,20,39,73,111,31,31,63
"TAMIL NADU","COIMBATORE",0,1075,1075,0,5281,5281,0,1000,1000
"TAMIL NADU","CUDDALORE",0,35,35,0,37,37,0,34,34
"TAMIL NADU","DHARMAPURI",23,763,786,88,2241,2329,16,270,286
"TAMIL NADU","DINDIGUL",0,3,3,0,19,19,0,6,6
"TAMIL NADU","ERODE",111,776,887,277,2605,2882,136,889,1025
"TAMIL NADU","KANCHEEPURAM",7,15,22,63,20,83,38,20,58
"TAMIL NADU","KARUR",0,295,295,0,981,981,0,693,693
"TAMIL NADU","MADURAI",1,74,75,1,100,101,1,89,90
"TAMIL NADU","NAGAPATTINAM",0,7,7,0,2480,2480,0,350,350
"TAMIL NADU","NAMAKKAL",0,953,953,0,1187,1187,0,929,929
"TAMIL NADU","NILGIRIS",0,339,339,0,448,448,0,448,448
"TAMIL NADU","PERAMBALUR",0,138,138,0,119,119,0,92,92
"TAMIL NADU","SALEM",0,51,51,0,108,108,0,87,87
"TAMIL NADU","SIVAGANGA",12,0,12,47,0,47,45,0,45
"TAMIL NADU","THANJAVUR",0,189,189,0,154,154,0,140,140
"TAMIL NADU","THENI",0,207,207,0,335,335,0,179,179
"TAMIL NADU","THIRUVALLUR",39,21,60,599,117,717,595,77,672
"TAMIL NADU","THIRUVARUR",1,6,7,12,773,785,12,773,785
"TAMIL NADU","TIRUCHIRAPPALLI",0,142,142,0,184,184,0,113,113
"TAMIL NADU","TIRUNELVELI",1,1,2,91,10,101,91,8,99
"TAMIL NADU","TIRUVANNAMALAI",0,17,17,0,27,27,0,20,20
"TAMIL NADU","TUTICORIN DISTRICT",1,0,1,21,0,21,19,0,19
"TAMIL NADU","VELLORE",0,178,178,0,251,251,0,191,191
"TAMIL NADU","VILLUPPURAM",8,109,117,10,82,92,10,75,85
"TRIPURA","DHALAI",66,0,66,2904,0,2904,1791,0,1791
"TRIPURA","NORTH TRIPURA",94,6,100,5726,38,5764,3113,33,3146
"TRIPURA","SOUTH TRIPURA",202,105,307,10084,588,10672,7970,407,8377
"TRIPURA","WEST TRIPURA",160,51,211,9629,519,10147,6994,411,7404
"UTTAR PRADESH","ALIGARH",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD",0,42,42,0,138,138,0,104,104
"UTTAR PRADESH","BAHARAICH",1,0,1,5,0,5,4,0,4
"UTTAR PRADESH","BALRAMPUR",2,0,2,114,0,114,34,0,34
"UTTAR PRADESH","BANDA",1,35,36,200,2079,2279,177,2079,2256
"UTTAR PRADESH","BAREILLY",0,8,8,0,10,10,0,7,7
"UTTAR PRADESH","BIJNOR",0,1,1,0,2,2,0,2,2
"UTTAR PRADESH","BULAND SAHAR",0,1,1,0,2,2,0,0,0
"UTTAR PRADESH","CHANDAULI",3,23,26,427,354,781,322,342,664
"UTTAR PRADESH","CHITRAKOOT",0,568,568,0,2134,2134,0,2085,2085
"UTTAR PRADESH","DEORIA",0,4,4,0,8,8,0,6,6
"UTTAR PRADESH","FARRUKHABAD",0,3,3,0,320,320,0,260,260
"UTTAR PRADESH","GHAZIABAD",0,8,8,0,26,26,0,24,24
"UTTAR PRADESH","GHAZIPUR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","GONDA",0,2,2,0,4,4,0,0,0
"UTTAR PRADESH","HAMIRPUR",4,194,198,2572,595,3166,2478,594,3071
"UTTAR PRADESH","HARDOI",0,22,22,0,50,50,0,50,50
"UTTAR PRADESH","JALAUN",0,49,49,0,140,140,0,139,139
"UTTAR PRADESH","JAUNPUR",0,6,6,0,24,24,0,14,14
"UTTAR PRADESH","JHANSI",6,332,338,467,2166,2633,437,2046,2483
"UTTAR PRADESH","KANNAUJ",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","KANPUR NAGAR",0,12,12,0,17,17,0,12,12
"UTTAR PRADESH","LALITPUR",6,83,89,467,478,946,437,478,915
"UTTAR PRADESH","LUCKNOW",0,28,28,0,296,296,0,291,291
"UTTAR PRADESH","MAHARAJ GANJ",0,13,13,0,53,53,0,51,51
"UTTAR PRADESH","MAHOBA",0,40,40,0,113,113,0,111,111
"UTTAR PRADESH","MEERUT",0,17,17,0,42,42,0,38,38
"UTTAR PRADESH","MIRZAPUR",0,66,66,0,1163,1163,0,1034,1034
"UTTAR PRADESH","MUZZAFARNAGAR",0,13,13,0,109,109,0,74,74
"UTTAR PRADESH","RAEBARELI",1,0,1,100,0,100,100,0,100
"UTTAR PRADESH","RAMPUR",0,11,11,0,56,56,0,52,52
"UTTAR PRADESH","SANT KABIR NAGAR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","SANT RAVI DAS NAGAR",8,0,8,229,0,229,216,0,216
"UTTAR PRADESH","SHRAWASTI",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","SIDDHARTH NAGAR",0,22,22,0,87,87,0,85,85
"UTTAR PRADESH","SONBHADRA",0,236,236,0,1359,1359,0,1044,1044
"UTTAR PRADESH","SULTANPUR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","VARANASI",0,6,6,0,21,21,0,17,17
"UTTARANCHAL","ALMORA",45,1,46,1239,4,1243,1139,4,1143
"UTTARANCHAL","BAGESHWAR",19,2,21,317,45,362,306,42,348
"UTTARANCHAL","CHAMOLI",6,0,6,109,0,109,94,0,94
"UTTARANCHAL","CHAMPAWAT",5,0,5,79,0,79,61,0,61
"UTTARANCHAL","DEHRA DUN",7,17,24,223,66,289,223,66,289
"UTTARANCHAL","HARIDWAR",0,0,0,0,0,0,0,0,0
"UTTARANCHAL","NAINITAL",9,1,10,173,3,176,157,0,158
"UTTARANCHAL","PAURI",50,0,50,616,0,616,424,0,424
"UTTARANCHAL","PITHORAGARH",32,1,33,415,84,499,337,84,421
"UTTARANCHAL","RUDHARAPARYAG",5,0,5,129,0,129,107,0,107
"UTTARANCHAL","TEHARI GARHWAL",22,0,22,277,0,277,213,0,213
"UTTARANCHAL","UDHAM SINGH NAGAR",35,31,66,1765,2123,3888,1728,1510,3238
"UTTARANCHAL","UTTARKASHI",15,0,15,319,0,319,131,0,131
"WEST BENGAL","BANKURA",177,335,512,6543,4075,10618,2534,761,3295
"WEST BENGAL","BIRBHUM",89,667,756,3038,3843,6880,1661,1735,3396
"WEST BENGAL","BURDWAN",201,380,581,12460,1308,13768,8025,839,8863
"WEST BENGAL","COOCHBEHAR",243,529,772,10820,2116,12936,2810,948,3758
"WEST BENGAL","DAKSHIN DINAJPUR",250,134,384,15149,574,15723,8365,181,8547
"WEST BENGAL","DARJEELING",19,62,81,1413,2607,4020,641,2383,3024
"WEST BENGAL","HAORA",113,1301,1414,7438,7597,15035,5173,4146,9318
"WEST BENGAL","HOOGHLY",373,1348,1721,21308,3627,24935,15846,3008,18855
"WEST BENGAL","JALPAIGURI",223,463,686,10868,19813,30681,5741,18849,24590
"WEST BENGAL","MALDA",329,83,412,17065,605,17669,8675,402,9077
"WEST BENGAL","MIDNAPORE",458,2767,3225,20801,7835,28636,12031,5691,17723
"WEST BENGAL","MURSHIDABAD",265,643,908,19458,7539,26997,8489,2159,10649
"WEST BENGAL","NADIA",271,13,284,31994,201,32195,10509,154,10663
"WEST BENGAL","NORTH 24 PARGANAS",139,77,216,8793,317,9110,4610,189,4799
"WEST BENGAL","PURULIA",120,21,141,5118,390,5508,2097,142,2239
"WEST BENGAL","SOUTH 24 PARGANAS",12,324,336,397,1107,1505,224,430,655
"WEST BENGAL","UTTAR DINAJPUR",119,120,239,11038,1698,12736,3196,749,3946
