-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Fifth Lok Sabha from 15th March 1971 to 18th January 1977. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Fifth_Lok_Sabha_From_15th_March_1971_to_18th_January_1977_0.xls", 
 "title": "Download XLS for Members of Fifth Lok Sabha from 15th March 1971 to 18th January 1977", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Fifth_Lok_Sabha_From_15th_March_1971_to_18th_January_1977_0.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Fifth Lok Sabha","Shri Bhagwat Jha Azad","Male","Bhagalpur                                                                                           ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri Aziz Imam","Male","Mirzapur                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Gurdas Singh Badal","Male","Fazilka                                                                                             ","Punjab                                                      ","Akali Dal"
"Fifth Lok Sabha","Shri Ram Chandra Bade","Male","Khargone                                                                                            ","Madhya Pradesh                                              ","Jan Sangh"
"Fifth Lok Sabha","Shri Hemwati Nandan Bahuguna","Male","Allahabad                                                                                           ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Ram Kanwar Bairwa","Male","Tonk-SC                                                                                             ","Rajasthan                                                   ","Swatantra Party"
"Fifth Lok Sabha","Shri Vidya Dhar Bajpai","Male","Amethi                                                                                              ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Kushok G. Bakula","Male","Ladakh                                                                                              ","Jammu and Kashmir                                           ","Congress"
"Fifth Lok Sabha","Shri K. Baladhandayutham","Male","Coimbatore                                                                                          ","Tamil Nadu                                                  ","Communist Party"
"Fifth Lok Sabha","Shri K. Balakrishnan","Male","Ambalapuzha                                                                                         ","Kerala                                                      ","Revolutionary Socialist Party"
"Fifth Lok Sabha","Shri Thamburu Balakrishniah","Male","Tirupathi-SC                                                                                        ","Andhra Pradesh                                              ","Congress"
"Fifth Lok Sabha","Shri Lambodar Baliar","Male","Bastar-ST                                                                                           ","Madhya Pradesh                                              ","Independent"
"Fifth Lok Sabha","Shri Banamali Babu","Male","Sambalpur                                                                                           ","Odisha                                                      ","Congress"
"Fifth Lok Sabha","Shri Hemendra Singh Banera","Male","Bhilwara                                                                                            ","Rajasthan                                                   ","Jan Sangh"
"Fifth Lok Sabha","Smt. Mukul Banerjee","Female","New Delhi                                                                                           ","Delhi                                                       ","Congress"
"Fifth Lok Sabha","Shri S.M. Banerjee","Male","Kanpur                                                                                              ","Uttar Pradesh                                               ","Independent"
"Fifth Lok Sabha","Shri Rasendra Nath Barman","Male","Balurghat-SC                                                                                        ","West Bengal                                                 ","Congress"
"Fifth Lok Sabha","Shri Bedabrata Barua","Male","Kaliabor                                                                                            ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri Pannalal Barupal","Male","Ganganagar-SC                                                                                       ","Rajasthan                                                   ","Congress"
"Fifth Lok Sabha","Shri Kondaji Basappa","Male","Chitradurga                                                                                         ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Swami Siddarameshwar Bassayya","Male","Koppal                                                                                              ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri Dharanidhor Basumatari","Male","Kokrajhar-ST                                                                                        ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri Onkarlal Berwa","Male","Kota                                                                                                ","Rajasthan                                                   ","Jan Sangh"
"Fifth Lok Sabha","Shri Satya Chandra Besra","Male","Dumka-ST                                                                                            ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri Bali Ram Bhagat","Male","Shahabad                                                                                            ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri H.K.L. Bhagat","Male","East Delhi                                                                                          ","Delhi                                                       ","Congress"
"Fifth Lok Sabha","Shri Ram Singh Bhai","Male","Indore                                                                                              ","Madhya Pradesh                                              ","Congress"
"Fifth Lok Sabha","Shri R.D. Bhandare","Male","Bombay Central                                                                                      ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri Bhagirath Ramjee Bhanwar","Male","Jhabua-ST                                                                                           ","Madhya Pradesh                                              ","Samyukta Socialist Party"
"Fifth Lok Sabha","Shri Bashweshwar Nath Bhargava","Male","Ajmer                                                                                               ","Rajasthan                                                   ","Congress"
"Fifth Lok Sabha","Shri Durgadas Bhatia","Male","Amritsar                                                                                            ","Punjab                                                      ","Congress"
"Fifth Lok Sabha","Shri Raghunandan Lal Bhatia","Male","Amritsar                                                                                            ","Punjab                                                      ","Congress"
"Fifth Lok Sabha","Shri Dinendra Nath Bhattacharya","Male","Serampore                                                                                           ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Jagadish Bhattacharyya","Male","Ghatal                                                                                              ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Shyamaprasanna Bhattacharyya","Male","Uluberia                                                                                            ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Chapalendu Bhattacharyyia","Male","Giridih                                                                                             ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri Bhan Singh Bhaura","Male","Bhatinda-SC                                                                                         ","Punjab                                                      ","Communist Party"
"Fifth Lok Sabha","Shri M. Bheeshma Dev","Male","Nagarkurnool-SC                                                                                     ","Andhra Pradesh                                              ","Telengana Praja Samiti"
"Fifth Lok Sabha","Choudari Bhimappa Ellappa","Male","Bijapur                                                                                             ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri Irruppu Govindaswamy Bhuvarahan","Male","Mettur                                                                                              ","Tamil Nadu                                                  ","Congress"
"Fifth Lok Sabha","Shri Bibhuti Mishra","Male","Motihari                                                                                            ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri Narendra Singh Bisht","Male","Almora                                                                                              ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Rajagopala Rao Boddiapalli","Male","Srikakulam                                                                                          ","Andhra Pradesh                                              ","Congress"
"Fifth Lok Sabha","Shri Jyotirmoy Bosu","Male","Diamond Harbour                                                                                     ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Rattanlal Brahman","Male","Darjeeling                                                                                          ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Swami Brahmanand","Male","Hamirpur                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Brijraj Singh","Male","Jhalawar                                                                                            ","Rajasthan                                                   ","Jan Sangh"
"Fifth Lok Sabha","Sardar Buta Singh","Male","Ropar-SC                                                                                            ","Punjab                                                      ","Congress"
"Fifth Lok Sabha","Shri Chakleshwar Singh","Male","Mathura                                                                                             ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Smt. Jyotsna Chanda","Female","Cachar-SC                                                                                           ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri Chandra Shekhar Singh","Male","Jehanabad                                                                                           ","Bihar                                                       ","Communist Party"
"Fifth Lok Sabha","Shri Chandulal Chandrakar","Male","Durg                                                                                                ","Madhya Pradesh                                              ","Congress"
"Fifth Lok Sabha","Shri C.K. Chandrappan","Male","Tellicherry                                                                                         ","Kerala                                                      ","Communist Party"
"Fifth Lok Sabha","Shri T.V. Chandrashekarappa","Male","Shimoga                                                                                             ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri Chandrika Prasad","Male","Ballia                                                                                              ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Somnath Chatterjee","Male","Burdwan                                                                                             ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Rohanlal Chaturvedi","Male","Etah                                                                                                ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Amarsinh Zinabhai Chaudhary","Male","Mandvi-ST                                                                                           ","Gujarat                                                     ","Congress"
"Fifth Lok Sabha","Shri Ishwar Chaudhary","Male","Gaya-SC                                                                                             ","Bihar                                                       ","Jan Sangh"
"Fifth Lok Sabha","Shri Ram Prakash Chaudhary","Male","Ambala-SC                                                                                           ","Haryana                                                     ","Congress"
"Fifth Lok Sabha","Shri Tridib Chaudhuri","Male","Berhampore                                                                                          ","West Bengal                                                 ","Revolutionary Socialist Party"
"Fifth Lok Sabha","Shri Dajisaheb Ramrao Chavan","Male","Karad                                                                                               ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Smt. Premalabai Dajisaheb Chavan","Female","Karad                                                                                               ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri Yashwantrao Balwantrao Chavan","Male","Satara                                                                                              ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri Khemchandbhai Chavda","Male","Patan-SC                                                                                            ","Gujarat                                                     ","Congress"
"Fifth Lok Sabha","Shri Amar Nath Chawla","Male","Delhi Sadar                                                                                         ","Delhi                                                       ","Congress"
"Fifth Lok Sabha","Shri A.M. Chellachami","Male","Tenkasi-SC                                                                                          ","Tamil Nadu                                                  ","Congress"
"Fifth Lok Sabha","Shri Chhotey Lal","Male","Chail-SC                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Chhutten Lal","Male","Sawai Madhopur-ST                                                                                   ","Rajasthan                                                   ","Congress"
"Fifth Lok Sabha","Shri Keragode Chikkalingaiah","Male","Mandya                                                                                              ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri C.K. Chinnaraje Gounder","Male","Tirupattur                                                                                          ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Fifth Lok Sabha","Shri C. Chitti Babu","Male","Chengleput                                                                                          ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Fifth Lok Sabha","Shri Moinul Haque Choudhury","Male","Dhubri                                                                                              ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri Abu Taleb Chowdhury","Male","Murshidabad                                                                                         ","West Bengal                                                 ","Independent"
"Fifth Lok Sabha","Shri Bharat Singh Chowhan","Male","Dhar-ST                                                                                             ","Madhya Pradesh                                              ","Jan Sangh"
"Fifth Lok Sabha","Shri Mool Chand Daga","Male","Pali                                                                                                ","Rajasthan                                                   ","Congress"
"Fifth Lok Sabha","Shri Dalbir Singh","Male","Sirsa-SC                                                                                            ","Haryana                                                     ","Congress"
"Fifth Lok Sabha","Chaudhry Dalip Singh","Male","Outer Delhi-SC                                                                                      ","Delhi                                                       ","Congress"
"Fifth Lok Sabha","Shri Suraj Ratan Fatehchand Damani","Male","Solapur                                                                                             ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Prof. Madhu Dandavate","Male","Rajapur                                                                                             ","Maharashtra                                                 ","Praja Socialist Party (PSP)"
"Fifth Lok Sabha","Shri Darbara Singh","Male","Hoshiarpur                                                                                          ","Punjab                                                      ","Congress"
"Fifth Lok Sabha","Shri Anadi Charan Das","Male","Jajpur-SC                                                                                           ","Odisha                                                      ","Congress"
"Fifth Lok Sabha","Shri Dharanidhar Das","Male","Mangaldoi                                                                                           ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri Renu Pada Das","Male","Krishnagar                                                                                          ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri M.Tulsidas Dasappa","Male","Mysore                                                                                              ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri Benoy Krishna Daschowdhury","Male","Cooch Behar-SC                                                                                      ","West Bengal                                                 ","Congress"
"Fifth Lok Sabha","Shri Priya Ranjan Dasmunsi","Male","Calcutta South                                                                                      ","West Bengal                                                 ","Congress"
"Fifth Lok Sabha","Shri Dasaratha Deb","Male","Tripura East-ST                                                                                     ","Tripura                                                     ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri M. Deiveekan","Male","Kallakurichi                                                                                        ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Fifth Lok Sabha","Shri Pratap Keshari Deo","Male","Kalahandi                                                                                           ","Odisha                                                      ","Swatantra Party"
"Fifth Lok Sabha","Shri Shankar Narayan Singh Deo","Male","Bankura                                                                                             ","West Bengal                                                 ","Congress"
"Fifth Lok Sabha","Shri Chandulal Chunnilal Desai","Male","Sabarkantha                                                                                         ","Gujarat                                                     ","Congress (O)"
"Fifth Lok Sabha","Shri Dharmsinh Dadubhai Desai","Male","Kaira                                                                                               ","Gujarat                                                     ","Congress (O)"
"Fifth Lok Sabha","Shri Morarji Ranchhodji Desai","Male","Surat                                                                                               ","Gujarat                                                     ","Congress (O)"
"Fifth Lok Sabha","Shri Krishnarao Gulabrao Deshmukh","Male","Amravati                                                                                            ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri Shivajirao Shankarrao Deshmukh","Male","Parbhani                                                                                            ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Smt. Roza Vidyadhar Deshpande","Female","Bombay Central                                                                                      ","Maharashtra                                                 ","Communist Party of India"
"Fifth Lok Sabha","Shri Shankar Dev","Male","Bidar-SC                                                                                            ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri Shrikrishna Vaijnath Dhamankar","Male","Bhiwandi                                                                                            ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri C.T. Dhandapani","Male","Dharampuram-SC                                                                                      ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Fifth Lok Sabha","Shri Mohan Manikchand Dharia","Male","Poona                                                                                               ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Dr. Gurdial Singh Dhillon","Male","Taran Taran                                                                                         ","Punjab                                                      ","Congress"
"Fifth Lok Sabha","Shri Jambuwant Bapurao Dhote","Male","Nagpur                                                                                              ","Maharashtra                                                 ","All India Forward Bloc"
"Fifth Lok Sabha","Shri Anand Prasad Dhusia","Male","Basti-SC                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Jagdish Chandra Dikshit","Male","Sitapur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Dinesh Singh","Male","Pratapgarh                                                                                          ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Gangacharan Dixit","Male","Khandwa                                                                                             ","Madhya Pradesh                                              ","Congress"
"Fifth Lok Sabha","Shri Hira Lal Doda","Male","Banswara-ST                                                                                         ","Rajasthan                                                   ","Congress"
"Fifth Lok Sabha","Shri Vishmbhardas Jwala Prasad Dube","Male","Bhandara                                                                                            ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri Laxman Kakadya Dumada","Male","Dahanu-ST                                                                                           ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri A. Durairasu","Male","Perambalur-SC                                                                                       ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Fifth Lok Sabha","Shri Birendra Chandra Dutta","Male","Tripura West                                                                                        ","Tripura                                                     ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Nageshwar Dwivedi","Male","Machhlishahr                                                                                        ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Biren Singh Engti","Male","Autonomous District-ST                                                                              ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri Fatesinghrao Pratapsinghrao Gaekwad","Male","Baroda                                                                                              ","Gujarat                                                     ","Congress"
"Fifth Lok Sabha","Ms. Bhagirathi Gamang","Female","Koraput-ST                                                                                          ","Odisha                                                      ","Congress"
"Fifth Lok Sabha","Shri Giridhar Gamang","Male","Koraput-ST                                                                                          ","Odisha                                                      ","Congress"
"Fifth Lok Sabha","Smt. Indira Gandhi","Female","Raebareli                                                                                           ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri K.R. Ganesh","Male","Andaman and Nicobar Islands                                                                         ","Andaman and Nicobar Islands                                 ","Congress"
"Fifth Lok Sabha","Smt. Ganga Devi","Female","Mohanlalganj-SC                                                                                     ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Badakumar Pratap Gangadeb","Male","Angul                                                                                               ","Odisha                                                      ","Congress"
"Fifth Lok Sabha","Shri Devinder Singh Garcha","Male","Ludhiana                                                                                            ","Punjab                                                      ","Congress"
"Fifth Lok Sabha","Shri Chintaman Dhivruji Gautam","Male","Balaghat                                                                                            ","Madhya Pradesh                                              ","Congress"
"Fifth Lok Sabha","Shri Tukaram Huraji Gavit","Male","Nandurbar-ST                                                                                        ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Rajmata of Jaipur Gayatri Devi","Female","Jaipur                                                                                              ","Rajasthan                                                   ","Swatantra Party"
"Fifth Lok Sabha","Shri Genda Singh","Male","Padrauna                                                                                            ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri A.C. George","Male","Mukundapuram                                                                                        ","Kerala                                                      ","Congress"
"Fifth Lok Sabha","Shri Varkey George","Male","Kottayam                                                                                            ","Kerala                                                      ","Kerala Congress"
"Fifth Lok Sabha","Shri Prashant Kumar Ghosh","Male","Ranchi                                                                                              ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Smt. Bibha Ghosh Goswami","Female","Nabadwip-SC                                                                                         ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Sardar Mohinder Singh Gill","Male","Ferozepur                                                                                           ","Punjab                                                      ","Congress"
"Fifth Lok Sabha","Shri S.B. Giri","Male","Warangal                                                                                            ","Andhra Pradesh                                              ","Telengana Praja Samiti"
"Fifth Lok Sabha","Shri Varah Shanker Giri","Male","Damoh                                                                                               ","Madhya Pradesh                                              ","Congress"
"Fifth Lok Sabha","Shri Mani Ram Godara","Male","Hissar                                                                                              ","Haryana                                                     ","Congress"
"Fifth Lok Sabha","Smt. Marjorie Godfrey","Female","Nominated Anglo-Indian                                                                              ","NA","United Interparliaemntary Group"
"Fifth Lok Sabha","Shri Ramnath Goenka","Male","Vidisha                                                                                             ","Madhya Pradesh                                              ","Jan Sangh"
"Fifth Lok Sabha","Shri Tarun Gogoi","Male","Jorhat                                                                                              ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri C.C. Gohain","Male","NA","N.E.F.A.                                                    ","Congress"
"Fifth Lok Sabha","Shri Hari Ramchandra Gokhale","Male","Bombay North West                                                                                   ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri K. Gopal","Male","Karur                                                                                               ","Tamil Nadu                                                  ","Congress"
"Fifth Lok Sabha","Shri Ayillath Kuttieri Gopalan","Male","Palghat                                                                                             ","Kerala                                                      ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Dinesh Chandra Goswami","Male","Gauhati                                                                                             ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri Ganpati Tukaram Gotkhinde","Male","Sangli                                                                                              ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri T. Thirthagiri Gounder","Male","Krishnagiri                                                                                         ","Tamil Nadu                                                  ","Congress"
"Fifth Lok Sabha","Shri Chandre D.B. Gowda","Male","Chikmagalur                                                                                         ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri Pampan Gowda Sakreppa Gowda","Male","Raichur                                                                                             ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri J. Matha Gowder","Male","Nilgiris                                                                                            ","Tamil Nadu                                                  ","Dravida Munnetra Kazhagam"
"Fifth Lok Sabha","Prof. Samar Guha","Male","Contai                                                                                              ","West Bengal                                                 ","Praja Socialist Party (PSP)"
"Fifth Lok Sabha","Shri Indrajit Gupta","Male","Alipore                                                                                             ","West Bengal                                                 ","Communist Party"
"Fifth Lok Sabha","Shri Madhuryya Haldar","Male","Mathurapur-SC                                                                                       ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Krishna Chandra Halder","Male","Ausgram-SC                                                                                          ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Subodh Chandra Hansda","Male","Midnapore                                                                                           ","West Bengal                                                 ","Congress"
"Fifth Lok Sabha","Shri K. Hanumanthaiya","Male","Bangalore City                                                                                      ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri Hari Singh","Male","Khurja-SC                                                                                           ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri M.M. Hashim","Male","Secunderabad                                                                                        ","Andhra Pradesh                                              ","Telengana Praja Samiti"
"Fifth Lok Sabha","Shri Manoranjan Hazra","Male","Arambagh                                                                                            ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri Ram Hedaoo","Male","Ramtek                                                                                              ","Maharashtra                                                 ","Independent"
"Fifth Lok Sabha","Shri Ram Hedaoo","Male","Ramtek                                                                                              ","Maharashtra                                                 ","Independent"
"Fifth Lok Sabha","Shri Niral Enem Horo","Male","Khunti-ST                                                                                           ","Bihar                                                       ","Jharkhand Party"
"Fifth Lok Sabha","Shri A.K.M. Ishaque","Male","Basirhat                                                                                            ","West Bengal                                                 ","Congress"
"Fifth Lok Sabha","Shri Daulatsinhji Pratapsinhji Jadeja","Male","Jamnagar                                                                                            ","Gujarat                                                     ","Congress"
"Fifth Lok Sabha","Shri C.K. Jaffer Sharief","Male","Kanakapura                                                                                          ","Mysore                                                      ","Congress"
"Fifth Lok Sabha","Shri Jagjivan Ram","Male","Sasaram-SC                                                                                          ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri Jamilur Rahman","Male","Kishanganj                                                                                          ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri C. Janardhanan","Male","Trichur                                                                                             ","Kerala                                                      ","Communist Party"
"Fifth Lok Sabha","Smt. Venkatasamy Jeyalakshmi","Female","Sivakasi                                                                                            ","Tamil Nadu                                                  ","Congress"
"Fifth Lok Sabha","Shri Bhogendra Jha","Male","Jaynagar                                                                                            ","Bihar                                                       ","Communist Party"
"Fifth Lok Sabha","Shri Binodanand Jha","Male","Darbhanga                                                                                           ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri Chiranjib Jha","Male","Saharsa                                                                                             ","Bihar                                                       ","Congress"
"Fifth Lok Sabha","Shri Jharkhande Rai","Male","Ghosi                                                                                               ","Uttar Pradesh                                               ","Communist Party"
"Fifth Lok Sabha","Shri Bishwanath Jhunjhunwala","Male","Chittorgarh                                                                                         ","Rajasthan                                                   ","Jan Sangh"
"Fifth Lok Sabha","Shri Jitendra Prasada","Male","Shahjahanpur                                                                                        ","Uttar Pradesh                                               ","Congress"
"Fifth Lok Sabha","Shri Dinesh Chandra Joarder","Male","Malda                                                                                               ","West Bengal                                                 ","Communist Party(Marxist)"
"Fifth Lok Sabha","Shri M.M. Joseph","Male","Peermade                                                                                            ","Kerala                                                      ","Kerala Congress"
"Fifth Lok Sabha","Shri Jagannath Rao Joshi","Male","Shajapur-SC                                                                                         ","Madhya Pradesh                                              ","Jan Sangh"
"Fifth Lok Sabha","Shri Popatlal Mulshanker Bhai Joshi","Male","Banaskantha                                                                                         ","Gujarat                                                     ","Congress"
"Fifth Lok Sabha","Smt. Subhadra Joshi","Female","Chandni Chowk                                                                                       ","Delhi                                                       ","Congress"
"Fifth Lok Sabha","Shri Hukam Chand Kachwai","Male","Morena-SC                                                                                           ","Madhya Pradesh                                              ","Jan Sangh"
"Fifth Lok Sabha","Shri Dattajirao Baburao Kadam","Male","Hatkanangale                                                                                        ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri Jagjivanrao Ganpatrao Kadam","Male","Wardha                                                                                              ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri Zambru Mangalu Kahandole","Male","Malegaon-ST                                                                                         ","Maharashtra                                                 ","Indian National Congress"
"Fifth Lok Sabha","Shri Purushottam Shastri Kakodkar","Male","Panjim                                                                                              ","Goa, Daman and Diu                                          ","Congress"
"Fifth Lok Sabha","Shri Robindra Nath Kakoti","Male","Dibrugarh                                                                                           ","Assam                                                       ","Congress"
"Fifth Lok Sabha","Shri Baburao Janglu Kale","Male","Jalna                                                                                               ","Maharashtra                                                 ","Congress"
"Fifth Lok Sabha","Shri M. Kalyanasundaram","Male","Tiruchirappalli                                                                                     ","Tamil Nadu                                                  ","Communist Party"
"Fifth Lok Sabha","Shri Doddavarapu Kamakshaiah","Male","Nellore-SC                                                                                          ","Andhra Pradesh                                              ","Congress"
"Fifth Lok Sabha","Shri K. Kamaraj Nadar","Male","Nagercoil                                                                                           ","Tamil Nadu                                                  ","Congress (O)"
"Fifth Lok Sabha","Shri Nivruti Satwaji Kamble","Male","Pandharpur-SC                                                                                       ","Maharashtra                                                 ","Republican Party of India"
"Fifth Lok Sabha","Shri Tulsiram Dashrath Kamble","Male","Latur                                                                                               ","Maharashtra                                                 ","Congress"
