-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Tenth Lok Sabha from 20th June 1991 to 10th May 1996. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Tenth_Lok_Sabha_From_20th_June_1991_to_10th_May_1996.xls", 
 "title": "Download XLS for Members of Tenth Lok Sabha from 20th June 1991 to 10th May 1996", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Tenth_Lok_Sabha_From_20th_June_1991_to_10th_May_1996.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Tenth Lok Sabha","Prof. Meijinlung Kamson","Male","Outer Manipur-ST                                                                                    ","Manipur                                                     ","Congress (I)"
"Tenth Lok Sabha","Dr. Gendan Lal Kanaujia","Male","Kheri                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Dr.   Kanithi Viswanatham","Male","Srikakulam                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Mahesh Kumar Kanodia","Male","Patan-SC                                                                                            ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri   Kanshi Ram","Male","Etawah                                                                                              ","Uttar Pradesh                                               ","Bahujan Samaj Party"
"Tenth Lok Sabha","Prof. Ram Kapse","Male","Thane                                                                                               ","Maharashtra                                                 ","Bharatiya Janata Party"
"Tenth Lok Sabha","Smt. Kamala Kumari Karriydula","Female","Bhadrachalam-ST                                                                                     ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Ram Singh Kaswan","Male","Churu                                                                                               ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Prabhu Dayal Katheria","Male","Firozabad-SC                                                                                        ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Vinaya Katiyar","Male","Faizabad                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Smt. Sheila Kaul","Female","Raebareli                                                                                           ","Uttar Pradesh                                               ","Congress (I)"
"Tenth Lok Sabha","Shri   Keshari Lal","Male","Ghatampur-SC                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri   Kewal Singh","Male","Bhatinda-SC                                                                                         ","Punjab                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Aslam Sher Khan","Male","Betul                                                                                               ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Haji Ghulam Mohd. Khan","Male","Moradabad                                                                                           ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Mohd. Ayub Khan","Male","Jhunjhunu                                                                                           ","Rajasthan                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Sukhendu Khan","Male","Vishnupur-SC                                                                                        ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Tarachand Khandelwal","Male","Chandni Chowk                                                                                       ","Delhi                                                       ","Bharatiya Janata Party"
"Tenth Lok Sabha","AVSM,Maj.Gen.(Retd.) Bhuwan Chandra Khanduri","Male","Garhwal                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Rajesh Khanna","Male","New Delhi                                                                                           ","Delhi                                                       ","Congress (I)"
"Tenth Lok Sabha","Maj. D.D. Khanoria","Male","Kangra                                                                                              ","Himachal Pradesh                                            ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri  Khelsai Singh","Male","Surguja-ST                                                                                          ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Madan Lal Khurana","Male","South Delhi                                                                                         ","Delhi                                                       ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Salman Khurshid","Male","Farrukhabad                                                                                         ","Uttar Pradesh                                               ","Congress (I)"
"Tenth Lok Sabha","Shri Suresh Kodikunnil","Male","Adoor-SC                                                                                            ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Ganga Ram Koli","Male","Bayana-SC                                                                                           ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Rama Krishna Konathala","Male","Anakapalli                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Chandresh Patel Kordia","Male","Jamnagar                                                                                            ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Gaya Prasad Kori","Male","Jalaun-SC                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri S. Krishna Kumar","Male","Quilon                                                                                              ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri M. Krishnasswamy","Male","Vandavasi                                                                                           ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Smt.   Krishnendra Kaur (Deepa)","Female","Bharatpur                                                                                           ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Smt. Kesharbai Kshirsagar","Female","Beed                                                                                                ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Kumari Padmashree Kudumula","Female","Nellore-SC                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Balin Kuli","Male","Lakhimpur                                                                                           ","Assam                                                       ","Congress (I)"
"Tenth Lok Sabha","Shri P.R. Kumaramangalam","Male","Salem                                                                                               ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri Palaniyappa Gounder Kumarasamy","Male","Palani                                                                                              ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Shri C.K. Kuppuswamy","Male","Coimbatore                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Prof. P.J. Kurien","Male","Mavelikara                                                                                          ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Dr. Ramkrishna Kusmaria","Male","Damoh                                                                                               ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Prof. (Smt.) Savithri Lakshmanan","Female","Mukundapuram                                                                                        ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Gumanmal Lodha","Male","Pali                                                                                                ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri G. Made Gowda","Male","Mandya                                                                                              ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Kamla Mishra Madhukar","Male","Motihari                                                                                            ","Bihar                                                       ","Communist Party of India"
"Tenth Lok Sabha","Smt. Sumitra Mahajan","Female","Indore                                                                                              ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Chitta Ranjan Mahata","Male","Purulia                                                                                             ","West Bengal                                                 ","Forward Bloc (Marxist)"
"Tenth Lok Sabha","Shri Binode Bihari Mahato","Male","Giridih                                                                                             ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Tenth Lok Sabha","Shri Bir Sing Mahato","Male","Purulia                                                                                             ","West Bengal                                                 ","All India Forward Bloc"
"Tenth Lok Sabha","Shri Raj Kishore Mahato","Male","Giridih                                                                                             ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Tenth Lok Sabha","Shri Shailendra Mahato","Male","Jamshedpur                                                                                          ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Tenth Lok Sabha","Smt.   Mahendra Kumari","Female","Alwar                                                                                               ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Dharam Pal Singh Malik","Male","Sonepat                                                                                             ","Haryana                                                     ","Congress (I)"
"Tenth Lok Sabha","Shri Purna Chandra Malik","Male","Durgapur-SC                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Dr.   Mallikarjun","Male","Mahbubnagar                                                                                         ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri S. Mallikarjunaiah","Male","Tumkur                                                                                              ","Karnataka                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Dr. Ravi Mallu","Male","Nagarkurnool-SC                                                                                     ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Brahmanand Mandal","Male","Monghyr                                                                                             ","Bihar                                                       ","Communist Party of India"
"Tenth Lok Sabha","Shri Sanat Kumar Mandal","Male","Joynagar-SC                                                                                         ","West Bengal                                                 ","Revolutionary Socialist Party"
"Tenth Lok Sabha","Shri Suraj Mandal","Male","Godda                                                                                               ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Tenth Lok Sabha","Shri Rajaram Alias Balasaheb Shankarrao Mane","Male","Ichalkaranji                                                                                        ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri  Manjay Lal","Male","Samastipur                                                                                          ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Krishna Marandi","Male","Singhbhum-ST                                                                                        ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Tenth Lok Sabha","Shri Simon Marandi","Male","Rajmahal-ST                                                                                         ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Tenth Lok Sabha","Shri Peter G. Marbaniang","Male","Shillong                                                                                            ","Meghalaya                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Rasheed Masood","Male","Saharanpur                                                                                          ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Palai K.M. Mathew","Male","Idukki                                                                                              ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Shiv Charan Mathur","Male","Bhilwara                                                                                            ","Rajasthan                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Ananda Ratna Maurya","Male","Chandauli                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Bheru Lal Meena","Male","Salumber-ST                                                                                         ","Rajasthan                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Kunji Lal Meena","Male","Sawai Madhopur-ST                                                                                   ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Datta Raghobaji Meghe","Male","Nagpur                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Bhubneshwar Prasad Mehta","Male","Hazaribagh                                                                                          ","Bihar                                                       ","Communist Party of India"
"Tenth Lok Sabha","Shri Nathu Ram Mirdha","Male","Nagaur                                                                                              ","Rajasthan                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Ram Niwas Mirdha","Male","Barmer                                                                                              ","Rajasthan                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Janardan Prasad Mishra","Male","Sitapur                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Ram Nagina Mishra","Male","Padrauna                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Satyagopal Misra","Male","Tamluk                                                                                              ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Shyam Bihari Misra","Male","Bilhaur                                                                                             ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri   Mohan Singh","Male","Ferozepur                                                                                           ","Punjab                                                      ","Bahujan Samaj Party"
"Tenth Lok Sabha","Shri Hannan Mollah","Male","Uluberia                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri C.P. Mudalagiriyappa","Male","Chitradurga                                                                                         ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Babajan Miran Mujahid","Male","Dharwad South                                                                                       ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Smt. Geeta Mukherjee","Female","Panskura                                                                                            ","West Bengal                                                 ","Communist Party of India"
"Tenth Lok Sabha","Shri Pramothes Mukherjee","Male","Berhampore                                                                                          ","West Bengal                                                 ","Revolutionary Socialist Party"
"Tenth Lok Sabha","Shri Subrata Mukherjee","Male","Raiganj                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Ajoy Mukhopadhyay","Male","Krishnagar                                                                                          ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Ramachandran Mullappally","Male","Cannanore                                                                                           ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Govind Chandra Munda","Male","Keonjhar-ST                                                                                         ","Odisha                                                      ","Janata Dal"
"Tenth Lok Sabha","Shri Kariya Munda","Male","Khunti-ST                                                                                           ","Bihar                                                       ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri K.H. Muniyappa","Male","Kolar-SC                                                                                            ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri K. Muraleedharan","Male","Calicut                                                                                             ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Rupchand Murmu","Male","Jhargram-ST                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Dr. M.V.V.S Murthi","Male","Visakhapatnam                                                                                       ","Andhra Pradesh                                              ","Telugu Desam Party"
"Tenth Lok Sabha","Shri M.V.Chandrashekhara Murthy","Male","Kanakapura                                                                                          ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Dr. N. Murugesan","Male","Karur                                                                                               ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Shri Vilas Baburao Muttemwar","Male","Chimur                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri A. Venkatesh Naik","Male","Raichur                                                                                             ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Devaraya G. Naik","Male","Kanara                                                                                              ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Ram Naik","Male","Bombay North                                                                                        ","Maharashtra                                                 ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri D.K. Naikar","Male","Dharwad North                                                                                       ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri K.R. Narayanan","Male","Ottapalam-SC                                                                                        ","Kerala                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri P.G. Narayanan","Male","Gobichettipalayam                                                                                   ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Shri Vidura Vithoba Nawale","Male","Khed                                                                                                ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Mrutyunjaya Nayak","Male","Phulbani-SC                                                                                         ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Subash Chandra Nayak","Male","Kalahandi                                                                                           ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Arvind Vishram Singh Netam","Male","Kanker-ST                                                                                           ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Govind Rao Nikam","Male","Ratnagiri                                                                                           ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri  Nitish Kumar","Male","Barh                                                                                                ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Siddappa Bhimappa Nyamagouda","Male","Bagalkot                                                                                            ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Channaiah Odeyar","Male","Davangere                                                                                           ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Lalit Oraon","Male","Lohardaga-ST                                                                                        ","Bihar                                                       ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Sultan Salahuddin Owaisi","Male","Hyderabad                                                                                           ","Andhra Pradesh                                              ","All India Majlis-E-Ittehadul Muslimeen"
"Tenth Lok Sabha","Dr.(Smt.)   Padma","Female","Nagapattinam-SC                                                                                     ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Dr. Debiprosad Pal","Male","Calcutta North West                                                                                 ","West Bengal                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Rupchand Pal","Male","Hooghly                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Dr. Laxminarayan Pandey","Male","Mandsaur                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri D. Pandian","Male","Madras North                                                                                        ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri Sriballava Panigrahi","Male","Deogarh                                                                                             ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Ajit Kumar Panja","Male","Calcutta North East                                                                                 ","West Bengal                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Harpal Singh Panwar","Male","Kairana                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri B. Akber Pasha","Male","Vellore                                                                                             ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri Balraj Pasi","Male","Nainital                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Raj Narain Passi","Male","Bansgaon-SC                                                                                         ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Chhedi Paswan","Male","Sasaram-SC                                                                                          ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Ram Vilas Paswan","Male","Rosera-SC                                                                                           ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Sukdeo Paswan","Male","Araria-SC                                                                                           ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Dr. A.K. Patel","Male","Mehsana                                                                                             ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Bheem Singh Patel","Male","Rewa                                                                                                ","Madhya Pradesh                                              ","Bahujan Samaj Party"
"Tenth Lok Sabha","Shri Brishin Patel","Male","Siwan                                                                                               ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Harilal Madhavjibhai Patel","Male","Porbandar                                                                                           ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Harilal Nanji Patel","Male","Kutch                                                                                               ","Gujarat                                                     ","Congress (I)"
"Tenth Lok Sabha","Shri Praful Manoharbhai Patel","Male","Bhandara                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Ram Pujan Patel","Male","Phulpur                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri Shravan Kumar Patel","Male","Jabalpur                                                                                            ","Madhya Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Somabhai Gandalal Koli Patel","Male","Surendranagar                                                                                       ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Uttambhai Harjibhai Patel","Male","Bulsar-ST                                                                                           ","Gujarat                                                     ","Congress (I)"
"Tenth Lok Sabha","Shri Harin Pathak","Male","Ahmedabad                                                                                           ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Surendra Pal Pathak","Male","Shahabad                                                                                            ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Rameshwar Patidar","Male","Khargone                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Prakash V. Patil","Male","Sangli                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Smt. Pratibha Devisingh Patil","Female","Amravati                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Shivraj V. Patil","Male","Latur                                                                                               ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Smt. Suryakanta Patil","Female","Nanded                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Uttamrao Deorao Patil","Male","Yavatmal                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Vijay Kumar Naval Patil","Male","Erandol                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Yashwantrao Gadakh Patil","Male","Ahmednagar                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Sivaji Patnaik","Male","Bhubaneswar                                                                                         ","Odisha                                                      ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Dr. Kartikeswar Patra","Male","Balasore                                                                                            ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Sarat Pattanayak","Male","Bolangir                                                                                            ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Ajit Pawar","Male","Baramati                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri Sharad Chandra Govindrao Pawar","Male","Baramati                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Dr. Vasant Nivrutti Pawar","Male","Nashik                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Dr. P. Vallal Peruman","Male","Chidambaram-SC                                                                                      ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri Rajesh Pilot","Male","Dausa                                                                                               ","Rajasthan                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri Shantaram Potdukhe","Male","Chandrapur                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Tenth Lok Sabha","Shri R. Prabhu","Male","Nilgiris                                                                                            ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri Harish Narayan Prabhu Zantye","Male","Panaji                                                                                              ","Goa                                                         ","Congress (I)"
"Tenth Lok Sabha","Shri Khagapati Pradhani","Male","Nowrangpur-ST                                                                                       ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Prof. Radhika Ranjan Pramanik","Male","Mathurapur-SC                                                                                       ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Hari Kewal Prasad","Male","Salempur                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri V. Sreenivasa Prasad","Male","Chamrajanagar-SC                                                                                    ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri   Pratap Singh","Male","Banka                                                                                               ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Mangal Ram Premi","Male","Bijnor-SC                                                                                           ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Kabindra Purkayastha","Male","Silchar                                                                                             ","Assam                                                       ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Ram Lal Rahi","Male","Misrikh-SC                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Tenth Lok Sabha","Shri Kalpnath Rai","Male","Ghosi                                                                                               ","Uttar Pradesh                                               ","Congress (I)"
"Tenth Lok Sabha","Shri Lal Babu Rai","Male","Chapra                                                                                              ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri M. Ramanna Rai","Male","Kasaragod                                                                                           ","Kerala                                                      ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Nawal Kishore Rai","Male","Sitamarhi                                                                                           ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Ram Nihor Rai","Male","Robertsganj-SC                                                                                      ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Smt. Vasundhara Raje","Female","Jhalawar                                                                                            ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri S.S.R. Rajendra Kumar","Male","Chengalpattu                                                                                        ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Dr.   Rajesh Kumar","Male","Gaya-SC                                                                                             ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Dr. Vadivelu Rajeshwaran","Male","Ramanathapuram                                                                                      ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri Poosapati Ananda Gajapathi Raju","Male","Bobbili                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Prem Chand Ram","Male","Nawada-SC                                                                                           ","Bihar                                                       ","Communist Party of India (Marxist)"
"Tenth Lok Sabha","Shri Ram Deo Ram","Male","Palamau-SC                                                                                          ","Bihar                                                       ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri   Ram Awadh","Male","Akbarpur-SC                                                                                         ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri   Ram Badan","Male","Lalganj-SC                                                                                          ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri  Ram Sagar","Male","Barabanki-SC                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Tenth Lok Sabha","Shri   Ram Singh","Male","Hardwar-SC                                                                                          ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Dr. Bolla Bulli Ramaiah","Male","Eluru                                                                                               ","Andhra Pradesh                                              ","Telugu Desam Party"
"Tenth Lok Sabha","Shri Vazhappady Koothappadayachi Ramamurthy","Male","Krishnagiri                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri R. Ramasamy","Male","Periyakulam                                                                                         ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Tenth Lok Sabha","Shri A. Govindarajalu Subbaraman Rambabu","Male","Madurai                                                                                             ","Tamil Nadu                                                  ","Congress (I)"
"Tenth Lok Sabha","Shri  Ramchandra Veerappa","Male","Bidar-SC                                                                                            ","Karnataka                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Kashi Ram Rana","Male","Surat                                                                                               ","Gujarat                                                     ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Palacholla Venkata Rangayya Naidu","Male","Khammam                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri Rajesh Ranjan  (Pappu  Yadav)","Male","Purnea                                                                                              ","Bihar                                                       ","Janata Dal"
"Tenth Lok Sabha","Shri Juvvadi Chokka Rao","Male","Karimnagar                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Shri P.V. Narasimha Rao","Male","Nandyal                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Tenth Lok Sabha","Col.(Retd.) Ram Singh Rao","Male","Mahendragarh                                                                                        ","Haryana                                                     ","Congress (I)"
"Tenth Lok Sabha","Shri V. Krishna Rao","Male","Chikballapur                                                                                        ","Karnataka                                                   ","Congress (I)"
"Tenth Lok Sabha","Shri  Venkateswara Daggubati Rao  ","Male","Bapatla                                                                                             ","Andhra Pradesh                                              ","Telugu Desam Party"
"Tenth Lok Sabha","Shri Ramchandra Rath","Male","Aska                                                                                                ","Odisha                                                      ","Congress (I)"
"Tenth Lok Sabha","Shri Naranbhai J. Rathwa","Male","Chhota Udaipur-ST                                                                                   ","Gujarat                                                     ","Janata Dal"
"Tenth Lok Sabha","Dr. Lal Bahadur Rawal","Male","Hathras-SC                                                                                          ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Mohan Rawale","Male","Bombay South Central                                                                                ","Maharashtra                                                 ","Shiv Sena"
"Tenth Lok Sabha","Shri Bhagwan Shankar Rawat","Male","Agra                                                                                                ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Prabhu Lal Rawat","Male","Banswara-ST                                                                                         ","Rajasthan                                                   ","Congress (I)"
"Tenth Lok Sabha","Prof. Rasa Singh Rawat","Male","Ajmer                                                                                               ","Rajasthan                                                   ","Bharatiya Janata Party"
"Tenth Lok Sabha","Shri Rabi Ray","Male","Kendrapara                                                                                          ","Odisha                                                      ","Janata Dal"
"Tenth Lok Sabha","Dr. Sudhir Ray","Male","Burdwan                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
