-----
{
 "description": "The table shows the Gross National Product and Net National Product for the years 1950-51 to 2011-12. It gives details regarding Gross National Income at factor cost, Net National Income at factor cost, Per Capita Net National Income and the Index numbers (base year 1950-51) at current prices and ...", 
 "file_name": "tab11.xls", 
 "title": "Download XLS for Gross National Product and Net National Product(External Link that opens in a new window)", 
 "url": "http://indiabudget.nic.in/tab2012/tab11.xls"
}
-----
"","","","","","","","","","",""
"1.1   GROSS NATIONAL INCOME AND NET NATIONAL INCOME","","","","","","","","","",""
"","","","","","","","","","",""
"","Gross","","Net national","","Per capita net","","Index numbers (1950-51=100)","","",""
"","national income","","income","","national income","","","","",""
"","at factor cost","","at factor cost","","                     `","","Net national","","Per capita   net",""
"","`crore","","                  `crore","","","","income","","national income",""
"Year","At current","At 2004-05","At current","At 2004-05","At current","At 2004-05","At current","At 2004-05","At current","At 2004-05"
"","prices","prices","prices","prices","prices","prices","prices","prices","prices","prices"
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
"","","","","","","","","","",""
"1950-51",9994.88593836,278677.380676,9463.63819961,255405.40066,263.611091911,7114.35656436,100.0,100.0,100.0,100.0
"1951-52",10560.8568544,285558.400966,9984.51635199,262804.249366,273.548393205,7200.116421,105.503994779,102.89690378,103.769682536,101.205447827
"1952-53",10424.4373135,293790.547939,9839.85697818,271541.269213,264.51228436,7299.49648421,103.975413796,106.317747593,100.341864389,102.602342435
"1953-54",11359.2513479,311783.677732,10802.6707506,289931.394771,285.030890516,7649.90487522,114.149236506,113.518114347,108.125530094,107.527712535
"1954-55",10659.6264872,324829.840971,10154.0232899,305984.631701,263.057598184,7927.06299743,107.295134025,119.803508818,99.7900339764,111.423470636
"1955-56",10850.7532758,333542.401358,10308.673816,314237.765612,262.307221781,7995.87189853,108.929289123,123.034894642,99.505381158,112.390654393
"1956-57",12948.3944632,352417.587152,12362.3282571,332192.00355,308.287487708,8284.08986408,130.629764118,130.064596399,116.947843686,116.441870591
"1957-58",13234.8804258,347969.687407,12580.6805742,326992.435282,307.59610206,7994.92506802,132.937040796,128.028786563,116.685568816,112.377345663
"1958-59",14792.4933576,374218.769575,14078.1230444,352054.478787,336.79720202,8422.35595185,148.760157008,137.8414387,127.762909966,118.385350462
"1959-60",15517.1212457,381864.476783,14753.9590651,358913.314673,346.337067257,8425.19518011,155.901554497,140.526908885,131.381826442,118.425258896
"1960-61",16977.4937191,408739.043482,16169.2319203,385761.184338,372.562947473,8888.50655157,170.856404052,151.038773393,141.330527776,124.937602876
"1961-62",17893.7202305,420952.624973,16997.8890469,396843.95061,382.835338895,8937.92681553,179.612625593,155.378057623,145.227325648,125.632258303
"1962-63",19129.962888,429593.636479,18159.3596269,404118.757308,399.985894866,8901.29421384,191.885607246,158.22639469,151.733332602,125.117347343
"1963-64",21874.4029729,451446.366696,20789.6694279,424527.350939,448.053220429,9149.29635644,219.679461423,166.217061127,169.967514334,128.603286519
"1964-65",25541.0112206,485193.364198,24300.8944255,456326.848948,512.677097583,9627.14871198,256.781735659,178.667658463,194.482369413,135.320019806
"1965-66",26731.3695662,467154.949905,25338.4752559,436650.163723,522.442788782,9003.09615924,267.745603979,170.963559343,198.186952224,126.548284132
"1966-67",30382.8611166,472023.828925,28749.7522579,439345.186067,580.803075917,8875.66032459,303.791751666,172.018753296,220.325735047,124.757035219
"1967-68",35717.6165161,509965.364717,33850.635895,475051.916428,668.984899111,9388.37779503,357.691568306,185.999166502,253.777219411,131.963835522
"1968-69",37683.3089883,523557.542397,35684.5159246,486775.029547,688.890268814,9397.2013426,377.069739691,190.589168548,261.328255886,132.087860056
"1969-70",41450.7452174,557651.891703,39151.7047333,518433.64867,740.107839949,9800.25800888,413.706694059,202.984606954,280.757472906,137.753258783
"1970-71",44097.8864952,585671.801775,41293.8325572,541866.50688,763.287108266,10016.016763,436.342046116,212.159377006,289.550452044,140.785982153
"1971-72",46929.8608001,591702.696684,43852.2493232,545976.194039,791.55684699,9855.16595738,463.376223798,213.768460897,300.274484374,138.52504957
"1972-73",51641.1704214,590137.973667,48215.9941282,542686.010813,850.370266811,9571.18184855,509.486870812,212.480240985,322.58516159,134.533344821
"1973-74",63332.8514014,617497.780038,59220.9408189,567937.368019,1021.05070377,9792.02358654,625.773508769,222.367015948,387.332223531,137.637515044
"1974-75",74638.9206395,625437.175832,69342.3510126,572741.100214,1169.34824642,9658.36593952,732.724028012,224.247842345,443.588408189,135.758811808
"1975-76",79326.8147563,682355.334232,73064.2346138,626779.195402,1203.6941452,10325.8516541,772.052281297,245.405615457,456.617411838,145.141047692
"1976-77",85311.778503,691095.832312,78504.5492742,631896.990781,1266.20240765,10191.8869481,829.538784328,247.409408394,480.329715441,143.258028409
