-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Third Lok Sabha from 2nd April 1962 to 3rd March 1967. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Third_Lok_Sabha_From_2nd_April_1962_to_3rd_March_1967.xls", 
 "title": "Download XLS for Members of Third Lok Sabha from 2nd April 1962 to 3rd March 1967", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Third_Lok_Sabha_From_2nd_April_1962_to_3rd_March_1967.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Third Lok Sabha","Shri C.H. Mohammed Koya","Male","Kozhikode                                                                                           ","Kerala                                                      ","Muslim League"
"Third Lok Sabha","Shri Kripa Shanker","Male","Domariaganj                                                                                         ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Acharya J.B. Kripalani","Male","Amroha                                                                                              ","Uttar Pradesh                                               ","Independent"
"Third Lok Sabha","Shri M.R. Krishna","Male","Peddapalli-SC                                                                                       ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri T.T. Krishnamachari","Male","Tiruchendur                                                                                         ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Krishnan Manoharan","Male","Madras South                                                                                        ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Third Lok Sabha","Shri M.V. Krishnappa","Male","Tumkur                                                                                              ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri M.K. Kumaran","Male","Chirayinkil                                                                                         ","Kerala                                                      ","Communist Party"
"Third Lok Sabha","Shri Patinjara Kunhan","Male","Palghat                                                                                             ","Kerala                                                      ","Communist Party"
"Third Lok Sabha","Smt. Basant Kunwar Ba","Female","Kaiserganj                                                                                          ","Uttar Pradesh                                               ","Swatantra Party"
"Third Lok Sabha","Shri Kure Mate","Male","Tikamgarh-SC                                                                                        ","Madhya Pradesh                                              ","Praja Socialist Party (PSP)"
"Third Lok Sabha","Shri Baijnath Kureel","Male","Raebareli                                                                                           ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Lahri Singh","Male","Rohtak                                                                                              ","Punjab                                                      ","Jan Sangh"
"Third Lok Sabha","Shri Lahtan Choudhary","Male","Saharsa                                                                                             ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Lakhan Das Chaudhuri","Male","Shahjahanpur                                                                                        ","Uttar Pradesh                                               ","Independent"
"Third Lok Sabha","Shri Lakhmu Bhawani","Male","Bastar-ST                                                                                           ","Madhya Pradesh                                              ","Independent"
"Third Lok Sabha","Shri Lalit Sen","Male","Mandi                                                                                               ","Himachal Pradesh                                            ","Congress"
"Third Lok Sabha","Rani Lalita Rajya Laxmi","Male","Aurangabad                                                                                          ","Bihar                                                       ","Swatantra Party"
"Third Lok Sabha","Shri Nihar Ranjan Laskar","Male","Karimganj-SC                                                                                        ","Assam                                                       ","Congress"
"Third Lok Sabha","Smt. Sangam Laxmi Bai","Female","Vicarabad                                                                                           ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Laxmi Das","Male","Miryalguda                                                                                          ","Andhra Pradesh                                              ","Communist Party"
"Third Lok Sabha","Shri Madhu Limaye","Male","Monghyr                                                                                             ","Bihar                                                       ","Sikkim Sangram Parishad"
"Third Lok Sabha","Dr. Ram Manohar Lohia","Male","Farrukhabad                                                                                         ","Uttar Pradesh                                               ","Samyukta Socialist Party"
"Third Lok Sabha","Shri Mahadeo Prasad","Male","Bansgaon-SC                                                                                         ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Dr. Mahadeva Prasad","Male","Maharajganj                                                                                         ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Hrushikesh Mahanand","Male","Bolangir                                                                                            ","Odisha                                                      ","Swatantra Party"
"Third Lok Sabha","Shri Bhajahari Mahato","Male","Purulia                                                                                             ","West Bengal                                                 ","Lok Sewak Sangha"
"Third Lok Sabha","Dr. Govind Das Jeewan Das Maheshwari","Male","Jabalpur                                                                                            ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Narendrasingh Ranjitsingh Mahida","Male","Anand                                                                                               ","Gujarat                                                     ","Swatantra Party"
"Third Lok Sabha","Dr. Sarojini bindurao Mahishi","Female","Dharwad North                                                                                       ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Harekrushna Mahtab","Male","Angul                                                                                               ","Odisha                                                      ","Congress"
"Third Lok Sabha","Sardar Surjit Singh Majithia","Male","Taran Taran                                                                                         ","Punjab                                                      ","Congress"
"Third Lok Sabha","Shri M. Malaichami Thevar","Male","Periyakulam                                                                                         ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Keshav Dev Malaviya","Male","Basti-SC                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Inder Jit Malhotra","Male","Jammu                                                                                               ","Jammu and Kashmir                                           ","Congress"
"Third Lok Sabha","Shri U. Srinivasa Malliah","Male","Udupi                                                                                               ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Rama Chandra Mallick","Male","Jajpur-SC                                                                                           ","Odisha                                                      ","Congress"
"Third Lok Sabha","Shri T. Manaen","Male","Darjeeling                                                                                          ","West Bengal                                                 ","Congress"
"Third Lok Sabha","Shri Bhupendra Narayan Mandal","Male","Saharsa                                                                                             ","Bihar                                                       ","Socialist"
"Third Lok Sabha","Shri Jiyalal Mandal","Male","Khagaria                                                                                            ","Bihar                                                       ","Congress"
"Third Lok Sabha","Dr. Pashupati Mandal","Male","Vishnupur-SC                                                                                        ","West Bengal                                                 ","Congress"
"Third Lok Sabha","Shri Yamuna Prasad Mandal","Male","Jainagar                                                                                            ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Mathew Maniyangadan","Male","Kottayam                                                                                            ","Kerala                                                      ","Congress"
"Third Lok Sabha","Smt. Shashank Manjari","Female","Palamau-SC                                                                                          ","Bihar                                                       ","Swatantra Party"
"Third Lok Sabha","Shri Dwarka Das Mantri","Male","Bhir                                                                                                ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Iswar Marandi","Male","Rajmahal-ST                                                                                         ","Bihar                                                       ","Jharkhand Party"
"Third Lok Sabha","Shri Mali Mariyappa","Male","Tumkur                                                                                              ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri P. Maruthiah","Male","Melur-SC                                                                                            ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri M.R. Masani","Male","Rajkot                                                                                              ","Gujarat                                                     ","Swatantra Party"
"Third Lok Sabha","Shri Masuriya Din","Male","Chail-SC                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Matcharasa Matcharaju","Male","Narasipatnam-ST                                                                                     ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Harish Chandra Mathur","Male","Jalore-SC                                                                                           ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Shiv Charan Mathur","Male","Bhilwara                                                                                            ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Buddha Priya Maurya","Male","Aligarh                                                                                             ","Uttar Pradesh                                               ","Republican Party of India"
"Third Lok Sabha","Shri Dhuleshwar Meena","Male","Udaipur                                                                                             ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Raja Syed Ahmad Mehdi","Male","Rampur                                                                                              ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Braj Behari Mehrotra","Male","Bilhaur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Jashvant Mehta","Male","Bhavnagar                                                                                           ","Gujarat                                                     ","Praja Socialist Party (PSP)"
"Third Lok Sabha","Shri Jaswantraj Mehta","Male","Pali                                                                                                ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Dr. Gopal S. Melkote","Male","Hyderabad                                                                                           ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Gopal Dutt Mengi","Male","NA","Jammu and Kashmir                                           ","Congress"
"Third Lok Sabha","Shri Panampilli Govinda Menon","Male","Mukundapuram                                                                                        ","Kerala                                                      ","Congress"
"Third Lok Sabha","Shri V.K. Krishna Menon","Male","Bombay City North                                                                                   ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Smt. Minimata Agam Dass Guru","Female","Baloda Bazar-SC                                                                                     ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Bakar Ali Mirza","Male","Warangal                                                                                            ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Bibudhendra Mishra","Male","Puri                                                                                                ","Odisha                                                      ","Congress"
"Third Lok Sabha","Shri Mathura Prasad Mishra","Male","Begusarai                                                                                           ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Shyam Dhar Mishra","Male","Mirzapur                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Mahesh Dutta Misra","Male","Khandwa                                                                                             ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Dr. Udaikar Misra","Male","Jamshedpur                                                                                          ","Bihar                                                       ","Communist Party"
"Third Lok Sabha","Shri Mohammad Yusuf","Male","Siwan                                                                                               ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Mohan Swarup","Male","Pilibhit                                                                                            ","Uttar Pradesh                                               ","Praja Socialist Party (PSP)"
"Third Lok Sabha","Shri Gokulananda Mohanty","Male","Balasore                                                                                            ","Odisha                                                      ","Congress"
"Third Lok Sabha","Shri Ahmed Mohiuddin","Male","Secunderabad                                                                                        ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Fakruddin Husseinsad Mohsin","Male","Dharwad South                                                                                       ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Radheyshyam Ramkumar Morarka","Male","Jhunjhunu                                                                                           ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Krishnaji Laxman More","Male","Hatkanangale                                                                                        ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Shankarrao Shantaram More","Male","Poona                                                                                               ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri M. Muhammad Ismail","Male","Manjeri                                                                                             ","Kerala                                                      ","Muslim League"
"Third Lok Sabha","Shri Hirendra Nath Mukerjee","Male","Calcutta Central                                                                                    ","West Bengal                                                 ","Communist Party"
"Third Lok Sabha","Smt. Sharda Mukerjee","Female","Ratnagiri                                                                                           ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Yeshwantrao Martandrao Mukne","Male","Bhiwandi                                                                                            ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri David Munzni","Male","Lohardaga-ST                                                                                        ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Murli Manohar","Male","Ballia                                                                                              ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Sarkar Murmu","Male","Balurghat-SC                                                                                        ","West Bengal                                                 ","Communist Party"
"Third Lok Sabha","Shri Bayya Suryanarayana Murthy","Male","Amalapuram-SC                                                                                       ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Missula Suryanarayana Murti","Male","Anakapalli                                                                                          ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Sardar Gurmukh Singh Musafir","Male","Amritsar                                                                                            ","Punjab                                                      ","Congress"
"Third Lok Sabha","Shri P. Muthiah","Male","Tirunelveli                                                                                         ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Syed Muzaffar Hussain","Male","Moradabad                                                                                           ","Uttar Pradesh                                               ","Republican Party of India"
"Third Lok Sabha","Shri T.D.Ramabadran Naidu","Male","Cuddalore                                                                                           ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Third Lok Sabha","Shri V. Govindasamy Naidu","Male","Tiruvallur                                                                                          ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Dahyabhai Jibanji Naik","Male","Panchmahals                                                                                         ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri Maheswar Naik","Male","Mayurbhanj-ST                                                                                       ","Odisha                                                      ","Congress"
"Third Lok Sabha","Shri N. Sreekantan Nair","Male","Quilon                                                                                              ","Kerala                                                      ","Revolutionary Socialist Party"
"Third Lok Sabha","Shri P.K. Vasudevan Nair","Male","Ambalapuzha                                                                                         ","Kerala                                                      ","Communist Party"
"Third Lok Sabha","Shri K. Ananda Nambiar","Male","Tiruchirapalli                                                                                      ","Madras                                                      ","Communist Party"
"Third Lok Sabha","Shri Gulzarilal Nanda","Male","Sabarkantha                                                                                         ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri Ramrao Narayanrao","Male","Jalna                                                                                               ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Nardeo Snatak","Male","Hathras-SC                                                                                          ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Purnendu Sekhar Naskar","Male","Mathurapur-SC                                                                                       ","West Bengal                                                 ","Congress"
"Third Lok Sabha","Shri Bapu Nath Pai","Male","Rajapur                                                                                             ","Maharashtra                                                 ","Praja Socialist Party (PSP)"
"Third Lok Sabha","Shri Mohan Nayak","Male","Bhanjanagar                                                                                         ","Odisha                                                      ","Congress"
"Third Lok Sabha","Dr. Sushila Nayar","Female","Jhansi                                                                                              ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Jawaharlal Nehru","Male","Phulpur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri A. Nesamony","Male","Nagercoil                                                                                           ","Madras                                                      ","Congress"
"Third Lok Sabha","Smt. Savitri Nigam","Female","Banda                                                                                               ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Niranjan Lall","Male","NA","Andaman and Nicobar Islands                                 ","Congress"
"Third Lok Sabha","Shri J.S. Onkar Singh","Male","Budaun                                                                                              ","Uttar Pradesh                                               ","Jan Sangh"
"Third Lok Sabha","Shri Ghanshyambhai Chhotalal Oza","Male","Surendranagar                                                                                       ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri Shinkre M. Padmanaba","Male","Mormugao                                                                                            ","Goa, Daman and Diu                                          ","MG"
"Third Lok Sabha","Shri Tika Ram Paliwal","Male","Hindaun-SC                                                                                          ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Kashi Nath Pandey","Male","Hata                                                                                                ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Ramsahai Shivprasad Pandey","Male","Guna                                                                                                ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Sarjoo Pandey","Male","Rasra                                                                                               ","Uttar Pradesh                                               ","Communist Party"
"Third Lok Sabha","Shri Vishwa Nath Pandey","Male","Salempur                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Smt. Vijaya Lakshmi Pandit","Female","Phulpur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Panna Lal","Male","Akbarpur-SC                                                                                         ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Krishna Chandra Pant","Male","Nainital                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Bholaram Paradhi","Male","Balaghat                                                                                            ","Madhya Pradesh                                              ","Praja Socialist Party (PSP)"
"Third Lok Sabha","Shri S.K. Paramasivan","Male","Erode                                                                                               ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Vedehi Charan Parashar","Male","Shivpuri                                                                                            ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Partap Singh","Male","Sirmur-SC                                                                                           ","Himachal Pradesh                                            ","Congress"
"Third Lok Sabha","Shri Chhotubhai Makanbhai Patel","Male","Broach                                                                                              ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri Man Sinh P. Patel","Male","Mehsana                                                                                             ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri Nanubhai Nichhabhai Patel","Male","Bulsar-ST                                                                                           ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri Purushottamdas Rachhoddas Patel","Male","Patan-SC                                                                                            ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri Rajeshwara Patel","Male","Hajipur-SC                                                                                          ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Chudaman Ananda Rawandale Patil","Male","Dhulia                                                                                              ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Deorao Shioram Patil","Male","Yavatmal                                                                                            ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Julalsing Shankarrao Patil","Male","Jalgaon                                                                                             ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Madhaorao Bhagwantrao Patil","Male","Ramtek                                                                                              ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Sadashiv Kanoji Patil","Male","Bombay City South                                                                                   ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Sanganagouda Basanagouda Patil","Male","Bijapur South                                                                                       ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Tulsiram Abaji Patil","Male","Osmanabad-SC                                                                                        ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Vasantrao Lakhagounda Patil","Male","Chikodi-SC                                                                                          ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Vishwanath Tukaram Patil","Male","Kolhapur                                                                                            ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Shri Baishnab Charan Patnaik","Male","Dhenkanal                                                                                           ","Odisha                                                      ","Congress"
"Third Lok Sabha","Shri C.R. Pattabhi Raman","Male","Kumbakonam                                                                                          ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Kishen Pattanayak","Male","Sambalpur                                                                                           ","Odisha                                                      ","Socialist"
"Third Lok Sabha","Shri P.S. Nataraja Pillai","Male","Trivandrum                                                                                          ","Kerala                                                      ","Independent"
"Third Lok Sabha","Shri S.K. Pottekkatt","Male","Tellicherry                                                                                         ","Kerala                                                      ","Independent"
"Third Lok Sabha","Shri Naval Prabhakar","Male","Karol Bagh-SC                                                                                       ","Delhi                                                       ","Congress"
"Third Lok Sabha","Shri Satya Prakash","Male","Bilaspur-SC                                                                                         ","Madhya Pradesh                                              ","Independent"
"Third Lok Sabha","Shri Prithvi Raj","Male","Dausa                                                                                               ","Rajasthan                                                   ","Swatantra Party"
"Third Lok Sabha","Shri Dev Dutt Puri","Male","Kaithal                                                                                             ","Punjab                                                      ","Congress"
"Third Lok Sabha","Shri A.V. Raghavan","Male","Badagara                                                                                            ","Kerala                                                      ","Independent"
"Third Lok Sabha","Shri Raghunath Singh","Male","Varanasi                                                                                            ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Kotha Raghuramaiah","Male","Guntur                                                                                              ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Smt. Sahodrabai Murlidhar Rai","Female","Damoh                                                                                               ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Raj Bahadur","Male","Bharatpur                                                                                           ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Chitranjan Rughunath Raja","Male","Junagadh                                                                                            ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Shri K. Rajaram","Male","Krishnagiri                                                                                         ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Third Lok Sabha","Shri Rajdeo Singh","Male","Jaunpur                                                                                             ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Dr. Dalta Satyanarayana Raju","Male","Rajahmundry                                                                                         ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri T. Mohan Ram","Male","Sonbarsa-SC                                                                                         ","Bihar                                                       ","Congress"
"Third Lok Sabha","Chowdhary Ram Sewak","Male","Jalaun-SC                                                                                           ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Ram Singh","Male","Bahraich                                                                                            ","Uttar Pradesh                                               ","Swatantra Party"
"Third Lok Sabha","Shri Ram Swarup","Male","Robertsganj-SC                                                                                      ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri P.R. Ramakrishnan","Male","Coimbatore                                                                                          ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri R. Ramanathan Chettiar","Male","Karur                                                                                               ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri S.V. Ramaswamy","Male","Salem                                                                                               ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri V.K. Ramaswamy","Male","Namakkal-SC                                                                                         ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri Ramchandra Veerappa","Male","Bidar-SC                                                                                            ","Mysore                                                      ","Congress"
"Third Lok Sabha","Swami Rameshwaranand","Male","Karnal                                                                                              ","Punjab                                                      ","Jan Sangh"
"Third Lok Sabha","Shri Mahadevappa Rampure","Male","Gulbarga                                                                                            ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Rananjaya Singh","Male","Musafirkhana                                                                                        ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Shivram Rango Rane","Male","Buldhana-SC                                                                                         ","Maharashtra                                                 ","Congress"
"Third Lok Sabha","Prof. Nayakulu G. Ranga","Male","Chittoor                                                                                            ","Andhra Pradesh                                              ","Swatantra Party"
"Third Lok Sabha","Shri Ravu Venkata Gopala Krishna Ranga Rao","Male","Cheepurupalli                                                                                       ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Sardar Ranjit Singh","Male","Sangrur                                                                                             ","Punjab                                                      ","Congress"
"Third Lok Sabha","Shri Etikala Madhusudan Rao","Male","Mahabubabad                                                                                         ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Gajraj Singh Rao","Male","Gurgaon                                                                                             ","Punjab                                                      ","Congress"
"Third Lok Sabha","Shri J.B. Muthyal Rao","Male","Mahbubnagar                                                                                         ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Janumpally Rameshwar Rao","Male","Gadwal                                                                                              ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Juvvadi Ramapathy Rao","Male","Karimnagar                                                                                          ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Dr. K.L. Rao","Male","Vijayawada                                                                                          ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Mosalikanti Thirumala Rao","Male","Kakinada                                                                                            ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri P. Hanmanth Rao","Male","Medak                                                                                               ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Rachakonda Jagannath Rao","Male","Nowrangpur-ST                                                                                       ","Odisha                                                      ","Congress"
"Third Lok Sabha","Shri S.V. Krishnamoorthy Rao","Male","Shimoga                                                                                             ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Ratan Lal","Male","Banswara-ST                                                                                         ","Rajasthan                                                   ","Congress"
"Third Lok Sabha","Shri Bhola Raut","Male","Bettiah                                                                                             ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Bezwada Gopala Reddi","Male","Kavali                                                                                              ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Ravi Narayan Reddi","Male","Nalgonda                                                                                            ","Andhra Pradesh                                              ","Communist Party"
"Third Lok Sabha","Shri R.Venkatasubba Reddiar","Male","Tindivanam                                                                                          ","Madras                                                      ","Congress"
"Third Lok Sabha","Shri C.L. Narasimha Reddy","Male","Rajampet                                                                                            ","Andhra Pradesh                                              ","Swatantra Party"
"Third Lok Sabha","Shri G. Narayan Reddy","Male","Adilabad                                                                                            ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Gujjulu Yallamanda Reddy","Male","Markapur                                                                                            ","Andhra Pradesh                                              ","Communist Party"
"Third Lok Sabha","Shri H.C.L. Reddy","Male","Chikballapur                                                                                        ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri K.Chengalaraya Reddy","Male","Chikballapur                                                                                        ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri K.V. Ramakrishna Reddy","Male","Hindupur                                                                                            ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Surendra Reddy","Male","Mahabubabad                                                                                         ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Smt. Yashoda Reddy","Female","Kurnool                                                                                             ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Yeddula Eswara Reddy","Male","Cuddapah                                                                                            ","Andhra Pradesh                                              ","Communist Party"
"Third Lok Sabha","Smt. Renuka Ray","Female","Malda                                                                                               ","West Bengal                                                 ","Congress"
"Third Lok Sabha","Shri Bishwanath Roy","Male","Deoria                                                                                              ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Dr. Saradish Roy","Male","Katwa                                                                                               ","West Bengal                                                 ","Communist Party"
"Third Lok Sabha","Chaudhary Sadhu Ram","Male","Phillaur-SC                                                                                         ","Punjab                                                      ","Congress"
"Third Lok Sabha","Shri Shashi Ranjan Prasad Sah","Male","Pupri                                                                                               ","Bihar                                                       ","Congress"
"Third Lok Sabha","Dr. Sisir Kumar Saha","Male","Birbhum-SC                                                                                          ","West Bengal                                                 ","Congress"
"Third Lok Sabha","Shri Rameshwar Sahu","Male","Rosera-SC                                                                                           ","Bihar                                                       ","Congress"
"Third Lok Sabha","Sardar Amar Singh Saigal","Male","Janjgir                                                                                             ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Satis Chandra Samanta","Male","Tamluk                                                                                              ","West Bengal                                                 ","Congress"
"Third Lok Sabha","Shri Syed Nazir Hussain Samnani","Male","NA","Jammu and Kashmir                                           ","Congress"
"Third Lok Sabha","Shri Sanji Rupji","Male","NA","Dadra and Nagar Haveli                                      ","Congress"
"Third Lok Sabha","Shri Sham Lal Saraf","Male","NA","Jammu and Kashmir                                           ","Congress"
"Third Lok Sabha","Shri Ananta Tripathi Sarma","Male","Chatrapur                                                                                           ","Odisha                                                      ","Congress"
"Third Lok Sabha","Shri Biddika Satanarayana","Male","Parvathipuram-ST                                                                                    ","Andhra Pradesh                                              ","Congress"
"Third Lok Sabha","Smt. Satyabhama Devi","Female","Jahanabad                                                                                           ","Bihar                                                       ","Congress"
"Third Lok Sabha","Smt. Vijaya Raje Scindia","Female","Gwalior                                                                                             ","Madhya Pradesh                                              ","Congress"
"Third Lok Sabha","Shri Ashok Kumar Sen","Male","Calcutta North West                                                                                 ","West Bengal                                                 ","Congress"
"Third Lok Sabha","Dr. Ranenendra Nath Sen","Male","Calcutta East                                                                                       ","West Bengal                                                 ","Communist Party"
"Third Lok Sabha","Shri Phani Gopal Sen Gupta","Male","Purnea                                                                                              ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Bishanchander Seth","Male","Etah                                                                                                ","Uttar Pradesh                                               ","Hindu Mahasabha"
"Third Lok Sabha","Shri Era Sezhiyan","Male","Perambalur-SC                                                                                       ","Madras                                                      ","Dravida Munnetra Kazhagam"
"Third Lok Sabha","Smt. Jayaben Shah","Female","Amreli                                                                                              ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Lt. Col.(Retd) Maharaja Manabendra Shah","Male","Tehri Garhwal                                                                                       ","Uttar Pradesh                                               ","Congress"
"Third Lok Sabha","Shri Manubhai Mansukhlal Shah","Male","Jamnagar                                                                                            ","Gujarat                                                     ","Congress"
"Third Lok Sabha","Smt. Shakuntala Devi","Female","Banka                                                                                               ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Sham Nath","Male","Chandni Chowk                                                                                       ","Delhi                                                       ","Congress"
"Third Lok Sabha","Shri M. Shankaraiya","Male","Mysore                                                                                              ","Mysore                                                      ","Congress"
"Third Lok Sabha","Shri Anant Prasad Sharma","Male","Buxar                                                                                               ","Bihar                                                       ","Congress"
"Third Lok Sabha","Shri Diwan Chand Sharma","Male","Gurdaspur                                                                                           ","Punjab                                                      ","Congress"
