-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to Water Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.9.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to Water Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.9.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Electric pumps,Diesel pumps,Wind mills,Solar pumps,Man/Animal operated,Others,Total
ARUNACHAL PRADESH,EAST SIANG,MEBO,0,1,0,0,0,0,1
ARUNACHAL PRADESH,PAPUMPARE,KIMIN-DOIMUKH,1,1,0,0,0,0,2
ASSAM,BARPETA,CHAK-CHAKA,1,22,0,0,0,0,23
ASSAM,CACHAR,LAKHIPUR,0,1,0,0,0,0,1
ASSAM,DHUBRI,GOLOKGANJ,8,6,0,0,0,0,14
ASSAM,GOALPARA,DUDHNAI,0,9,0,0,1,0,10
ASSAM,GOALPARA,KUSHDHAWA,0,4,0,0,4,2,10
ASSAM,JORHAT,JORHAT NORTH WEST,0,10,0,0,0,0,10
ASSAM,KOKRAJHAR,KACHUGAON,0,3,0,0,0,0,3
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,0,1,0,0,0,0,1
ASSAM,LAKHIMPUR,BIHPURIA,0,5,0,0,0,0,5
ASSAM,LAKHIMPUR,NARAYANPUR,0,53,0,0,0,0,53
ASSAM,MORIGAON,MAYONG,0,18,0,0,0,0,18
ASSAM,NAGOAN,BAJIAGAON,0,1,0,0,0,0,1
ASSAM,NAGOAN,BARHAMPUR,0,1,0,0,0,0,1
ASSAM,SIBSAGAR,PACHIM ABHOYPUR,0,3,0,0,0,0,3
ASSAM,SONITPUR,BAGHMARA,0,1,0,0,0,0,1
BIHAR,AURANGABAD,AURANGABAD,24,246,18,1,160,5,454
BIHAR,AURANGABAD,BARUN,452,166,5,0,56,4,683
BIHAR,AURANGABAD,DAUDNAGAR,0,254,4,1,66,1,326
BIHAR,AURANGABAD,DEO,28,80,41,1,686,0,836
BIHAR,AURANGABAD,GOH,0,270,8,4,188,0,470
BIHAR,AURANGABAD,HASPURA,1,205,2,12,150,1,371
BIHAR,AURANGABAD,KUTUMBA,39,399,38,20,426,12,934
BIHAR,AURANGABAD,MADANPUR,24,422,10,15,389,3,863
BIHAR,AURANGABAD,NABINAGAR,104,104,13,2,261,1,485
BIHAR,AURANGABAD,OBRA,12,156,23,9,0,0,200
BIHAR,AURANGABAD,RAFIGANAJ,12,369,14,1,175,10,581
BIHAR,BANKA,AMARPUR,13,367,3,1,243,0,627
BIHAR,BANKA,BANKA,5,376,4,9,294,232,920
BIHAR,BANKA,BARAHAT,2,222,1,0,235,0,460
BIHAR,BANKA,BELHAR,4,341,27,1,74,0,447
BIHAR,BANKA,BOUNSI,3,419,4,0,53,0,479
BIHAR,BANKA,CHANAN,4,786,12,1,663,10,1476
BIHAR,BANKA,DHORAIYA,0,72,1,0,108,1,182
BIHAR,BANKA,KATORIYA,0,1414,1,3,750,1,2169
BIHAR,BANKA,PHULLIDUMER,0,22,0,4,254,5,285
BIHAR,BANKA,RAJOUN,5,149,1,0,121,0,276
BIHAR,BANKA,SAMBHUGANJ,0,422,0,0,104,0,526
BIHAR,BHAGALPUR,GOURADIH,40,283,2,0,282,24,631
BIHAR,BHAGALPUR,JAGDISHPUR,34,206,3,2,529,3,777
BIHAR,BHAGALPUR,KAHALGAON,8,350,1,0,50,3,412
BIHAR,BHAGALPUR,NATHNAGAR,9,52,0,0,165,5,231
BIHAR,BHAGALPUR,PIRPAINTY,23,999,0,0,106,11,1139
BIHAR,BHAGALPUR,SABOUR,43,266,0,0,39,0,348
BIHAR,BHAGALPUR,SANHAULA,3,159,3,0,220,34,419
BIHAR,BHAGALPUR,SHAHKUND,58,342,9,1,216,175,801
BIHAR,BHAGALPUR,SULTANGANJ,1,110,0,1,18,0,130
BIHAR,BHOJPUR,ARA,1,32,1,0,0,0,34
BIHAR,BHOJPUR,BARHARA,0,10,0,0,0,0,10
BIHAR,BHOJPUR,BEHEA,0,20,0,0,0,0,20
BIHAR,BHOJPUR,CHARPOKHARI,0,51,0,0,203,3,257
BIHAR,BHOJPUR,GARHANI,1,16,1,0,30,0,48
BIHAR,BHOJPUR,JAGDISHPUR,0,232,4,0,88,0,324
BIHAR,BHOJPUR,KOILWAR,3,97,0,6,4,0,110
BIHAR,BHOJPUR,PIRO,54,742,9,0,130,1,936
BIHAR,BHOJPUR,SAHAR,0,61,3,0,29,21,114
BIHAR,BHOJPUR,SANDESH,0,74,39,0,17,1,131
BIHAR,BHOJPUR,SHAHPUR,1,14,0,0,3,0,18
BIHAR,BHOJPUR,TARARI,0,460,0,0,59,1,520
BIHAR,BHOJPUR,UDWANTNAGAR,0,29,1,0,45,0,75
BIHAR,BUXAR,BRAHMPUR,0,26,0,0,161,0,187
BIHAR,BUXAR,BUXAR,0,57,0,0,3,0,60
BIHAR,BUXAR,CHOUGAI,0,36,0,0,0,0,36
BIHAR,BUXAR,CHOUSA,0,25,0,0,3,0,28
BIHAR,BUXAR,DUMRAON,1,75,0,0,8,13,97
BIHAR,BUXAR,ITARHI,0,27,1,0,108,0,136
BIHAR,BUXAR,RAJPUR,0,187,0,0,4,0,191
BIHAR,BUXAR,SIMRI,0,14,0,0,40,0,54
BIHAR,EAST CHAMPARAN,AREARAJ,0,0,0,0,20,0,20
BIHAR,EAST CHAMPARAN,GHORASAHAN,0,0,0,0,2,0,2
BIHAR,GAYA,AMAS,1,396,23,1,148,0,569
BIHAR,GAYA,ATRI,0,328,0,0,322,0,650
BIHAR,GAYA,BANKE BAZAR,12,389,1,0,109,0,511
BIHAR,GAYA,BARACHATTY,0,1217,3,0,499,1,1720
BIHAR,GAYA,BATHANI,7,281,7,6,115,1,417
BIHAR,GAYA,BELAGANJ,22,824,8,0,22,0,876
BIHAR,GAYA,BODHGAYA,558,235,7,0,40,3,843
BIHAR,GAYA,DOBHI,52,683,0,0,226,14,975
BIHAR,GAYA,DUMARIYA,0,465,1,0,542,10,1018
BIHAR,GAYA,FATEHPUR,0,644,1,0,564,12,1221
BIHAR,GAYA,GAYA NAGAR,34,27,1,0,6,0,68
BIHAR,GAYA,GURARU,4,177,5,0,61,30,277
BIHAR,GAYA,GURUA,0,474,1,0,302,7,784
BIHAR,GAYA,IMAMGANJ,5,1094,6,3,590,19,1717
BIHAR,GAYA,KHIZARSARAI,0,271,38,0,12,0,321
BIHAR,GAYA,KONCH,1,504,1,0,78,0,584
BIHAR,GAYA,MANPUR,223,790,3,0,30,0,1046
BIHAR,GAYA,MOHANPUR,0,314,3,0,783,0,1100
BIHAR,GAYA,PARAIYA,278,238,0,0,101,7,624
BIHAR,GAYA,SHERGHATTY,14,159,0,0,66,0,239
BIHAR,GAYA,TANKUPPA,0,153,1,0,165,0,319
BIHAR,GAYA,TEKARI,1,714,1,0,210,21,947
BIHAR,GAYA,WAZIRGANJ,23,889,23,0,119,2,1056
BIHAR,GOPAALGANJ,BAIKUNTHPUR,0,12,0,0,1,0,13
BIHAR,GOPAALGANJ,BARAULI,446,0,4,1,171,0,622
BIHAR,GOPAALGANJ,BHOREY,0,13,0,4,936,0,953
BIHAR,GOPAALGANJ,BIJAIPUR,1,37,0,0,148,0,186
BIHAR,GOPAALGANJ,HATHUA,2,11,3,0,575,0,591
BIHAR,GOPAALGANJ,KATEYA,0,12,0,0,100,45,157
BIHAR,GOPAALGANJ,KUCHAIKOTE,3,229,5,1,326,2,566
BIHAR,GOPAALGANJ,MANJHA,0,10,0,0,103,14,127
BIHAR,GOPAALGANJ,PANCHDEWRI,249,17,0,0,3,0,269
BIHAR,GOPAALGANJ,PHULWARIYA,4,66,0,11,462,0,543
BIHAR,GOPAALGANJ,THAWE,0,0,0,0,8,0,8
BIHAR,GOPAALGANJ,UCHKAGAON,42,406,8,0,88,1,545
BIHAR,JAMUI,ALIGANJ,8,40,0,0,33,56,137
BIHAR,JAMUI,BARHAT,6,165,0,0,46,13,230
BIHAR,JAMUI,CHAKAI,3,673,49,19,1328,76,2148
BIHAR,JAMUI,GHIDHOR,11,54,0,0,47,3,115
BIHAR,JAMUI,JAMUI,0,142,0,1,120,0,263
BIHAR,JAMUI,JHAJHA,28,265,11,4,1373,17,1698
BIHAR,JAMUI,KHAIRA,139,123,1,0,963,0,1226
BIHAR,JAMUI,LAXMIPUR,0,81,3,0,597,41,722
BIHAR,JAMUI,SIKANDARA,1,63,2,0,547,0,613
BIHAR,JAMUI,SONO,57,263,3,2,1048,170,1543
BIHAR,JEHANABAD,ARWAL,0,55,2,0,125,0,182
BIHAR,JEHANABAD,GHOSHI,10,134,0,0,43,0,187
BIHAR,JEHANABAD,HULASGANJ,0,240,1,0,19,0,260
BIHAR,JEHANABAD,JEHANABAD,19,72,0,0,0,0,91
BIHAR,JEHANABAD,KAKO,18,460,0,0,1,0,479
BIHAR,JEHANABAD,KALER,0,34,0,0,30,0,64
BIHAR,JEHANABAD,KARPI,1,332,5,0,125,0,463
BIHAR,JEHANABAD,KURTHA,1,244,0,0,23,0,268
BIHAR,JEHANABAD,MAKHDUMPUR,15,207,2,11,47,0,282
BIHAR,JEHANABAD,MODANGANJ,0,107,2,1,17,0,127
BIHAR,JEHANABAD,RATNI,0,86,0,0,0,0,86
BIHAR,JEHANABAD,VANSHI,0,48,0,0,0,0,48
BIHAR,KAIMUR (BHABUA),ADHAURA,0,59,2,1,33,1,96
BIHAR,KAIMUR (BHABUA),BHABUA,553,1095,1,0,15,8,1672
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,112,605,21,0,34,0,772
BIHAR,KAIMUR (BHABUA),CHAINPUR,155,1132,2,0,1,1,1291
BIHAR,KAIMUR (BHABUA),CHAND,135,867,2,0,8,8,1020
BIHAR,KAIMUR (BHABUA),DURGAWATI,434,143,0,0,4,0,581
BIHAR,KAIMUR (BHABUA),KUDRA,395,481,2,1,10,1,890
BIHAR,KAIMUR (BHABUA),MOHANIA,183,335,32,0,1,0,551
BIHAR,KAIMUR (BHABUA),NUAON,132,295,3,0,0,2,432
BIHAR,KAIMUR (BHABUA),RAMGARH,657,68,2,0,0,0,727
BIHAR,KAIMUR (BHABUA),RAMPUR,75,475,1,0,13,0,564
BIHAR,KATIHAR,AZAMNAGAR,0,15,0,0,0,0,15
BIHAR,LAKHISARAI,HALSI,0,50,0,0,51,4,105
BIHAR,LAKHISARAI,LAKHISARAI,9,77,4,0,252,73,415
BIHAR,LAKHISARAI,RAMGHAR CHOK,0,0,1,0,50,22,73
BIHAR,LAKHISARAI,SURYAGARAH,2,148,0,0,371,21,542
BIHAR,MADHEPURA,GAMHARIA,0,0,0,0,1,0,1
BIHAR,MADHEPURA,KUMAR KHAND,0,0,0,0,2,0,2
BIHAR,MADHEPURA,SINGHESHWAR,0,0,0,0,1,0,1
BIHAR,MADHUBANI,BABUBARHI,0,1,0,0,28,0,29
BIHAR,MADHUBANI,HARLAKHI,0,20,0,0,1,0,21
BIHAR,MADHUBANI,JAYNAGAR,0,36,5,0,5,20,66
BIHAR,MADHUBANI,LAKHANAUR,0,5,0,0,0,0,5
BIHAR,MUNGER,ASARGANJ,0,91,5,0,8,0,104
BIHAR,MUNGER,BARIYARPUR,8,25,0,0,7,0,40
BIHAR,MUNGER,DHARAHARA,0,400,2,2,259,0,663
BIHAR,MUNGER,HAWALI KHAGARHPUR,30,375,0,0,379,0,784
BIHAR,MUNGER,JAMALPUR,29,413,0,0,29,0,471
BIHAR,MUNGER,SADAR MUNGER,79,415,0,0,2,0,496
BIHAR,MUNGER,SANGRAMPUR,0,19,1,0,351,0,371
BIHAR,MUNGER,TARAPUR,12,69,2,0,259,0,342
BIHAR,MUNGER,TATIA BAMBAR,0,120,0,0,69,0,189
BIHAR,MUZAFFARPUR,KANTI,0,47,1,0,2,0,50
BIHAR,MUZAFFARPUR,KATRA,0,2,0,0,0,0,2
BIHAR,MUZAFFARPUR,KURHANI,0,15,2,0,0,0,17
BIHAR,MUZAFFARPUR,MINAPUR,0,0,1,0,12,0,13
BIHAR,MUZAFFARPUR,MORAUL,0,0,0,0,22,0,22
BIHAR,MUZAFFARPUR,MUSHAHARI,0,0,0,0,4,0,4
BIHAR,NALANDA,ASTHAWAN,22,1348,6,0,0,1,1377
BIHAR,NALANDA,BEN,72,844,2,1,0,9,928
BIHAR,NALANDA,BIHARSHARIF,1088,1087,15,0,0,0,2190
BIHAR,NALANDA,BIND,0,365,0,52,0,0,417
BIHAR,NALANDA,CHANDI,55,1012,8,0,19,0,1094
BIHAR,NALANDA,EKANGARSARAI,62,412,11,7,51,8,551
BIHAR,NALANDA,GIRIYAK,65,634,5,0,0,1,705
BIHAR,NALANDA,HARNAUT,18,1232,27,0,7,0,1284
BIHAR,NALANDA,HILSA,22,1569,3,0,4,0,1598
BIHAR,NALANDA,ISLAMPUR,3,400,5,0,118,7,533
BIHAR,NALANDA,KARAIPARSURAI,1,528,6,0,30,0,565
BIHAR,NALANDA,KATRISARAI,0,270,0,0,0,0,270
BIHAR,NALANDA,NAGARNAUSA,1,580,43,0,1,0,625
BIHAR,NALANDA,NOORSARAI,411,2317,7,2,4,4,2745
BIHAR,NALANDA,PARWALPUR,12,739,3,0,0,0,754
BIHAR,NALANDA,RAHUI,319,1446,4,2,18,0,1789
BIHAR,NALANDA,RAJGIR,94,594,10,8,18,1,725
BIHAR,NALANDA,SARMERA,11,325,1,0,47,0,384
BIHAR,NALANDA,SILAO,781,768,17,2,70,0,1638
BIHAR,NALANDA,THARTHARI,2,555,0,1,0,0,558
BIHAR,NAWADA,AKBARPUR,11,100,200,11,154,8,484
BIHAR,NAWADA,GOVINDPUR,29,133,28,12,234,41,477
BIHAR,NAWADA,HASUA,57,70,6,25,313,17,488
BIHAR,NAWADA,KASHICHAK,5,27,0,1,162,0,195
BIHAR,NAWADA,KAWAKOLE,7,235,433,48,20,67,810
BIHAR,NAWADA,MESKAUR,0,68,10,0,227,0,305
BIHAR,NAWADA,NARDIGUNJ,11,76,142,8,43,0,280
BIHAR,NAWADA,NARHAT,14,35,81,15,20,0,165
BIHAR,NAWADA,NAWADA,1,136,138,17,61,0,353
BIHAR,NAWADA,PAKRIBRAWAN,0,14,0,0,1,0,15
BIHAR,NAWADA,RAJAULI,102,67,97,8,90,0,364
BIHAR,NAWADA,ROH,2,25,79,16,32,0,154
BIHAR,NAWADA,SIRDALA,87,108,277,18,236,0,726
BIHAR,NAWADA,WARISALIGUNJ,8,79,237,13,309,1,647
BIHAR,PATNA,ATHAMALGOLA,0,4,0,0,2,0,6
BIHAR,PATNA,BAKHTIARPUR,0,45,3,0,23,5,76
BIHAR,PATNA,BARH,19,195,2,0,0,2,218
BIHAR,PATNA,BELCHCHI,0,15,0,0,0,0,15
BIHAR,PATNA,BIHTA,7,210,0,0,71,5,293
BIHAR,PATNA,DANIYAWAN,5,194,18,1,2,0,220
BIHAR,PATNA,DHANARUA,7,421,32,4,7,0,471
BIHAR,PATNA,DULHIN BAZAR,23,86,0,0,0,0,109
BIHAR,PATNA,FATUHA,4,102,17,0,3,10,136
BIHAR,PATNA,GHOSWARI,0,37,0,0,0,30,67
BIHAR,PATNA,KHUSRUPUR,0,117,0,0,0,0,117
BIHAR,PATNA,MANER,0,8,0,0,0,8,16
BIHAR,PATNA,MASAURHI,30,752,8,1,37,20,848
BIHAR,PATNA,MOKAMA,0,10,0,0,23,0,33
BIHAR,PATNA,NAUBATPUR,1,277,1,0,157,5,441
BIHAR,PATNA,PALIGANJ,0,34,14,1,215,0,264
BIHAR,PATNA,PANDARAK,1,140,0,0,1,0,142
BIHAR,PATNA,PATNA SADAR,94,113,2,0,0,0,209
BIHAR,PATNA,PHULWARI,11,205,1,0,65,10,292
BIHAR,PATNA,PUNPUN,77,391,4,0,4,138,614
BIHAR,PATNA,SAMPATCHAK,95,149,4,0,0,33,281
BIHAR,PATNA,VIKRAM,0,48,0,0,55,0,103
BIHAR,ROHTAS(SASARAM),AKHORIGOLA,0,1,0,0,0,0,1
BIHAR,ROHTAS(SASARAM),BIKRAMGANJ,1,206,0,0,8,0,215
BIHAR,ROHTAS(SASARAM),CHENARI,615,519,10,0,7,0,1151
BIHAR,ROHTAS(SASARAM),DAWATH,5,150,2,0,3,0,160
BIHAR,ROHTAS(SASARAM),DEHRI,51,20,0,0,43,0,114
BIHAR,ROHTAS(SASARAM),DINARA,0,43,1,0,0,30,74
BIHAR,ROHTAS(SASARAM),KARAKAT,1,389,1,0,6,0,397
BIHAR,ROHTAS(SASARAM),KARGAHAR,3,334,4,0,0,0,341
BIHAR,ROHTAS(SASARAM),KOCHAS,21,381,0,0,46,1,449
BIHAR,ROHTAS(SASARAM),NASRIGANJ,8,75,0,0,10,0,93
BIHAR,ROHTAS(SASARAM),NAUHATTA,469,355,1,0,5,0,830
BIHAR,ROHTAS(SASARAM),NOKHA,0,2,0,0,0,0,2
BIHAR,ROHTAS(SASARAM),RAJPUR,32,40,0,0,0,0,72
BIHAR,ROHTAS(SASARAM),ROHTAS,482,83,0,0,0,0,565
BIHAR,ROHTAS(SASARAM),SANJHAULI,0,93,0,0,9,0,102
BIHAR,ROHTAS(SASARAM),SASARAM,254,568,0,0,78,5,905
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,0,710,0,0,86,0,796
BIHAR,ROHTAS(SASARAM),SURAJPURA,16,261,1,0,5,0,283
BIHAR,ROHTAS(SASARAM),TILOUTTHU,88,1,0,0,0,0,89
BIHAR,SARAN,AMNAUR,39,0,0,0,1109,0,1148
BIHAR,SARAN,BANIYAPUR,0,37,3,5,1134,3,1182
BIHAR,SARAN,DARIYAPUR,0,84,0,0,1450,0,1534
BIHAR,SARAN,DIGHWARA,0,19,0,0,99,0,118
BIHAR,SARAN,EKMA,0,0,0,0,887,0,887
BIHAR,SARAN,GARKHA,0,126,0,0,252,13,391
BIHAR,SARAN,ISHUAPUR,0,61,2,0,1140,0,1203
BIHAR,SARAN,JALAPUR,0,883,0,0,0,0,883
BIHAR,SARAN,LAHLADPUR,0,82,0,0,337,6,425
BIHAR,SARAN,MAKER,0,0,0,0,160,0,160
BIHAR,SARAN,MANJHI,0,0,0,0,20,0,20
BIHAR,SARAN,MARAURAH,0,11,13,0,1228,23,1275
BIHAR,SARAN,MASHRAKH,0,0,0,0,279,0,279
BIHAR,SARAN,NAGRA,0,35,1,0,108,0,144
BIHAR,SARAN,PANAPUR,0,0,0,0,102,0,102
BIHAR,SARAN,REVILGANJ,0,1,131,0,0,0,132
BIHAR,SARAN,SADAR,0,1,1,0,519,0,521
BIHAR,SARAN,SONPUR,0,336,0,0,5,0,341
BIHAR,SARAN,TRAIYA,0,26,0,0,1179,31,1236
BIHAR,SHEKHPURA,ARIYARI,5,152,1,0,24,10,192
BIHAR,SHEKHPURA,BARBIGHA,1,41,0,0,8,0,50
BIHAR,SHEKHPURA,CHEWARA,3,140,0,0,17,0,160
BIHAR,SHEKHPURA,GHAT KUSUMBHA,0,13,3,0,0,0,16
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,2,103,0,0,27,0,132
BIHAR,SHEKHPURA,SHEKHPURA,1,16,1,0,51,0,69
BIHAR,SIWAN,ANDER,0,0,0,0,752,0,752
BIHAR,SIWAN,BARHARIA,0,0,0,0,721,0,721
BIHAR,SIWAN,BASANTPUR,0,0,0,0,451,0,451
BIHAR,SIWAN,BHAGWANPUR-HAT,0,0,0,0,1538,0,1538
BIHAR,SIWAN,DARAULI,0,0,0,0,1097,0,1097
BIHAR,SIWAN,DARAUNDHA,0,0,0,0,511,0,511
BIHAR,SIWAN,GOREAKOTHI,0,0,0,0,1295,0,1295
BIHAR,SIWAN,GUTHANI,0,0,0,0,946,0,946
BIHAR,SIWAN,HASANPURA,0,0,0,0,379,0,379
BIHAR,SIWAN,HUSSAINGANJ,0,0,0,0,520,0,520
BIHAR,SIWAN,JIRADEI,0,0,1,0,769,0,770
BIHAR,SIWAN,LAKRI NABIGANJ,0,0,0,0,569,0,569
BIHAR,SIWAN,MAHARAJGANJ,0,0,0,0,1005,0,1005
BIHAR,SIWAN,MAIRWA,0,1,0,0,438,0,439
BIHAR,SIWAN,NAUTAN,0,3,0,0,487,0,490
BIHAR,SIWAN,PACHRUKHI,0,0,0,0,319,0,319
BIHAR,SIWAN,RAGHUNATHPUR,0,0,0,0,630,0,630
BIHAR,SIWAN,SISWAN,0,0,0,0,835,0,835
BIHAR,SIWAN,SIWAN,0,0,0,0,1005,0,1005
BIHAR,VAISHALI,BIDUPUR,76,675,7,0,3,0,761
BIHAR,VAISHALI,CHEHRAKALA,0,1,0,0,0,0,1
BIHAR,VAISHALI,GORAUL,0,1,0,0,0,0,1
BIHAR,VAISHALI,HAJIPUR,29,3,1,21,43,0,97
BIHAR,VAISHALI,LALGANJ,1,15,0,0,0,0,16
BIHAR,VAISHALI,MAHNAR,0,12,0,0,24,0,36
BIHAR,VAISHALI,PATEDHI BELSAR,0,1,0,0,0,0,1
BIHAR,VAISHALI,PATEPUR,0,103,0,0,0,0,103
BIHAR,VAISHALI,SAHDEI BUZURG,0,3,3,1,0,0,7
CHHATTISGARH,BASTER,JAGDALPUR,116,126,69,0,1001,264,1576
CHHATTISGARH,BASTER,KESHKAL,73,247,18,0,676,50,1064
CHHATTISGARH,BASTER,KONDAGAON,43,379,3,0,408,87,920
CHHATTISGARH,BASTER,NARAYANPUR,2,14,1,0,90,296,403
CHHATTISGARH,BILASPUR,BELHA,371,46,0,0,8,1,426
CHHATTISGARH,BILASPUR,BILASPUR,1766,12,3,0,14,5,1800
CHHATTISGARH,BILASPUR,KOTA,316,20,1,0,26,0,363
CHHATTISGARH,BILASPUR,LORMI,2062,39,3,0,281,1,2386
CHHATTISGARH,BILASPUR,MASTURI,269,21,0,0,9,6,305
CHHATTISGARH,BILASPUR,MUNGELI,1875,49,2,0,43,14,1983
CHHATTISGARH,BILASPUR,PENDRA-ROAD,1631,57,2,0,6,0,1696
CHHATTISGARH,BILASPUR,TAKHATPUR,1276,25,2,0,12,4,1319
CHHATTISGARH,DANTEWADA,BEEJAPUR,5,141,0,0,0,4,150
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,48,207,2,0,72,23,352
CHHATTISGARH,DANTEWADA,DANTEVADA,0,0,0,0,0,55,55
CHHATTISGARH,DANTEWADA,KONTA,9,20,0,0,8,79,116
CHHATTISGARH,DHAMTARI,DHAMTARI,412,183,5,0,56,145,801
CHHATTISGARH,DHAMTARI,KURUD,1335,141,5,0,857,256,2594
CHHATTISGARH,DHAMTARI,NAGARI,496,625,5,1,1244,53,2424
CHHATTISGARH,DURG,BALOD,600,1277,1,0,100,75,2053
CHHATTISGARH,DURG,BEMETARA,16,0,0,0,1,0,17
CHHATTISGARH,DURG,BERLA,223,150,4,0,541,89,1007
CHHATTISGARH,DURG,DHMADHA,179,102,1,1,219,154,656
CHHATTISGARH,DURG,DONDILOHAR,8,23,0,0,83,64,178
CHHATTISGARH,DURG,DURG,504,185,1,0,270,36,996
CHHATTISGARH,DURG,GUNDERDEHI,529,169,1,1,132,176,1008
CHHATTISGARH,DURG,GURUR,313,66,4,1,413,167,964
CHHATTISGARH,DURG,NAVAGARH,40,8,0,0,43,53,144
CHHATTISGARH,DURG,PATAN,235,172,3,0,139,3,552
CHHATTISGARH,DURG,SAJA,193,52,4,0,657,135,1041
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,2226,44,2,0,36,0,2308
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,678,62,116,0,50,27,933
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,2404,42,0,0,36,3,2485
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,1755,94,0,0,115,59,2023
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,2759,0,2,0,100,0,2861
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,395,22,0,0,77,4,498
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,1550,91,8,1,320,1,1971
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,147,1,0,0,18,3,169
CHHATTISGARH,JASHPUR,BAGICHA,3910,218,3,4,1416,81,5632
CHHATTISGARH,JASHPUR,JASHPUR,4946,143,8,1,2031,2,7131
CHHATTISGARH,JASHPUR,KUNKURI,5910,296,10,1,2451,85,8753
CHHATTISGARH,JASHPUR,PATHALGAON,3554,253,25,2,1023,1,4858
CHHATTISGARH,KANKER,ANTAGAR,20,84,0,0,646,3,753
CHHATTISGARH,KANKER,BHANUPRATAPPUR,62,201,4,0,1398,148,1813
CHHATTISGARH,KANKER,CHARAMA,213,115,5,1,144,1827,2305
CHHATTISGARH,KANKER,KANKER,271,263,1,0,65,46,646
CHHATTISGARH,KANKER,NARHARPUR,454,323,0,0,923,241,1941
CHHATTISGARH,KANKER,PAKHANJUR,2,18,0,0,16,2,38
CHHATTISGARH,KORBA,KARTALA,1873,96,6,0,513,28,2516
CHHATTISGARH,KORBA,KATGHORA,1784,68,1,0,421,19,2293
CHHATTISGARH,KORBA,KORBA,499,70,0,0,178,0,747
CHHATTISGARH,KORBA,PALI,1033,121,0,0,251,29,1434
CHHATTISGARH,KORIA,BAIKUNTHPUR,7661,67,14,0,2862,2,10606
CHHATTISGARH,KORIA,BHARATPUR,37,4,0,0,0,1,42
CHHATTISGARH,KORIA,MANENDRAGARH,3599,33,7,1,1304,3,4947
CHHATTISGARH,KORIA,SONHAT,2003,4,4,1,885,34,2931
CHHATTISGARH,KVARDHA,KVARDHA,275,67,7,1,56,543,949
CHHATTISGARH,KVARDHA,PANDARIYA,263,62,3,0,13,385,726
CHHATTISGARH,MAHASAMUND,BASNA,95,350,5,0,108,108,666
CHHATTISGARH,MAHASAMUND,MAHASAMUND,722,1200,9,1,1309,624,3865
CHHATTISGARH,MAHASAMUND,SARIYPALI,7,403,11,0,92,196,709
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,2917,138,2,0,922,5,3984
CHHATTISGARH,RAIGARH,GHARGODA,1251,17,22,2,611,1,1904
CHHATTISGARH,RAIGARH,KHARSIYA,300,1,0,0,8,0,309
CHHATTISGARH,RAIGARH,LAILUNGA,3217,68,7,0,78,1002,4372
CHHATTISGARH,RAIGARH,RAIGARH,1042,54,0,1,152,28,1277
CHHATTISGARH,RAIGARH,SARANGARH,3722,318,7,5,975,96,5123
CHHATTISGARH,RAIPUR,ABHANPUR,365,88,5,0,161,102,721
CHHATTISGARH,RAIPUR,ARANG,643,247,0,0,306,122,1318
CHHATTISGARH,RAIPUR,BHATAPARA,26,68,0,0,27,6,127
CHHATTISGARH,RAIPUR,BILAIGARH,66,85,10,0,803,171,1135
CHHATTISGARH,RAIPUR,BLOUDABAJAR,250,372,5,0,1527,100,2254
CHHATTISGARH,RAIPUR,DEVBHOG,6,14,3,0,1450,45,1518
CHHATTISGARH,RAIPUR,GARIYABAND,430,705,12,0,1747,542,3436
CHHATTISGARH,RAIPUR,KASDOL,301,422,8,0,1247,263,2241
CHHATTISGARH,RAIPUR,PALARI,22,93,1,0,9,57,182
CHHATTISGARH,RAIPUR,RAIPUR,204,51,2,0,77,85,419
CHHATTISGARH,RAIPUR,RAJIM,447,49,1,0,349,23,869
CHHATTISGARH,RAIPUR,SIMGA,36,35,0,0,15,130,216
CHHATTISGARH,RAIPUR,TILDA,276,301,4,8,617,210,1416
CHHATTISGARH,RAJNANDGAON,AMBAGARH CHOUKI,7,24,0,0,193,2,226
CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,235,64,19,1,409,47,775
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,261,68,3,15,175,107,629
CHHATTISGARH,RAJNANDGAON,DONGAR GARH,231,143,1,0,142,12,529
