-----
{
 "description": "The table refers to Block wise Potential Utilized through Surface Flow Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.10.csv", 
 "title": "Download CSV for Blockwise Potential Utilized through Surface Flow Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.10.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Kharif,Rabi,Perennial,Others,Total
ARUNACHAL PRADESH,EAST KAMENG,CHIYAN-TAJO,351,42,0,0,393
ARUNACHAL PRADESH,EAST KAMENG,PAKKE-KESSANG,373,78,7,23,481
ARUNACHAL PRADESH,EAST KAMENG,SEPPA,612,214,4,0,830
ARUNACHAL PRADESH,EAST SIANG,BOLENG,1364,34,26,0,1424
ARUNACHAL PRADESH,EAST SIANG,MEBO,2969,368,0,187,3524
ARUNACHAL PRADESH,EAST SIANG,PASIGHAT,4804,47,5,0,4856
ARUNACHAL PRADESH,EAST SIANG,RAMLE-BANGO,1377,0,0,0,1377
ARUNACHAL PRADESH,LOHIT,HAWAI-WALLONG,72,24,10,22,128
ARUNACHAL PRADESH,LOHIT,HAYULIANG,21,62,0,12,95
ARUNACHAL PRADESH,LOHIT,NAMSAI-CHOWKHAM,1241,80,0,0,1321
ARUNACHAL PRADESH,LOHIT,TEZU-SUNPURA,280,12,0,63,355
ARUNACHAL PRADESH,LOHIT,WAKRO,0,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,CHAMBANG,631,0,0,0,631
ARUNACHAL PRADESH,LOWER SUBANSIRI,DAMIN,53,0,0,0,53
ARUNACHAL PRADESH,LOWER SUBANSIRI,KOLORIANG,270,0,0,0,270
ARUNACHAL PRADESH,LOWER SUBANSIRI,NYAPIN,409,0,0,0,409
ARUNACHAL PRADESH,LOWER SUBANSIRI,PALIN,461,0,0,0,461
ARUNACHAL PRADESH,LOWER SUBANSIRI,PARSIPARLO,195,0,0,0,195
ARUNACHAL PRADESH,LOWER SUBANSIRI,PISTANA,909,0,0,0,909
ARUNACHAL PRADESH,LOWER SUBANSIRI,RAGA,207,0,0,0,207
ARUNACHAL PRADESH,LOWER SUBANSIRI,SANGRAM,246,0,0,0,246
ARUNACHAL PRADESH,LOWER SUBANSIRI,SARLI,131,0,0,0,131
ARUNACHAL PRADESH,LOWER SUBANSIRI,TALI,43,0,0,0,43
ARUNACHAL PRADESH,LOWER SUBANSIRI,YACHULI,1013,0,0,0,1013
ARUNACHAL PRADESH,LOWER SUBANSIRI,ZIRO-I,2908,0,0,0,2908
ARUNACHAL PRADESH,PAPUMPARE,KIMIN-DOIMUKH,1270,383,45,67,1765
ARUNACHAL PRADESH,PAPUMPARE,SAGALEE,911,3,98,115,1127
ARUNACHAL PRADESH,TAWANG,LUMLA,497,185,0,23,705
ARUNACHAL PRADESH,TAWANG,TAWANG,129,43,12,8,192
ARUNACHAL PRADESH,TAWANG,THIMBU-MUKTO,309,202,0,15,526
ARUNACHAL PRADESH,TIRAP,NAMSANG,729,29,0,43,801
ARUNACHAL PRADESH,TIRAP,NIAUSA,321,3,0,29,353
ARUNACHAL PRADESH,TIRAP,PONGCHAU-WAKKA,27,0,0,0,27
ARUNACHAL PRADESH,UPPER SIANG,JENGGING,982,0,0,0,982
ARUNACHAL PRADESH,UPPER SIANG,MARIYANG,1836,0,0,17,1853
ARUNACHAL PRADESH,UPPER SIANG,TUTING,1222,0,0,0,1222
ARUNACHAL PRADESH,UPPER SIANG,YINGKIONG,1403,0,0,0,1403
ARUNACHAL PRADESH,UPPER SUBANSIRI,DAPORIJO,137,0,0,0,137
ARUNACHAL PRADESH,UPPER SUBANSIRI,DUMPORIJO,597,0,0,0,597
ARUNACHAL PRADESH,UPPER SUBANSIRI,GIBA,25,3,0,0,28
ARUNACHAL PRADESH,UPPER SUBANSIRI,NACHO,127,31,12,28,198
ARUNACHAL PRADESH,UPPER SUBANSIRI,TALIHA,30,0,0,0,30
ARUNACHAL PRADESH,WEST KAMENG,DIRANG,309,49,0,0,358
ARUNACHAL PRADESH,WEST KAMENG,KALAKTANG,201,145,0,0,346
ARUNACHAL PRADESH,WEST KAMENG,THRIZINO,209,52,0,0,261
ARUNACHAL PRADESH,WEST SIANG,ALONG,221,7,0,4,232
ARUNACHAL PRADESH,WEST SIANG,BASAR,162,25,0,12,199
ARUNACHAL PRADESH,WEST SIANG,GENSI,218,5,0,0,223
ARUNACHAL PRADESH,WEST SIANG,KAYING PAYUM,370,0,0,0,370
ARUNACHAL PRADESH,WEST SIANG,LIROMOBA,1688,25,0,0,1713
ARUNACHAL PRADESH,WEST SIANG,MECHUKA,0,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,RUMGONG,989,0,0,125,1114
ASSAM,BARPETA,BAJALI,79,3,35,4,120
ASSAM,BARPETA,GOBARDHANA,16,15,0,0,31
ASSAM,BARPETA,JALAH,188,8,0,0,196
ASSAM,BONGAIGAON,BOROBAZAR,3156,1338,20,190,4704
ASSAM,BONGAIGAON,MANIKPUR,0,0,0,0,0
ASSAM,BONGAIGAON,SIDLI- CHIRANG PT,400,14,0,0,414
ASSAM,CACHAR,BARJALENGA,10,4,0,6,20
ASSAM,CACHAR,LAKHIPUR,3,2,2,3,10
ASSAM,CACHAR,NARSINGPUR,0,0,0,0,0
ASSAM,CACHAR,PALANGHAT,23,13,0,0,35
ASSAM,CACHAR,SILCHAR,0,0,0,0,0
ASSAM,CACHAR,SONAI,44,46,0,0,90
ASSAM,DARRANG,BECHIMARI,0,0,0,0,0
ASSAM,DARRANG,BHERGAON,1342,425,0,49,1816
ASSAM,DARRANG,KALAIGAON,2162,427,3,75,2667
ASSAM,DARRANG,KHIRABARI,1030,330,0,0,1360
ASSAM,DARRANG,MAZBAT,12,10,6,10,39
ASSAM,DARRANG,PACHIM-MANGALDAI,12,12,0,1,25
ASSAM,DARRANG,PUB-MANGALDAI,690,220,0,0,910
ASSAM,DARRANG,SIPAJHAR,14,7,0,21,42
ASSAM,DARRANG,UDALGURI,414,100,0,10,524
ASSAM,DHUBRI,DEBITOLA,134,86,0,18,237
ASSAM,DHUBRI,MANKACHAR,62,62,0,0,124
ASSAM,GOALPARA,DUDHNAI,1149,50,0,0,1199
ASSAM,GOALPARA,JALESWAR,150,0,0,0,150
ASSAM,GOALPARA,KUSHDHAWA,4122,200,100,533,4955
ASSAM,GOALPARA,LAKHIPUR,50,0,0,5,55
ASSAM,GOLAGHAT,GAMARIGURI,1,2,2,1,6
ASSAM,HAILAKANDI,ALGAPUR,0,0,0,30,30
ASSAM,HAILAKANDI,HAILAKANDI,0,0,0,0,0
ASSAM,JORHAT,JORHAT CENTRAL,20,11,0,0,31
ASSAM,JORHAT,KALIAPANI,150,50,0,0,200
ASSAM,JORHAT,TITABAR,99,14,0,0,113
ASSAM,KAMRUP,BOKO BONGAON,4411,1671,55,0,6137
ASSAM,KAMRUP,BONGAON,2,0,0,0,2
ASSAM,KAMRUP,CHANDRAPUR,160,0,0,0,160
ASSAM,KAMRUP,CHHAYGAON,200,50,0,0,250
ASSAM,KAMRUP,DIMORIA,1,1,0,0,2
ASSAM,KAMRUP,RANI,905,508,0,0,1413
ASSAM,KARBIANGLONG,AMRI,873,406,0,0,1279
ASSAM,KARBIANGLONG,BOKAJAN,167,69,0,0,236
ASSAM,KARBIANGLONG,CHINTHONG,250,250,0,0,500
ASSAM,KARBIANGLONG,HOWRAGHAT,155,112,0,0,267
ASSAM,KARBIANGLONG,LONGSOMEPI,379,134,0,0,513
ASSAM,KARBIANGLONG,LUMBATANG,63,62,0,0,125
ASSAM,KARBIANGLONG,NILIP,257,208,0,0,465
ASSAM,KARBIANGLONG,RONGKHAG,1617,1403,0,0,3020
ASSAM,KARBIANGLONG,RONGMONGWAY,619,389,0,0,1008
ASSAM,KARBIANGLONG,SOCHENG,38,41,0,0,79
ASSAM,KARBIANGLONG,SOMILANGSO,325,240,0,0,565
ASSAM,KARIMGANJ,PATHERKANDI,0,0,0,0,0
ASSAM,KOKRAJHAR,DOTOMA,1284,689,3,0,1977
ASSAM,KOKRAJHAR,KACHUGAON,655,40,0,0,695
ASSAM,KOKRAJHAR,KOKRAJHAR,1062,45,0,0,1107
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,3173,356,5,24,3557
ASSAM,LAKHIMPUR,DHAKUAKHANA,0,0,0,0,0
ASSAM,LAKHIMPUR,NARAYANPUR,54,12,0,0,66
ASSAM,MORIGAON,BHUR- BANDHA,3,2,0,0,5
ASSAM,MORIGAON,MAYONG,20,0,0,0,20
ASSAM,NAGOAN,BARHAMPUR,11,6,0,0,17
ASSAM,NAGOAN,BINNAKANDI,4,4,0,0,8
ASSAM,NAGOAN,KALIABOR,100,50,0,0,150
ASSAM,NAGOAN,KATHITOLI,102,126,73,0,301
ASSAM,NAGOAN,KHAGARIJAN,0,8,0,0,8
ASSAM,NAGOAN,LIMDING DEV,3,3,1,0,6
ASSAM,NAGOAN,RAHA,69,82,41,0,192
ASSAM,NALBARI,BASKA,362,137,0,1,500
ASSAM,NALBARI,DHAMDHAMA,1286,211,0,0,1497
ASSAM,NALBARI,TAMULPUR,0,0,0,0,0
ASSAM,NC HILLS,DIYANG VELLEY,2044,0,0,0,2044
ASSAM,NC HILLS,DIYUNGBRA,360,5,0,0,365
ASSAM,NC HILLS,HARANGAJAO,947,0,0,0,947
ASSAM,NC HILLS,JATINGA VALLEY,297,0,0,0,297
ASSAM,NC HILLS,NEW SANGBAR,76,8,0,0,84
ASSAM,SIBSAGAR,DEMOW,0,0,0,0,0
ASSAM,SIBSAGAR,LAKWA,0,0,0,0,0
ASSAM,SIBSAGAR,NAZIRA,49,34,0,0,83
ASSAM,SIBSAGAR,SEPEKHATI,0,0,0,0,0
ASSAM,SIBSAGAR,SIBSAGAR,0,0,0,0,0
ASSAM,SONITPUR,BAGHMARA,1700,666,0,0,2366
ASSAM,SONITPUR,BALIPARA,0,0,0,0,0
ASSAM,SONITPUR,BEHELI,1000,280,0,0,1280
ASSAM,SONITPUR,BORCHALA,100,200,0,0,300
ASSAM,SONITPUR,CHATIA,20,0,0,0,20
ASSAM,SONITPUR,DHEKIAJULI,690,149,0,0,839
ASSAM,SONITPUR,NADUAR,807,0,0,0,807
ASSAM,SONITPUR,PUB-CHAIDUAR,60,60,0,0,120
ASSAM,SONITPUR,SOKAMATHA,1150,526,0,0,1676
BIHAR,ARARIA,BHARGAMA,172,172,0,0,344
BIHAR,AURANGABAD,AURANGABAD,1064,0,0,0,1064
BIHAR,AURANGABAD,BARUN,334,140,0,2,476
BIHAR,AURANGABAD,DEO,3851,645,0,14,4511
BIHAR,AURANGABAD,GOH,906,69,7,27,1009
BIHAR,AURANGABAD,HASPURA,42,32,0,0,75
BIHAR,AURANGABAD,KUTUMBA,180,15,0,0,195
BIHAR,AURANGABAD,MADANPUR,5374,1433,19,28,6854
BIHAR,AURANGABAD,NABINAGAR,6439,1316,0,28,7784
BIHAR,AURANGABAD,OBRA,33,9,0,0,42
BIHAR,AURANGABAD,RAFIGANAJ,1987,238,0,0,2225
BIHAR,BANKA,AMARPUR,1465,300,0,0,1765
BIHAR,BANKA,BANKA,687,395,12,0,1094
BIHAR,BANKA,BARAHAT,1403,1212,0,2,2617
BIHAR,BANKA,BELHAR,2168,1375,160,0,3703
BIHAR,BANKA,BOUNSI,753,264,54,0,1071
BIHAR,BANKA,CHANAN,1147,366,126,15,1653
BIHAR,BANKA,DHORAIYA,4341,836,20,10,5207
BIHAR,BANKA,KATORIYA,2961,714,35,29,3739
BIHAR,BANKA,PHULLIDUMER,852,165,0,45,1062
BIHAR,BANKA,RAJOUN,3088,2390,334,62,5874
BIHAR,BANKA,SAMBHUGANJ,6038,3644,95,498,10274
BIHAR,BEGUSARAI,BACHHAWARA,14,1226,0,0,1240
BIHAR,BEGUSARAI,BAKHRI,0,0,0,0,0
BIHAR,BEGUSARAI,GADHPURA,0,4,0,0,4
BIHAR,BEGUSARAI,S.KAMAL,0,69,0,0,69
BIHAR,BHAGALPUR,GOURADIH,92,88,8,0,189
BIHAR,BHAGALPUR,JAGDISHPUR,84,4,0,0,88
BIHAR,BHAGALPUR,KHARIK,0,0,0,0,0
BIHAR,BHAGALPUR,PIRPAINTY,278,389,23,0,689
BIHAR,BHAGALPUR,SANHAULA,1452,634,43,89,2218
BIHAR,BHAGALPUR,SHAHKUND,272,82,0,0,354
BIHAR,BHAGALPUR,SULTANGANJ,2,0,0,0,2
BIHAR,BHOJPUR,JAGDISHPUR,9,0,0,0,9
BIHAR,BHOJPUR,PIRO,177,100,0,0,277
BIHAR,BHOJPUR,SAHAR,172,10,0,0,182
BIHAR,BHOJPUR,SANDESH,0,29,0,0,29
BIHAR,BHOJPUR,UDWANTNAGAR,191,125,0,0,316
BIHAR,BUXAR,ITARHI,166,147,1,0,313
BIHAR,BUXAR,NAWANAGAR,4,10,5,6,25
BIHAR,EAST CHAMPARAN,CHIRIYA,28,44,13,0,85
BIHAR,EAST CHAMPARAN,KALYANPUR,0,5,0,0,5
BIHAR,GAYA,AMAS,1379,2,0,0,1380
BIHAR,GAYA,ATRI,1330,202,0,0,1533
BIHAR,GAYA,BANKE BAZAR,1682,199,0,0,1881
BIHAR,GAYA,BARACHATTY,933,1,0,0,934
BIHAR,GAYA,BATHANI,2700,0,0,0,2700
BIHAR,GAYA,BELAGANJ,1584,0,0,0,1584
BIHAR,GAYA,BODHGAYA,882,151,0,0,1033
BIHAR,GAYA,DOBHI,710,244,8,0,961
BIHAR,GAYA,DUMARIYA,5040,113,7,4,5164
BIHAR,GAYA,FATEHPUR,5780,1763,25,11,7578
BIHAR,GAYA,GAYA NAGAR,2097,185,150,0,2432
BIHAR,GAYA,GURARU,5279,302,51,24,5655
BIHAR,GAYA,GURUA,6593,0,0,0,6593
BIHAR,GAYA,IMAMGANJ,3041,375,0,0,3416
BIHAR,GAYA,KHIZARSARAI,1126,349,0,0,1474
BIHAR,GAYA,KONCH,3656,469,0,12,4137
BIHAR,GAYA,MANPUR,4263,276,99,76,4715
BIHAR,GAYA,MOHANPUR,1811,271,1,0,2083
BIHAR,GAYA,PARAIYA,2184,35,0,0,2218
BIHAR,GAYA,SHERGHATTY,4311,222,14,4,4551
BIHAR,GAYA,TANKUPPA,1931,365,20,164,2480
BIHAR,GAYA,TEKARI,4092,335,3,2,4431
BIHAR,GAYA,WAZIRGANJ,10198,134,1,0,10333
BIHAR,GOPAALGANJ,BAIKUNTHPUR,0,0,0,0,0
BIHAR,GOPAALGANJ,BARAULI,5,5,0,0,10
BIHAR,GOPAALGANJ,BIJAIPUR,0,0,0,0,0
BIHAR,GOPAALGANJ,HATHUA,8,15,0,0,23
BIHAR,GOPAALGANJ,MANJHA,1,0,0,0,1
BIHAR,GOPAALGANJ,PHULWARIYA,0,0,0,0,0
BIHAR,JAMUI,ALIGANJ,7995,0,0,0,7995
BIHAR,JAMUI,BARHAT,18,18,0,0,36
BIHAR,JAMUI,CHAKAI,4437,495,47,24,5002
BIHAR,JAMUI,GHIDHOR,694,160,0,0,854
BIHAR,JAMUI,JAMUI,3164,322,39,0,3525
BIHAR,JAMUI,JHAJHA,217,71,29,0,316
BIHAR,JAMUI,KHAIRA,2395,673,8,1,3077
BIHAR,JAMUI,LAXMIPUR,5697,135,0,0,5832
BIHAR,JAMUI,SIKANDARA,6080,256,0,0,6337
BIHAR,JAMUI,SONO,2427,790,72,62,3351
BIHAR,JEHANABAD,ARWAL,754,2,0,0,755
BIHAR,JEHANABAD,GHOSHI,927,2,0,0,929
BIHAR,JEHANABAD,HULASGANJ,885,0,0,1,885
BIHAR,JEHANABAD,JEHANABAD,2328,24,1,0,2353
BIHAR,JEHANABAD,KAKO,829,21,5,5,859
BIHAR,JEHANABAD,KARPI,289,55,0,0,344
BIHAR,JEHANABAD,KURTHA,0,0,0,0,0
BIHAR,JEHANABAD,MAKHDUMPUR,1349,10,11,0,1370
BIHAR,JEHANABAD,MODANGANJ,625,2,1,0,628
BIHAR,JEHANABAD,RATNI,1839,1,0,0,1840
BIHAR,KAIMUR (BHABUA),ADHAURA,178,18,0,0,196
BIHAR,KAIMUR (BHABUA),BHABUA,2560,1704,0,0,4264
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,135,101,0,0,236
BIHAR,KAIMUR (BHABUA),CHAINPUR,377,155,0,0,532
BIHAR,KAIMUR (BHABUA),CHAND,579,44,0,0,623
BIHAR,KAIMUR (BHABUA),MOHANIA,6,4,0,0,9
BIHAR,KAIMUR (BHABUA),NUAON,98,62,13,3,176
BIHAR,KAIMUR (BHABUA),RAMGARH,585,394,17,3,999
BIHAR,KAIMUR (BHABUA),RAMPUR,73,5,0,0,78
BIHAR,KATIHAR,AZAMNAGAR,0,1,0,0,1
BIHAR,LAKHISARAI,BARHIYA,0,0,0,0,0
BIHAR,LAKHISARAI,HALSI,1181,0,0,0,1181
BIHAR,LAKHISARAI,LAKHISARAI,3868,740,120,0,4728
BIHAR,LAKHISARAI,PIPARYA,381,0,0,0,381
BIHAR,LAKHISARAI,RAMGHAR CHOK,572,51,0,0,623
BIHAR,LAKHISARAI,SURYAGARAH,1026,222,2,1,1251
BIHAR,MADHEPURA,SINGHESHWAR,24,30,0,0,53
BIHAR,MADHUBANI,BABUBARHI,18,28,3,0,49
BIHAR,MADHUBANI,BASOPATTI,706,12,0,0,718
BIHAR,MADHUBANI,GHOGHARDIHA,0,0,0,0,0
BIHAR,MADHUBANI,JAYNAGAR,30,0,0,0,30
BIHAR,MADHUBANI,JHANJHARPUR,18,22,5,3,48
BIHAR,MADHUBANI,KHUTAUNA,515,151,0,0,666
BIHAR,MADHUBANI,LAUKHI,75,67,0,3,145
BIHAR,MADHUBANI,MADHWAPUR,40,240,82,26,388
BIHAR,MADHUBANI,RAJNAGAR,7,7,0,0,14
BIHAR,MADHUBANI,ROHIKA,1,2,0,0,3
BIHAR,MUNGER,DHARAHARA,1485,0,0,0,1485
BIHAR,MUNGER,HAWALI KHAGARHPUR,1191,1076,0,0,2267
BIHAR,MUNGER,SANGRAMPUR,6,2,0,0,8
BIHAR,MUNGER,TARAPUR,12,10,2,0,25
BIHAR,MUNGER,TATIA BAMBAR,924,669,0,0,1593
BIHAR,MUZAFFARPUR,AURAI,0,0,0,0,0
BIHAR,MUZAFFARPUR,MOTIPUR,46,76,4,37,163
BIHAR,NALANDA,ASTHAWAN,370,370,0,0,740
BIHAR,NALANDA,BEN,1600,1536,0,0,3136
BIHAR,NALANDA,BIND,310,310,0,0,620
BIHAR,NALANDA,CHANDI,290,268,0,0,558
BIHAR,NALANDA,EKANGARSARAI,649,563,0,0,1212
BIHAR,NALANDA,GIRIYAK,1882,1681,0,0,3563
BIHAR,NALANDA,HARNAUT,519,442,0,0,961
BIHAR,NALANDA,HILSA,7750,7152,0,0,14902
BIHAR,NALANDA,ISLAMPUR,300,285,0,0,585
BIHAR,NALANDA,KARAIPARSURAI,1206,1076,0,0,2282
BIHAR,NALANDA,KATRISARAI,195,189,0,0,384
BIHAR,NALANDA,NOORSARAI,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,3737,3077,0,0,6814
BIHAR,NALANDA,RAJGIR,1676,1525,0,0,3201
BIHAR,NALANDA,SILAO,90,80,0,0,170
BIHAR,NAWADA,AKBARPUR,3751,169,0,0,3920
BIHAR,NAWADA,GOVINDPUR,3979,1235,9,7,5230
BIHAR,NAWADA,HASUA,2043,71,0,1,2115
BIHAR,NAWADA,KASHICHAK,1976,467,146,52,2641
BIHAR,NAWADA,KAWAKOLE,960,8,3,0,972
BIHAR,NAWADA,MESKAUR,4092,461,0,0,4553
BIHAR,NAWADA,NARDIGUNJ,1313,0,0,0,1313
BIHAR,NAWADA,NARHAT,146,27,29,20,222
BIHAR,NAWADA,NAWADA,3075,141,2,1,3219
BIHAR,NAWADA,PAKRIBRAWAN,47884,6638,1214,126,55862
BIHAR,NAWADA,RAJAULI,3181,1054,650,100,4985
BIHAR,NAWADA,ROH,250,87,2,0,339
BIHAR,NAWADA,SIRDALA,420,46,8,0,474
BIHAR,NAWADA,WARISALIGUNJ,1644,32,16,0,1692
BIHAR,PATNA,MASAURHI,153,3,0,0,156
BIHAR,PATNA,PALIGANJ,3123,1803,423,76,5425
BIHAR,PATNA,PUNPUN,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),CHENARI,915,292,0,0,1207
BIHAR,ROHTAS(SASARAM),ROHTAS,120,38,0,4,162
BIHAR,ROHTAS(SASARAM),SASARAM,737,136,0,0,872
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,1260,592,0,1,1852
BIHAR,SARAN,GARKHA,1,21,0,1,23
BIHAR,SARAN,MAKER,23,24,0,0,47
BIHAR,SARAN,TRAIYA,22,23,18,17,80
BIHAR,SHEKHPURA,ARIYARI,1554,203,0,0,1757
BIHAR,SHEKHPURA,BARBIGHA,228,86,0,4,318
BIHAR,SHEKHPURA,CHEWARA,0,0,0,0,0
BIHAR,SHEKHPURA,GHAT KUSUMBHA,121,0,0,0,121
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,1292,534,0,0,1826
BIHAR,SHEKHPURA,SHEKHPURA,1785,37,19,4,1845
BIHAR,SITAMARHI,PUPARI,0,0,0,0,0
BIHAR,SITAMARHI,RUNNISAIDPUR,3,33,4,14,54
BIHAR,SITAMARHI,SONWARSA,130,185,40,15,370
BIHAR,SIWAN,BARHARIA,44,0,16,2,61
BIHAR,SIWAN,DARAULI,15,1140,1,0,1155
BIHAR,SIWAN,GOREAKOTHI,1,0,0,0,1
BIHAR,SIWAN,RAGHUNATHPUR,0,137,0,9,146
BIHAR,SUPAUL,MARAUNA,5,5,0,0,10
BIHAR,SUPAUL,TRIVENIGANJ,89,89,0,0,178
BIHAR,VAISHALI,BHAGWANPUR,8,20,2,2,32
BIHAR,VAISHALI,PATEDHI BELSAR,0,0,0,0,0
BIHAR,WEST CHAMPARAN,CHANPATIA,10,14,3,0,26
BIHAR,WEST CHAMPARAN,GAUNAHA,208,249,100,0,558
BIHAR,WEST CHAMPARAN,LAURIA,0,0,0,0,0
BIHAR,WEST CHAMPARAN,NARKATIAGANJ,1515,890,298,0,2703
BIHAR,WEST CHAMPARAN,SIDHAW,24,0,15,0,39
BIHAR,WEST CHAMPARAN,THAKRAHA,18,53,11,0,81
CHHATTISGARH,BASTER,JAGDALPUR,468,516,0,2,986
CHHATTISGARH,BASTER,KESHKAL,329,192,0,0,521
CHHATTISGARH,BASTER,KONDAGAON,445,156,0,0,601
CHHATTISGARH,BASTER,NARAYANPUR,3,5,0,0,9
CHHATTISGARH,BILASPUR,BELHA,605,415,0,0,1020
CHHATTISGARH,BILASPUR,BILASPUR,159,169,0,0,328
CHHATTISGARH,BILASPUR,KOTA,359,59,0,1,419
CHHATTISGARH,BILASPUR,LORMI,694,3,0,0,697
CHHATTISGARH,BILASPUR,MASTURI,476,22,0,0,498
CHHATTISGARH,BILASPUR,MUNGELI,57,1,0,0,58
CHHATTISGARH,BILASPUR,PENDRA-ROAD,1824,148,0,0,1973
CHHATTISGARH,BILASPUR,TAKHATPUR,221,12,6,0,239
CHHATTISGARH,DANTEWADA,BEEJAPUR,0,31,0,0,31
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,3437,4,0,0,3441
CHHATTISGARH,DANTEWADA,DANTEVADA,2,12,0,0,13
CHHATTISGARH,DANTEWADA,KONTA,298,3,0,0,301
CHHATTISGARH,DHAMTARI,DHAMTARI,48,0,0,0,48
CHHATTISGARH,DHAMTARI,KURUD,102,0,0,0,102
CHHATTISGARH,DHAMTARI,NAGARI,1527,2,0,0,1529
CHHATTISGARH,DURG,BALOD,3385,1,0,0,3385
CHHATTISGARH,DURG,BEMETARA,835,0,0,0,835
CHHATTISGARH,DURG,BERLA,1965,0,0,1,1966
CHHATTISGARH,DURG,DHMADHA,1405,0,0,0,1405
CHHATTISGARH,DURG,DONDILOHAR,1847,0,0,0,1847
CHHATTISGARH,DURG,DURG,564,3,0,0,567
CHHATTISGARH,DURG,GUNDERDEHI,908,0,0,0,908
CHHATTISGARH,DURG,NAVAGARH,210,0,0,0,210
CHHATTISGARH,DURG,PATAN,1384,47,0,0,1431
CHHATTISGARH,DURG,SAJA,2042,11,0,0,2054
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,470,21,0,0,491
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,9683,15257,0,0,24940
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,204,98,0,0,301
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,315,191,0,0,506
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,735,21,0,0,756
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,4,119,0,0,123
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,41,34,0,0,74
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,3260,46,0,2,3308
CHHATTISGARH,JASHPUR,BAGICHA,433,985,0,0,1418
CHHATTISGARH,JASHPUR,JASHPUR,0,104,0,0,104
CHHATTISGARH,JASHPUR,KUNKURI,242,206,0,0,449
CHHATTISGARH,JASHPUR,PATHALGAON,91,20,0,0,112
CHHATTISGARH,KANKER,ANTAGAR,285,3,0,0,288
CHHATTISGARH,KANKER,BHANUPRATAPPUR,21,0,0,0,21
CHHATTISGARH,KANKER,CHARAMA,3273,126,0,0,3399
CHHATTISGARH,KANKER,KANKER,416,4,0,0,420
CHHATTISGARH,KANKER,NARHARPUR,0,0,0,0,0
CHHATTISGARH,KANKER,PAKHANJUR,1023,58,0,0,1081
CHHATTISGARH,KORBA,KARTALA,279,352,0,0,632
CHHATTISGARH,KORBA,KATGHORA,289,96,0,0,385
CHHATTISGARH,KORBA,KORBA,1613,1804,0,0,3417
CHHATTISGARH,KORBA,PALI,636,158,1,0,795
CHHATTISGARH,KORIA,BAIKUNTHPUR,57,69,0,0,126
CHHATTISGARH,KORIA,BHARATPUR,0,296,0,0,296
CHHATTISGARH,KORIA,MANENDRAGARH,3,349,0,0,352
CHHATTISGARH,KORIA,SONHAT,2,146,1,0,149
CHHATTISGARH,KVARDHA,KVARDHA,1181,91,0,0,1272
CHHATTISGARH,KVARDHA,PANDARIYA,1874,110,0,0,1984
CHHATTISGARH,MAHASAMUND,BASNA,760,6,0,0,767
CHHATTISGARH,MAHASAMUND,MAHASAMUND,5954,155,0,0,6109
CHHATTISGARH,MAHASAMUND,SARIYPALI,3798,109,6,0,3914
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,505,948,0,0,1453
CHHATTISGARH,RAIGARH,GHARGODA,49,4508,0,0,4556
CHHATTISGARH,RAIGARH,KHARSIYA,224,351,0,0,575
CHHATTISGARH,RAIGARH,LAILUNGA,0,48,2,0,50
CHHATTISGARH,RAIGARH,RAIGARH,1604,451,0,0,2056
CHHATTISGARH,RAIGARH,SARANGARH,2839,106,0,0,2945
CHHATTISGARH,RAIPUR,ABHANPUR,865,42,0,3,910
CHHATTISGARH,RAIPUR,ARANG,1469,226,0,0,1696
CHHATTISGARH,RAIPUR,BHATAPARA,186,1,0,0,187
CHHATTISGARH,RAIPUR,BILAIGARH,361,2,0,0,363
CHHATTISGARH,RAIPUR,BLOUDABAJAR,90,90,0,0,180
CHHATTISGARH,RAIPUR,DEVBHOG,728,11,0,0,739
CHHATTISGARH,RAIPUR,GARIYABAND,7683,28,0,0,7711
CHHATTISGARH,RAIPUR,KASDOL,625,100,0,0,725
CHHATTISGARH,RAIPUR,PALARI,584,117,0,0,701
CHHATTISGARH,RAIPUR,RAIPUR,1638,52,0,0,1690
CHHATTISGARH,RAIPUR,RAJIM,1174,10,0,0,1184
