-----
{
 "description": "The table refers to District wise Dugwells according to Water Distribution System. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwlState1.8.csv", 
 "title": "Download CSV for Districtwise Dugwells according to Water Distribution System", 
 "url": "http://data.gov.in/sites/default/files/dgwlState1.8.csv"
}
-----
"State","District","Sprinkler","Drip Irrigation","Open channel","Under ground channel","Others","Total"
"KERALA","THRISSUR",614,147,40082,591,3041,44475
"KERALA","WAYANAD",33,1,418,4,231,687
"MADHYA PRADESH","BALAGHAT",926,263,8503,363,2726,12781
"MADHYA PRADESH","BARWANI",1356,31,16070,905,93,18455
"MADHYA PRADESH","BETUL",854,137,45044,1062,6909,54006
"MADHYA PRADESH","BHIND",287,131,11319,440,3005,15182
"MADHYA PRADESH","BHOPAL",344,30,2703,5097,2037,10211
"MADHYA PRADESH","CHHATARPUR",798,204,50967,244,1507,53720
"MADHYA PRADESH","CHHINDWARA",1653,181,63628,3614,8900,77976
"MADHYA PRADESH","DAMOH",2428,571,3428,5038,1804,13269
"MADHYA PRADESH","DATIA",1193,66,18183,52,498,19992
"MADHYA PRADESH","DEWAS",388,1271,21904,7382,2549,33494
"MADHYA PRADESH","DHAR",1548,3864,30249,1158,585,37404
"MADHYA PRADESH","DINDORI",5,34,149,6,262,456
"MADHYA PRADESH","GUNA",479,1041,20013,344,5464,27341
"MADHYA PRADESH","GWALIOR",878,119,14677,192,2045,17911
"MADHYA PRADESH","HARDA",349,25,11867,67,759,13067
"MADHYA PRADESH","HOSHANGABAD",1072,580,17400,149,2122,21323
"MADHYA PRADESH","INDORE",110,435,7910,1722,2530,12707
"MADHYA PRADESH","JABALPUR",5987,334,2855,19,601,9796
"MADHYA PRADESH","JHABUA",158,173,18054,1579,5067,25031
"MADHYA PRADESH","KATNI",183,271,10658,300,582,11994
"MADHYA PRADESH","KHANDWA",1264,3655,44316,4235,9468,62938
"MADHYA PRADESH","KHARGONE",562,334,50152,5832,550,57430
"MADHYA PRADESH","MANDLA",100,84,1769,64,671,2688
"MADHYA PRADESH","MANDSAUR",1463,194,83980,11807,465,97909
"MADHYA PRADESH","MORENA",238,165,11033,37,3335,14808
"MADHYA PRADESH","NARSINGHPUR",6246,128,4696,268,563,11901
"MADHYA PRADESH","NEEMUCH",212,84,39776,6302,1162,47536
"MADHYA PRADESH","PANNA",290,189,5057,363,873,6772
"MADHYA PRADESH","RAISEN",626,200,92,9940,126,10984
"MADHYA PRADESH","RAJGARH",1552,389,50850,4935,12555,70281
"MADHYA PRADESH","RATLAM",503,154,39410,3570,1086,44723
"MADHYA PRADESH","REWA",140,224,10676,72,655,11767
"MADHYA PRADESH","SAGAR",2431,1402,18131,17154,5545,44663
"MADHYA PRADESH","SATNA",337,272,16923,119,1483,19134
"MADHYA PRADESH","SEHORE",375,1679,9924,12126,4201,28305
"MADHYA PRADESH","SEONI",1374,479,16382,823,3299,22357
"MADHYA PRADESH","SHAHDOL",74,62,3570,36,437,4179
"MADHYA PRADESH","SHAJAPUR",835,215,33684,3180,15997,53911
"MADHYA PRADESH","SHEOPUR",312,148,3149,0,567,4176
"MADHYA PRADESH","SHIVPURI",567,521,37697,512,4112,43409
"MADHYA PRADESH","SIDHI",65,36,11893,65,213,12272
"MADHYA PRADESH","TIKAMGARH",630,369,54375,3011,706,59091
"MADHYA PRADESH","UJJAIN",283,138,23157,11919,5374,40871
"MADHYA PRADESH","UMARIA",25,48,2048,5,256,2382
"MADHYA PRADESH","VIDISHA",127,583,6130,6926,2337,16103
"MAHARASHTRA","AHMEDNAGAR",3190,297,91934,36030,21073,152524
"MAHARASHTRA","AKOLA",479,190,16564,1549,1584,20366
"MAHARASHTRA","AMRAVATI",1963,664,49843,8108,12583,73161
"MAHARASHTRA","AURANGABAD",2481,234,41811,39976,3789,88291
"MAHARASHTRA","BEED",1915,192,5400,23340,67,30914
"MAHARASHTRA","BHANDARA",162,85,4083,4114,7533,15977
"MAHARASHTRA","BULDANA",7523,984,36064,12634,7192,64397
"MAHARASHTRA","CHANDRAPUR",761,103,3152,6244,3155,13415
"MAHARASHTRA","DHULE",3747,228,30509,3203,13119,50806
"MAHARASHTRA","GADCHIROLI",105,85,2807,973,7195,11165
"MAHARASHTRA","GONDIYA",90,63,2465,1822,4425,8865
"MAHARASHTRA","HINGOLI",163,49,12489,7586,368,20655
"MAHARASHTRA","JALGAON",1495,4915,48940,41279,12839,109468
"MAHARASHTRA","JALNA",1162,112,21068,25107,2912,50361
"MAHARASHTRA","KOLHAPUR",1211,240,18440,19796,1492,41179
"MAHARASHTRA","LATUR",1164,97,9770,16839,74,27944
"MAHARASHTRA","NAGPUR",865,96,39022,3711,19884,63578
"MAHARASHTRA","NANDED",806,100,15135,11305,897,28243
"MAHARASHTRA","NANDURBAR",802,121,12342,2613,1476,17354
"MAHARASHTRA","NASHIK",34208,8232,92905,23972,8887,168204
"MAHARASHTRA","OSMANABAD",599,161,20702,18138,3102,42702
"MAHARASHTRA","PARBHANI",170,182,13987,12013,1193,27545
"MAHARASHTRA","PUNE",2474,446,63391,47069,3290,116670
"MAHARASHTRA","RAIGHAR",54,14,3313,176,1065,4622
"MAHARASHTRA","RATNAGIRI",121,37,1253,421,925,2757
"MAHARASHTRA","SANGLI",483,2874,59548,23084,3602,89591
"MAHARASHTRA","SATARA",599,227,47087,25868,1702,75483
"MAHARASHTRA","SINDHUDURGA",37,44,1886,1880,1027,4874
"MAHARASHTRA","SOLAPUR",1825,4294,79683,40047,5512,131361
"MAHARASHTRA","THANE",280,490,2394,2293,691,6148
"MAHARASHTRA","WARDHA",698,208,27857,5899,9316,43978
"MAHARASHTRA","WASHIM",842,148,11745,5607,1101,19443
"MAHARASHTRA","YAVATMAL",4538,385,19955,9712,1927,36517
"MANIPUR","IMPHAL WEST",0,0,3,0,0,3
"MEGHALAYA","JAINTIA HILLS",1,1,7,2,0,11
"NAGALAND","DIMAPUR",12,16,158,1,86,273
"NAGALAND","MOKOKCHUNG",0,0,10,0,0,10
"ORISSA","ANGUL",209,75,24300,83,1638,26305
"ORISSA","BALASORE",0,11,2599,37,368,3015
"ORISSA","BARGARH",26,18,18414,21,582,19061
"ORISSA","BHADRAK",0,2,267,8,63,340
"ORISSA","BOLANGIR",79,57,50630,99,6917,57782
"ORISSA","BOUDH",7,7,9151,7,1368,10540
"ORISSA","CUTTACK",28,35,12510,21,1820,14414
"ORISSA","DEOGARH",16,9,3669,10,3840,7544
"ORISSA","DHENKANAL",18,20,10159,12,1084,11293
"ORISSA","GAJAPATI",8,24,3347,8,1237,4624
"ORISSA","GANJAM",191,104,30885,38,1485,32703
"ORISSA","JAGATSINGHPUR",1,2,887,29,208,1127
"ORISSA","JAJAPUR",6,13,2345,9,502,2875
"ORISSA","JHARSUGUDA",32,46,6105,779,98,7060
"ORISSA","KALAHANDI",19,23,13872,122,3844,17880
"ORISSA","KANDHAMAL",7,13,6939,43,1349,8351
"ORISSA","KENDRAPARA",1,3,285,1,37,327
"ORISSA","KEONJHAR",65,15,8280,87,12454,20901
"ORISSA","KHURDA",18,14,8083,4,6857,14976
"ORISSA","KORAPUT",9,14,3511,81,1962,5577
"ORISSA","MALKANAGIRI",43,2,727,17,1300,2089
"ORISSA","MAYURBHANJA",18,10,6609,53,6951,13641
"ORISSA","NAWARANGAPUR",10,15,9642,7,1650,11324
"ORISSA","NAYAGARH",10,52,14453,11,991,15517
"ORISSA","NUAPADA",9,13,9416,27,4162,13627
"ORISSA","PURI",3,11,641,7,430,1092
"ORISSA","RAYAGADA",15,4,1331,5,766,2121
"ORISSA","SAMBALPUR",24,37,14890,21,1600,16572
"ORISSA","SONEPUR",462,7,11168,62,393,12092
"ORISSA","SUNDARGARH",31,43,22745,43,747,23609
"PONDICHERRY","KARAIKAL",0,0,1,0,0,1
"PONDICHERRY","PONDICHERRY",0,0,70,5,2,77
"PUNJAB","BATHINDA",0,0,96,0,0,96
"PUNJAB","FATEHGARH SAHIB",0,0,69,0,0,69
"PUNJAB","GURDASPUR",0,10,103,2,0,115
"PUNJAB","HOSHIARPUR",0,3,497,22,0,522
"PUNJAB","LUDHIANA",0,0,90,2,0,92
"PUNJAB","MOGA",0,0,10,0,0,10
"PUNJAB","ROPAR",10,14,1708,17,0,1749
"PUNJAB","SANGRUR",1,1,272,4,0,278
"RAJASTHAN","AJMER",966,276,62496,3222,5565,72525
"RAJASTHAN","ALWAR",9562,873,57901,2010,4288,74634
"RAJASTHAN","BANSWARA",424,192,9501,85,445,10647
"RAJASTHAN","BARAN",271,371,20389,9,1001,22041
"RAJASTHAN","BARMER",13221,3914,2756,241,1014,21146
"RAJASTHAN","BHARATPUR",9,45,7542,124,487,8207
"RAJASTHAN","BHILWARA",1289,467,99436,1799,5495,108486
"RAJASTHAN","BIKANER",2260,71,14,0,8,2353
"RAJASTHAN","BUNDI",264,163,21745,295,989,23456
"RAJASTHAN","CHITTORGARH",2198,1051,67535,3333,17778,91895
"RAJASTHAN","CHURU",4667,754,100,3,13,5537
"RAJASTHAN","DAUSA",834,242,33872,803,5749,41500
"RAJASTHAN","DHOLPUR",17,37,2960,64,953,4031
"RAJASTHAN","DUNGARPUR",40,188,16288,954,574,18044
"RAJASTHAN","GANGANAGAR",0,0,165,0,0,165
"RAJASTHAN","HANUMANGARH",1,5,330,0,1,337
"RAJASTHAN","JAIPUR",33979,1806,70594,5358,9538,121275
"RAJASTHAN","JAISALMER",13,64,129,0,0,206
"RAJASTHAN","JALORE",10447,3042,35008,1299,2672,52468
"RAJASTHAN","JHALAWAR",319,297,61026,661,1442,63745
"RAJASTHAN","JHUNJHUNU",30485,274,5799,203,111,36872
"RAJASTHAN","JODHPUR",300,230,5988,426,449,7393
"RAJASTHAN","KAROLI",922,291,21176,4401,3629,30419
"RAJASTHAN","KOTA",141,51,13479,151,1068,14890
"RAJASTHAN","NAGAUR",17551,788,9763,430,3154,31686
"RAJASTHAN","PALI",601,281,40234,1405,2710,45231
"RAJASTHAN","RAJSAMAND",209,207,46733,292,437,47878
"RAJASTHAN","SAWAI MADHOPUR",424,491,29180,60,2408,32563
"RAJASTHAN","SIKAR",37011,679,12951,797,1414,52852
"RAJASTHAN","SIROHI",259,56,16397,722,728,18162
"RAJASTHAN","TONK",1457,600,42538,628,3263,48486
"RAJASTHAN","UDAIPUR",540,286,57284,1446,2812,62368
"TAMIL NADU","COIMBATORE",4016,10031,83276,2486,7632,107441
"TAMIL NADU","CUDDALORE",1018,47,10040,477,350,11932
"TAMIL NADU","DHARMAPURI",4816,602,110383,6367,3226,125394
"TAMIL NADU","DINDIGUL",2704,438,84238,5715,4232,97327
"TAMIL NADU","ERODE",4656,896,104698,7802,6145,124197
"TAMIL NADU","KANCHEEPURAM",1824,72,44396,1189,622,48103
"TAMIL NADU","KANYAKUMARI",474,14,2572,31,109,3200
"TAMIL NADU","KARUR",3012,230,36873,1916,5940,47971
"TAMIL NADU","MADURAI",895,151,47849,1146,3633,53674
"TAMIL NADU","NAGAPATTINAM",39,8,4479,126,1024,5676
"TAMIL NADU","NAMAKKAL",1439,182,54327,806,4110,60864
"TAMIL NADU","NILGIRIS",660,6,93,8,213,980
"TAMIL NADU","PERAMBALUR",1482,226,42440,1999,1378,47525
"TAMIL NADU","PUDUKKOTTAI",1893,482,32986,1809,6202,43372
"TAMIL NADU","RAMANATHAPURAM",396,38,5964,961,548,7907
"TAMIL NADU","SALEM",2385,146,96035,964,2196,101726
"TAMIL NADU","SIVAGANGA",922,55,16756,291,737,18761
"TAMIL NADU","THANJAVUR",261,176,4289,18,94,4838
"TAMIL NADU","THENI",1134,323,21752,2456,395,26060
"TAMIL NADU","THIRUVALLUR",1154,68,18643,471,1301,21637
"TAMIL NADU","THIRUVARUR",31,3,148,115,2,299
"TAMIL NADU","TIRUCHIRAPPALLI",3117,200,67268,3063,4005,77653
"TAMIL NADU","TIRUNELVELI",2454,207,77881,1291,7119,88952
"TAMIL NADU","TIRUVANNAMALAI",8477,654,153641,2798,3901,169471
"TAMIL NADU","TUTICORIN DISTRICT",783,112,25440,561,4864,31760
"TAMIL NADU","VELLORE",3700,145,118796,1486,3651,127778
"TAMIL NADU","VILLUPPURAM",7737,888,138664,4754,4794,156837
"TAMIL NADU","VIRUDHUNAGAR",1859,150,38439,1255,3463,45166
"TRIPURA","DHALAI",0,0,5,0,0,5
"TRIPURA","SOUTH TRIPURA",0,0,176,0,30,206
"TRIPURA","WEST TRIPURA",2,13,20,1,12,48
"UTTAR PRADESH","AGRA",6,0,1684,2,57,1749
"UTTAR PRADESH","ALIGARH",8,9,48,0,2,67
"UTTAR PRADESH","ALLAHABAD",83,30,2480,57,224,2874
"UTTAR PRADESH","AMBEDAKAR NAGAR",19,14,84,0,4,121
"UTTAR PRADESH","AZAMGARH",0,0,11,0,0,11
"UTTAR PRADESH","BAGHPAT",0,0,62,0,17,79
"UTTAR PRADESH","BAHARAICH",40,1,28,0,0,69
"UTTAR PRADESH","BALLIA",0,1,652,1,78,732
"UTTAR PRADESH","BALRAMPUR",1,0,120,0,1,122
"UTTAR PRADESH","BANDA",68,37,2833,3,91,3032
"UTTAR PRADESH","BARABANKI",25,31,410,0,0,466
"UTTAR PRADESH","BAREILLY",0,0,89,0,0,89
"UTTAR PRADESH","BASTI",0,1,43,0,0,44
"UTTAR PRADESH","CHANDAULI",30,2,390,0,9,431
"UTTAR PRADESH","CHITRAKOOT",81,72,3487,4,26,3670
"UTTAR PRADESH","DEORIA",0,0,27,0,0,27
"UTTAR PRADESH","FAIZABAD",61,21,289,2,2,375
"UTTAR PRADESH","FARRUKHABAD",0,0,29,0,0,29
"UTTAR PRADESH","FATEHPUR",0,252,507,12,0,771
"UTTAR PRADESH","FIROZABAD",0,0,59,2,0,61
"UTTAR PRADESH","GHAZIPUR",0,0,1,0,77,78
"UTTAR PRADESH","GONDA",0,0,14,0,0,14
"UTTAR PRADESH","GORAKHPUR",0,0,85,0,0,85
"UTTAR PRADESH","HAMIRPUR",105,7,2692,2,74,2880
"UTTAR PRADESH","HARDOI",0,17,346,8,2,373
"UTTAR PRADESH","JALAUN",95,28,2281,2,427,2833
"UTTAR PRADESH","JAUNPUR",397,20,1262,3,296,1978
"UTTAR PRADESH","JHANSI",765,398,22920,104,1317,25504
"UTTAR PRADESH","KANNAUJ",0,0,57,0,0,57
"UTTAR PRADESH","KANPUR DEHAT",0,4,171,1,0,176
"UTTAR PRADESH","KANPUR NAGAR",1,0,165,0,0,166
"UTTAR PRADESH","KAUSHAMBI",0,0,13,2,0,15
"UTTAR PRADESH","KHERI",0,0,167,0,1,168
"UTTAR PRADESH","LALITPUR",243,404,24094,33,599,25373
"UTTAR PRADESH","LUCKNOW",0,0,33,0,19,52
"UTTAR PRADESH","MAHARAJ GANJ",0,21,26,0,0,47
"UTTAR PRADESH","MAHOBA",92,142,14197,1,752,15184
"UTTAR PRADESH","MAINPURI",0,0,2,0,2,4
"UTTAR PRADESH","MATHURA",0,0,422,0,0,422
"UTTAR PRADESH","MAU",4,0,126,0,0,130
"UTTAR PRADESH","MEERUT",0,0,20,0,2,22
"UTTAR PRADESH","MIRZAPUR",406,158,15893,158,290,16905
