-----
{
 "description": "The table provides Gross Domestic Savings and Gross Domestic Capital Formation since 1950-51. It gives details regarding private corporate sector, public sector and households sector, individually. Gross Domestic Savings indicates the financial state and growth of the country, as household saving ...", 
 "file_name": "tab15.xls", 
 "title": "Download XLS for Gross Domestic Savings and Gross Domestic Capital Formation(External Link that opens in a new window)", 
 "url": "http://indiabudget.nic.in/tab2012/tab15.xls"
}
-----
"1.5  GROSS DOMESTIC SAVING AND GROSS DOMESTIC CAPITAL FORMATION","","","","","","","",""
"","","","","(At current prices)","","","","(`crore)"
"","Gross domestic savings","","","","Gross fixed capital formation","","","Change in Stocks"
"Year","House-","Private","Public","Total","Public","Private","Total","Public"
"","hold","corporate","sector","(2+3+4)","sector","sector","(6+7)","sector"
"","sector","sector","","","","","",""
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
"","","","","","","","",""
"1950-51",680.824552233,93.0,214.955475422,988.780027654,264.0,704.0,968.0,25.5405405405
"1951-52",634.206636563,136.0,308.752687317,1078.95932388,304.0,741.0,1045.0,29.9189189189
"1952-53",694.664418828,64.0,195.027812012,953.69223084,324.0,650.0,974.0,-18.2432432432
"1953-54",672.134076847,90.0,180.714225982,942.848302828,381.0,587.0,968.0,-25.5405405405
"1954-55",774.119023075,118.0,212.68570379,1104.80472687,453.0,659.0,1112.0,45.2432432432
"1955-56",1040.88275388,134.0,247.036872361,1421.91962625,619.0,765.0,1384.0,-24.8108108108
"1956-57",1222.13158134,155.0,318.452252413,1695.58383375,721.0,1050.0,1771.0,37.2162162162
"1957-58",1028.39034268,121.0,335.886711175,1485.27705386,752.0,1051.0,1803.0,138.648648649
"1958-59",985.55221015,140.0,324.584078744,1450.13628889,817.0,965.0,1782.0,83.1891891892
"1959-60",1266.98033461,185.0,351.313867536,1803.29420215,1045.0,958.0,2003.0,11.6756756757
"1960-61",1226.16006639,281.0,572.106853354,2079.26691974,1215.0,1075.0,2290.0,63.4864864865
"1961-62",1237.34183348,320.0,653.672259292,2211.01409277,1269.0,1285.0,2554.0,29.1891891892
