-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes according to Water Lifting Device. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.9.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes according to Water Lifting Device", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.9.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Electric pumps,Diesel pumps,Wind mills,Solar pumps,Others,Total
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,2923,180,1,31,22,3157
MAHARASHTRA,KOLHAPUR,GAGANBAVDA,929,0,0,0,0,929
MAHARASHTRA,KOLHAPUR,HATKANANGALE,1089,9,2,1,0,1101
MAHARASHTRA,KOLHAPUR,KAGAL,2833,48,14,9,0,2904
MAHARASHTRA,KOLHAPUR,KARVIR,1238,28,14,6,21,1307
MAHARASHTRA,KOLHAPUR,PANHALA,2829,21,1,3,3,2857
MAHARASHTRA,KOLHAPUR,RADHANAGARI,1666,40,23,0,0,1729
MAHARASHTRA,KOLHAPUR,SHAHUWADI,1031,94,16,9,51,1201
MAHARASHTRA,KOLHAPUR,SHIROL,2528,31,11,10,5,2585
MAHARASHTRA,LATUR,AHMADPUR,370,10,0,0,0,380
MAHARASHTRA,LATUR,AUSA,301,11,0,0,0,312
MAHARASHTRA,LATUR,DEONI,226,0,0,0,0,226
MAHARASHTRA,LATUR,JALKOT,176,5,0,0,0,181
MAHARASHTRA,LATUR,LATUR,226,0,0,0,0,226
MAHARASHTRA,LATUR,NILANGA,1104,54,0,0,0,1158
MAHARASHTRA,LATUR,RENAPUR,28,0,0,0,0,28
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,865,2,0,0,0,867
MAHARASHTRA,LATUR,UDGIR,417,0,0,0,0,417
MAHARASHTRA,NAGPUR,BHIWAPUR,22,10,1,0,6,39
MAHARASHTRA,NAGPUR,HINGNA,119,6,0,0,0,125
MAHARASHTRA,NAGPUR,KAMPTEE,3,0,0,0,0,3
MAHARASHTRA,NAGPUR,KUHI,11,2,2,0,2,17
MAHARASHTRA,NAGPUR,MOUDA,63,5,1,0,0,69
MAHARASHTRA,NAGPUR,NAGPUR RURAL,139,19,2,0,0,160
MAHARASHTRA,NAGPUR,NAGPUR(URBAN)1&2,5,0,0,0,0,5
MAHARASHTRA,NAGPUR,NARKHED,2,0,0,0,0,2
MAHARASHTRA,NAGPUR,PARSEONI,7,0,0,0,0,7
MAHARASHTRA,NAGPUR,RAMTEK,5,11,0,0,0,16
MAHARASHTRA,NAGPUR,SAVNER,7,0,0,0,0,7
MAHARASHTRA,NAGPUR,UMRED,19,12,2,0,3,36
MAHARASHTRA,NANDED,ARDHAPUR,17,4,0,0,0,21
MAHARASHTRA,NANDED,BHOKAR,239,0,0,0,0,239
MAHARASHTRA,NANDED,BILOLI,144,0,0,0,0,144
MAHARASHTRA,NANDED,DEGLUR,259,0,6,0,0,265
MAHARASHTRA,NANDED,DHARMABAD,83,0,0,0,0,83
MAHARASHTRA,NANDED,HADGAON,291,16,2,4,0,313
MAHARASHTRA,NANDED,HIMAYATNAGAR,299,26,0,0,0,325
MAHARASHTRA,NANDED,KANDHAR,748,13,5,0,1,767
MAHARASHTRA,NANDED,KINWAT,1109,8,0,0,5,1122
MAHARASHTRA,NANDED,LOHA,308,10,7,5,0,330
MAHARASHTRA,NANDED,MAHOOR,263,14,0,2,0,279
MAHARASHTRA,NANDED,MUDKHED,179,0,0,0,0,179
MAHARASHTRA,NANDED,MUKHED,746,14,4,1,60,825
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),670,35,0,1,2,708
MAHARASHTRA,NANDED,NANDED,1851,6,0,0,0,1857
MAHARASHTRA,NANDED,UMRI,438,0,0,0,0,438
MAHARASHTRA,NANDURBAR,AKKALKUWA,0,0,0,0,73,73
MAHARASHTRA,NANDURBAR,AKRANI,0,1,0,0,159,160
MAHARASHTRA,NANDURBAR,NANDURBAR,0,0,0,0,49,49
MAHARASHTRA,NANDURBAR,NAWAPUR,4,0,0,0,123,127
MAHARASHTRA,NANDURBAR,SHAHADE,182,0,6,0,209,397
MAHARASHTRA,NANDURBAR,TALODA,0,0,0,0,81,81
MAHARASHTRA,NASHIK,BAGLAN,0,0,1,0,25,26
MAHARASHTRA,NASHIK,CHANDWAD,0,0,0,0,35,35
MAHARASHTRA,NASHIK,DINDORI,20,0,0,0,0,20
MAHARASHTRA,NASHIK,IGATPURI,156,6,13,1,96,272
MAHARASHTRA,NASHIK,KALWAN,0,1,0,0,96,97
MAHARASHTRA,NASHIK,MALEGAON,0,0,0,0,114,114
MAHARASHTRA,NASHIK,NANDGAON,0,0,0,0,83,83
MAHARASHTRA,NASHIK,NASHIK,0,0,0,0,22,22
MAHARASHTRA,NASHIK,NIPHAD,1569,79,14,0,2,1664
MAHARASHTRA,NASHIK,PEINT,0,0,21,0,22,43
MAHARASHTRA,NASHIK,SINNAR,55,2,1,0,24,82
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,0,0,0,0,106,106
MAHARASHTRA,NASHIK,YEOLA,0,0,0,0,70,70
MAHARASHTRA,OSMANABAD,BHOOM,407,9,5,0,0,421
MAHARASHTRA,OSMANABAD,KALAMB,349,0,0,0,0,349
MAHARASHTRA,OSMANABAD,LOHARA,493,9,0,0,1,503
MAHARASHTRA,OSMANABAD,OMARGA,476,51,1,0,51,579
MAHARASHTRA,OSMANABAD,OSMANABAD,259,14,0,0,15,288
MAHARASHTRA,OSMANABAD,PARANDA,474,59,1,1,0,535
MAHARASHTRA,OSMANABAD,TULJAPUR,374,11,0,23,22,430
MAHARASHTRA,PARBHANI,GANGAKHED,192,0,0,0,0,192
MAHARASHTRA,PARBHANI,JINTUR,898,10,0,0,0,908
MAHARASHTRA,PARBHANI,MANWAT,196,9,0,2,0,207
MAHARASHTRA,PARBHANI,PARBHANI,414,0,0,0,0,414
MAHARASHTRA,PARBHANI,SAILU,200,0,0,0,0,200
MAHARASHTRA,PUNE,AMBEGAON,0,1,0,0,0,1
MAHARASHTRA,PUNE,HAVELI,2,0,0,0,0,2
MAHARASHTRA,PUNE,INDAPUR,66,19,7,5,0,97
MAHARASHTRA,PUNE,JUNNAR,3,0,0,0,0,3
MAHARASHTRA,PUNE,MAWAL,1,0,0,0,0,1
MAHARASHTRA,RAIGHAR,KHALAPUR,32,117,0,0,0,149
MAHARASHTRA,RAIGHAR,MAHAD,30,4,0,0,0,34
MAHARASHTRA,RAIGHAR,MANGOAN,4,0,0,0,0,4
MAHARASHTRA,RAIGHAR,MHASLA,5,0,0,0,0,5
MAHARASHTRA,RAIGHAR,MURUD,27,0,0,0,0,27
MAHARASHTRA,RAIGHAR,PANVEL,57,1,0,0,0,58
MAHARASHTRA,RAIGHAR,PEN,14,26,0,0,0,40
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,665,0,0,0,0,665
MAHARASHTRA,RAIGHAR,SUDHAGAD,81,5,0,0,1,87
MAHARASHTRA,RAIGHAR,URAN,2,0,0,0,0,2
MAHARASHTRA,RATNAGIRI,CHIPLUN,56,2,0,0,0,58
MAHARASHTRA,RATNAGIRI,DAPOLI,15,0,0,0,0,15
MAHARASHTRA,RATNAGIRI,GUHAGAR,64,10,0,0,1,75
MAHARASHTRA,RATNAGIRI,KHED,32,0,0,1,5,38
MAHARASHTRA,RATNAGIRI,LANJA,11,4,0,0,0,15
MAHARASHTRA,RATNAGIRI,RAJAPUR,13,1,5,1,0,20
MAHARASHTRA,RATNAGIRI,RATNAGIRI,8,22,0,0,1,31
MAHARASHTRA,RATNAGIRI,SANGAMESHWAR,15,0,0,0,0,15
MAHARASHTRA,SANGLI,JAT,125,0,0,0,37,162
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,99,0,0,0,0,99
MAHARASHTRA,SANGLI,KHANAPUR,173,3,0,0,0,176
MAHARASHTRA,SANGLI,MIRAJ,293,0,0,0,10,303
MAHARASHTRA,SANGLI,PALUS,2515,7,0,0,89,2611
MAHARASHTRA,SANGLI,SHIRALA,159,1,0,0,13,173
MAHARASHTRA,SANGLI,TASGAON,724,2,0,0,0,726
MAHARASHTRA,SANGLI,WALWA,3216,20,0,0,8,3244
MAHARASHTRA,SATARA,JAOLI,80,0,0,0,0,80
MAHARASHTRA,SATARA,KARAD,736,0,0,0,0,736
MAHARASHTRA,SATARA,KOREGAON,78,0,0,1,0,79
MAHARASHTRA,SATARA,MAHABALESHWAR,3,0,0,0,1,4
MAHARASHTRA,SATARA,PATAN,2174,1,0,0,0,2175
MAHARASHTRA,SATARA,PHALTAN,1440,0,0,0,0,1440
MAHARASHTRA,SATARA,SATARA,1883,0,0,0,0,1883
MAHARASHTRA,SATARA,WAI,63,0,0,0,0,63
MAHARASHTRA,SINDHUDURGA,DEVGAD,86,0,0,0,0,86
MAHARASHTRA,SINDHUDURGA,KANKAVLI,250,1,0,0,0,251
MAHARASHTRA,SINDHUDURGA,KUDAL,1691,17,0,0,17,1725
MAHARASHTRA,SINDHUDURGA,MALWAN,99,42,4,0,1,146
MAHARASHTRA,SINDHUDURGA,SAWANTWADI,304,0,0,1,0,305
MAHARASHTRA,SINDHUDURGA,VAIBHAVWADI,7,3,0,1,0,11
MAHARASHTRA,SINDHUDURGA,VENGURLA,183,2,0,0,1,186
MAHARASHTRA,SOLAPUR,AKKALKOT,749,1,1,0,5,756
MAHARASHTRA,SOLAPUR,BARSHI,957,119,12,12,17,1117
MAHARASHTRA,SOLAPUR,KARMALA,459,35,22,7,29,552
MAHARASHTRA,SOLAPUR,MADHA,1404,7,0,2,34,1447
MAHARASHTRA,SOLAPUR,MALSHIRAS,1441,4,0,0,0,1445
MAHARASHTRA,SOLAPUR,MANGALVEDHA,2067,2,14,1,372,2456
MAHARASHTRA,SOLAPUR,MOHOL,1726,1,17,0,5,1749
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,559,3,0,1,15,578
MAHARASHTRA,SOLAPUR,PANDHARPUR,7746,35,29,6,6,7822
MAHARASHTRA,SOLAPUR,SANGOLA,74,0,0,0,0,74
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,3133,1,0,0,0,3134
MAHARASHTRA,THANE,DHANU,17,2,0,0,0,19
MAHARASHTRA,THANE,JAWHAR,28,117,0,0,14,159
MAHARASHTRA,THANE,KALYAN,11,1,0,0,1,13
MAHARASHTRA,THANE,MURBAD,475,101,0,0,0,576
MAHARASHTRA,THANE,PALGHAR,45,47,0,0,0,92
MAHARASHTRA,THANE,SHAHAPUR,42,182,0,0,0,224
MAHARASHTRA,THANE,VIKRAMGAD,42,2,0,0,0,44
MAHARASHTRA,THANE,WADA,34,9,0,0,1,44
MAHARASHTRA,WARDHA,ARVI,16,1,1,0,4,22
MAHARASHTRA,WARDHA,ASHTI,11,0,0,0,1,12
MAHARASHTRA,WARDHA,DEOLI,13,0,0,0,4,17
MAHARASHTRA,WARDHA,HINGANGHAT,18,0,0,0,4,22
MAHARASHTRA,WARDHA,KARANJA,4,1,0,0,1,6
MAHARASHTRA,WARDHA,SAMUDRAPUR,80,28,39,1,3,151
MAHARASHTRA,WARDHA,SELOO,33,4,4,0,3,44
MAHARASHTRA,WARDHA,WARDHA,13,0,0,0,1,14
MAHARASHTRA,WASHIM,KARANJA,83,16,6,6,9,120
MAHARASHTRA,WASHIM,MALEGAON,262,11,0,1,1,275
MAHARASHTRA,WASHIM,MANGRULPIR,181,16,0,0,0,197
MAHARASHTRA,WASHIM,MANORA,197,71,45,17,92,422
MAHARASHTRA,WASHIM,RISOD,159,56,8,12,2,237
MAHARASHTRA,WASHIM,WASHIM,121,80,40,20,15,276
MAHARASHTRA,YAVATMAL,ARNI,554,0,0,0,0,554
MAHARASHTRA,YAVATMAL,BABULGAON,109,17,0,0,0,126
MAHARASHTRA,YAVATMAL,DARWHA,469,20,0,0,0,489
MAHARASHTRA,YAVATMAL,DIGRAS,447,0,0,0,1,448
MAHARASHTRA,YAVATMAL,GHATANJI,606,54,0,0,1,661
MAHARASHTRA,YAVATMAL,KALAMB,106,9,0,0,1,116
MAHARASHTRA,YAVATMAL,KELAPUR,367,46,0,0,0,413
MAHARASHTRA,YAVATMAL,MAHAGAON,182,6,0,0,0,188
MAHARASHTRA,YAVATMAL,MAREGAON,78,115,0,0,0,193
MAHARASHTRA,YAVATMAL,NER,46,21,2,1,0,70
MAHARASHTRA,YAVATMAL,PUSAD,698,13,1,10,15,737
MAHARASHTRA,YAVATMAL,RALEGAON,262,51,1,0,14,328
MAHARASHTRA,YAVATMAL,WANI,546,193,1,1,1,742
MAHARASHTRA,YAVATMAL,YAVATMAL,221,66,0,0,1,288
MAHARASHTRA,YAVATMAL,ZARI JAMANI,280,86,0,0,1,367
MANIPUR,IMPHAL EAST,IRILBUNG,2,0,0,0,0,2
MANIPUR,IMPHAL EAST,SAWOMBUNG,1,4,0,0,0,5
MANIPUR,IMPHAL WEST,HAORANG SABAL,0,2,0,0,0,2
MANIPUR,IMPHAL WEST,WANGOI,8,8,0,0,0,16
MANIPUR,THOUBAL,KAKCHING,1,4,0,0,0,5
MANIPUR,THOUBAL,THOUBAL,9,5,0,0,0,14
MEGHALAYA,EAST GARO HILLS,SAMANDA,2,0,0,0,0,2
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,0,2,0,0,0,2
MEGHALAYA,JAINTIA HILLS,LASKEIN,1,0,0,0,0,1
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,1,0,0,0,0,1
MEGHALAYA,WEST GARO HILLS,BETASING,4,0,0,0,0,4
MEGHALAYA,WEST GARO HILLS,DALU,1,0,0,0,0,1
MIZORAM,CHAMPHAI,KHAWZAWL,1,16,0,0,0,17
MIZORAM,KOLASIB,THINGDAWL,0,27,0,0,0,27
MIZORAM,MAMIT,REIEK,0,2,0,0,0,2
MIZORAM,SERCHHIP,EAST LUNGDAR,146,24,0,0,0,170
NAGALAND,DIMAPUR,DHANSIRI,0,2,0,0,5,7
NAGALAND,DIMAPUR,KUHUBOTO,6,7,1,0,0,14
NAGALAND,DIMAPUR,MEDZIPHEMA,1,14,0,0,0,15
NAGALAND,DIMAPUR,NIULAND,1,1,0,0,0,2
ORISSA,ANGUL,ANUGUL,38,125,0,0,25,188
ORISSA,ANGUL,ATHAMALLIK,50,0,0,1,0,51
ORISSA,ANGUL,BANRAPALA,40,1,0,0,1,42
ORISSA,ANGUL,CHHENDIPADA,24,4,1,1,3,33
ORISSA,ANGUL,KANIHA,68,3,2,0,1,74
ORISSA,ANGUL,KISHOR NAGAR,22,0,0,0,1,23
ORISSA,ANGUL,PALALAHADA,26,11,2,1,102,142
ORISSA,ANGUL,TALACHERA,30,0,0,0,0,30
ORISSA,BALASORE,BAHANAGA,8,0,0,0,0,8
ORISSA,BALASORE,BALASORE,16,0,2,0,0,18
ORISSA,BALASORE,BALIAPAL,5,26,1,0,0,32
ORISSA,BALASORE,BASTA,17,18,0,0,16,51
ORISSA,BALASORE,BHOGRAI,29,55,0,0,0,84
ORISSA,BALASORE,JALESWAR,25,26,0,0,1,52
ORISSA,BALASORE,KHAIRA,1,2,0,0,2,5
ORISSA,BALASORE,NILAGIRI,23,0,0,0,0,23
ORISSA,BALASORE,OUPADA,0,6,0,0,0,6
ORISSA,BALASORE,REMUNA,12,51,0,0,1,64
ORISSA,BALASORE,SIMULIA,13,0,0,0,0,13
ORISSA,BALASORE,SORO,42,0,1,0,0,43
ORISSA,BARGARH,AMBABHANA,27,5,0,0,3,35
ORISSA,BARGARH,ATABIRA,48,11,0,0,1,60
ORISSA,BARGARH,BARAPALI,35,0,0,0,0,35
ORISSA,BARGARH,BARGARH,97,49,0,0,11,157
ORISSA,BARGARH,BHATALI,43,84,1,0,82,210
ORISSA,BARGARH,BHEDEN,180,12,1,0,2,195
ORISSA,BARGARH,BIJEPUR,52,19,0,0,11,82
ORISSA,BARGARH,GAISILAT,36,0,0,1,11,48
ORISSA,BARGARH,JHARABANDH,30,8,2,0,5,45
ORISSA,BARGARH,PADMAPUR (RAJABUDASA,55,9,0,0,7,71
ORISSA,BARGARH,PAIKMAL,62,76,1,0,31,170
ORISSA,BARGARH,SOHELA,16,40,0,0,22,78
ORISSA,BHADRAK,BANTA,2,21,1,0,0,24
ORISSA,BHADRAK,BASUDEBPUR,10,20,3,0,48,81
ORISSA,BHADRAK,BHADRAK,4,40,0,0,4,48
ORISSA,BHADRAK,BHANDARI POKHARI,9,1,0,0,0,10
ORISSA,BHADRAK,CHANDABALI,6,8,1,0,293,308
ORISSA,BHADRAK,DHAMNAGAR,126,88,1,1,24,240
ORISSA,BHADRAK,TIHIDI,6,49,1,0,55,111
ORISSA,BOLANGIR,AGALPUR,22,0,1,0,14,37
ORISSA,BOLANGIR,BALANGIR,44,76,0,0,45,165
ORISSA,BOLANGIR,BANGOMUNDA,12,0,0,0,2,14
ORISSA,BOLANGIR,BELAPARA,84,0,0,0,3,87
ORISSA,BOLANGIR,DEOGAON,93,127,5,0,24,249
ORISSA,BOLANGIR,GUDVELA,73,20,0,0,3,96
ORISSA,BOLANGIR,KHAPRAKHOL,34,139,1,0,5,179
ORISSA,BOLANGIR,LOISINGHA,11,69,0,0,26,106
ORISSA,BOLANGIR,MURIBAHAL,5,18,0,0,0,23
ORISSA,BOLANGIR,PATNAGARH,72,191,0,0,28,291
ORISSA,BOLANGIR,PUINTALA,24,98,0,0,54,176
ORISSA,BOLANGIR,SAINTALA,34,96,0,0,16,146
ORISSA,BOLANGIR,TITILAGARH,44,0,0,0,0,44
ORISSA,BOLANGIR,TUREIKELA,7,0,0,0,1,8
ORISSA,BOUDH,BOUDH,42,6,0,0,5,53
ORISSA,BOUDH,HARABHANGA,22,0,2,0,0,24
ORISSA,BOUDH,KANTAMAL,66,10,0,0,5,81
ORISSA,CUTTACK,ATHAGARH,56,25,1,0,4,86
ORISSA,CUTTACK,BADAMBA,38,3,0,1,9,51
ORISSA,CUTTACK,BANKI,20,10,1,0,20,51
ORISSA,CUTTACK,BARANGA,7,51,0,1,5,64
ORISSA,CUTTACK,CUTTACKSADAR,3,89,9,1,104,206
ORISSA,CUTTACK,DAMPADA,54,4,0,0,26,84
ORISSA,CUTTACK,KANTAPADA,3,274,3,0,32,312
ORISSA,CUTTACK,MAHANGA,49,127,5,2,67,250
ORISSA,CUTTACK,NARASINGHPUR,14,5,1,0,20,40
ORISSA,CUTTACK,NIALI,66,597,7,1,242,913
ORISSA,CUTTACK,NISCHINTAKOILI,33,125,2,0,87,247
ORISSA,CUTTACK,SALIPUR,13,148,0,1,175,337
ORISSA,CUTTACK,TANGI CHOUDWAR,37,22,0,0,44,103
ORISSA,CUTTACK,TIGIRIA,4,16,0,0,3,23
ORISSA,DEOGARH,BARAKOTE,25,42,0,0,77,144
ORISSA,DEOGARH,RIAMAL,52,22,0,10,418,502
ORISSA,DEOGARH,TILEIBANI,15,56,1,0,1,73
ORISSA,DHENKANAL,BHUBAN,36,12,2,0,2,52
ORISSA,DHENKANAL,GANDIA,37,23,1,0,21,82
ORISSA,DHENKANAL,HINDOL,47,11,4,0,4,66
ORISSA,DHENKANAL,KAMAKHYANAGAR,37,0,0,0,2,39
ORISSA,DHENKANAL,KANKADAHAD,9,7,0,0,44,60
ORISSA,DHENKANAL,ODAPADA,48,4,0,0,31,83
ORISSA,DHENKANAL,PARJANG,32,0,0,0,0,32
ORISSA,DHENKANAL,SADAR,37,13,0,0,8,58
ORISSA,GAJAPATI,GUMMA,7,27,0,0,1,35
ORISSA,GAJAPATI,KASINAGAR,38,1,0,0,0,39
ORISSA,GAJAPATI,MOHANA,14,2,7,0,1,24
ORISSA,GAJAPATI,NUAGADA,1,0,0,0,0,1
ORISSA,GAJAPATI,PARALAKHEMUNDI,77,3,0,0,4,84
ORISSA,GAJAPATI,R.UDAYGIRI,3,0,0,0,5,8
ORISSA,GAJAPATI,RAYAGADA,25,0,0,0,1,26
ORISSA,GANJAM,ASKA,5,38,0,0,147,190
ORISSA,GANJAM,BELLAGUNTHA,17,4,0,0,2,23
ORISSA,GANJAM,BHANJANAGAR,41,0,1,0,8,50
ORISSA,GANJAM,BUGUDA,26,4,0,0,8,38
ORISSA,GANJAM,CHHATRAPUR,23,0,3,0,8,34
ORISSA,GANJAM,CHIKETI,38,4,2,0,0,44
ORISSA,GANJAM,DHARAKOTE,44,27,10,1,29,111
ORISSA,GANJAM,DIGAPAHANDI,50,42,5,0,285,382
ORISSA,GANJAM,GANJAM,30,0,0,0,9,39
ORISSA,GANJAM,HINJILICUT,13,8,5,0,12,38
ORISSA,GANJAM,JAGANNATHPRASAD,30,0,0,0,51,81
ORISSA,GANJAM,KABISURYANAGAR,5,7,0,0,47,59
ORISSA,GANJAM,KHALLIKOTE,12,0,0,0,0,12
ORISSA,GANJAM,KODALA,17,0,0,0,2,19
ORISSA,GANJAM,KUKUDAHANDI,20,1,0,0,0,21
ORISSA,GANJAM,PATRAPUR,38,4,4,1,0,47
ORISSA,GANJAM,POLASARA,32,1,0,0,11,44
ORISSA,GANJAM,PURUSOTTAMPUR,31,29,1,0,1,62
ORISSA,GANJAM,RANGEILUNDA,12,3,0,0,7,22
ORISSA,GANJAM,SANAKHEMUNDI,54,28,0,0,13,95
ORISSA,GANJAM,SHERAGAD,11,22,2,0,118,153
ORISSA,GANJAM,SORADA,67,19,1,0,23,110
ORISSA,JAGATSINGHPUR,BALIKUDA,17,13,1,0,1,32
ORISSA,JAGATSINGHPUR,BIRIDI,2,0,0,0,1,3
ORISSA,JAGATSINGHPUR,ERASAMA,6,2,5,5,0,18
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,2,0,0,0,0,2
ORISSA,JAGATSINGHPUR,KUJANG,18,0,0,0,0,18
ORISSA,JAGATSINGHPUR,NAUGAON,1,0,0,0,0,1
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,2,0,0,0,0,2
ORISSA,JAGATSINGHPUR,TIRTOL,19,3,0,0,0,22
ORISSA,JAJAPUR,BADACHANA,108,25,2,0,0,135
ORISSA,JAJAPUR,BARI,49,2,0,0,30,81
ORISSA,JAJAPUR,BINJHARPUR,32,13,0,0,0,45
ORISSA,JAJAPUR,DANAGADI,29,3,2,0,0,34
ORISSA,JAJAPUR,DASARATHPUR,12,138,1,1,3,155
ORISSA,JAJAPUR,DHARMASALA,57,200,6,0,79,342
ORISSA,JAJAPUR,JAJPUR,9,24,0,0,29,62
ORISSA,JAJAPUR,KOREI,1,0,0,0,0,1
ORISSA,JAJAPUR,RASULPUR,1,0,0,0,0,1
ORISSA,JAJAPUR,SUKINDA,22,5,0,0,2,29
ORISSA,JHARSUGUDA,JHARSUGUDA,38,7,0,0,12,57
ORISSA,JHARSUGUDA,KIRMIRA,14,38,0,0,80,132
ORISSA,JHARSUGUDA,KOLABIRA,14,49,0,4,21,88
ORISSA,JHARSUGUDA,LAIKERA,13,117,1,0,16,147
ORISSA,JHARSUGUDA,LAKHANPUR,37,25,1,5,83,151
ORISSA,KALAHANDI,BHAWANIPATANA,36,4,0,0,1,41
ORISSA,KALAHANDI,DHARMGAD,13,3,0,0,9,25
ORISSA,KALAHANDI,GOLAMUNDA,24,3,4,0,0,31
ORISSA,KALAHANDI,JAIPATNA,0,0,0,0,6,6
ORISSA,KALAHANDI,JUNAGAD,40,6,0,0,11,57
ORISSA,KALAHANDI,KALAMPUR,42,0,0,0,0,42
ORISSA,KALAHANDI,KARLAMUNDA,3,0,0,0,0,3
ORISSA,KALAHANDI,KESINGA,70,21,1,0,0,92
ORISSA,KALAHANDI,KOKASARA,7,1,1,1,0,10
ORISSA,KALAHANDI,LANJIGARH,25,5,1,0,3,34
ORISSA,KALAHANDI,MADANPUR RAMAPUR,41,4,1,0,0,46
ORISSA,KALAHANDI,NARLA,57,11,4,0,1,73
ORISSA,KANDHAMAL,BALIGUDA,3,1,1,0,3,8
ORISSA,KANDHAMAL,CHAKAPAD,11,1,0,0,1,13
ORISSA,KANDHAMAL,DARINGBADI,0,0,0,0,1,1
ORISSA,KANDHAMAL,FIRINGIA,17,16,0,0,2,35
ORISSA,KANDHAMAL,G.UDAYAGIRI,9,2,0,0,0,11
ORISSA,KANDHAMAL,KHAJURIPADA,5,2,0,0,9,16
ORISSA,KANDHAMAL,KOTAGARH,3,1,0,0,2,6
ORISSA,KANDHAMAL,NUAGAON,11,3,1,0,1,16
ORISSA,KANDHAMAL,PHULBANI,16,7,0,0,7,30
ORISSA,KANDHAMAL,RAIKIA,6,3,0,0,0,9
ORISSA,KANDHAMAL,TIKABALI,5,0,0,0,9,14
ORISSA,KANDHAMAL,TUMUDIBANDHA,11,1,0,0,0,12
ORISSA,KENDRAPARA,AUL,232,69,1,0,103,405
ORISSA,KENDRAPARA,DERABISHI,25,56,0,0,0,81
ORISSA,KENDRAPARA,GARADPUR,43,51,1,0,3,98
ORISSA,KENDRAPARA,KENDRAPADA,42,8,0,0,17,67
ORISSA,KENDRAPARA,MAHAKALPADA,119,108,2,0,11,240
ORISSA,KENDRAPARA,MARSHAGHAI,73,31,2,0,43,149
ORISSA,KENDRAPARA,PATTAMUNDAI,94,36,12,0,146,288
ORISSA,KENDRAPARA,RAJKANIKA,86,147,1,18,228,480
ORISSA,KENDRAPARA,RAJNAGAR,64,32,5,1,235,337
ORISSA,KEONJHAR,ANANDPUR,3,31,0,0,11,45
ORISSA,KEONJHAR,BANSPAL,33,9,5,0,48,95
ORISSA,KEONJHAR,CHAMPUA,65,55,0,0,106,226
ORISSA,KEONJHAR,GHASIPURA,10,36,1,0,13,60
ORISSA,KEONJHAR,GHATAGAON,2,5,0,0,52,59
ORISSA,KEONJHAR,HARICHANDANPUR,135,22,0,0,5,162
ORISSA,KEONJHAR,HATADIHI,25,24,3,4,53,109
ORISSA,KEONJHAR,JHUMPURA,15,39,1,0,150,205
ORISSA,KEONJHAR,JODA,40,4,0,1,2,47
ORISSA,KEONJHAR,KEONJHAR SADAR,40,118,1,4,54,217
ORISSA,KEONJHAR,PATANA,41,12,5,0,37,95
ORISSA,KEONJHAR,SAHARPADA,29,6,1,0,21,57
ORISSA,KEONJHAR,TELKOI,7,18,0,4,122,151
ORISSA,KHURDA,BALIANTA,4,11,0,0,2,17
ORISSA,KHURDA,BANAPUR,10,15,3,0,25,53
ORISSA,KHURDA,BEGUNIA,37,24,1,0,37,99
ORISSA,KHURDA,BHUBANESWAR,34,5,0,0,0,39
ORISSA,KHURDA,BOLAGARH,2,8,0,0,36,46
ORISSA,KHURDA,CHILIKA,12,0,0,0,0,12
ORISSA,KHURDA,JATANI,26,1,0,0,0,27
ORISSA,KHURDA,KHURDA,15,10,0,0,18,43
ORISSA,KHURDA,TANGI,44,9,0,0,140,193
ORISSA,KORAPUT,BANDHUGAON,40,0,0,4,5,49
ORISSA,KORAPUT,BOIPARIGUDA,13,74,0,0,200,287
ORISSA,KORAPUT,BORIGUMMA,28,299,3,1,493,824
ORISSA,KORAPUT,DASAMANTAPUR,2,2,0,0,1,5
ORISSA,KORAPUT,JEYPORE,21,43,0,0,33,97
ORISSA,KORAPUT,KORAPUT,6,22,1,0,15,44
ORISSA,KORAPUT,KOTPAD,6,53,0,0,227,286
ORISSA,KORAPUT,KUNDURA,51,18,2,0,267,338
ORISSA,KORAPUT,LAMTAPUT,5,3,1,0,1,10
ORISSA,KORAPUT,LAXMIPUR,10,5,1,0,3,19
ORISSA,KORAPUT,NANDAPUR,3,9,0,0,0,12
ORISSA,KORAPUT,NARAYANAPATNA,18,0,0,0,0,18
ORISSA,KORAPUT,POTANGI,0,1,0,0,1,2
ORISSA,KORAPUT,SEMILIGUDA,13,0,0,0,0,13
ORISSA,MALKANAGIRI,KALIMELA,12,2,0,0,4,18
