-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to ownership. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblcktab5.2.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to ownership for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblcktab5.2.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to ownership. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblcktab5.2.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to ownership for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblcktab5.2.csv"
}
-----
"State","District","Block","Government owned","Cooperative Societies","Panchayat Owned","Group of farmers","Individual farmers","Others","Total"
"WEST BENGAL","MALDA","KALIACHAK II",11,0,0,0,0,0,11
"WEST BENGAL","MALDA","KALIACHAK III",0,0,0,0,4,0,4
"WEST BENGAL","MALDA","MANIK CHAK",20,0,0,0,0,0,20
"WEST BENGAL","MALDA","OLD MALDA",33,0,0,0,98,0,131
"WEST BENGAL","MALDA","RATUA-I",25,1,0,0,14,0,40
"WEST BENGAL","MALDA","RATUA-II",60,0,0,0,2,1,63
"WEST BENGAL","MIDNAPORE","BHAGWANPUR - I",0,0,6,101,77,1,185
"WEST BENGAL","MIDNAPORE","BHAGWANPUR - II",0,0,7,74,106,1,188
"WEST BENGAL","MIDNAPORE","BINPUR - I",13,0,0,11,18,7,49
"WEST BENGAL","MIDNAPORE","BINPUR - II",5,0,1,21,7,20,54
"WEST BENGAL","MIDNAPORE","CHANDRAKONA - I",14,0,0,0,5,0,19
"WEST BENGAL","MIDNAPORE","CHANDRAKORA - II",5,1,12,145,349,1,513
"WEST BENGAL","MIDNAPORE","CONTAI - I",0,0,42,53,106,22,223
"WEST BENGAL","MIDNAPORE","CONTAI - II",0,8,26,97,441,20,592
"WEST BENGAL","MIDNAPORE","CONTAI - III",0,0,8,10,176,7,201
"WEST BENGAL","MIDNAPORE","DANTON - I",9,0,0,0,28,0,37
"WEST BENGAL","MIDNAPORE","DASPUR - I",31,1,2,1,45,1,81
"WEST BENGAL","MIDNAPORE","DASPUR - II",13,1,0,3,212,1,230
"WEST BENGAL","MIDNAPORE","DEBRA",16,1,1,2,2,0,22
"WEST BENGAL","MIDNAPORE","EGRA - I",0,0,0,0,19,0,19
"WEST BENGAL","MIDNAPORE","EGRA - II",0,0,0,23,163,2,188
"WEST BENGAL","MIDNAPORE","GARHBETA - I",6,1,2,41,227,2,279
"WEST BENGAL","MIDNAPORE","GARHBETA - II",12,0,10,42,478,14,556
"WEST BENGAL","MIDNAPORE","GARHBETA - III",3,1,34,109,384,17,548
"WEST BENGAL","MIDNAPORE","GHATAL",27,4,3,5,406,7,452
"WEST BENGAL","MIDNAPORE","GOPIBALLAVPUR - I",7,0,0,0,73,1,81
"WEST BENGAL","MIDNAPORE","GOPIBALLAVPUR - II",17,0,1,8,42,7,75
"WEST BENGAL","MIDNAPORE","JAMBANI",16,0,4,2,8,10,40
"WEST BENGAL","MIDNAPORE","JHARGRAM",13,0,0,1,11,10,35
"WEST BENGAL","MIDNAPORE","KESHIARY",10,0,1,2,12,1,26
"WEST BENGAL","MIDNAPORE","KESHPUR",17,0,18,288,396,25,744
"WEST BENGAL","MIDNAPORE","KHARAGPUR - I",7,0,4,0,32,2,45
"WEST BENGAL","MIDNAPORE","KHARAGPUR - II",6,0,0,8,78,1,93
"WEST BENGAL","MIDNAPORE","KHEJURI - I",0,0,12,74,214,11,311
"WEST BENGAL","MIDNAPORE","KHEJURI - II",0,0,1,3,967,0,971
"WEST BENGAL","MIDNAPORE","MAHISHADAL - I",0,1,35,442,217,98,793
"WEST BENGAL","MIDNAPORE","MAHISHADAL -II",0,1,6,20,77,37,141
"WEST BENGAL","MIDNAPORE","MIDNAPORE SADAR",23,0,2,5,16,2,48
"WEST BENGAL","MIDNAPORE","MOHANPUR",0,0,0,0,146,0,146
"WEST BENGAL","MIDNAPORE","MOYNA",1,0,0,0,0,0,1
"WEST BENGAL","MIDNAPORE","NANDIGRAM - I",0,0,0,2,429,0,431
"WEST BENGAL","MIDNAPORE","NANDIGRAM - II",0,0,0,129,1608,3,1740
"WEST BENGAL","MIDNAPORE","NANDIGRAM - III",0,1,2,289,254,5,551
"WEST BENGAL","MIDNAPORE","NARAYANGARH",11,0,1,9,21,1,43
"WEST BENGAL","MIDNAPORE","NAYAGRAM",9,0,2,4,14,11,40
"WEST BENGAL","MIDNAPORE","PANSKURA - I",20,1,5,454,308,1,789
"WEST BENGAL","MIDNAPORE","PANSKURA - II",12,0,0,3,27,6,48
"WEST BENGAL","MIDNAPORE","PATASHPUR - I",11,0,0,32,50,1,94
"WEST BENGAL","MIDNAPORE","PATASHPUR - II",0,0,1,89,20,2,112
"WEST BENGAL","MIDNAPORE","PINGLA",0,0,0,4,72,0,76
"WEST BENGAL","MIDNAPORE","RAMNAGAR - I",0,0,1,79,55,1,136
"WEST BENGAL","MIDNAPORE","SALBONI",6,0,2,27,553,21,609
"WEST BENGAL","MIDNAPORE","SANKRAIL",11,0,1,5,20,11,48
"WEST BENGAL","MIDNAPORE","SOBANG",9,0,0,163,138,20,330
"WEST BENGAL","MIDNAPORE","SUTAHATA - I",0,6,0,139,210,65,420
"WEST BENGAL","MIDNAPORE","SUTAHATA - II",0,1,1,140,611,8,761
"WEST BENGAL","MIDNAPORE","TAMLUK - I",7,0,1,9,715,27,759
"WEST BENGAL","MIDNAPORE","TAMLUK - II",0,0,0,8,14,49,71
"WEST BENGAL","MURSHIDABAD","BELDANGA - I",17,0,0,0,0,0,17
"WEST BENGAL","MURSHIDABAD","BELDANGA - II",15,0,0,0,2,0,17
"WEST BENGAL","MURSHIDABAD","BERHAMPORE",33,0,0,0,8,0,41
"WEST BENGAL","MURSHIDABAD","BHAGAWANGOLLA - I",5,0,0,0,0,0,5
"WEST BENGAL","MURSHIDABAD","BHAGAWANGOLLA - II",4,0,0,0,0,0,4
"WEST BENGAL","MURSHIDABAD","BHARATPUR - I",11,0,0,0,0,0,11
"WEST BENGAL","MURSHIDABAD","BHARATPUR - II",18,0,0,696,9,39,762
"WEST BENGAL","MURSHIDABAD","BURWAN",4,0,0,0,0,0,4
"WEST BENGAL","MURSHIDABAD","DOMKAL",20,1,1,0,0,0,22
"WEST BENGAL","MURSHIDABAD","FARAKKA",0,0,14,2,137,0,153
"WEST BENGAL","MURSHIDABAD","HARIHARPARA",32,0,0,0,0,1,33
"WEST BENGAL","MURSHIDABAD","JALANGI",13,0,0,0,0,0,13
"WEST BENGAL","MURSHIDABAD","KANDI",18,0,0,48,232,11,309
"WEST BENGAL","MURSHIDABAD","KHARGRAM",16,16,0,197,370,75,674
"WEST BENGAL","MURSHIDABAD","LALGOLLA",16,0,0,0,0,0,16
"WEST BENGAL","MURSHIDABAD","MUR - JIAGANJ",25,0,0,0,0,0,25
"WEST BENGAL","MURSHIDABAD","NOWADA",33,0,0,7,9,0,49
"WEST BENGAL","MURSHIDABAD","RAGHUNATHGANJ - I",8,0,0,32,144,16,200
"WEST BENGAL","MURSHIDABAD","RAGHUNATHGANJ - II",9,0,0,0,3,1,13
"WEST BENGAL","MURSHIDABAD","RANINAGAR - I",12,0,0,0,0,0,12
"WEST BENGAL","MURSHIDABAD","SAGARDIGHI",11,0,11,355,370,2,749
"WEST BENGAL","MURSHIDABAD","SUTI - I",11,0,0,0,10,0,21
"WEST BENGAL","MURSHIDABAD","SUTI - II",2,0,0,0,0,0,2
"WEST BENGAL","NADIA","CHAKDAHA",7,0,0,0,0,0,7
"WEST BENGAL","NADIA","CHAPRA",35,0,0,0,0,0,35
"WEST BENGAL","NADIA","HANSHKHALI",30,0,1,0,0,0,31
"WEST BENGAL","NADIA","HARINGHATA",1,0,0,0,0,1,2
"WEST BENGAL","NADIA","KALIGANJ",21,0,3,0,0,0,24
"WEST BENGAL","NADIA","KARIMPUR - I",11,0,0,0,0,0,11
"WEST BENGAL","NADIA","KARIMPUR - II",6,0,0,0,0,0,6
"WEST BENGAL","NADIA","KRISHNAGANJ",30,0,0,0,0,0,30
"WEST BENGAL","NADIA","KRISHNAGAR - I",10,0,7,0,0,0,17
"WEST BENGAL","NADIA","KRISHNAGAR - II",12,0,2,0,0,0,14
"WEST BENGAL","NADIA","NABADWIP",11,1,1,0,0,0,13
"WEST BENGAL","NADIA","NAKASHIPARA",18,3,0,0,0,0,21
"WEST BENGAL","NADIA","RANAGHAT - I",10,0,2,0,0,0,12
"WEST BENGAL","NADIA","RANAGHAT - II",10,0,0,0,0,0,10
"WEST BENGAL","NADIA","SHANTIPUR",14,1,1,0,0,0,16
"WEST BENGAL","NADIA","TEHATTA - I",25,0,1,0,0,0,26
"WEST BENGAL","NADIA","TEHATTA - II",20,0,3,0,0,3,26
"WEST BENGAL","NORTH 24 PARGANAS","BAGDAH",40,0,0,0,29,1,70
"WEST BENGAL","NORTH 24 PARGANAS","BARASAT - I",2,1,0,0,81,1,85
"WEST BENGAL","NORTH 24 PARGANAS","BARASAT - II",0,0,0,0,11,0,11
"WEST BENGAL","NORTH 24 PARGANAS","BARRACKPORE - II",1,0,0,0,34,0,35
"WEST BENGAL","NORTH 24 PARGANAS","BARRACKPORE -I",1,0,0,0,6,0,7
"WEST BENGAL","NORTH 24 PARGANAS","BASHIRHAT - I",0,0,0,8,3,0,11
"WEST BENGAL","NORTH 24 PARGANAS","BONGAON",41,0,0,0,0,0,41
"WEST BENGAL","NORTH 24 PARGANAS","DEGANGA",0,0,0,0,4,0,4
"WEST BENGAL","NORTH 24 PARGANAS","GAIGHATA",29,0,0,0,0,0,29
"WEST BENGAL","NORTH 24 PARGANAS","HABRA - I",1,0,0,0,64,0,65
"WEST BENGAL","NORTH 24 PARGANAS","HAROA",3,0,0,0,0,0,3
"WEST BENGAL","NORTH 24 PARGANAS","HASNABAD",0,0,0,3,125,0,128
"WEST BENGAL","NORTH 24 PARGANAS","HINGALGANJ",0,0,5,2,589,1,597
"WEST BENGAL","NORTH 24 PARGANAS","RAJARHAT",11,0,1,0,15,0,27
"WEST BENGAL","NORTH 24 PARGANAS","SANDESHKHALI II",0,0,0,0,2,0,2
"WEST BENGAL","NORTH 24 PARGANAS","SWARUPNAGAR",34,0,0,0,9,2,45
"WEST BENGAL","PURULIA","ARSHA",7,12,0,150,20,12,201
"WEST BENGAL","PURULIA","BAGHMUNDI",6,0,0,0,0,1,7
"WEST BENGAL","PURULIA","BALARAMPUR",2,0,0,3,0,0,5
"WEST BENGAL","PURULIA","BANDWAN",9,0,5,13,3,0,30
"WEST BENGAL","PURULIA","BARABAZAR.",12,0,0,0,0,0,12
"WEST BENGAL","PURULIA","HURA",4,0,0,14,9,0,27
"WEST BENGAL","PURULIA","JHALDA - I",12,0,0,0,0,0,12
"WEST BENGAL","PURULIA","JHALDA - II",3,0,0,4,14,0,21
"WEST BENGAL","PURULIA","JOYPUR",3,0,0,26,12,0,41
"WEST BENGAL","PURULIA","KASHIPUR",11,0,0,0,0,2,13
"WEST BENGAL","PURULIA","MANBAZAR - I",10,0,0,2,1,2,15
"WEST BENGAL","PURULIA","MANBAZAR - II",5,0,0,0,0,0,5
"WEST BENGAL","PURULIA","NETURIA",3,0,0,0,0,0,3
"WEST BENGAL","PURULIA","PARA",2,0,0,1,0,1,4
"WEST BENGAL","PURULIA","PUNCHA",9,0,0,3,2,5,19
"WEST BENGAL","PURULIA","PURULIA - I",4,0,0,0,0,0,4
"WEST BENGAL","PURULIA","PURULIA - II",8,0,0,0,0,0,8
"WEST BENGAL","PURULIA","RAGHUNATHPUR - I",4,0,0,0,0,0,4
"WEST BENGAL","PURULIA","RAGHUNATHPUR - II",4,0,1,0,0,0,5
"WEST BENGAL","PURULIA","SANTURI",4,0,0,0,0,0,4
"WEST BENGAL","SOUTH 24 PARGANAS","BARUIPUR",1,0,1,257,286,12,557
"WEST BENGAL","SOUTH 24 PARGANAS","BASANTI",0,0,0,0,1,81,82
"WEST BENGAL","SOUTH 24 PARGANAS","BHANGORE - I",16,0,0,0,360,0,376
"WEST BENGAL","SOUTH 24 PARGANAS","BHANGORE - II",24,1,0,0,0,0,25
"WEST BENGAL","SOUTH 24 PARGANAS","BISHNUPUR - I",0,0,0,21,0,0,21
"WEST BENGAL","SOUTH 24 PARGANAS","BUDGE BUDGE - I",2,0,0,0,0,0,2
"WEST BENGAL","SOUTH 24 PARGANAS","BUDGE BUDGE - II",2,0,0,0,4,1,7
"WEST BENGAL","SOUTH 24 PARGANAS","DAIMOND HARBOUR - II",1,0,0,0,2739,2,2742
"WEST BENGAL","SOUTH 24 PARGANAS","DIAMOND HARBOUR - I",1,0,41,15,30,70,157
"WEST BENGAL","SOUTH 24 PARGANAS","FALTA",2,0,3,8,291,60,364
"WEST BENGAL","SOUTH 24 PARGANAS","GOSABA",0,1,0,8,197,4,210
"WEST BENGAL","SOUTH 24 PARGANAS","JAYNAGAR - I",0,0,0,2,342,0,344
"WEST BENGAL","SOUTH 24 PARGANAS","JOYNAGAR - II",2,1,0,22,490,1,516
"WEST BENGAL","SOUTH 24 PARGANAS","KAKDWIP",0,0,0,16,831,3,850
"WEST BENGAL","SOUTH 24 PARGANAS","KULPI",0,0,9,116,1608,43,1776
"WEST BENGAL","SOUTH 24 PARGANAS","KULTALI",1,6,1,29,63,25,125
"WEST BENGAL","SOUTH 24 PARGANAS","MAGRAHAT - I",1,0,0,0,0,0,1
"WEST BENGAL","SOUTH 24 PARGANAS","MANDIRBAZAR",0,0,0,102,79,23,204
"WEST BENGAL","SOUTH 24 PARGANAS","MATHURAPUR - I",0,0,8,20,432,0,460
"WEST BENGAL","SOUTH 24 PARGANAS","MATHURAPUR - II",0,0,0,0,854,2,856
"WEST BENGAL","SOUTH 24 PARGANAS","NAMKHANA",0,0,52,22,160,10,244
"WEST BENGAL","SOUTH 24 PARGANAS","PATHARPRATIMA",0,0,0,0,5907,0,5907
"WEST BENGAL","SOUTH 24 PARGANAS","SAGAR",0,1,64,20,21,41,147
"WEST BENGAL","SOUTH 24 PARGANAS","SONARPUR",0,0,0,6,0,1,7
"WEST BENGAL","SOUTH 24 PARGANAS","THAKURPUKUR-MAHESTAL",0,27,0,0,593,0,620
"WEST BENGAL","UTTAR DINAJPUR","CHOPRA",5,0,0,0,3,3,11
"WEST BENGAL","UTTAR DINAJPUR","GOALPOKHAR - II",9,0,0,0,11,0,20
"WEST BENGAL","UTTAR DINAJPUR","GOALPOKHER - I",14,0,0,0,0,0,14
"WEST BENGAL","UTTAR DINAJPUR","HEMTABAD",8,0,4,0,8,2,22
"WEST BENGAL","UTTAR DINAJPUR","ISLAMPUR",4,0,0,0,0,0,4
"WEST BENGAL","UTTAR DINAJPUR","ITAHAR",28,0,0,0,0,0,28
"WEST BENGAL","UTTAR DINAJPUR","KALIYAGANJ",11,0,22,15,103,1,152
"WEST BENGAL","UTTAR DINAJPUR","KARANDIGHI",9,0,0,0,0,0,9
"WEST BENGAL","UTTAR DINAJPUR","RAIGANJ",13,0,0,1,18,0,32
"ANDAMAN & NICOBARS","ANDAMAN","DIGLIPUR",0,0,0,0,408,0,408
"ANDAMAN & NICOBARS","ANDAMAN","FERRARGUNJ",3,0,0,0,235,0,238
"ANDAMAN & NICOBARS","ANDAMAN","HUTBAY",0,0,0,0,51,0,51
"ANDAMAN & NICOBARS","ANDAMAN","MAYABUNDER",0,0,1,0,118,0,119
"ANDAMAN & NICOBARS","ANDAMAN","PORT BLAIR",0,0,0,0,213,0,213
"ANDAMAN & NICOBARS","ANDAMAN","RANGAT",0,0,0,0,142,0,142
"ANDAMAN & NICOBARS","NICOBARS","CAMPBELLBAY",0,0,0,0,39,0,39
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","AMBOLI",6,0,0,0,0,0,6
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","DADRA",1,0,0,0,0,0,1
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","DAPADA",6,0,0,0,1,0,7
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","DUDHANI",5,0,0,0,1,0,6
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","KHANVEL",1,0,0,0,4,0,5
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","KILVANI",1,0,0,0,0,0,1
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","MANDONI",0,0,0,0,6,0,6
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","NAROLI",0,0,0,0,1,0,1
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","SILVASSA-I",0,0,0,0,17,0,17
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI","SILVASSA-II",1,0,0,0,3,0,4
"PONDICHERRY","KARAIKAL","T R PATTINAM",0,0,0,0,6,0,6
"PONDICHERRY","YANAM","YANAM",0,0,0,0,395,5,400
